K5PC5CH.OP;K5T4.PV;K5T7.PV;K5PC6CH.OP;K5T8_2.PV
48.08229;129.9052;47.73021;59.92833;70.82448
54.03386;135.0786;46.20625;65.56834;70.8226
47.45589;128.7577;47.2575;59.27422;70.82188
47.48849;129.3256;47.34719;59.3387;70.82177
28.6926;114.3302;52.07906;41.22854;70.82135
49.37151;131.8922;47.04094;60.1814;70.82021
47.4199;129.6568;47.47615;59.34089;70.81823
37.02245;120.8928;51.38094;48.23687;70.81718
49.28698;132.0083;47.18542;60.18964;70.81709
57.0388;137.8057;44.94042;67.70338;70.81698
51.09568;132.1293;47.38167;62.4249;70.81667
48.10599;129.7538;47.73573;59.92375;70.81541
32.06875;117.31;52.30313;44.1187;70.81532
48.10771;129.8522;47.77698;59.92422;70.815
47.47161;128.9932;47.42396;59.26078;70.81448
47.44057;129.1089;47.46885;59.27599;70.81385
47.4537;128.8405;47.30667;59.25917;70.81292
47.24818;129.7292;47.51365;59.34615;70.81239
29.79094;115.2421;52.13542;42.50521;70.81136
51.06557;132.6837;47.96635;62.48063;70.81136
51.00599;132.3544;47.63958;62.41568;70.80948
28.8638;114.5358;52.10271;41.31458;70.80917
47.38922;129.7102;47.29792;59.33714;70.80843
57.10328;137.4449;45.28604;67.66776;70.8076
32.02203;117.7139;52.42062;44.13406;70.80583
32.10411;117.2932;52.28156;44.1114;70.80552
28.83698;114.4518;52.06333;41.24948;70.80489
47.49151;128.6627;47.21396;59.2387;70.80406
28.86198;114.1572;52.07792;41.27948;70.80375
32.13615;117.5869;52.30677;44.11969;70.79761
47.50333;128.9356;47.44458;59.255;70.79729
49.14646;131.8636;47.06083;60.20974;70.79688
35.88615;119.7714;50.62938;47.72542;70.79677
28.8163;114.5499;52.02458;41.28755;70.79614
37.0051;120.7751;51.30333;48.22854;70.79562
47.44563;128.9231;47.42646;59.29964;70.79542
32.13979;117.2809;52.27865;44.13063;70.7951
51.16932;131.6343;47.2025;62.4613;70.79146
28.97964;114.4262;52.08187;41.31682;70.79135
49.25693;132.1709;47.19573;60.19224;70.79135
38.28318;124.615;47.27854;50.14833;70.79135
57.08891;137.8123;45.13656;67.66552;70.79063
51.23109;132.6693;47.88781;62.50787;70.79041
36.84276;120.6928;50.72437;48.11573;70.78979
47.34745;128.8613;47.52646;59.26505;70.78802
47.41406;128.9012;47.54115;59.28495;70.7875
51.01448;132.0271;47.28083;62.42495;70.78656
47.35302;128.9543;47.43833;59.2812;70.78604
32.03745;117.5313;52.36969;44.12703;70.78584
51.21526;132.5107;47.95552;62.52287;70.7851
47.35188;129.0315;47.48552;59.30292;70.78229
47.43063;129.5216;47.29594;59.31318;70.78083
51.03437;131.9916;47.33062;62.50099;70.78042
51.11292;132.4482;48.03344;62.5049;70.78011
47.31193;128.9729;47.51417;59.2949;70.78
47.41318;129.3335;47.30416;59.32594;70.77979
48.91276;131.9976;47.17313;60.2086;70.77917
46.47729;126.3117;47.98167;58.24599;70.77906
49.09083;132.0309;47.17333;60.27359;70.77885
47.37505;128.827;47.52146;59.26437;70.77771
32.10719;117.5446;52.4;44.13755;70.7776
47.33672;129.1806;47.63583;59.27672;70.77718
51.15578;132.2051;47.93531;62.40458;70.77666
47.99672;129.562;47.73542;59.91459;70.77657
48.10245;129.8916;47.70271;59.92068;70.77635
28.7901;114.3693;52.0826;41.2238;70.77479
47.47958;129.8094;47.50125;59.34297;70.77438
47.36786;129.9353;47.60729;59.36849;70.77417
47.3587;128.8949;47.54281;59.2825;70.77417
57.07302;138.0313;45.02573;67.65614;70.77177
47.40339;129.3053;47.23844;59.3013;70.76968
36.88396;120.8784;51.31865;48.21354;70.76625
57.06083;137.6531;45.15635;67.63203;70.76292
28.90203;114.3765;52.07802;41.30734;70.7624
47.38713;129.4197;47.31958;59.29333;70.76187
57.13365;137.5191;45.28677;67.6837;70.75896
36.92641;120.8306;51.33844;48.20354;70.75709
57.04187;137.7104;44.94688;67.71068;70.75645
47.37974;129.4964;47.24615;59.35078;70.75604
50.88531;132.5114;47.9675;62.49104;70.75396
29.69786;116.0998;52.17365;42.5038;70.75375
49.27792;131.7706;47.10021;60.20708;70.75344
47.41396;128.8905;47.47802;59.28245;70.75229
32.17281;117.6398;52.28531;44.11984;70.75198
57.00828;137.5459;45.25573;67.69833;70.75042
36.10432;119.7191;50.62917;47.75063;70.74948
47.50505;129.427;47.23198;59.29974;70.74802
47.48182;129.7921;47.51667;59.3349;70.74729
47.22375;129.2443;47.64417;59.27901;70.74604
51.27;132.1799;47.42427;62.44484;70.74146
28.76557;114.3717;51.99594;41.31886;70.74104
48.00922;129.5696;47.70333;59.92089;70.74104
47.30026;129.2702;47.64989;59.24714;70.74062
47.31531;129.2514;47.78573;59.26943;70.74021
54.09286;134.9804;46.12188;65.54526;70.7399
47.39885;129.3171;47.60052;59.27453;70.73979
57.19026;137.9559;45.00854;67.65907;70.73969
47.35557;129.3533;47.74313;59.26443;70.73969
47.39063;129.3195;47.36281;59.29854;70.73802
36.95854;120.9475;51.31771;48.2287;70.73771
57.0387;137.702;44.9299;67.69771;70.73666
47.94495;129.4708;47.65802;59.8974;70.73625
46.66167;126.0326;48.01292;58.17255;70.73396
47.4801;128.9101;47.45625;59.30031;70.7324
47.37761;129.0209;47.44708;59.27417;70.73104
28.80313;114.3465;52.0076;41.26193;70.72938
51.26427;131.9342;47.27958;62.45219;70.72813
47.95219;129.5967;47.67292;59.8938;70.72791
49.31276;131.7861;47.0876;60.17146;70.72656
47.45349;129.8674;47.58229;59.37193;70.72166
47.4988;129.1665;47.5876;59.26729;70.72166
47.35495;129.0862;47.48406;59.29547;70.72125
47.40115;129.0972;47.42781;59.27245;70.72094
47.22766;128.9356;47.47792;59.27312;70.72073
36.74516;120.6121;50.67906;48.05703;70.72031
47.95917;129.8705;47.68323;59.92729;70.71938
50.85698;132.6893;48.04479;62.4787;70.71833
50.85568;132.5435;47.92771;62.53484;70.71677
48.14021;129.9698;47.72511;59.91474;70.71635
28.76687;114.4652;51.91489;41.24495;70.71625
48.07406;129.4676;47.69677;59.91771;70.71615
51.05302;132.0698;47.34896;62.45354;70.71562
57.03349;137.7693;44.99583;67.67078;70.71469
51.11312;131.9096;47.29323;62.46172;70.71365
47.39109;129.0979;47.4301;59.32042;70.71333
47.41016;129.2522;47.67542;59.27458;70.71208
50.86672;132.5227;47.87781;62.51323;70.71188
47.53042;130.0729;47.58125;59.35031;70.71156
51.28422;132.8422;48.03781;62.51557;70.71135
47.33078;128.981;47.50146;59.28547;70.71125
47.49187;129.3159;47.74875;59.2963;70.7076
47.42812;129.378;47.15813;59.31557;70.70677
36.96828;120.9243;51.29552;48.22724;70.70563
47.30401;129.1078;47.44437;59.28391;70.7051
47.35833;129.2071;47.51375;59.2699;70.70458
35.87276;119.9006;50.62552;47.75521;70.70031
28.82187;114.3567;51.95896;41.29792;70.69907
36.94781;120.9106;51.2226;48.23286;70.69781
36.99688;120.7849;51.27656;48.21432;70.6976
49.26193;131.8853;47.07583;60.18495;70.69625
47.35172;129.1332;47.44427;59.28;70.69583
47.42682;129.3026;47.54906;59.2838;70.69583
47.53573;130.0218;47.61229;59.31208;70.695
28.75646;114.4573;51.93885;41.23323;70.69489
28.81281;114.3759;51.93875;41.2701;70.6924
36.93542;120.9194;51.14802;48.21235;70.69218
47.46;129.412;47.18687;59.32255;70.69198
28.77464;114.4719;51.92031;41.23068;70.69157
48.03807;129.4965;47.65458;59.91484;70.69052
28.73854;114.3017;51.88635;41.27;70.68833
36.96141;120.8049;51.20271;48.22057;70.68698
47.25755;129.0885;47.44375;59.28828;70.68698
47.42906;129.3005;47.65375;59.2737;70.68521
47.40234;129.3777;47.71386;59.27406;70.68459
28.76594;114.3994;51.90177;41.26203;70.68354
47.9912;129.4058;47.65166;59.91489;70.68333
47.31526;128.7753;47.1649;59.24849;70.68208
47.32198;129.1212;47.46656;59.2951;70.68188
48.01313;129.8103;47.67375;59.92271;70.67896
48.075;129.3741;47.6999;59.91088;70.67865
32.08583;117.6239;52.3001;44.11115;70.67625
47.37167;129.5204;47.19302;59.34667;70.67625
28.75537;114.3001;51.92469;41.29724;70.67448
50.89385;132.4773;47.95813;62.54547;70.67427
51.18813;132.2531;47.90771;62.41265;70.67427
51.02474;132.1266;47.34969;62.47729;70.67427
47.4851;129.5376;47.24406;59.30964;70.67396
36.94938;121.1199;51.21229;48.2238;70.67261
47.33812;129.31;47.66958;59.25219;70.67198
36.9574;120.7736;51.30188;48.195;70.67104
47.33354;129.1785;47.66854;59.26432;70.67062
47.40359;129.2365;47.58167;59.25974;70.67
47.42323;129.2944;47.64386;59.26719;70.66896
47.36422;129.1706;47.70479;59.25427;70.66875
47.42786;129.2113;47.71375;59.27609;70.66844
46.35078;125.7505;48.00854;58.19719;70.66813
47.49109;129.0186;47.32896;59.25505;70.66802
48.08963;129.1894;47.69104;59.92021;70.66792
47.23787;129.1784;47.6249;59.25495;70.66594
28.73859;114.4934;51.93312;41.27677;70.66479
47.3899;129.2774;47.50458;59.28838;70.66458
32.18021;117.9442;52.32844;44.13406;70.66386
47.37844;129.0094;47.13521;59.22844;70.66312
47.40797;129.1455;47.30781;59.27703;70.66281
32.04515;117.7026;52.3325;44.11557;70.66271
36.98594;120.5001;50.63042;48.1625;70.66115
47.42588;129.3492;47.52323;59.25995;70.65927
47.28781;129.0883;47.16333;59.22349;70.65854
32.1213;117.8171;52.31667;44.12448;70.6575
36.78568;120.9484;51.30208;48.19453;70.65656
32.18318;117.8704;52.30896;44.13099;70.65614
47.56786;129.1152;47.69365;59.40151;70.65573
37.30448;124.186;47.30156;49.34443;70.65385
32.25734;117.684;52.35896;44.12255;70.65219
47.40562;129.4408;47.55021;59.2699;70.65208
47.4276;129.3566;47.66459;59.28042;70.64969
47.30365;129.0725;47.34636;59.29802;70.64948
47.49958;129.1868;47.42323;59.30401;70.64927
47.38583;128.8349;47.15063;59.24474;70.64854
47.35641;129.0472;47.55989;59.2651;70.64823
36.10802;120.0095;50.60812;47.75724;70.64781
29.7274;116.5722;52.13781;42.52146;70.64656
28.72318;114.081;51.91781;41.27271;70.64625
51.28078;131.7877;47.24208;62.45521;70.64542
50.98156;132.6283;47.94;62.52656;70.64302
47.34266;129.0742;47.29656;59.25687;70.64281
50.76167;131.7673;47.20417;62.47594;70.64219
32.1601;117.8019;52.30781;44.1324;70.64156
54.10766;134.9265;46.1424;65.5714;70.64136
47.86396;129.6949;47.72562;59.94219;70.64021
51.03859;132.6938;47.94896;62.50156;70.63927
47.41156;129.3579;47.59719;59.2563;70.63896
47.30422;129.3062;47.40865;59.29771;70.63729
48.05344;129.0908;47.70583;59.89412;70.63677
47.41255;129.0353;47.78219;59.27859;70.63646
51.03437;132.6193;47.95813;62.47588;70.63354
49.13047;131.7982;47.02646;60.18854;70.63209
47.48182;128.9214;47.12375;59.2639;70.63177
47.27427;129.0483;47.72073;59.24635;70.63145
47.34177;128.9863;47.12406;59.24333;70.63136
32.12172;117.7644;52.25219;44.12109;70.62948
51.13943;132.0643;47.3276;62.48083;70.62406
28.8262;113.8481;51.92896;41.31703;70.62395
47.39312;128.8805;47.13187;59.2551;70.6226
47.46328;129.3168;47.33927;59.27427;70.62218
28.62495;114.2135;51.83552;41.27078;70.62032
47.43552;129.1142;47.28344;59.25104;70.61906
28.73313;114.2169;51.85667;41.22234;70.61687
47.38292;129.1876;47.43114;59.25896;70.61667
32.07505;117.797;52.28313;44.12463;70.61552
32.08115;118.0341;52.22271;44.13536;70.61542
47.44912;129.1384;47.37042;59.29594;70.61396
47.35021;129.4717;47.48438;59.27427;70.61365
46.24208;125.5029;48.045;58.11333;70.61333
47.42417;129.1122;47.33167;59.28912;70.61323
28.62896;114.5308;51.91719;41.29641;70.60989
54.11255;134.7759;46.13646;65.52797;70.60938
47.37229;129.013;47.49166;59.27573;70.60844
51.1524;132.2165;47.39229;62.48583;70.60604
50.9776;132.7168;47.88063;62.50021;70.6051
36.91448;120.4896;50.6101;48.17724;70.60052
47.39167;128.7731;47.12229;59.25161;70.60052
47.39802;129.0066;47.17542;59.26078;70.59896
48.08187;129.9389;47.71239;59.91583;70.595
47.35083;129.285;47.09021;59.24724;70.59406
50.98016;132.5124;47.89677;62.45953;70.59396
51.17271;132.0622;47.39406;62.46229;70.59386
54.10792;134.9384;46.1199;65.55146;70.5927
28.69766;114.0345;51.90062;41.26281;70.59135
28.71167;114.3117;51.88833;41.2313;70.59093
47.47854;129.7456;47.1301;59.25167;70.59062
51.11125;132.3422;47.46094;62.45068;70.58958
47.43724;130.1252;47.11281;59.23875;70.58948
47.30276;129.377;47.2775;59.28458;70.58823
32.13432;117.5364;52.11177;44.12297;70.58542
28.735;113.9007;51.90948;41.27037;70.58531
47.91286;129.7627;47.77323;59.93307;70.585
47.38713;129.1016;47.22427;59.22099;70.58354
47.41229;129.1055;47.44;59.29891;70.58323
32.07583;117.4498;52.16084;44.12011;70.58271
32.02864;118.273;52.0575;44.13005;70.58219
49.15464;131.7419;46.96635;60.20792;70.58198
45.45839;125.3708;48.07594;57.07672;70.58167
47.49229;129.0683;47.31437;59.28875;70.58157
47.5225;128.8662;47.32938;59.26729;70.57886
51.01953;132.3183;47.44115;62.41875;70.57886
47.24417;129.1216;47.36521;59.2712;70.57823
47.41932;129.0223;47.33229;59.26162;70.57792
47.44281;129.0833;47.27302;59.26901;70.57698
47.39328;129.1874;47.35156;59.27167;70.57667
47.43016;129.5955;47.11344;59.25031;70.57615
32.0975;117.9086;52.15646;44.13599;70.5749
32.19031;117.4372;52.21417;44.13568;70.57385
47.34755;129.1796;47.27969;59.2788;70.57344
32.16151;118.02;52.00636;44.1387;70.57281
47.44989;128.8534;47.34542;59.27302;70.57156
51.17344;132.442;47.85979;62.4512;70.57146
51.14042;132.3907;47.50021;62.47927;70.57125
47.49182;129.0785;47.36938;59.27052;70.57042
51.02792;132.4032;47.40083;62.47437;70.57042
36.09135;119.6359;50.53;47.79172;70.57031
47.25214;129.1849;47.41969;59.25385;70.56895
47.39979;129.0954;47.18187;59.2687;70.56771
47.23875;129.516;47.48354;59.25896;70.5675
32.16568;117.5447;52.25448;44.12656;70.56364
45.17739;125.0716;48.0151;56.85922;70.56333
47.3949;129.0378;47.45594;59.28885;70.56313
29.60755;116.1019;52.1025;42.50729;70.56198
28.87281;114.0567;51.89146;41.26229;70.56187
39.63849;121.94;48.25875;51.54261;70.55937
39.54313;121.8694;48.2575;51.64698;70.55906
28.68943;114.7813;51.91104;41.19578;70.55885
32.12037;117.4577;52.26583;44.11646;70.55813
50.98969;132.4041;47.84687;62.5061;70.55635
47.49807;129.6247;47.50458;59.31833;70.55604
51.06411;132.497;47.51167;62.48328;70.55583
28.8062;113.9315;51.8626;41.29083;70.55406
47.42344;129.1167;47.29542;59.27708;70.55292
51.13823;132.626;47.8574;62.46099;70.5524
47.41833;129.0108;47.37521;59.27823;70.55229
47.37896;129.1512;47.31125;59.26781;70.55021
47.47214;129.0203;47.30239;59.27146;70.5475
39.54625;121.7515;48.25552;51.58906;70.54677
36.94094;120.4351;50.54542;48.17057;70.54615
32.09667;117.7203;52.18104;44.1199;70.54542
51.2575;131.7813;47.27052;62.45807;70.54459
47.4549;129.2344;47.35125;59.27245;70.54417
32.06208;117.5142;52.23563;44.11969;70.54354
48.13203;129.7367;47.80146;59.91745;70.54229
47.37531;128.9482;47.37542;59.26818;70.54104
39.65792;121.7022;48.22354;51.64266;70.54021
51.20125;132.4435;47.43323;62.43474;70.53958
44.31115;124.7422;48.01854;56.18745;70.53844
47.33875;128.907;47.19886;59.2337;70.53771
28.71495;113.997;51.89167;41.27552;70.53635
44.87057;124.8119;48.00552;56.66589;70.53563
49.05911;131.6024;46.97354;60.21661;70.53552
39.54885;121.6097;48.24177;51.57146;70.53344
39.48802;121.728;48.30469;51.61401;70.53302
28.76484;114.0681;51.83125;41.32359;70.52677
32.04328;117.838;51.98042;44.12354;70.52666
35.84938;119.5459;50.5126;47.72839;70.52417
39.54896;121.5124;48.43302;51.56083;70.52417
48.08688;129.9538;47.71865;59.93979;70.52406
50.98719;132.5092;47.92625;62.4612;70.52386
36.07427;119.4243;50.53396;47.73776;70.5225
36.03932;119.5269;50.51615;47.73745;70.52229
36.13219;119.4057;50.52698;47.76661;70.51938
50.86354;132.5262;47.825;62.53703;70.51896
39.46281;121.6629;48.30094;51.61531;70.51833
47.29422;129.7608;47.49385;59.25776;70.51802
39.45443;121.7237;48.18469;51.65339;70.5174
39.53625;121.6453;48.19333;51.69401;70.51552
28.77521;114.561;51.82333;41.22208;70.51354
28.72938;113.8185;51.86135;41.20177;70.51323
39.6824;121.6046;48.1725;51.60011;70.51323
47.41297;128.8691;47.40406;59.25672;70.51282
28.70547;114.2295;51.77719;41.27662;70.51188
36.87896;120.6516;50.46698;48.2175;70.50927
54.07667;134.6071;46.11365;65.51198;70.50927
39.63271;121.4729;48.38438;51.70964;70.50854
39.56057;121.5606;48.33437;51.62896;70.50833
28.77714;113.9965;51.8801;41.31922;70.50802
28.73479;113.9322;51.81937;41.20672;70.50792
39.53573;121.7028;48.22771;51.58375;70.50739
39.6263;121.7206;48.29052;51.60797;70.50739
44.14724;124.7007;48.04021;56.06339;70.50656
48.00802;129.9382;47.735;59.91427;70.50625
28.59271;113.8784;51.93458;41.23021;70.50323
39.50339;121.6635;48.11385;51.6862;70.50282
39.5687;121.4466;48.42573;51.55641;70.50282
39.62828;121.834;48.30719;51.67604;70.50208
47.3813;129.2353;47.43281;59.28172;70.50052
37.04287;123.7433;47.29656;48.99021;70.50021
39.45636;121.8116;48.17354;51.57854;70.49906
39.56141;121.7614;48.29688;51.65531;70.49834
39.51036;121.5768;48.11896;51.63411;70.49583
39.5626;121.6447;48.19479;51.55349;70.49573
29.64104;115.393;52.06281;42.48641;70.49532
39.51339;121.5604;48.14156;51.62188;70.4951
47.44896;129.0688;47.3474;59.23526;70.4951
50.92797;132.5099;47.86052;62.52255;70.4951
39.38203;121.5804;48.11542;51.62167;70.49281
43.67943;124.6853;48.09396;55.26724;70.49156
39.57141;121.6338;48.1851;51.63;70.49084
36.04719;119.4604;50.47792;47.73432;70.49031
51.25359;131.6257;47.19198;62.38578;70.48875
49.12271;131.3925;46.96917;60.21677;70.48823
47.44698;129.3435;47.38271;59.30125;70.48782
37.05974;120.6919;50.41281;48.22104;70.48698
51.08552;132.4779;47.87948;62.45562;70.48635
28.67776;114.0761;51.95146;41.2626;70.48615
51.12406;131.7194;47.27615;62.43536;70.48531
28.77125;114.1223;51.83448;41.28182;70.48511
50.92521;132.6052;47.83802;62.52734;70.48448
28.80208;114.1682;51.92323;41.21052;70.48406
47.42234;129.2526;47.3924;59.23875;70.48063
39.59562;121.5754;48.16312;51.6462;70.47958
39.38333;121.6582;48.39552;51.57182;70.47646
39.33255;121.6319;48.21344;51.56464;70.47552
39.50797;121.6577;48.07885;51.61651;70.47334
39.51464;121.6871;48.34875;51.65859;70.47188
47.45667;128.9201;47.13958;59.26615;70.47188
39.52365;121.7614;48.32229;51.65078;70.4698
39.53229;121.5837;48.07656;51.59042;70.46886
28.80964;113.968;51.76156;41.28432;70.46615
36.94005;120.5905;50.36969;48.20594;70.46354
49.22364;131.2856;46.88125;60.18417;70.46261
39.80359;121.7114;48.39396;51.60698;70.4623
47.28984;128.7826;47.38083;59.26005;70.46229
47.42537;129.2106;47.42427;59.2763;70.45896
39.57177;121.5825;48.07219;51.71021;70.45865
39.42578;121.8477;48.41427;51.55818;70.4548
47.45677;128.7746;47.38552;59.27016;70.45271
39.48016;121.7443;48.17229;51.61448;70.45146
54.16412;134.4329;46.07583;65.53979;70.44917
32.10297;117.7697;51.92844;44.1326;70.44802
35.99089;119.4285;50.45125;47.74073;70.44604
28.60104;114.0629;51.90271;41.24078;70.44479
39.63;121.7684;48.13323;51.59729;70.44459
47.4701;129.1985;47.38396;59.29276;70.44406
47.39865;129.0026;47.30052;59.24859;70.44302
47.40193;129.4674;47.24937;59.25281;70.44157
29.61635;115.4757;52.04854;42.49031;70.4398
47.39354;129.7339;47.17906;59.2662;70.43917
39.31839;121.6267;48.19417;51.5863;70.43813
43.33411;124.7497;48.0999;54.97485;70.43792
39.64938;121.9398;48.17125;51.56745;70.43552
39.45146;121.5111;48.30927;51.65073;70.43291
49.10896;131.3789;46.82146;60.20224;70.43219
47.35073;129.371;47.39625;59.26276;70.43219
47.43932;129.1906;47.3275;59.3013;70.43208
47.30031;129.2014;47.30667;59.28531;70.43114
50.97969;131.5727;47.3224;62.39161;70.42989
51.1538;131.8321;47.28823;62.48953;70.42802
39.49552;121.5796;47.99427;51.68287;70.42792
39.7149;121.7228;47.99083;51.65578;70.42771
47.55474;129.4633;47.37989;59.31818;70.4274
39.61896;121.6925;48.16458;51.58776;70.42542
47.51005;129.1977;47.33146;59.29047;70.42438
39.49557;121.6854;48.20021;51.55896;70.42313
53.99943;134.3876;46.05885;65.51765;70.42261
47.46286;128.9351;47.16896;59.26849;70.42052
47.41797;128.8974;47.3675;59.27089;70.41979
47.27813;129.0419;47.34177;59.24583;70.41969
39.54359;121.7255;47.94958;51.60115;70.41813
47.41016;128.9848;47.16083;59.24609;70.41354
39.63338;121.5941;47.96906;51.59583;70.41073
51.03479;132.4445;47.88115;62.48714;70.40885
39.49927;121.5208;48.32365;51.645;70.40823
43.12026;124.1272;48.16281;54.99526;70.40614
51.02693;131.695;47.295;62.4525;70.405
47.41542;129.0874;47.30365;59.275;70.4049
39.79078;121.6799;48.15875;52.32349;70.40375
40.46761;122.0733;48.14427;52.58698;70.40177
28.54313;114.0214;51.8626;41.25776;70.39792
49.06385;131.6319;46.75583;60.21177;70.39562
51.14614;131.69;47.25469;62.46386;70.3924
40.01932;121.9294;48.12312;52.31271;70.39
39.5424;121.4657;48.28719;51.59646;70.38834
50.91661;132.5387;47.92562;62.43917;70.38771
47.46537;129.2728;47.32833;59.28984;70.38729
40.67542;122.1237;48.20604;52.74766;70.38594
50.97911;131.5974;47.11906;62.40505;70.38073
47.37703;129.3105;47.34156;59.24703;70.38062
39.45161;121.5807;48.16542;51.61005;70.38
54.12594;134.3928;46.03729;65.50859;70.37646
47.34875;129.084;47.32261;59.28651;70.37604
47.43047;129.0127;47.27864;59.23265;70.37583
51.10177;131.4636;47.33375;62.40693;70.37573
39.5749;121.5626;48.27729;51.60656;70.37395
39.38828;121.618;48.26188;51.59047;70.37115
