K5PC5CH.OP;K5T5_2.PV;K5F3.PV
29.70151;662.6182;2075.414
29.95203;662.613;2094.582
31.55885;662.6115;2090.511
31.75292;662.611;2104.157
31.28026;662.611;2084.334
31.19083;662.6057;2098.576
29.69453;662.6047;2061.361
31.84729;662.6031;2103.685
31.97255;662.6005;2079.373
32.03104;662.5979;2088.021
32.10646;662.5964;2086.263
31.42838;662.5938;2080.679
29.70135;662.5917;2080.675
31.00625;662.5911;2083.007
30.65797;662.5896;2121.956
30.00328;662.5891;2079.992
31.82896;662.5854;2085.135
32.10062;662.5849;2087.382
31.27906;662.5818;2104.586
29.75792;662.5818;2075.738
31.93625;662.5807;2081.85
31.85109;662.5765;2109.745
30.90172;662.5765;2072.33
31.89844;662.5719;2084.687
29.72703;662.5693;2069.814
31.66349;662.5687;2088.564
31.55969;662.5682;2076.592
31.87385;662.5656;2117.094
31.57297;662.5656;2086.72
30.87823;662.5641;2089.725
32.01735;662.5594;2094.136
29.87755;662.5594;2076.628
29.79589;662.5563;2074.598
29.84583;662.5552;2069
32.03281;662.5531;2091.085
29.45729;662.5531;2080.508
31.14911;662.5505;2087.229
31.60135;662.5495;2084.777
31.38802;662.5479;2098.8
32.38083;662.5443;2113.733
31.38552;662.5432;2100.49
32.08219;662.5427;2103.689
29.70969;662.5401;2071.842
31.9874;662.5396;2095.426
31.57385;662.5396;2093.112
31.85958;662.538;2095.454
32.07901;662.5364;2084.307
32.11719;662.5359;2088.923
31.88458;662.5354;2092.205
31.50568;662.5333;2081.744
31.87818;662.5328;2095.473
31.63932;662.5292;2082.275
31.01354;662.5276;2106.272
32.02932;662.5261;2082.287
29.77151;662.525;2076.279
32.05766;662.5234;2087.286
29.61453;662.5219;2080.586
32.09667;662.5214;2103.377
29.30854;662.5214;2077.382
29.51016;662.5203;2066.25
31.38214;662.5187;2107.805
30.86036;662.5172;2101.829
32.14734;662.5172;2098.994
31.71443;662.5162;2093.04
31.02104;662.5135;2072.958
31.34667;662.5115;2086.192
29.83901;662.5089;2060.147
31.52068;662.5084;2094.165
32.00609;662.5068;2089.423
30.94062;662.5068;2072.22
30.86583;662.5062;2087.392
29.62068;662.5026;2076.086
30.69312;662.5021;2095.897
29.89187;662.5016;2064.297
30.32969;662.4979;2091.635
31.91589;662.4943;2086.414
32.07385;662.4906;2108.146
31.39604;662.4906;2088.434
31.1488;662.4891;2089.749
31.89443;662.4891;2088.854
30.83615;662.487;2091.535
31.96661;662.4797;2114.057
32.10719;662.4792;2105.974
29.84146;662.4755;2074.638
29.54172;662.475;2062.532
30.80927;662.4729;2102.038
30.99755;662.4703;2071.447
31.21844;662.4693;2100.244
30.20307;662.4693;2072.079
31.98385;662.4646;2087.749
31.32641;662.463;2086.101
31.68333;662.4625;2094.194
31.28271;662.4615;2101.403
30.93026;662.4615;2089.327
32.03984;662.4604;2104.395
31.37427;662.4589;2074.329
31.00604;662.4521;2080.186
29.61312;662.4521;2075.275
32.10339;662.4515;2090.759
31.98448;662.451;2086.044
30.45057;662.4505;2099.925
30.9188;662.4505;2080.509
31.07109;662.45;2071.78
29.77219;662.4484;2076.828
30.27005;662.4432;2077.26
31.19823;662.4427;2082.764
31.86229;662.4417;2078.959
31.14307;662.4406;2090.867
29.76729;662.4391;2076.507
29.34099;662.4391;2065.487
30.81901;662.4385;2101.889
30.71016;662.4323;2088.7
31.71307;662.4313;2108.874
31.41187;662.4297;2088.105
32.11464;662.4291;2100.545
30.94036;662.426;2087.846
31.22708;662.4235;2105.61
30.82813;662.4224;2105.737
31.51859;662.4213;2091.082
31.44901;662.4208;2086.956
31.59385;662.4193;2089.568
30.97083;662.4188;2065.258
31.72922;662.4172;2092.926
31.78042;662.4156;2085.515
30.06906;662.4141;2063.373
31.80818;662.4114;2097.032
30.41531;662.4094;2103.986
29.74068;662.4078;2078.81
30.83693;662.4073;2092.132
29.64771;662.4021;2076.215
30.62938;662.4005;2101.464
30.98568;662.4005;2085.735
32.02266;662.3995;2116.574
32.23286;662.399;2093.185
30.93859;662.3958;2075.37
28.53276;662.3958;2065.151
31.41641;662.3948;2089.203
30.20089;662.3948;2072.137
32.01094;662.3943;2086.39
32.4174;662.3922;2083.296
31.12979;662.3912;2092.824
30.3187;662.3901;2063.324
31.96057;662.3875;2105.252
31.01844;662.3875;2074.359
31.30187;662.387;2099.56
29.99813;662.387;2070.209
30.57203;662.3839;2107.97
31.95677;662.3828;2087.038
30.71589;662.3818;2102.492
32.1938;662.3802;2107.657
31.99187;662.3787;2096.548
29.6613;662.3787;2067.946
32.13161;662.3781;2090.326
30.72443;662.3771;2095.561
29.70385;662.3771;2074.983
31.505;662.3719;2101.105
30.1499;662.3713;2104.362
31.77036;662.3708;2070.096
32.79089;662.3682;2082.458
30.9801;662.3666;2105.787
31.11578;662.3661;2080.556
29.90823;662.3635;2071.179
28.71068;662.3625;2058.89
29.56073;662.3615;2077.697
29.74781;662.361;2076.137
29.9312;662.3604;2071.973
31.89469;662.3599;2090.385
31.57266;662.3588;2083.448
31.9962;662.3573;2085.569
31.69031;662.3568;2093.988
32.0413;662.3547;2101.31
30.96495;662.3526;2068.614
31.75083;662.3516;2101.495
31.78536;662.3489;2087.803
31.32969;662.3474;2093.488
31.99901;662.3458;2079.088
31.05052;662.3443;2079.703
31.305;662.3422;2084.25
31.68646;662.3406;2101.015
29.86568;662.3406;2070.878
29.68213;662.3354;2074.345
31.77594;662.3328;2119.137
31.13938;662.3302;2080.785
30.78917;662.3292;2098.247
29.54995;662.3292;2081.451
31.27828;662.3276;2094.549
31.64104;662.326;2092.725
31.83922;662.325;2086.515
30.62182;662.3214;2091.583
30.05208;662.3209;2098.091
29.87214;662.3193;2079.075
29.72609;662.3187;2071.835
32.08406;662.3167;2086.506
31.06479;662.3135;2071.142
31.01526;662.3125;2064.056
31.52714;662.312;2094.869
31.61635;662.312;2091.138
31.79469;662.3115;2092.535
31.48021;662.3115;2085.124
32.02354;662.3104;2076.725
29.5688;662.3052;2068.108
30.82047;662.3021;2099.998
31.65266;662.301;2096.588
30.88089;662.3005;2079.964
29.51089;662.3;2067.384
31.8512;662.2995;2084.106
31.68531;662.299;2101.034
30.87802;662.2985;2090.29
29.67646;662.2985;2066.695
31.83937;662.2974;2097.936
32.12771;662.2963;2091.227
31.71563;662.2948;2126.233
29.85115;662.2943;2068.535
31.74339;662.2896;2089.002
31.94453;662.287;2092.693
31.57531;662.2844;2090.356
30.9076;662.275;2088.572
32.07536;662.275;2085.435
32.09432;662.2745;2082.617
31.73412;662.2703;2092.202
31.66562;662.2682;2106.221
29.80552;662.2656;2087.714
31.95125;662.2651;2090.965
29.9125;662.2646;2078.608
31.70713;662.2604;2088.83
31.68349;662.2573;2102.602
31.81974;662.2547;2100.231
31.21932;662.2542;2090.656
29.77495;662.2521;2077.62
29.96714;662.251;2121.357
30.36401;662.251;2054.873
32.14037;662.2479;2106.454
29.7451;662.2448;2076.637
31.98688;662.2443;2077.506
31.39338;662.2432;2093.721
31.11875;662.2427;2072.652
31.9188;662.2401;2078.964
31.52938;662.2396;2087.747
31.6901;662.2391;2098.362
31.70963;662.2385;2102.42
32.00297;662.2385;2099.961
29.90104;662.2385;2085.977
29.6575;662.237;2077.73
31.36318;662.2354;2090.597
32.43958;662.2338;2078.673
32.04792;662.2297;2082.357
31.34177;662.2286;2088.616
29.78662;662.2286;2081.799
30.76781;662.2266;2102.101
31.7651;662.2224;2094.964
31.71911;662.2208;2071.173
30.47182;662.2193;2070.948
31.51542;662.2167;2092.038
30.90016;662.213;2087.786
32.065;662.2125;2089
31.84089;662.2104;2107.363
32.04328;662.2026;2099.796
29.51818;662.2026;2067.012
32.1612;662.2021;2095.159
31.85234;662.2021;2085.484
31.04552;662.201;2084.586
29.53286;662.2;2078.469
30.90167;662.1964;2088.714
30.17469;662.1959;2055.973
32.06443;662.1937;2081.644
29.79948;662.1922;2075.272
31.03979;662.1922;2065
31.78016;662.1901;2097.26
30.75354;662.1896;2091.186
30.97703;662.1896;2080.542
32.12766;662.1865;2100.77
30.76912;662.1838;2081.343
30.02667;662.1828;2079.335
31.8551;662.1823;2090.325
29.95625;662.1818;2064.2
32.04458;662.1807;2101.669
32.21052;662.1802;2091.93
31.42849;662.1771;2100.521
29.71578;662.1771;2080.411
29.73474;662.1735;2074.571
31.12807;662.1724;2096.969
31.8537;662.1719;2083.825
29.64125;662.1719;2075.662
31.79719;662.1713;2085.04
31.2749;662.1708;2095.009
31.38542;662.1635;2094.886
31.89333;662.1604;2096.582
31.12333;662.1599;2083.256
32.09234;662.1583;2086.419
30.37589;662.1578;2109.363
31.78333;662.1557;2077.217
29.9612;662.1531;2070.246
30.98156;662.1516;2086.564
31.84063;662.1511;2085.691
31.33365;662.149;2082.382
32.15927;662.1453;2106.064
30.38365;662.1422;2056.005
30.58766;662.1401;2112.224
31.08958;662.1396;2077.546
31.69698;662.139;2084.164
31.53365;662.1375;2100.335
31.91182;662.1349;2102.163
31.87963;662.1292;2079.471
31.76755;662.1276;2085.991
32.07292;662.1266;2098.617
32.08458;662.1255;2095.096
30.97214;662.125;2113.639
31.68969;662.1245;2056.774
32.1913;662.1219;2084.557
31.95609;662.1208;2097.32
31.64844;662.1188;2083.237
31.50552;662.1182;2092.296
31.83104;662.1135;2088.002
32.11984;662.111;2086.711
29.90875;662.1094;2128.892
29.76323;662.1073;2077.385
31.39479;662.1068;2102.52
31.74016;662.1047;2086.414
31.78057;662.1042;2090.763
29.71193;662.1036;2077.189
31.05156;662.1031;2084.837
30.16396;662.1016;2098.459
30.61172;662.0979;2112.164
29.7287;662.0969;2057.257
31.61854;662.0964;2082.885
32.00542;662.0948;2087.521
31.02406;662.0948;2075.352
32.12219;662.0922;2100.735
30.62391;662.0886;2068.973
30.25099;662.0875;2057.926
30.99521;662.0865;2093.468
31.6951;662.0859;2103.476
31.96167;662.0854;2073.498
32.11609;662.0849;2085.903
29.65937;662.0807;2080.155
31.67594;662.0792;2101.058
30.79136;662.0792;2071.73
32.10266;662.0787;2086.202
30.70188;662.0776;2100.406
32.2099;662.0776;2086.802
28.83167;662.0771;2069.794
31.66099;662.0765;2088.246
30.98766;662.076;2066.734
31.74948;662.074;2086.054
29.7926;662.0709;2071.806
30.37729;662.0677;2107.475
31.71646;662.0677;2085
31.4076;662.0677;2084.84
31.83651;662.0641;2090.852
32.15464;662.0625;2098.622
31.81568;662.0609;2091.425
31.08448;662.0578;2093.407
29.59995;662.0573;2073.558
31.22109;662.0505;2095.23
29.50729;662.05;2079.884
31.13016;662.0474;2067.821
30.84297;662.0453;2094.118
32.35219;662.0443;2095.089
31.35896;662.0432;2098.308
29.67104;662.0432;2081.923
31.87792;662.0427;2081.479
31.24729;662.0396;2100.161
31.91088;662.0391;2082.401
31.91646;662.038;2088.668
31.47646;662.0375;2099.601
32.01573;662.0364;2090.236
29.88078;662.0292;2055.81
29.65088;662.0281;2080.224
29.68484;662.0276;2072.446
32.14568;662.024;2102.481
30.17271;662.024;2069.18
31.06359;662.024;2065.771
30.98083;662.0234;2100.355
29.55599;662.0214;2079.937
31.33833;662.0182;2081.876
31.87396;662.0084;2086.646
31.61469;662.0068;2082.158
30.95115;662.0026;2087.464
32.04146;661.9974;2078.658
29.62552;661.9938;2079.504
31.34432;661.9922;2098.26
31.27932;661.9916;2097.269
31.47302;661.9906;2092.061
31.03786;661.9901;2090.761
29.58885;661.987;2060.99
31.62656;661.9865;2090.974
31.97031;661.986;2088.454
32.05359;661.9849;2096.535
30.8538;661.9818;2078.747
29.71323;661.9781;2078.006
30.85422;661.9771;2069.216
31.82052;661.9766;2095.872
30.96417;661.9724;2071.017
30.98323;661.9719;2085.676
29.72641;661.9714;2071.639
29.85912;661.9677;2076.563
29.83911;661.9667;2075.815
31.79099;661.9661;2095.524
30.69708;661.9661;2088.445
30.01833;661.9641;2072.445
30.76912;661.9636;2098.507
31.74844;661.962;2082.424
29.71005;661.9604;2075.49
31.35099;661.9594;2095.675
30.31589;661.9589;2058.641
31.50104;661.9573;2101.421
31.96484;661.9562;2101.196
29.66537;661.9552;2073.584
31.74297;661.9537;2070.754
31.72734;661.9531;2085.385
35.11896;661.9531;2053.588
30.65401;661.9526;2091.687
30.73365;661.951;2096.755
31.45094;661.9474;2105.022
31.22047;661.9459;2107.872
31.05896;661.9453;2072.153
29.47568;661.9432;2067.6
31.82365;661.9422;2103.092
31.32359;661.9412;2094.444
29.90208;661.9391;2105.486
31.29677;661.938;2094.987
32.53688;661.937;2079.747
31.6412;661.9359;2081.643
31.54323;661.9323;2075.581
31.28911;661.9318;2090.845
31.03698;661.9302;2074.291
31.99031;661.9297;2092.348
31.33344;661.9276;2086.605
29.82417;661.9271;2069.93
29.58323;661.9271;2064.051
31.12557;661.9245;2074.565
31.30333;661.9224;2099.339
31.80766;661.9198;2083.763
31.05729;661.9193;2077.703
30.81672;661.9156;2102.764
31.32349;661.9156;2092.348
31.77057;661.9135;2101.051
31.35021;661.913;2094.562
31.61188;661.9114;2083.203
31.22318;661.9099;2080.398
29.56552;661.9089;2079.157
30.90542;661.9052;2118.188
32.05323;661.9052;2084.354
31.6201;661.9021;2077.632
31.29365;661.9016;2098.498
31.13245;661.8969;2077.749
32.06005;661.8964;2096.337
31.72266;661.8964;2089.609
29.85776;661.8937;2082.394
31.79474;661.8922;2101.271
29.25693;661.889;2025.765
31.94687;661.8875;2084.566
31.18302;661.887;2098.014
30.52474;661.8844;2098.14
30.01641;661.8828;2069.954
31.89156;661.8818;2099.768
31.7875;661.8818;2081.751
32.1787;661.8797;2079.109
29.94073;661.8797;2072.638
29.83635;661.8787;2082.218
31.98088;661.8766;2085.303
31.01891;661.8698;2081.964
29.76776;661.8693;2076.075
31.08833;661.8682;2093.335
31.14099;661.8682;2076.801
31.1676;661.8656;2072.884
31.76406;661.8651;2098.358
31.7688;661.863;2085.283
31.95318;661.8615;2097.092
29.64458;661.8615;2064.11
31.44484;661.8583;2086.05
32.16568;661.8578;2097.29
31.70958;661.8552;2096.397
31.40411;661.8531;2095.888
30.95662;661.851;2084.037
31.22464;661.8505;2098.363
30.96276;661.85;2072.678
32.19437;661.8495;2096.28
30.40313;661.8464;2125.514
29.88974;661.8464;2069.107
31.39667;661.8438;2076.751
31.45922;661.8422;2101.886
31.46865;661.8396;2081.623
29.91167;661.8375;2069.784
31.34781;661.8365;2093.431
31.91615;661.8302;2084.263
29.8587;661.8292;2063.941
29.82271;661.8271;2075.504
32.08068;661.825;2099.504
31.89016;661.8229;2098.641
32.10333;661.8214;2099.489
29.99318;661.8209;2008.45
29.90844;661.8187;2118.781
31.24755;661.8182;2100.258
30.54891;661.8177;2103.833
29.73167;661.8177;2061.41
30.55297;661.8172;2095.963
30.70656;661.8167;2097.095
31.88052;661.8167;2094.69
29.97797;661.8162;2063.208
31.96505;661.8151;2098.009
31.08302;661.8146;2084.079
29.58292;661.8146;2074.149
29.67505;661.8141;2081.753
29.89729;661.813;2064.499
31.88599;661.8125;2066.764
31.75474;661.812;2094.344
31.61224;661.8104;2080.337
31.84109;661.8041;2091.281
31.20495;661.8036;2079.527
31.40812;661.801;2100.583
31.26167;661.7969;2086.533
31.4237;661.7958;2094.651
31.58453;661.7948;2089.961
29.75484;661.7932;2071.611
31.90604;661.7927;2080.207
32.19724;661.7927;2077.712
31.27036;661.7906;2103.681
29.95661;661.7891;2064.786
31.0524;661.7839;2070.627
30.92776;661.7828;2068.756
29.66448;661.7823;2076.341
32.145;661.7813;2087.272
31.87682;661.7807;2085.424
31.63115;661.7792;2089.756
29.65135;661.7792;2066.837
31.94844;661.7781;2077.803
31.7288;661.7776;2092.883
31.15203;661.7761;2071.929
31.39422;661.7698;2094.843
31.6388;661.7693;2088.087
31.79333;661.763;2091.794
31.04323;661.7625;2076.822
31.73047;661.7568;2102.103
31.07537;661.7562;2088.485
30.14776;661.7531;2076.303
31.19484;661.7531;2074.826
32.1662;661.7495;2087.74
31.93708;661.7448;2083.687
29.78328;661.7443;2069.861
29.55406;661.7438;2066.631
31.81536;661.7416;2099.764
29.94588;661.7396;2073.131
31.65016;661.7349;2085.6
29.58849;661.7338;2081.9
32.28552;661.7333;2081.611
31.12917;661.7333;2079.789
29.9124;661.7328;2063.52
31.25318;661.7323;2091.982
31.83656;661.7307;2073.952
31.76354;661.7292;2097.377
32.05146;661.7276;2092.972
31.92588;661.7271;2089.595
29.655;661.725;2078.651
31.40406;661.7188;2098.852
32.02375;661.7161;2079.781
29.62625;661.7047;2071.369
31.14651;661.699;2077.483
31.28208;661.6953;2092.086
30.89708;661.6937;2073.005
31.96635;661.6917;2102.105
31.1276;661.688;2100.248
31.98333;661.6875;2087.335
31.34063;661.6859;2087.538
31.46208;661.6859;2086.184
31.84286;661.6854;2092.971
31.37589;661.6823;2093.687
31.30266;661.6818;2100.333
32.18021;661.6818;2096.712
32.16234;661.6766;2096.963
31.82151;661.676;2084.854
31.96938;661.6724;2088.531
29.80354;661.6667;2075.848
31.4713;661.6651;2102.025
30.78948;661.6641;2037.152
29.88573;661.662;2076.133
29.71057;661.6583;2074.616
31.92531;661.6557;2093.308
30.00672;661.6526;2070.084
31.07281;661.6505;2073.966
30.91828;661.649;2085.834
29.7287;661.649;2075.101
31.70078;661.6484;2084.616
29.63412;661.6469;2067.359
30.25609;661.6453;2046.934
31.76641;661.6432;2093.408
31.88573;661.6432;2082.559
30.61963;661.6417;2099.473
31.31349;661.6406;2091.888
31.61849;661.6406;2088.552
31.55672;661.6401;2099.833
31.38083;661.639;2102.908
31.21724;661.6328;2091.814
29.71375;661.6312;2051.841
30.66838;661.6307;2094.646
31.24937;661.6297;2099.45
31.36266;661.6271;2097.806
31.62125;661.6245;2086.938
30.84547;661.6229;2086.137
31.3701;661.6224;2102.17
30.90911;661.6224;2086.087
30.18594;661.6224;2043.175
31.84224;661.6213;2090.149
29.62823;661.6213;2064.018
29.61115;661.6193;2078.937
31.97661;661.6182;2072.939
31.94495;661.6141;2087.587
31.92995;661.6135;2084.595
29.52031;661.6115;2069.256
31.94677;661.6099;2102.48
32.09276;661.6099;2087.95
31.17417;661.6094;2082.214
29.57792;661.6052;2073.47
31.25786;661.6005;2068.452
31.92182;661.5995;2091.019
31.50281;661.5974;2081.804
29.50943;661.5958;2067.387
31.27359;661.5917;2110.352
29.90255;661.5901;2077.396
29.72656;661.5891;2077.157
31.98854;661.5886;2085.216
31.15729;661.588;2087.169
30.13911;661.5833;2049.941
32.26495;661.5812;2101.42
31.78818;661.5802;2083.917
31.14141;661.5792;2075.375
29.79214;661.5792;2034.576
31.4374;661.5755;2091.89
32.09521;661.5709;2084.154
31.04255;661.5687;2074.385
31.63401;661.5662;2091.976
29.87495;661.5625;2079.836
31.82948;661.5615;2102.97
31.73917;661.5615;2079.729
29.84307;661.5563;2074.667
31.98151;661.5541;2081.277
31.06281;661.5536;2089.79
29.83755;661.5536;2070.93
30.0351;661.5536;2066.406
30.86891;661.5526;2066.375
31.10474;661.5521;2093.358
32.03057;661.5521;2090.382
31.95391;661.551;2082.964
32.02203;661.5505;2093.95
32.17859;661.5505;2068.812
29.40599;661.5495;2080.008
31.24828;661.5443;2100.034
31.82813;661.5432;2091.534
32.00031;661.5375;2096.795
31.80297;661.5349;2086.744
30.54005;661.5344;2106.255
29.92807;661.5339;2075.229
29.70615;661.5333;2068.396
30.21839;661.5328;2065.573
32.07391;661.5286;2086.047
29.45604;661.5286;2075.82
31.29281;661.5234;2076.554
30.17318;661.5214;2057.294
31.76307;661.5146;2085.896
29.57151;661.5125;2075.701
30.12943;661.5115;2064.115
29.71448;661.5104;2078.335
29.9987;661.5089;2062.515
31.53854;661.5052;2076.012
31.52974;661.5042;2090.475
31.48672;661.4995;2095.434
30.21974;661.4984;2064.27
30.8762;661.4969;2079.547
29.93484;661.4969;2075.955
32.03011;661.4953;2088.277
29.58813;661.4932;2080.657
30.46344;661.4896;2090.659
31.1801;661.4891;2094.684
31.9401;661.4875;2088.808
30.38464;661.487;2095.177
31.8988;661.486;2088.457
30.23906;661.4833;2063.154
30.32266;661.4797;2049.074
31.48479;661.4776;2091.587
29.51427;661.4729;2079.26
32.15193;661.4719;2085.314
31.34396;661.4651;2064.615
29.52328;661.4641;2077.708
29.74667;661.4615;2077.133
29.74151;661.4599;2073.151
29.75276;661.4583;2076.37
30.93906;661.4578;2091.251
30.58307;661.4573;2101.775
31.14031;661.4469;2078.432
30.97328;661.4464;2069.347
31.34422;661.4448;2093.627
30.41896;661.4401;2059.254
29.4499;661.438;2077.583
30.07042;661.438;2071.698
33.04979;661.438;2069.362
31.75104;661.4375;2082.74
29.805;661.4359;2079.926
31.21917;661.4354;2076.918
31.07224;661.4354;2072.099
30.76901;661.4328;2110.027
31.2588;661.4318;2092.677
29.72661;661.4302;2075.447
31.29437;661.4291;2094.954
31.90948;661.4291;2077.96
31.77151;661.426;2079.052
31.7762;661.4229;2087.284
32.01901;661.4224;2082.912
30.01583;661.4213;2069.73
29.97557;661.4213;2062.26
31.75323;661.4182;2083.78
31.89479;661.4177;2078.342
31.56839;661.4161;2083.513
29.62214;661.4135;2071.529
29.55427;661.4099;2074.389
31.63208;661.4094;2091.382
31.23365;661.4042;2089.704
29.76135;661.4036;2078.14
30.09031;661.4011;2044.625
31.61302;661.3979;2083.076
29.84802;661.3974;2075.418
30.70115;661.3922;2087.957
29.59078;661.3922;2068.961
29.97245;661.3901;2080.292
32.02687;661.3859;2087.348
33.35026;661.3859;2079.692
31.68297;661.3854;2089.866
31.46214;661.3844;2098.084
31.22885;661.3828;2084.439
31.18359;661.3823;2084.155
30.24286;661.3781;2058
31.87708;661.3766;2074.182
32.03724;661.376;2084.862
31.76917;661.3703;2079.289
29.775;661.3693;2074.411
31.99203;661.3682;2102.053
30.88214;661.3682;2072.108
29.83635;661.3672;2068.915
30.93599;661.3666;2082.211
31.31948;661.3651;2091.364
30.97594;661.3635;2067.856
31.59245;661.363;2085.033
31.11932;661.3583;2076.674
31.2487;661.3568;2089.834
31.92443;661.3563;2082.075
29.59198;661.3469;2076.435
31.13583;661.3453;2072.56
30.95026;661.3417;2072.742
29.9024;661.3318;2071.463
32.03203;661.3312;2101.681
31.07661;661.3307;2096.18
29.70078;661.3302;2076.009
