K5T14.PV;K5T3.PV;K5TCV2I.PV;K5F6X.PV;K5T15.PV;K5P8.PV
343.7628;197.6656;14.77276;19.65357;102.5744;3.906341
343.7625;196.6265;27.09844;22.17922;103.7554;3.910666
343.7585;197.3571;14.77271;19.41929;103.184;3.92355
343.7575;196.484;27.09818;22.00218;103.3985;3.925188
343.7566;198.4254;14.26156;20.19004;102.2256;3.923228
343.7544;197.5075;14.24635;18.23579;101.7125;3.879134
343.7519;198.9396;14.25911;20.20567;102.5108;3.928441
343.7422;196.4423;28.92516;21.64104;103.9754;3.901581
343.7422;197.7292;14.78187;19.92162;102.5754;3.933662
343.7387;196.5127;14.76766;19.38888;102.4423;3.881634
343.7369;204.1537;11.17818;19.42085;97.11916;3.887813
343.7359;196.4565;28.92234;21.67889;103.9523;3.903397
343.735;199.6915;14.23896;21.52069;101.2915;3.926484
343.7347;197.1192;14.77068;19.74673;102.5502;3.910419
343.7344;196.6975;14.76932;19.41894;102.5415;3.900862
343.7338;199.1698;14.25365;20.53182;102.8504;3.918887
343.7322;204.8139;11.1824;19.05437;97.62437;3.882056
343.7309;197.0148;14.76214;20.37859;102.205;3.894109
343.7278;196.8227;14.77135;19.96071;102.4635;3.907209
343.7275;199.4202;14.26266;20.49874;102.7738;3.930522
343.7266;200.7354;15.70578;20.10383;99.57396;3.900719
343.7203;198.7196;14.25031;19.83562;102.3262;3.922497
343.7197;196.8983;14.7699;19.53146;103.166;3.905513
343.7194;196.7798;14.77875;19.20641;102.7867;3.905034
343.7175;199.1185;14.25979;20.47452;102.8104;3.927894
343.7156;204.6383;11.18969;19.50524;96.92854;3.878663
343.7103;199.5981;14.25542;20.4554;101.0987;3.940312
343.7097;196.6348;28.91984;21.69583;103.5523;3.919125
343.7072;196.5602;15.27182;18.92435;105.0965;3.884606
343.7066;197.2283;14.76693;19.75538;102.3369;3.928225
343.705;202.569;11.8026;18.97564;97.06729;3.868244
343.7037;196.9398;14.75755;19.32909;103.0148;3.908625
343.7025;196.9973;14.77021;19.35951;103.0058;3.919372
343.7016;196.5712;27.09224;22.03604;103.4265;3.907309
343.7013;196.8052;14.77474;19.28056;103.4987;3.904662
343.6994;198.0298;14.78594;20.9505;103.1308;3.890825
343.6935;204.6608;13.99505;21.92611;97.0725;3.927494
343.6925;199.6015;14.25276;20.64076;101.385;3.944572
343.6922;200.6356;14.24661;21.72569;101.2617;3.957878
343.6875;196.7873;14.77177;19.33306;102.5902;3.912153
343.6847;205.1723;22.07313;22.00604;96.99229;3.899244
343.6831;196.5935;27.09297;21.59957;104.1042;3.912372
343.6772;196.5142;27.10703;22.01147;103.7683;3.911237
343.6769;199.506;14.25359;20.72541;102.7571;3.925434
343.6762;198.5996;14.25026;19.75205;102.2835;3.901762
343.6753;197.0371;14.76911;19.62685;103.0321;3.919594
343.6731;196.9506;14.76422;19.56269;102.7442;3.916991
343.6703;197.1556;14.7637;19.51672;102.8942;3.884322
343.67;204.5392;11.17865;18.94269;96.85313;3.873694
343.6675;198.5108;14.24823;19.51105;101.1942;3.888362
343.6669;196.98;15.28344;20.02908;104.901;3.890344
343.6666;197.0998;14.76573;19.48981;102.6015;3.915412
343.665;196.301;27.09708;22.07945;103.366;3.928772
343.6644;204.5875;11.18771;19.23082;96.86646;3.876737
343.6635;196.4998;28.91865;21.36003;103.4596;3.911569
343.6616;204.5633;11.18625;19.15936;95.155;3.937719
343.6609;204.6852;11.18385;19.21449;97.63937;3.890156
343.6609;199.7175;14.27177;20.73672;101.4908;3.947559
343.6575;198.751;14.26557;20.59988;102.3773;3.907119
343.6572;199.071;14.25208;20.46017;102.6494;3.927441
343.6566;199.2135;14.26214;20.4754;102.7742;3.932025
343.6559;196.6217;14.76891;19.31609;102.2235;3.897884
343.655;196.9883;14.77323;19.40591;102.7783;3.901172
343.6531;196.905;14.77505;19.67247;102.9215;3.894866
343.6528;196.64;27.0912;21.7473;104.3456;3.921916
343.6509;196.82;27.08531;22.20845;104.2;3.915797
343.6494;197.0802;14.77375;19.5676;102.9433;3.91225
343.6484;199.5998;14.26667;20.65653;101.5263;3.948491
343.6462;196.7063;27.09333;21.98699;103.6785;3.925784
343.6459;204.5896;11.18266;19.45193;96.93021;3.881825
343.6459;198.2252;14.25979;19.77826;102.3017;3.89125
343.645;197.0933;14.78063;20.53447;102.5644;3.890909
343.645;198.3981;14.23677;19.19251;101.2165;3.885975
343.6428;197.2017;14.76802;19.513;102.8656;3.914141
343.6425;196.6979;14.77807;19.69464;102.9348;3.895628
343.6419;196.6877;14.76552;19.45283;102.4419;3.908906
343.6412;197.5981;14.23547;18.53822;101.6179;3.879031
343.6391;196.8948;14.78479;19.45763;103.0127;3.90995
343.636;198.9258;14.26615;20.27411;102.4377;3.915313
343.6303;196.9869;14.78026;19.49777;103.2677;3.901841
343.6266;197.3025;14.77693;19.47613;102.6248;3.921441
343.6253;196.7358;28.9175;21.64845;103.3131;3.917481
343.625;196.5783;27.08813;22.10957;103.7787;3.913087
343.6225;196.7531;14.76823;19.16518;102.8085;3.913131
343.6219;196.6025;14.76526;19.41159;102.3637;3.871984
343.6209;197.0581;14.76526;19.68979;102.6113;3.913844
343.619;198.4815;14.26276;19.63723;102.4081;3.907887
343.6175;196.7156;27.08714;21.7794;103.774;3.925591
343.6159;197.5135;14.77078;19.80869;102.5915;3.930047
343.6131;197.2285;14.77135;20.10483;102.5521;3.923244
343.6013;199.0779;14.25583;20.48493;102.6758;3.928425
343.5991;205.3075;22.05651;22.4394;96.81313;3.914131
343.5975;198.6181;14.26484;19.7135;102.3931;3.923709
343.5944;204.4535;11.18094;19.17367;95.22354;3.925353
343.5931;196.719;14.76635;19.47139;102.9631;3.893584
343.5931;199.3906;14.2674;20.33043;102.4825;3.950775
343.5925;208.5102;29.00505;22.05767;96.19041;3.873522
343.5834;198.7852;14.26089;20.46018;102.1883;3.928234
343.5812;197.0535;14.76729;19.53899;102.8879;3.905191
343.58;196.9754;14.76542;19.45361;102.8996;3.914306
343.5797;196.3935;27.09526;22.17047;103.3621;3.931859
343.5791;200.4465;11.57531;18.02299;100.8633;3.894963
343.5778;196.4379;27.09682;21.64423;103.6846;3.938403
343.5766;196.5256;28.91693;21.72591;103.5663;3.919672
343.5756;204.4635;11.18182;18.90617;96.85604;3.875912
343.5744;199.3967;14.23625;20.61614;102.1083;3.907194
343.5713;196.965;27.09505;22.10137;103.6708;3.937556
343.5694;196.9256;14.77047;19.33816;103.2252;3.902538
343.5678;196.7577;14.77901;19.30522;103.0242;3.921372
343.5675;199.2698;14.26615;20.36645;101.44;3.923459
343.5663;196.6767;14.76464;19.55932;102.3856;3.910422
343.5619;196.5427;14.77646;19.05371;102.7325;3.9032
343.5616;196.5708;14.7763;19.32725;102.365;3.895281
343.56;201.6463;32.40068;22.36769;96.23209;3.884031
343.5556;197.3298;14.77188;19.73645;102.7635;3.915144
343.5522;196.496;14.77474;19.10609;103.1546;3.880719
343.5497;199.1354;14.27234;20.67769;102.4946;3.942462
343.5459;197.0456;14.77401;19.61166;102.8023;3.912506
343.5428;198.17;14.2762;20.16436;101.6085;3.891016
343.54;196.9921;14.77047;19.80596;102.7467;3.907606
343.5381;196.8631;14.76792;19.48269;102.5044;3.898128
343.5341;199.0552;14.25531;20.62341;102.8217;3.920703
343.5338;197.0048;14.76917;20.03894;102.6177;3.901394
343.5313;196.5202;14.7626;19.68188;102.5281;3.904325
343.5253;200.284;15.72057;19.61502;99.63396;3.893162
343.524;202.9356;11.80448;18.84477;101.5915;3.873078
343.5222;202.6796;11.80354;18.18943;101.9567;3.872747
343.5216;204.331;11.18031;19.51711;96.59834;3.887953
343.5203;204.576;11.19286;18.86328;97.60208;3.875841
343.5203;201.0146;15.71583;19.86461;98.80354;3.912678
343.5159;205.2065;22.06229;22.14475;97.0325;3.902978
343.5131;196.5719;27.08786;21.45107;103.7096;3.912134
343.5088;197.2487;14.78979;19.64286;102.6098;3.925237
343.5028;196.7538;14.7763;19.46281;102.9115;3.903603
343.4959;204.0121;17.51021;19.27321;96.27792;3.919309
343.4947;196.7937;28.92365;22.16825;103.4115;3.918897
343.4928;196.9465;14.77229;19.62628;103.0154;3.9144
343.4925;199.4117;14.25568;20.39963;102.9498;3.937831
343.4925;199.2392;14.25401;20.53954;102.8223;3.922172
343.4922;204.7323;11.18557;19.23883;95.13313;3.951481
343.4912;199.4617;14.2599;20.70267;103.0662;3.929641
343.4872;204.2988;14.00391;22.46905;96.89083;3.931209
343.4825;196.9535;14.77094;19.01586;102.89;3.903809
343.4825;199.0238;14.24042;20.39927;102.8585;3.919047
343.4809;196.4133;14.76339;19.33368;102.5869;3.907341
343.48;199.0031;14.25802;20.27332;102.9319;3.913316
343.4797;196.8346;14.7599;19.68996;102.5523;3.917669
343.4781;198.8235;14.26859;20.49873;102.5013;3.910503
343.4772;196.7192;27.0837;21.8185;104.2383;3.921528
343.4759;204.2831;11.18563;18.77439;100.1738;3.886903
343.4725;196.9173;27.08568;22.03211;104.0442;3.916541
343.4722;204.371;11.17531;19.58974;96.675;3.891544
343.4688;196.6277;27.09354;21.62152;104.1725;3.910978
343.4684;198.9473;14.26198;20.25436;101.5156;3.894775
343.4656;196.4952;28.91786;21.72502;103.5096;3.919219
343.4637;199.3396;14.26042;20.52231;102.5075;3.927928
343.4628;204.8015;17.49755;19.65862;95.08083;3.940966
343.4619;197.1248;14.76339;19.76626;102.6654;3.914044
343.4587;200.7215;15.69891;19.80962;98.84834;3.909006
343.4569;197.0377;14.77578;19.76827;102.9256;3.91105
343.4562;197.4656;14.7825;19.98966;103.3225;3.855397
343.4538;198.7625;14.26526;20.06097;102.2817;3.931575
343.4537;198.8681;14.26536;20.24479;102.4773;3.919419
343.4528;204.4815;11.17443;19.50739;97.1;3.887747
343.4522;198.9731;14.27;20.76062;101.4148;3.896103
343.4513;204.0229;13.99703;21.71064;96.88292;3.924244
343.4491;204.3902;11.18224;19.57081;96.87791;3.861912
343.4466;204.6292;11.18245;19.22159;97.21917;3.894222
343.4444;196.5283;27.09172;21.63396;104.1908;3.918559
343.4403;199.5352;14.25953;20.6565;102.576;3.951497
343.4384;196.7475;14.77552;19.08473;102.5506;3.923553
343.4369;199.2173;14.25854;20.60992;102.8996;3.922028
343.4366;197.0096;14.76901;19.4633;102.871;3.900759
343.4341;204.6677;11.18609;19.63097;96.95792;3.883984
343.4334;196.9473;14.75948;19.67597;102.5798;3.912191
343.4328;201.2173;13.20505;19.95374;100.594;3.920134
343.4294;198.6706;14.77052;22.49356;101.8485;3.889919
343.4278;197.071;14.77359;19.73549;102.7846;3.911406
343.4262;199.4846;14.25885;20.56658;102.9577;3.92224
343.4231;196.7492;15.28052;19.02247;105.0279;3.887053
343.4216;205.2604;22.06422;22.23942;96.98875;3.904644
343.4203;196.9238;14.77333;19.30661;102.946;3.911172
343.4197;196.7794;14.77177;19.68039;102.57;3.893316
343.4197;196.9392;14.78068;19.63022;102.7937;3.899456
343.4194;197.2335;14.77609;19.68796;103.0271;3.915738
343.4188;199.0465;14.2688;20.47444;102.9079;3.920778
343.4178;196.8754;14.75948;19.58499;102.3527;3.9098
343.4175;196.955;14.76141;20.08143;102.4052;3.902522
343.4159;197.4267;28.91651;21.50689;97.15979;3.880534
343.4138;199.5852;14.25807;20.74452;102.8696;3.941187
343.4122;196.7315;14.78292;19.31572;102.7475;3.885072
343.4116;205.055;22.07635;22.32074;96.90583;3.908544
343.41;196.7898;14.75875;19.52585;102.349;3.909509
343.4091;198.6002;14.26661;20.096;102.3092;3.933763
343.4078;200.0713;11.80672;18.95194;102.949;3.888887
343.4072;196.935;14.76995;19.68498;102.8875;3.918259
343.4063;204.0104;11.18578;19.36215;96.88313;3.861509
343.4053;202.595;11.80958;17.93482;102.2108;3.874222
343.4047;197.1048;14.76109;19.52365;102.7844;3.899591
343.3981;196.6915;14.77776;19.23422;102.71;3.899087
343.3969;199.8283;14.23344;21.13533;102.1029;3.905381
343.3894;196.686;14.77495;19.92761;102.245;3.913081
343.3894;197.1275;14.77807;19.45563;103.7133;3.909812
343.3838;199.1433;14.25839;20.49975;102.744;3.922734
343.3803;199.3229;14.25677;20.74464;102.7408;3.923413
343.3797;196.7252;27.09484;21.87262;104.1431;3.912872
343.3788;196.8392;27.09271;22.1372;104.2317;3.914834
343.3788;196.995;14.77198;19.50972;103.195;3.906388
343.3781;204.1979;11.17875;19.35242;96.51167;3.886259
343.3778;204.9465;11.18521;19.61044;96.92834;3.883219
343.3753;196.7379;14.77354;19.12409;103.284;3.898044
343.3737;204.7402;11.1826;19.33366;97.64854;3.894544
343.3737;196.9852;14.78193;19.82534;102.426;3.913944
343.3716;196.8198;14.76896;19.52819;102.49;3.915181
343.3712;196.7848;15.26833;19.80408;104.9565;3.890716
343.3672;196.894;14.78177;20.23044;102.2092;3.913341
343.3669;199.3104;14.26812;20.37554;102.5238;3.950375
343.3665;198.4583;14.26047;19.70537;102.2738;3.901663
343.3662;196.9177;14.76984;19.64086;102.9127;3.901666
343.3634;204.5019;11.18484;19.25903;96.80042;3.903931
343.3622;196.8452;14.77922;19.25339;102.8302;3.910312
343.3612;198.5808;14.26156;20.53539;102.1798;3.927494
343.36;196.5873;14.76698;19.47007;103.0083;3.908941
343.3597;198.9735;14.26599;19.95469;102.3;3.9316
343.3569;196.8981;14.76583;19.40629;102.8162;3.9013
343.3566;196.5206;27.08365;21.90008;103.7475;3.908825
343.3563;196.8327;28.92026;21.88037;103.4104;3.918303
343.3556;197.2267;14.78234;19.75788;102.8056;3.915434
343.3547;199.1858;14.26776;20.40539;102.5231;3.929531
343.3531;202.3175;11.80609;18.09662;97.24229;3.858266
343.3519;199.5938;14.23406;20.20794;101.946;3.922334
343.3513;204.6452;11.17979;19.38715;96.90417;3.883547
343.3513;196.8146;14.77365;19.47797;103.5502;3.909709
343.35;196.5112;14.76911;19.78967;102.2429;3.913728
343.3466;196.8525;14.77526;19.6451;102.9121;3.887137
343.3459;196.8423;14.77083;19.33276;102.9342;3.903347
343.3419;204.475;11.18521;19.43522;96.80125;3.908813
343.3409;196.7844;14.77526;19.3329;103.2919;3.906378
343.3403;196.9133;14.7726;19.36064;102.6675;3.915369
343.34;204.3671;11.18875;19.34493;97.03812;3.883787
343.3394;196.7179;14.77771;18.93584;103.2879;3.921944
343.3394;198.8058;14.26151;19.60336;102.4608;3.922659
343.3391;196.7238;14.7638;19.10736;103.0025;3.920016
343.3366;199.2431;14.25667;20.47072;103.0319;3.922394
343.3362;196.7335;14.76318;19.79525;102.4415;3.893709
343.3344;196.7927;14.77318;19.50688;103.0092;3.901944
343.3337;204.7669;11.18802;19.06705;97.18083;3.893934
343.3334;204.2923;17.50187;19.5194;96.21354;3.921813
343.3331;204.8583;17.49422;19.08102;95.07313;3.941494
343.3316;196.8173;14.76859;19.98087;102.6275;3.923928
343.3288;196.8688;14.77036;19.45656;102.76;3.888684
343.3253;203.9969;11.18885;18.95575;97.06167;3.888963
343.3241;204.3965;11.18641;19.23449;96.81854;3.899559
343.3234;196.9715;14.77292;19.66578;102.7873;3.901631
343.3228;204.4719;11.18036;19.21355;96.93417;3.8803
343.3222;199.1952;30.58297;22.11573;96.43459;3.883016
343.3188;197.0783;14.78755;19.36188;103.3298;3.912472
343.3172;204.8675;11.16906;19.28682;96.41312;3.905728
343.3141;196.6473;14.77443;19.34129;102.6452;3.872253
343.3125;204.6921;11.18047;19.42551;96.41125;3.904181
343.3106;200.6285;15.71458;20.29441;99.79333;3.892775
343.3097;196.3575;27.08391;21.67636;104.2242;3.914331
343.3069;196.3613;27.09266;21.76151;103.7252;3.907722
343.305;197.0575;14.77161;19.30523;103.8077;3.911691
343.3047;196.6715;14.77005;18.58458;102.915;3.901688
343.3037;199.3473;14.26177;20.62816;102.7092;3.923244
343.3031;196.7252;14.77036;19.20021;103.6042;3.906859
343.3025;199.5248;14.25677;20.40926;102.9294;3.939078
343.3022;196.8235;14.76641;19.53209;102.4548;3.897744
343.3003;198.9494;14.25266;20.43718;102.9602;3.917687
343.2994;198.7877;14.26354;20.08872;102.3652;3.936056
343.2966;196.8021;14.76453;19.3117;103.299;3.900263
343.2959;204.681;11.17922;19.12082;97.53083;3.903331
343.2956;204.8433;11.17245;19.09252;96.37791;3.907909
343.2947;197.0008;14.76995;20.0003;102.4771;3.932203
343.2938;200.4994;15.69896;20.06488;99.82562;3.891847
343.2928;196.7956;14.77682;19.51234;102.4573;3.910275
343.2922;204.4429;11.19521;18.70862;97.58083;3.869122
343.2922;196.8277;14.77458;19.45091;102.854;3.900316
343.29;197.3669;14.76828;19.78327;102.8138;3.915681
343.2885;204.804;11.18016;19.07211;96.38271;3.90485
343.2881;196.7377;14.77125;19.79349;102.8952;3.8979
343.2856;196.5206;14.77083;19.26191;102.4292;3.879956
343.2847;198.9819;14.26828;20.00488;102.3498;3.934475
343.2834;196.8879;14.76661;19.62318;103.1765;3.907056
343.2831;196.5373;14.77401;19.33203;102.5529;3.872425
343.28;197.3656;14.77771;19.36687;103.5317;3.907644
343.2775;204.4723;11.18656;19.29298;96.84834;3.905937
343.2772;197.3946;14.23563;18.48193;101.7192;3.877672
343.2769;200.7027;15.71271;19.99766;98.63416;3.896147
343.2759;196.9356;14.76943;19.12279;102.7802;3.88595
343.2753;204.66;11.19557;19.64105;96.86333;3.883063
343.2725;196.5777;14.77766;19.25517;102.7046;3.906722
343.2719;198.7242;14.26385;19.87618;102.3229;3.933281
343.2716;196.9238;14.76339;19.48259;102.4035;3.909081
343.2675;197.1531;14.77125;19.69474;102.8942;3.914875
343.2662;204.4;11.18776;19.25343;97.77708;3.881897
343.2603;197.2052;14.77151;20.01914;102.59;3.923131
343.2594;196.6579;14.77245;19.32607;102.7356;3.899669
343.2588;199.0992;14.25885;19.88739;102.3498;3.935547
343.2575;203.8035;17.50463;18.9647;96.30604;3.9124
343.2547;196.8277;14.77969;19.09603;103.5223;3.906753
343.2541;196.8125;14.77359;19.60036;102.7517;3.916566
343.2534;200.6431;15.70839;19.7201;99.89208;3.925959
343.2525;204.7181;11.19073;19.64904;95.22958;3.960272
343.2484;200.7467;15.70922;20.00785;98.84;3.919637
343.2481;204.5875;11.17391;19.07764;96.40354;3.906112
343.2459;198.7048;14.26969;20.4933;102.3704;3.908844
343.2453;199.1962;14.25818;20.32642;101.1285;3.937688
343.2453;199.2337;14.2337;19.32792;101.9775;3.912484
343.2416;204.4117;11.17714;19.83285;96.68854;3.895781
343.2384;196.6881;27.08693;22.13279;103.6825;3.938688
343.2359;200.6877;15.71047;20.06025;98.89375;3.939947
343.2347;204.3267;11.19021;19.66678;95.09708;3.8929
343.2341;196.9706;14.77521;19.33446;103.1346;3.900716
343.2341;196.7344;14.76771;19.15854;102.8085;3.912425
343.2331;196.9575;14.77177;19.23001;102.616;3.907909
343.2328;199.3227;14.25396;20.31562;103.0702;3.92165
343.2325;196.5279;14.77427;19.39645;102.546;3.873231
343.2316;197.2598;14.2275;17.75773;101.7919;3.870094
343.2288;197.0169;14.77391;19.84056;102.7829;3.911284
343.2275;204.2346;17.50901;19.3376;95.73146;3.951091
343.2272;198.2252;14.26844;19.55066;102.3906;3.912081
343.2266;198.7954;14.2599;19.7255;102.3385;3.934225
343.2256;198.8435;14.25193;20.30408;101.1396;3.929147
343.2238;196.8144;18.28203;20.76021;103.7779;3.905347
343.2222;204.2335;17.49922;19.59421;95.71625;3.950772
343.2209;204.2548;11.17427;18.9465;95.21271;3.916303
343.22;198.6521;14.25911;20.3781;101.2838;3.93145
343.2197;204.1463;17.51057;19.34343;96.09187;3.925488
343.2159;204.8981;11.18641;19.36824;97.51896;3.902428
343.2144;204.5729;11.17604;19.61368;97.69604;3.883897
343.2112;203.9506;17.50167;19.6164;95.76521;3.913884
343.21;200.5623;15.71813;20.37738;98.56229;3.903994
343.2094;200.5412;15.70562;20.21271;99.59708;3.901178
343.2091;204.4517;11.18495;19.68815;96.91604;3.861663
343.2084;197.2277;14.24234;18.3228;101.78;3.874631
343.2078;204.7692;11.17922;19.13339;96.885;3.909659
343.2069;197.9367;29.56521;21.82918;96.73521;3.876566
343.2044;199.136;14.26443;20.54733;101.4512;3.924
343.2034;200.6094;15.70573;20.32573;99.80791;3.911947
343.2025;196.8477;27.08203;21.94353;104.2333;3.912141
343.2022;196.5158;14.76297;19.06287;102.7269;3.893803
343.2012;196.8112;14.75755;19.50869;103.0169;3.910941
343.2009;196.9533;14.7775;19.40063;103.7267;3.908934
343.2003;200.61;15.71214;19.96898;98.66688;3.932166
343.1997;196.7933;14.78297;19.07645;102.8106;3.882834
343.1997;199.3206;14.25391;20.48893;103.0762;3.924819
343.1981;204.3304;14.00141;22.72415;96.89792;3.932787
343.1972;204.2371;11.18891;18.59746;96.88958;3.877734
343.1969;198.3917;14.26365;19.68822;102.3258;3.894872
343.1935;196.4762;27.09333;21.52055;103.6898;3.937894
343.1913;200.7985;15.70703;20.31776;99.76625;3.932666
343.1909;197.1963;14.78005;19.82427;102.934;3.912006
343.1897;196.6613;14.76844;19.57099;103.5073;3.9088
343.1878;196.7971;14.77375;19.63053;102.7471;3.887506
343.1869;203.1013;11.8126;19.17543;101.195;3.875291
343.1859;196.5344;14.77396;19.34117;102.5481;3.875341
343.1847;208.4238;26.81328;21.58649;96.23979;3.864359
343.1844;197.229;14.76161;19.56856;102.6219;3.907113
343.1844;197.0981;14.7787;19.37423;103.466;3.914116
343.1828;204.8223;11.18703;19.37977;97.27521;3.893769
343.1828;200.651;15.71542;19.7425;98.91666;3.908953
343.1806;202.5721;11.81016;19.07655;97.02;3.869328
343.1806;196.7819;14.76958;19.42179;102.7554;3.915031
343.1781;200.5344;15.71885;19.8785;98.95771;3.937266
343.1772;196.719;14.77531;19.76057;102.349;3.889787
343.1741;204.6375;11.19281;19.20624;98.10625;3.906081
343.1722;198.749;14.26578;19.94073;102.3004;3.931081
343.1694;200.6285;15.71156;20.46122;98.62375;3.897534
343.1691;196.9613;14.77214;19.47689;103.5304;3.917722
343.1684;199.1425;14.26458;20.12796;102.5435;3.935669
343.1675;204.7196;11.17125;19.16774;98.0425;3.903847
343.1666;200.5617;15.71813;19.90935;99.815;3.903184
343.1656;196.28;14.76698;19.22864;102.5038;3.867178
