K5PS14_2.PV;K5T6.PV;K5P10.PV;K5LCV1I.PV;K5F5.PV;K5T14.PV;K5TCV2I.PV;K5F6X.PV;K5T15.PV;K5P8.PV;K5T17.PV
4.240556;169.085;4.240906;43.38781;31.78924;357.6844;20.76844;27.44624;110.3163;3.969225;125.9731
4.243163;171.905;4.256813;47.96344;34.0535;356.4525;20.76375;28.06082;110.3037;3.981356;125.9731
4.253175;171.9688;4.265438;47.15406;34.87434;356.6419;20.77813;28.03616;110.5325;3.984806;125.9731
4.256119;171.4625;4.263782;44.91969;33.31128;357.2831;20.76844;28.21499;110.2325;3.988125;125.9719
4.250194;171.7113;4.262437;45.71437;33.63416;356.7075;20.79406;27.96844;110.675;3.9864;125.9719
4.239769;171.4175;4.241562;46.63656;32.79035;357.3375;20.73563;27.64358;110.6225;3.972;125.9713
4.247569;170.66;4.243937;42.87219;31.69321;357.7069;20.73375;28.01962;110.4;3.977212;125.9713
4.249556;170.2125;4.254156;44.95344;33.30557;357.0262;20.73906;27.29376;110.69;3.979819;125.9713
4.240706;171.41;4.244375;46.63656;32.79545;357.2588;20.75156;27.69692;110.6225;3.969544;125.9706
4.25085;169.1563;4.242969;44.49688;32.68959;357.9037;19.02656;27.44771;110.9425;3.975131;125.9688
4.243594;171.9625;4.257656;47.9875;34.21081;356.5031;20.75625;28.2143;110.3313;3.976594;125.9688
4.258556;169.575;4.258125;47.57438;33.65256;357.3225;18.93281;27.45718;110.92;3.975225;125.9675
4.252819;169.13;4.240438;44.49906;32.73038;357.7387;19.01469;27.49551;110.9712;3.976106;125.9669
4.263225;171.55;4.27475;45.81125;33.97568;356.6756;20.76563;27.77132;110.0575;3.994969;125.9662
4.256813;171.4175;4.258375;45.14375;32.49935;357.2137;20.78875;28.04846;110.4475;3.989512;125.9662
4.2528;169.11;4.241125;44.68531;32.73107;357.9694;19.0125;27.57377;111.0762;3.976125;125.965
4.265063;170.7562;4.255281;44.04781;31.96288;357.2981;20.77687;27.88602;110.1925;3.999675;125.965
4.264444;171.025;4.276125;46.22313;34.01035;357.135;20.79563;27.84957;110.0675;3.998869;125.9644
4.246969;170.5737;4.244062;42.87687;31.69116;357.7369;20.73906;27.9649;110.3512;3.973931;125.9644
4.253569;169.1087;4.243469;44.49594;32.7035;357.8644;19.0275;27.58152;110.9412;3.977475;125.9625
4.264482;171.1313;4.276156;46.37968;34.05588;356.9475;20.7825;27.80206;110.1162;3.996825;125.9613
4.264444;171.0663;4.276563;46.2275;34.04542;356.9944;20.77406;27.74775;110.1137;3.99945;125.96
4.247269;170.9888;4.251188;43.88375;32.72793;356.6831;20.75344;27.86431;110.38;3.987281;125.96
4.253081;169.1425;4.244469;44.49469;32.75151;357.6581;19.01813;27.54725;110.9512;3.977906;125.9594
4.245844;170.0925;4.244437;44.64156;32.93841;357.135;20.7625;27.54356;110.4388;3.978469;125.9594
4.256719;171.3962;4.267063;44.9125;33.252;357.0544;20.78062;28.22223;110.22;3.987919;125.9594
4.265363;170.6888;4.260344;44.0475;31.88451;357.4425;20.79719;27.92574;110.0962;3.999694;125.9587
4.190625;170.46;4.193563;44.36563;33.6199;356.3644;20.75344;27.60456;110.8475;3.9252;125.9587
4.192688;170.1875;4.188125;44.48344;32.23256;356.6344;20.75219;27.55155;110.7188;3.926625;125.9587
4.234387;170.3737;4.247469;46.77438;34.81707;357.0469;20.765;27.39764;110.3587;3.965437;125.9587
4.143188;162.9;4.100469;37.47187;28.95122;344.5969;17.35406;22.96649;115.7562;3.871031;125.9587
4.251169;171.2063;4.264875;46.50281;34.69048;356.5388;20.75469;28.03592;110.3675;3.985162;125.9569
4.242938;171.41;4.246;46.615;32.78036;357.5587;20.73344;27.75033;110.575;3.97305;125.9563
4.259812;170.6825;4.2575;46.87656;34.13417;356.4188;18.94531;27.99673;110.7825;3.986025;125.9562
4.240106;170.0875;4.2445;44.44781;33.28915;357.1913;20.74656;27.26932;110.5562;3.975225;125.9556
4.2579;170.955;4.260781;44.34187;32.92759;356.6381;20.78062;28.13556;110.0212;3.993469;125.955
4.251975;171.6525;4.258031;45.53781;33.10912;357.135;20.80031;27.93628;110.5788;3.986494;125.9544
4.263019;171.4413;4.274813;47.25;33.95685;356.5762;20.78875;27.62724;110.0888;3.996131;125.9538
4.249931;171.1175;4.266281;46.50938;34.64813;356.475;20.75813;27.76922;110.3988;3.978506;125.9538
4.250456;169.075;4.241531;44.67188;32.57446;357.7631;19.04844;27.46911;111.055;3.970012;125.9531
4.248019;170.0638;4.250469;44.63531;32.83157;357.2775;20.76125;27.45565;110.4587;3.979463;125.9531
4.247794;170.3375;4.249531;44.79094;32.53156;357.1144;20.75844;27.91411;110.235;3.9804;125.9531
4.252237;171.655;4.263906;45.55;33.16744;356.9175;20.76719;27.94693;110.5662;3.990638;125.9531
4.264856;171.0013;4.278219;46.23281;34.01887;357.24;20.77531;27.84708;110.0537;3.994856;125.9525
4.245919;171.405;4.241688;45.38719;32.76078;357.1669;20.74281;27.79947;110.5912;3.977794;125.9525
4.2564;170.9225;4.257281;44.62906;31.60405;357.3019;20.74656;28.00891;110.2663;3.989156;125.9525
4.247006;169.0025;4.239969;44.66656;32.66544;357.8813;19.0275;27.5209;111.175;3.970762;125.9519
4.250081;171.7487;4.265937;45.72313;33.75261;356.8256;20.77;27.95585;110.6625;3.988444;125.9519
4.265269;170.7737;4.259531;44.05125;32.09032;357.4144;20.78906;27.83014;110.1625;3.994369;125.9512
4.269037;171.1075;4.260468;46.18781;32.08624;357.225;20.77312;28.29283;109.8975;3.99855;125.9506
4.252669;169.1;4.242188;44.48938;32.74129;357.6694;19.01844;27.51404;110.925;3.97815;125.95
4.262513;171.205;4.273531;46.51531;34.03088;356.7112;20.79094;27.74529;110.0925;3.994725;125.95
4.2639;171.2263;4.274531;46.51156;34.03387;356.8031;20.78062;27.7778;110.1263;3.992981;125.95
4.265663;170.7762;4.260875;44.04875;31.97674;357.4556;20.77906;27.97892;110.18;3.994669;125.95
4.245469;170.485;4.242218;42.8775;31.74641;357.5587;20.74281;27.92438;110.4;3.977981;125.95
4.236356;168.9487;4.221031;44.46062;32.13741;357.5156;19.00156;27.42578;111.3363;3.957094;125.9494
4.252312;169.075;4.235938;44.68969;32.67299;358.0031;19.01875;27.43788;111.0888;3.974925;125.9494
4.260375;170.9787;4.265812;45.43844;33.85794;357.1631;20.79313;27.86091;110.515;4.000537;125.9488
4.263787;170.8013;4.269125;44.22875;32.92355;357.3675;20.76781;27.70667;110.1325;3.996037;125.9487
4.193287;170.2337;4.193438;42.41125;32.27158;356.7225;20.76125;27.57208;110.8225;3.93;125.9481
4.247831;170.2712;4.248781;44.81469;32.54361;356.9081;20.74375;27.91136;110.2887;3.9801;125.9481
4.263075;171.44;4.276062;47.76219;33.99302;356.5856;20.76844;27.60638;110.0537;3.996712;125.9475
4.261931;171.695;4.277187;46.01188;34.10582;356.6981;20.79781;28.11209;110.46;3.997669;125.9475
4.250344;169.1175;4.239812;44.49375;32.7477;357.9769;19.02344;27.51523;111.03;3.976219;125.9469
4.263319;170.8375;4.26825;45.16687;33.54391;357.2737;20.80281;27.66394;110.1225;3.992194;125.9469
4.246819;170.11;4.246687;44.64188;32.92539;357.2981;20.77094;27.44342;110.4762;3.977625;125.9469
4.250344;171.4375;4.259812;48.34375;34.04649;356.6344;20.76563;28.12656;110.38;3.982594;125.9469
4.249406;168.99;4.242938;44.67406;32.61082;357.8794;19.0425;27.37559;111.12;3.97275;125.9456
4.246912;170.2762;4.254313;45.87094;34.48167;356.7169;20.735;27.63748;110.655;3.981206;125.9456
4.189875;170.4;4.200156;44.37375;33.70657;356.5594;20.75438;27.5089;110.8325;3.928969;125.945
4.249594;171.73;4.262375;46.28;34.03215;357.1369;20.73063;28.19811;110.3575;3.978;125.945
4.263712;170.8463;4.271844;45.16531;33.5;357.3975;20.79031;27.74686;110.105;3.994106;125.9444
4.250362;171.6512;4.258563;45.53625;33.16791;357.0769;20.76344;27.82193;110.5625;3.988256;125.9444
4.264406;170.9688;4.277187;46.06875;33.84069;357.2362;20.77125;27.78965;110.1375;3.993919;125.9437
4.258425;170.9187;4.262187;44.34063;32.93709;356.655;20.76406;28.16353;110.0238;3.995156;125.9437
4.250494;172.0638;4.268594;47.65;34.69405;356.6288;20.75312;27.87454;110.6375;3.983663;125.9437
4.250213;171.685;4.258594;46.00813;33.15141;356.9587;20.75594;27.97751;110.61;3.989044;125.9437
4.259419;172.2275;4.273;48.72063;34.2775;356.4;20.77625;28.1612;110.3825;3.990412;125.9431
4.250813;171.73;4.261063;45.34125;33.4073;356.8275;20.75375;28.03153;110.6913;3.982875;125.9431
4.2519;169.7588;4.248531;46.06313;33.31602;357.3637;18.95906;27.87918;110.2637;3.975619;125.9425
4.249556;171.6775;4.261562;45.54063;33.16265;356.8369;20.74594;27.90407;110.5638;3.981094;125.9425
4.257;171.5237;4.270281;49.31531;34.5162;356.5013;20.80219;28.24586;110.1613;3.9837;125.9419
4.265325;171.465;4.274875;47.98156;33.51048;356.7319;20.78625;28.01776;110.1862;3.993937;125.9413
4.259081;171.6312;4.262813;46.60625;32.85305;357.0731;20.775;28.1946;109.8587;3.996169;125.9406
4.262625;171.2825;4.274406;46.51062;33.9789;356.6475;20.78563;27.58061;110.1413;3.99615;125.9406
4.255856;171.56;4.250625;45.95187;32.41985;356.6737;20.74063;28.19065;109.955;3.988481;125.9394
4.263394;170.9337;4.277656;46.22219;33.95619;357.03;20.80281;27.79626;110.065;3.996206;125.9388
4.2501;171.4187;4.261656;48.27344;34.03046;356.76;20.76781;28.13648;110.375;3.983194;125.9388
4.262119;171.3488;4.277688;46.63406;34.01634;356.5931;20.76969;27.6031;110.0563;3.999038;125.9381
4.240013;170.0163;4.242063;43.81625;33.01628;357.3131;20.7675;27.2896;110.455;3.972656;125.9381
4.247737;171.03;4.261094;45.85719;33.6143;356.7131;20.76125;27.68122;110.3988;3.984094;125.9381
4.251112;169.135;4.238219;44.52531;32.75702;357.8775;19.02625;27.5369;111.0475;3.970031;125.9375
4.194018;170.145;4.189813;44.48531;32.24724;356.7375;20.7525;27.54044;110.7937;3.926306;125.9375
4.249144;171.6263;4.253094;45.53625;33.18198;357.0356;20.7625;27.73162;110.5963;3.98655;125.9369
4.264144;170.925;4.276657;45.15844;33.57816;357.2306;20.8075;27.68996;110.17;3.998137;125.9356
4.240912;169.1138;4.232313;43.38313;31.90322;357.7012;20.765;27.38915;110.3175;3.971062;125.9356
4.190288;170.4137;4.199062;44.36312;33.70614;356.4562;20.73812;27.49411;110.865;3.927263;125.935
4.256662;171.4825;4.274375;48.63906;35.11152;356.2594;20.78125;28.15139;110.135;3.987937;125.9344
4.260637;170.945;4.268437;45.46094;33.86268;357.0113;20.79844;27.85198;110.5837;3.9948;125.9344
4.256625;171.2675;4.253469;45.15437;32.55677;357.1444;20.80406;27.93032;110.47;3.991462;125.9344
4.251375;169.1662;4.237688;44.5;32.81512;357.96;19.03094;27.51642;110.9625;3.974887;125.9338
4.192256;170.285;4.196094;44.06187;33.22407;356.7056;20.75469;27.61656;110.8363;3.930844;125.9338
4.25115;171.6775;4.260282;45.54656;33.25904;356.9981;20.75094;27.84655;110.6375;3.985837;125.9331
4.251506;169.09;4.238563;44.69156;32.6175;357.8756;19.03281;27.50958;111.0362;3.9753;125.9319
4.2471;171.0587;4.260594;46.73625;33.762;356.64;20.7775;27.9178;110.4325;3.981225;125.9319
4.250213;171.7025;4.259469;45.535;33.20782;357.0281;20.76438;27.81227;110.6125;3.981506;125.9319
4.234612;170.2575;4.244657;46.17437;34.6752;356.9719;20.73875;27.51307;110.3175;3.968569;125.9313
4.24845;171.345;4.251781;46.91719;33.11474;357.4556;20.73438;27.71262;110.575;3.981019;125.9312
4.264669;171.39;4.277719;47.57281;33.25829;356.6606;20.78188;28.11287;110.1688;3.995869;125.93
4.245487;170.44;4.24125;42.8825;31.71273;357.4256;20.75656;27.94182;110.3763;3.976837;125.9287
4.256756;171.3863;4.263875;44.92156;33.23609;357.0938;20.77094;28.14147;110.3012;3.987469;125.9269
4.236169;168.9563;4.220938;44.44344;32.17339;357.3656;19.00313;27.43238;111.33;3.9582;125.9263
4.251487;169.15;4.241688;44.5075;32.78835;357.8362;19.06906;27.52836;111.0013;3.97185;125.9262
4.243163;171.9075;4.24775;46.5275;33.43543;356.565;20.7825;28.21729;110.315;3.981525;125.9256
4.258762;171.5375;4.256187;46.60625;32.84044;357.1219;20.80469;28.02773;109.8775;3.99555;125.925
4.240613;170.0262;4.24225;43.45906;32.69102;357.4181;20.74313;27.22304;110.4712;3.979331;125.925
4.249219;171.3212;4.257844;46.45;33.54001;357.3394;20.76438;27.76283;110.575;3.975075;125.9244
4.25025;171.2975;4.253438;46.42;33.51461;357.2381;20.73063;27.65626;110.5287;3.983063;125.9244
4.270069;171.0462;4.26525;45.98344;31.99535;357.2644;20.79156;28.27549;109.87;4.000312;125.9238
4.193644;170.1763;4.194344;43.675;32.20932;356.6044;20.76312;27.57435;110.8075;3.928931;125.9238
4.244831;170.3575;4.238719;42.87938;31.70285;357.6675;20.7575;27.81746;110.4525;3.974475;125.9231
4.237669;171.9063;4.258125;48.09094;34.27347;362.0944;37.91;30.10748;109.4613;3.96795;125.9225
4.26;172.1938;4.274375;48.72437;34.27366;356.4619;20.79156;28.14187;110.3875;3.990075;125.9219
4.244531;171.3562;4.23875;45.66719;32.7364;357.3281;20.76406;27.80472;110.5875;3.978094;125.9219
4.24485;171.6712;4.259438;46.84594;34.20037;357.3637;20.72781;28.15936;110.4012;3.983813;125.9212
4.251488;169.075;4.240375;44.68969;32.65186;357.8775;19.03125;27.60457;111.0238;3.972919;125.9206
4.257506;171.3788;4.264719;44.91719;33.24876;357.2681;20.75469;28.07061;110.2762;3.988013;125.9187
4.25235;171.9162;4.272281;45.95969;34.29323;356.5631;20.76625;28.05252;110.5525;3.985519;125.9187
4.251881;171.945;4.268875;47.24594;34.61823;356.4413;20.74375;27.90285;110.6663;3.986438;125.9163
4.264462;171.3725;4.268969;46.81187;32.94014;356.6419;20.80594;27.94289;110.2588;3.995006;125.9156
4.249931;170.98;4.264;46.49937;34.63553;356.3756;20.75688;27.76686;110.4112;3.985575;125.9156
4.250587;171.69;4.263563;45.54781;33.15273;357.0956;20.755;27.8414;110.5625;3.986438;125.9156
4.247194;170.0925;4.251906;44.63719;32.89376;357.0262;20.75625;27.58952;110.4975;3.979556;125.915
4.248281;170.2412;4.252781;44.79844;32.46395;357.0731;20.72812;27.83976;110.235;3.984825;125.9137
4.250419;171.665;4.259156;45.5425;33.2365;356.9119;20.74344;27.90127;110.59;3.987113;125.9137
4.248338;170.2775;4.253;44.80719;32.52745;357.0412;20.76281;27.90926;110.3013;3.985238;125.9131
4.245469;169.9462;4.2425;43.45219;32.65475;357.3619;20.75187;27.52226;110.51;3.978019;125.9125
4.233938;170.1362;4.24875;46.19469;34.65232;357.0431;20.76875;27.51738;110.2588;3.964331;125.91
4.251281;169.675;4.24;45.74063;32.81408;357.3656;18.96156;27.87945;110.375;3.977156;125.9094
4.258106;170.6425;4.260437;46.9025;34.23098;356.3288;18.94281;27.9112;110.7487;3.982331;125.9081
4.220419;167.36;4.211375;43.53563;31.86324;358.7288;20.73594;27.94238;110.3475;3.956437;125.9081
4.252369;171.7787;4.268875;47.38375;34.21675;356.6231;20.73469;27.9523;110.4775;3.990412;125.9081
4.247381;171.3338;4.245718;45.79313;32.70229;357.225;20.74063;27.83079;110.6038;3.979388;125.9075
4.222763;168.0275;4.206875;43.47344;32.58822;354.9431;17.02375;26.65129;111.6062;3.948619;125.9069
4.250006;171.3688;4.262531;47.36781;34.04967;356.6719;20.78531;28.03113;110.3425;3.985181;125.9069
4.191131;170.3537;4.193125;44.3625;33.65063;356.6119;20.75844;27.56278;110.8475;3.927;125.9063
4.260806;171.4012;4.266063;47.02844;33.22273;356.8538;20.77344;27.99823;110.2412;3.987038;125.9056
4.257431;171.27;4.260875;44.46969;32.51252;357.0375;20.78188;28.04202;110.455;3.991912;125.9056
4.24695;171.0775;4.26125;46.34594;33.76716;356.715;20.76563;27.77912;110.3913;3.981281;125.9056
4.251094;171.2862;4.257469;46.42188;33.52738;357.3075;20.74344;27.63154;110.51;3.984769;125.9025
4.244625;171.8963;4.246031;46.04719;33.19488;356.76;20.75406;28.19682;110.1913;3.97695;125.9019
4.257506;169.61;4.254531;47.57969;33.62877;357.4819;18.95125;27.34444;110.8862;3.983663;125.9013
4.262063;171.465;4.2645;47.02781;33.19689;356.9081;20.77156;28.11049;110.2387;3.98715;125.9013
4.243669;170.0213;4.249156;43.44781;32.6095;357.2775;20.77;27.46833;110.4875;3.974606;125.9006
4.247118;171.1875;4.261437;45.60531;33.75079;356.8538;20.79406;27.86555;110.3913;3.981994;125.9006
4.259138;170.98;4.271;45.04594;33.46184;357.3844;20.825;27.8789;110.56;3.989531;125.8994
4.258725;170.845;4.262656;44.32156;32.94571;356.7975;20.80656;28.07068;110.0062;3.992887;125.8981
4.260581;171.3125;4.258906;46.29187;32.72517;356.82;20.79219;28.00019;110.185;3.987956;125.8975
4.242731;169.97;4.246406;43.45938;32.69259;357.3131;20.75781;27.35362;110.4287;3.97215;125.8969
4.259156;170.9263;4.262969;44.71156;33.4248;357.345;20.80906;28.04812;110.5687;3.991444;125.895
4.259775;170.9475;4.271219;45.58844;33.8689;357.2531;20.81125;27.73529;110.5675;3.989288;125.8944
4.2492;171.7038;4.266438;46.28781;34.00662;357.1819;20.74781;28.14955;110.4025;3.979594;125.8944
4.247906;170.275;4.255625;45.56813;34.52089;356.55;20.73906;27.66505;110.6625;3.975563;125.8938
4.249781;171.3875;4.265625;46.9025;34.14789;356.7;20.76188;28.08685;110.4437;3.98175;125.8925
4.235213;168.9075;4.219313;43.63;32.15847;357.3637;19.03469;27.4523;111.3863;3.957975;125.8919
4.261181;171.2487;4.252687;45.80031;32.43033;356.9194;20.78312;28.05929;110.1925;3.989081;125.8919
4.262737;171.4688;4.269;46.30375;33.20171;356.7525;20.76156;28.04016;110.2288;3.993975;125.8919
4.260806;170.9887;4.258875;44.71563;32.44804;357.0019;20.76281;28.2835;110.115;3.989906;125.8913
4.255312;171.4425;4.273;48.5525;35.07256;356.3062;20.78563;28.0625;110.165;3.984937;125.8913
4.248338;170.9337;4.2645;46.50656;34.68338;356.5612;20.75125;27.82067;110.3875;3.982275;125.89
4.247981;170.7863;4.262406;46.51281;34.74939;356.5706;20.76313;27.939;110.3662;3.985669;125.8887
4.261687;171.695;4.271281;46.37875;34.1689;356.7225;20.81156;28.03143;110.4925;3.99645;125.8881
4.251843;171.8875;4.271281;47.09219;34.32267;356.6194;20.7775;27.92189;110.4725;3.981506;125.8881
4.2492;171.42;4.267219;47.34781;34.25288;356.5313;20.76438;27.95183;110.3975;3.983887;125.8856
4.247663;170.0838;4.247344;44.6375;33.04778;357.27;20.74844;27.472;110.4813;3.978075;125.8844
4.235156;170.015;4.250688;46.19281;34.71317;356.925;20.75906;27.57985;110.295;3.970819;125.8844
4.255969;171.5375;4.249375;45.70875;32.44285;356.7;20.76969;28.14026;109.9688;3.986906;125.8844
4.257093;171.3438;4.263688;44.91687;33.26561;357.1519;20.77125;28.06489;110.2475;3.990919;125.8844
4.242244;169.8412;4.276656;48.9625;36.7538;356.5612;20.81906;27.22254;111.7;3.97575;125.8838
4.262269;171.31;4.268469;46.85563;32.88317;356.76;20.79812;27.97668;110.2762;3.993956;125.8825
4.243312;170.1413;4.237469;42.85781;31.84686;357.5606;20.74781;27.69966;110.4175;3.975394;125.8825
4.248244;170.2188;4.247906;43.90187;32.47416;356.8275;20.76844;27.94453;110.2663;3.98085;125.8825
4.247025;171.285;4.260219;46.41875;34.21121;356.5969;20.75219;27.90385;110.385;3.985744;125.8819
4.263187;171.3225;4.267531;46.85;32.90922;356.8069;20.80625;27.98998;110.2363;3.996769;125.8812
4.250362;171.2637;4.256656;46.42406;33.67776;357.3544;20.75625;27.7099;110.5225;3.9828;125.8812
4.241231;169.1025;4.242344;43.63438;31.90756;357.5794;20.74219;27.48192;110.3363;3.9681;125.8812
4.244531;166.1387;4.238719;44.3875;33.58841;359.4806;29.00844;27.44956;108.4025;3.965869;125.8806
4.14255;162.7325;4.095282;37.28812;28.63552;344.7319;17.37406;22.99351;115.675;3.872175;125.8806
4.258012;171.4725;4.260688;46.33219;32.76237;356.9156;20.79969;28.0976;109.8675;3.990619;125.8794
4.251319;171.5775;4.272344;47.37281;34.2705;356.6081;20.77906;28.04239;110.5413;3.988688;125.8794
4.243669;170.2375;4.237281;42.87094;31.87719;357.4313;20.74875;27.83633;110.4463;3.978019;125.8788
4.238175;169.5163;4.242531;47.42406;34.69555;357.3506;19.01;27.05955;112.0062;3.959025;125.8781
4.246706;170.1925;4.245625;44.42969;32.94055;356.8669;20.74844;27.91015;110.2937;3.976969;125.8781
4.24935;170.2038;4.252375;44.64563;33.64174;356.7619;20.76125;27.73713;110.6637;3.985669;125.8775
4.256962;170.8425;4.256625;44.55781;31.60057;357.3019;20.71688;27.99898;110.2825;3.988013;125.8775
4.257712;171.2238;4.259875;43.88156;32.57601;357.2231;20.78188;28.09076;110.4475;3.98535;125.8763
4.261781;171.6225;4.2725;47.29562;34.20379;356.5725;20.805;28.11473;110.5675;3.995662;125.875
4.252425;171.6512;4.268875;47.38531;34.25052;356.6381;20.76281;28.09484;110.4787;3.985987;125.8744
4.247287;171.1888;4.261188;45.38313;33.7916;356.7319;20.77406;27.78309;110.4863;3.985781;125.8744
4.245581;170.2363;4.249781;44.62187;33.12049;357.0262;20.7375;27.81664;110.34;3.9789;125.8719
4.244493;171.8675;4.247156;46.04844;33.05943;356.6437;20.75312;28.17026;110.2887;3.977475;125.8719
4.25655;171.3725;4.263312;44.91562;33.23323;357.1913;20.7625;28.07976;110.3463;3.995438;125.8719
4.247663;171.3187;4.260468;47.33344;34.23015;356.6344;20.73781;27.89532;110.3775;3.982706;125.8719
4.262044;171.5488;4.269594;48.05437;34.03835;356.7188;20.75719;28.32947;110.0837;3.990731;125.8712
4.257338;170.7413;4.250312;43.96812;31.60634;357.2419;20.74813;28.03961;110.2712;3.98535;125.8712
4.243988;170.1062;4.235156;42.63688;31.8664;357.69;20.73562;27.77812;110.4;3.975619;125.8706
4.245919;170.1987;4.249344;44.62281;33.05546;356.8387;20.75438;27.72456;110.2763;3.980681;125.8706
4.251487;171.5737;4.272813;47.35406;34.23291;356.5406;20.79063;28.04124;110.5163;3.987937;125.8706
4.246613;169.9637;4.247313;43.40781;32.64158;357.4219;20.75219;27.62507;110.435;3.977081;125.87
4.264125;171.5512;4.258906;45.965;33.22665;356.7412;20.77188;28.18231;110.255;3.992456;125.8694
