K5PS14_1.PV;K5PS14_2.PV;K5P10.PV;K5F5.PV
4.137863;4.249463;4.244781;32.99689
4.147013;4.259232;4.244781;32.52931
4.148063;4.249125;4.244781;32.86742
4.147182;4.258856;4.24475;31.79928
4.153425;4.27125;4.24475;31.17976
4.148512;4.261519;4.24475;32.34296
4.139531;4.252237;4.24475;33.59568
4.140431;4.252312;4.24475;32.75439
4.149862;4.250662;4.24475;31.7732
4.136081;4.229588;4.24475;33.78289
4.130606;4.251712;4.244719;34.25412
4.143188;4.264969;4.244719;33.28156
4.138106;4.250044;4.244719;33.42113
4.135706;4.248525;4.244719;33.77339
4.148269;4.248581;4.244719;31.71295
4.138406;4.238419;4.244719;34.02147
4.138612;4.25955;4.244688;33.08359
4.130512;4.251656;4.244688;34.32458
4.138125;4.247569;4.244688;33.04489
4.146187;4.2585;4.244688;32.33622
4.135988;4.248525;4.244688;33.52482
4.134375;4.234612;4.244657;34.6752
4.140056;4.253494;4.244656;33.0197
4.14765;4.258444;4.244656;31.94831
4.134862;4.2351;4.244656;34.03042
4.139738;4.261913;4.244625;33.30384
4.142363;4.26045;4.244625;32.95144
4.139831;4.251169;4.244625;32.75082
4.132088;4.251769;4.244594;34.03064
4.140825;4.254131;4.244594;32.80782
4.137169;4.24935;4.244594;33.99709
4.14075;4.252613;4.244594;33.03061
4.136456;4.255312;4.244563;33.32803
4.145813;4.267575;4.244563;31.95696
4.129838;4.248713;4.244563;34.06229
4.145944;4.263881;4.244563;32.56081
4.136531;4.237144;4.244563;33.56336
4.137581;4.231256;4.244563;33.58881
4.150688;4.268906;4.244532;31.9538
4.135688;4.246593;4.244532;33.35056
4.138931;4.25295;4.244531;33.23542
4.141725;4.254975;4.244531;32.63019
4.137525;4.258519;4.244531;33.64196
4.133587;4.251225;4.244531;33.91633
4.13925;4.251281;4.244531;33.46812
4.137281;4.237031;4.244531;32.84508
4.143431;4.264125;4.2445;33.00218
4.136231;4.258031;4.2445;33.1234
4.132013;4.253287;4.2445;34.10732
4.152019;4.2699;4.2445;30.96205
4.15185;4.263863;4.2445;32.40361
4.140937;4.240106;4.2445;33.28915
4.138106;4.249125;4.244469;33.31064
4.141538;4.260694;4.244469;32.53402
4.141519;4.258725;4.244469;32.72305
4.12635;4.247831;4.244469;34.13821
4.143188;4.262269;4.244469;31.91438
4.141781;4.253081;4.244469;32.75151
4.137319;4.230056;4.244469;33.86629
4.133794;4.254881;4.244438;32.58942
4.13865;4.259194;4.244438;32.6177
4.143019;4.260881;4.244438;32.87387
4.154363;4.272506;4.244438;31.16716
4.135763;4.254;4.244438;33.90153
4.138575;4.250738;4.244438;33.47639
4.1415;4.251169;4.244438;32.92009
4.137487;4.256513;4.244437;33.24199
4.143675;4.262025;4.244437;32.51903
4.151175;4.249612;4.244437;32.65207
4.146937;4.245844;4.244437;32.93841
4.140919;4.261087;4.244406;32.41484
4.139625;4.257562;4.244406;33.59957
4.141106;4.259175;4.244406;32.30492
4.136756;4.254075;4.244406;33.1936
4.137375;4.2555;4.244375;33.2293
4.1442;4.2627;4.244375;32.51589
4.143787;4.261631;4.244375;32.45989
4.141106;4.240706;4.244375;32.79545
4.143244;4.260956;4.244344;33.15435
4.138463;4.259757;4.244344;33.29333
4.1448;4.264088;4.244344;32.90378
4.146469;4.248037;4.244344;32.7286
4.1328;4.252444;4.244313;33.73375
4.152206;4.259756;4.244313;31.93716
4.139587;4.232232;4.244313;33.37716
4.146225;4.265493;4.244312;32.27295
4.135069;4.257525;4.244312;33.15237
4.130175;4.242431;4.244312;34.00117
4.142794;4.260506;4.244281;32.20638
4.13715;4.258856;4.244281;33.13393
4.128544;4.220475;4.244281;34.55014
4.140281;4.253869;4.24425;33.16814
4.152937;4.261931;4.24425;31.60036
4.146488;4.247587;4.24425;32.88136
4.140769;4.233919;4.24425;33.73916
4.131019;4.22385;4.24425;34.36059
4.09545;4.216256;4.24425;37.89654
4.133062;4.248468;4.244219;33.78503
4.133062;4.252725;4.244219;34.00351
4.134562;4.252331;4.244219;33.20563
4.144219;4.256625;4.244219;32.47516
4.14;4.252031;4.244219;33.0724
4.141238;4.253138;4.244219;33.0526
4.140656;4.251675;4.244219;32.76816
4.145944;4.238287;4.244219;32.85946
4.128075;4.250381;4.244219;35.02753
4.136682;4.25685;4.244187;33.50821
4.135969;4.255556;4.244187;33.22732
4.137787;4.256813;4.244187;33.27543
4.146263;4.267219;4.244187;31.87175
4.139213;4.250869;4.244187;32.59811
4.143394;4.25325;4.244187;32.71016
4.138913;4.231706;4.244187;33.76932
4.124025;4.245581;4.244187;35.01794
4.139662;4.260544;4.244156;33.1633
4.141125;4.2597;4.244156;32.61084
4.151906;4.273575;4.244156;32.16797
4.141819;4.253381;4.244156;33.57057
4.145062;4.264781;4.244125;32.43613
4.147537;4.270594;4.244125;31.76748
4.136662;4.258612;4.244094;33.44228
4.130231;4.251675;4.244094;34.2074
4.131563;4.252931;4.244094;34.14631
4.142437;4.255181;4.244094;33.27517
4.105388;4.226963;4.244094;37.93038
4.129162;4.223513;4.244093;34.34661
4.136419;4.247644;4.244062;33.75061
4.141556;4.25985;4.244062;32.57043
4.146619;4.255744;4.244062;32.66344
4.142306;4.254075;4.244062;33.36637
4.146319;4.246969;4.244062;31.69116
4.143938;4.26585;4.244031;31.8416
4.147725;4.26585;4.244031;32.08828
4.131731;4.24995;4.244031;33.84845
4.135575;4.247531;4.244031;33.59037
4.131394;4.242712;4.244031;34.33434
4.145587;4.254713;4.244031;32.30939
4.139606;4.2396;4.244031;33.44292
4.131769;4.2387;4.244031;34.42616
4.12965;4.241569;4.244;34.26578
4.144481;4.262438;4.244;32.54853
4.135912;4.247306;4.244;33.36386
4.140506;4.253287;4.244;33.30888
4.146112;4.249218;4.244;32.99886
4.114687;4.224937;4.244;35.50072
4.134506;4.250925;4.243969;33.37799
4.131431;4.248713;4.243969;34.09985
4.141594;4.253194;4.243969;32.85837
4.143731;4.23735;4.243969;33.58412
4.134356;4.250269;4.243937;33.60912
4.138331;4.256437;4.243937;33.1304
4.152994;4.270913;4.243937;31.19983
4.137712;4.247287;4.243937;33.25161
4.137994;4.249856;4.243937;34.02553
4.136325;4.249012;4.243937;33.55497
4.140619;4.252425;4.243937;33.43723
4.147913;4.247569;4.243937;31.69321
4.144763;4.266337;4.243906;31.89637
4.144913;4.2645;4.243906;32.27655
4.140506;4.259175;4.243906;32.56162
4.148438;4.266656;4.243906;32.72971
4.130719;4.251656;4.243906;34.22569
4.151288;4.269131;4.243906;31.57638
4.141538;4.26;4.243906;32.94236
4.136831;4.248525;4.243906;34.07766
4.146132;4.2588;4.243906;32.46723
4.149188;4.258875;4.243906;32.04809
4.130888;4.231556;4.243906;33.90538
4.132894;4.225631;4.243906;34.36712
4.123875;4.246331;4.243906;34.97929
4.144575;4.264312;4.243875;32.37757
4.147087;4.265287;4.243875;32.73751
4.142006;4.259438;4.243875;32.72084
4.149806;4.271494;4.243875;31.23525
4.138013;4.256606;4.243875;33.14053
4.136512;4.248056;4.243875;33.53343
4.1466;4.258969;4.243875;32.47023
4.150218;4.243069;4.243875;32.42559
4.132331;4.244756;4.243844;33.55518
4.133869;4.248169;4.243844;33.34272
4.135969;4.256213;4.243844;33.522
4.133381;4.252894;4.243844;33.57446
4.14105;4.260244;4.243844;32.63446
4.142625;4.261575;4.243844;32.75771
4.137413;4.25835;4.243844;33.02505
4.1355;4.257787;4.243844;33.00174
4.132762;4.243837;4.243844;33.76696
4.137638;4.249087;4.243844;33.1868
4.142513;4.252106;4.243844;33.48743
4.14915;4.249763;4.243844;31.68357
4.139156;4.257375;4.243813;32.9207
4.137169;4.259287;4.243813;33.07943
4.131169;4.248413;4.243813;33.82351
4.134394;4.247081;4.243813;32.90128
4.14285;4.255125;4.243813;32.76572
4.122937;4.243969;4.243813;35.61118
4.146787;4.255275;4.243782;31.88102
4.142325;4.261538;4.243781;33.69463
4.14285;4.261406;4.243781;32.88158
4.1433;4.261219;4.243781;32.20523
4.14675;4.264406;4.243781;32.33712
4.132144;4.253625;4.243781;34.10155
4.137413;4.249069;4.243781;33.07219
4.134206;4.246069;4.243781;33.50692
4.134469;4.245994;4.243781;33.68627
4.140244;4.259194;4.24375;32.64093
4.127231;4.244438;4.24375;34.28128
4.145832;4.258219;4.24375;32.70506
4.1379;4.249669;4.24375;33.27042
4.139644;4.251075;4.24375;32.71502
4.145813;4.237688;4.24375;33.04379
4.137506;4.257638;4.243719;33.08759
4.142081;4.261781;4.243719;32.4579
4.142081;4.260262;4.243719;33.49791
4.141875;4.252406;4.243719;32.30222
4.138312;4.248919;4.243719;33.2049
4.141031;4.253512;4.243719;32.8659
4.136137;4.229588;4.243719;33.7273
4.138706;4.258762;4.243688;33.42507
4.136194;4.257131;4.243688;33.01815
4.146225;4.258987;4.243688;31.9886
4.1442;4.256868;4.243688;31.99177
4.13385;4.244419;4.243688;33.35253
4.140788;4.25385;4.243688;33.19665
4.138613;4.249238;4.243687;33.63853
4.139044;4.260638;4.243687;33.37078
4.132463;4.24605;4.243656;33.32983
4.143956;4.253119;4.243656;33.32504
4.148006;4.258256;4.243656;31.76366
4.135988;4.248525;4.243656;33.78653
4.133587;4.2444;4.243656;33.70571
4.132594;4.233281;4.243656;33.8742
4.141594;4.235081;4.243656;33.18085
4.1235;4.245656;4.243656;35.54775
4.138575;4.257787;4.243625;33.54514
4.143862;4.262175;4.243625;32.28564
4.149544;4.268456;4.243625;31.90482
4.150106;4.26165;4.243594;31.6893
4.14285;4.263375;4.243594;32.77032
4.141144;4.259381;4.243594;32.42405
4.130288;4.240069;4.243594;33.0992
4.144238;4.252707;4.243594;32.74315
4.134656;4.24425;4.243594;33.30253
4.144481;4.237406;4.243594;33.19423
4.142831;4.261575;4.243563;32.01745
4.14525;4.2579;4.243563;32.01929
4.147219;4.260094;4.243563;31.87789
4.107075;4.223269;4.243563;37.59581
4.14795;4.265625;4.243562;32.52485
4.147519;4.246706;4.243562;31.71682
4.140337;4.259663;4.243531;32.4809
4.147593;4.265494;4.243531;32.0919
4.139025;4.256962;4.243531;33.07901
4.138163;4.249631;4.243531;33.02705
4.147181;4.256063;4.243531;32.17656
4.136812;4.249425;4.243531;33.53
4.144181;4.236262;4.243531;33.16093
4.136644;4.231163;4.243531;33.81988
4.125657;4.235456;4.243531;35.06215
4.13625;4.257169;4.2435;33.02444
4.143581;4.254394;4.2435;32.22286
4.140056;4.249856;4.2435;33.11174
4.135744;4.247869;4.2435;33.66899
4.137562;4.239131;4.2435;34.16017
4.133156;4.233862;4.2435;33.89701
4.139625;4.261556;4.243469;33.09243
4.140825;4.259212;4.243469;33.41594
4.142719;4.264762;4.243469;32.81452
4.142869;4.253569;4.243469;32.7035
4.14555;4.246575;4.243469;32.80029
4.140844;4.25925;4.243438;32.66962
4.136869;4.248881;4.243438;33.08251
4.150763;4.245487;4.243438;32.15007
4.115681;4.22595;4.243438;36.44764
4.079194;4.195313;4.243438;40.6457
4.145681;4.264331;4.243437;32.10505
4.138425;4.255987;4.243437;33.10878
4.138444;4.238456;4.243437;33.47031
4.135125;4.246631;4.243406;33.17934
4.135294;4.247925;4.243406;33.93304
4.131788;4.245394;4.243406;33.57788
4.137619;4.258706;4.243406;33.63873
4.142306;4.261819;4.243406;32.667
4.141369;4.260469;4.243406;32.59277
4.143188;4.264819;4.243406;33.53372
4.141387;4.262887;4.243406;32.42271
4.136231;4.254019;4.243406;33.0482
4.14945;4.258762;4.243406;32.55106
4.144331;4.256662;4.243406;32.73232
4.109325;4.230431;4.243406;37.39854
4.127475;4.238644;4.243375;34.37517
4.135538;4.254356;4.243375;33.24941
4.135969;4.257431;4.243375;33.15194
4.130906;4.252125;4.243375;33.86589
4.13565;4.257544;4.243375;32.97837
4.144594;4.263731;4.243375;31.97401
4.147331;4.257638;4.243375;32.23368
4.125675;4.222856;4.243375;35.71895
4.140206;4.253831;4.243344;33.63983
4.142081;4.251637;4.243344;32.76505
4.143694;4.255763;4.243344;32.34584
4.1349;4.247025;4.243344;33.62771
4.160213;4.260694;4.243344;32.71948
4.141106;4.252969;4.243313;32.94814
4.13745;4.25805;4.243312;33.62556
4.142794;4.261669;4.243312;32.51878
4.150856;4.269056;4.243312;32.28489
4.141294;4.253456;4.243312;33.02502
4.141444;4.252537;4.243312;32.73192
4.144406;4.236787;4.243312;33.13021
4.131187;4.247775;4.243281;33.66143
4.144612;4.264256;4.243281;32.28173
4.140637;4.258931;4.243281;32.27405
4.144594;4.256813;4.243281;32.46083
4.140844;4.250344;4.243281;33.05587
4.136269;4.248638;4.243281;33.07571
4.134281;4.246031;4.243281;33.60284
4.137487;4.249125;4.243281;33.4312
4.127063;4.225594;4.243281;35.63242
4.132163;4.226156;4.243281;34.08682
4.137919;4.257394;4.24325;33.12208
4.144219;4.263919;4.24325;32.34316
4.143056;4.26105;4.24325;32.87406
4.144031;4.263225;4.24325;32.83691
4.146206;4.259269;4.24325;32.59723
4.120425;4.240838;4.24325;35.51826
4.143056;4.260262;4.243219;32.19079
4.13445;4.24455;4.243219;33.78716
4.138612;4.250362;4.243219;32.99884
4.13655;4.248619;4.243219;33.26352
4.141275;4.252181;4.243219;32.73929
4.146656;4.255988;4.243219;33.06317
4.134844;4.235382;4.243219;33.67289
4.134037;4.255031;4.243218;33.87212
4.140862;4.258594;4.243218;33.83087
4.141912;4.264875;4.243218;32.85062
4.13685;4.249219;4.243218;32.99181
4.137562;4.258294;4.243187;33.60474
4.138163;4.255875;4.243187;33.21572
4.140806;4.258275;4.243187;33.00216
4.150087;4.27245;4.243187;31.25481
4.13775;4.256382;4.243187;33.0803
4.13775;4.248225;4.243187;33.77425
4.138237;4.232025;4.243187;33.8143
4.140281;4.258969;4.243156;32.92869
4.140731;4.259381;4.243156;32.65049
4.130569;4.250887;4.243156;34.48756
4.141013;4.258763;4.243156;32.94327
4.1325;4.248375;4.243125;33.40879
4.131038;4.249106;4.243125;34.0593
4.14375;4.262719;4.243125;31.87287
4.14345;4.264987;4.243125;32.52281
4.1418;4.254;4.243125;32.28352
4.148119;4.2606;4.243125;32.38566
4.144669;4.25625;4.243125;32.51814
4.128506;4.249388;4.243094;33.66858
4.142831;4.261518;4.243094;32.6799
4.142437;4.261144;4.243094;32.27496
4.138257;4.247925;4.243094;32.83445
4.1355;4.236262;4.243094;33.57533
4.150875;4.269619;4.243093;31.95812
4.096162;4.211137;4.243093;39.359
4.147856;4.265063;4.243062;32.30944
4.130588;4.252031;4.243062;34.39866
4.139606;4.258481;4.243062;32.95255
4.147556;4.259063;4.243062;32.72262
4.138163;4.237706;4.243062;32.8247
4.151419;4.250644;4.243062;31.99722
4.133944;4.234875;4.243062;33.5814
4.149731;4.246462;4.243062;32.52618
4.128525;4.250625;4.243062;35.00466
4.13265;4.243444;4.243032;34.26178
4.136719;4.248787;4.243032;33.71947
4.148981;4.26075;4.243032;32.33301
4.142344;4.263937;4.243031;32.02584
4.142437;4.260319;4.243031;33.53609
4.142719;4.26435;4.243031;32.53266
4.123931;4.233844;4.243031;35.05613
4.15125;4.2636;4.243;31.91371
4.137244;4.258125;4.243;33.49137
4.141687;4.261106;4.243;32.5923
4.129538;4.251075;4.243;34.05631
4.143713;4.256156;4.243;32.57243
4.138331;4.248544;4.243;33.36692
4.132331;4.239131;4.243;34.26217
4.132668;4.247981;4.242969;33.63831
4.139812;4.260562;4.242969;32.60938
4.14525;4.264594;4.242969;32.70749
4.141969;4.260375;4.242969;32.08216
4.142719;4.261125;4.242969;31.79404
4.138819;4.258106;4.242969;33.77211
4.149938;4.27275;4.242969;31.65763
4.136419;4.25445;4.242969;33.13415
4.140506;4.251;4.242969;32.28354
4.133681;4.245506;4.242969;33.77079
4.139344;4.250719;4.242969;33.54087
4.1382;4.249219;4.242969;33.1223
4.139775;4.25085;4.242969;32.68959
4.147913;4.258125;4.242969;32.08895
4.136869;4.248638;4.242938;33.19621
4.138931;4.252987;4.242938;32.80111
4.137187;4.249406;4.242938;32.61082
4.1514;4.258537;4.242938;32.1988
4.146338;4.237706;4.242938;32.79383
4.13685;4.255575;4.242907;33.06207
4.142644;4.254938;4.242907;32.58228
4.126856;4.238662;4.242906;34.53814
4.139944;4.259888;4.242906;32.84573
4.143562;4.256662;4.242906;33.29728
4.131;4.2435;4.242875;32.44514
4.149019;4.266075;4.242875;32.42582
4.150012;4.249781;4.242875;31.61162
4.1487;4.249706;4.242875;31.66254
4.137019;4.248337;4.242844;33.68649
4.133081;4.246425;4.242844;33.72383
4.140337;4.258931;4.242844;33.42289
4.140694;4.257788;4.242844;32.70371
4.145475;4.2561;4.242844;32.59768
4.14225;4.253794;4.242844;32.43893
4.141706;4.234481;4.242844;33.40243
4.134375;4.246987;4.242813;33.58773
4.132894;4.246031;4.242813;33.75248
4.13565;4.256793;4.242813;33.03699
4.140919;4.258987;4.242813;32.92319
4.143787;4.253888;4.242813;32.10775
4.122469;4.233431;4.242813;35.07899
4.136888;4.247512;4.242812;32.88091
4.140187;4.259625;4.242812;31.99238
4.136475;4.230994;4.242812;33.85405
4.131844;4.2393;4.242781;34.19357
4.142157;4.26165;4.24275;32.61775
4.140019;4.257113;4.24275;33.0187
4.1325;4.253119;4.24275;34.27322
4.142794;4.263787;4.24275;32.29076
4.137675;4.249069;4.24275;33.29141
4.1373;4.248675;4.24275;33.16532
4.133532;4.252312;4.242719;34.00329
4.142606;4.2642;4.242719;33.20082
4.141894;4.252143;4.242719;31.87103
4.135444;4.246462;4.242719;33.10801
4.137019;4.248581;4.242719;33.11152
4.146412;4.258406;4.242719;32.35733
4.136531;4.236338;4.242719;33.48159
4.150688;4.260844;4.242688;31.8089
4.138125;4.25655;4.242688;33.38605
4.139606;4.258237;4.242687;32.43752
4.14885;4.260562;4.242687;32.35107
4.133663;4.246931;4.242656;33.70377
4.143206;4.256306;4.242656;32.82874
4.145981;4.2663;4.242656;32.55858
4.137806;4.257131;4.242656;32.63603
4.140094;4.257843;4.242656;32.71748
4.150687;4.268569;4.242656;31.88862
4.139869;4.249969;4.242656;33.05899
4.134975;4.245581;4.242656;33.30669
4.1358;4.247269;4.242656;32.52396
4.13535;4.248319;4.242656;32.81629
4.155844;4.254862;4.242656;31.68062
4.121063;4.242281;4.242656;35.52302
4.135669;4.25205;4.242625;33.47896
4.139325;4.260412;4.242625;33.06602
4.144181;4.262456;4.242625;32.55547
4.146919;4.255819;4.242625;32.16795
4.13775;4.249875;4.242625;32.91852
4.145194;4.246725;4.242625;32.92826
4.136212;4.250775;4.242594;33.02112
4.140731;4.259081;4.242594;32.29683
4.141631;4.263563;4.242594;32.8544
4.131881;4.244138;4.242594;33.7807
4.139625;4.257731;4.242563;32.86167
4.079306;4.195444;4.242563;40.36234
4.132838;4.2528;4.242562;33.51527
4.147106;4.260994;4.242562;31.88224
4.145625;4.25625;4.242562;32.53757
4.141144;4.258219;4.242531;32.84155
4.132406;4.249988;4.242531;34.12603
4.143806;4.255444;4.242531;32.217
4.137431;4.248862;4.242531;33.28964
4.127063;4.238175;4.242531;34.69555
4.143413;4.254956;4.242531;32.6721
4.139419;4.23975;4.242531;33.31784
4.134188;4.227844;4.242531;33.79472
4.148962;4.2606;4.2425;31.79634
4.137375;4.251563;4.2425;33.28399
4.1265;4.245563;4.2425;33.88277
4.137413;4.257169;4.2425;32.55972
4.146019;4.265738;4.2425;31.82424
4.1412;4.254244;4.2425;33.24437
4.139812;4.251;4.2425;32.75084
4.145831;4.245469;4.2425;32.65475
4.136588;4.2552;4.242469;33.49459
4.143262;4.261744;4.242469;32.71127
4.143938;4.266225;4.242469;32.68169
4.138744;4.237706;4.242469;33.85815
4.14825;4.248881;4.242469;31.73566
4.119806;4.240069;4.242469;35.6801
4.141013;4.259156;4.242438;32.43929
4.135181;4.248375;4.242437;33.38107
4.141687;4.255275;4.242437;33.10494
4.130719;4.249875;4.242437;33.9761
4.1376;4.248825;4.242437;33.33594
4.135912;4.237031;4.242437;33.34074
4.137994;4.258162;4.242406;32.83133
4.137487;4.25595;4.242406;32.65628
4.141819;4.259963;4.242406;32.605
4.138819;4.259944;4.242406;33.13038
4.140038;4.260919;4.242406;32.70083
4.141162;4.252444;4.242406;33.09307
4.134956;4.247812;4.242406;33.80956
4.144294;4.258012;4.242375;32.58598
4.134525;4.2555;4.242375;33.35944
4.142831;4.262981;4.242375;32.22061
4.116769;4.238175;4.242375;33.94798
4.135612;4.257712;4.242375;32.45881
4.135481;4.245112;4.242375;33.34836
4.141706;4.252744;4.242375;32.63403
4.135425;4.235756;4.242375;33.683
4.123406;4.233337;4.242375;35.05822
4.0827;4.198763;4.242375;40.41116
4.144969;4.265812;4.242344;31.81692
4.143;4.263657;4.242344;33.04051
4.143994;4.256513;4.242344;32.72336
4.141706;4.254262;4.242344;33.25156
4.141687;4.241231;4.242344;31.90756
4.134225;4.235531;4.242344;33.65085
4.147388;4.25715;4.242343;32.55151
4.098375;4.214906;4.242343;37.43837
4.139006;4.260431;4.242312;32.52395
4.145231;4.266713;4.242312;31.93715
4.144012;4.264031;4.242312;32.51258
4.129744;4.251919;4.242312;33.91525
4.146356;4.259194;4.242312;31.96267
4.138181;4.257262;4.242281;32.59428
4.141744;4.259363;4.242281;32.62913
4.137563;4.2507;4.242281;33.08517
4.144781;4.255987;4.242281;32.07578
4.142212;4.243837;4.242281;32.90615
4.130643;4.245394;4.24225;33.69556
4.132838;4.248938;4.24225;33.61105
4.130756;4.250813;4.24225;33.70352
4.137638;4.258162;4.24225;33.57878
4.136981;4.247081;4.24225;33.06601
4.130381;4.242038;4.24225;34.26942
4.147556;4.259663;4.24225;32.63291
4.127363;4.239019;4.24225;34.69221
4.141425;4.240613;4.24225;32.69102
4.133512;4.234463;4.24225;33.70117
4.146563;4.264369;4.242219;32.25333
4.128319;4.250138;4.242219;34.44896
4.10385;4.225238;4.242219;37.35813
4.138181;4.249725;4.242218;32.99931
4.148906;4.269731;4.242218;32.35376
4.146412;4.245469;4.242218;31.74641
4.130437;4.237931;4.242218;34.79471
4.136756;4.247812;4.242188;33.63852
4.1328;4.245769;4.242188;33.68176
4.132313;4.249894;4.242188;33.86633
4.150856;4.25985;4.242188;31.71729
4.141444;4.252669;4.242188;32.74129
4.141219;4.251937;4.242188;32.75306
4.130382;4.250944;4.242157;33.27956
4.134619;4.256644;4.242157;33.19136
4.146281;4.264219;4.242156;32.46531
4.129631;4.240912;4.242156;34.28769
4.141556;4.253419;4.242156;33.03828
4.137525;4.252406;4.242125;32.77237
4.133944;4.252275;4.242125;33.68131
4.145325;4.258444;4.242125;31.86466
4.133419;4.246013;4.242125;33.58549
4.135632;4.246556;4.242125;33.1179
4.081631;4.196681;4.242125;40.35172
4.139644;4.260656;4.242094;33.31652
4.133475;4.251112;4.242094;33.79043
4.147819;4.257375;4.242094;32.15756
4.145231;4.254675;4.242094;32.51075
