K5T6.PV;K5P10.PV;K5LCV1I.PV;K5F5.PV;K5T14.PV;K5F6X.PV
170.3387;4.243437;45.45687;33.47031;357.2119;27.7753
168.1225;4.231187;46.43438;33.31173;353.2219;27.77524
169.6362;4.259156;47.72125;33.64524;357.0375;27.77523
171.365;4.266812;45.92313;33.75533;356.8069;27.77499
170.7288;4.231344;44.75;33.39503;356.4619;27.7744
170.4263;4.243218;43.75187;32.85062;358.6763;27.77435
169.7238;4.245594;45.61;33.81023;357.6394;27.77425
170.5587;4.235687;45.75844;33.87943;356.3362;27.77417
172.1387;4.214938;47.07063;33.44096;356.0175;27.77392
170.6387;4.238719;47.08906;33.42572;357.405;27.77362
172.0988;4.269094;48.70063;34.19845;357.8719;27.77298
166.9375;4.2495;44.67469;31.95333;353.5031;27.77297
169.8237;4.226906;45.22938;32.24766;357.7594;27.77291
169.1462;4.254156;46.51656;32.77331;353.2987;27.77289
169.6113;4.243656;45.60719;33.78653;357.5906;27.77282
169.1125;4.246625;44.83625;33.27245;358.0331;27.77242
170.0625;4.227656;45.58437;32.60727;356.0625;27.77189
169.8325;4.218344;44.26094;33.13673;357.2419;27.77189
171.055;4.243906;46.33094;34.36712;356.2631;27.77188
170.2288;4.249187;44.56813;33.16548;356.8613;27.77182
170.9475;4.248188;45.28437;32.45607;357.1237;27.77179
170.4438;4.267875;44.74875;33.11236;357.2962;27.77157
171.475;4.222781;45.59938;32.90679;357.4331;27.77151
171.55;4.27475;45.81125;33.97568;356.6756;27.77132
171.2263;4.266313;48.0175;33.63589;357.3263;27.77122
169.9175;4.259;46.63125;33.88243;356.4731;27.77122
171.4662;4.230656;46.31063;33.61516;356.5762;27.77052
170.9425;4.253406;44.27656;32.9291;356.5706;27.77024
170.7625;4.248781;45.12656;31.99381;357.7331;27.77015
170.6463;4.244781;45.19531;32.86742;357.3712;27.77015
170.9375;4.237719;47.20156;33.54998;356.8519;27.77015
171.305;4.253125;47.38;33.58351;357.135;27.7701
169.9187;4.271406;46.94875;32.98841;357.4781;27.76996
169.9662;4.266187;46.90813;33.00587;357.4519;27.76994
170.0313;4.242875;43.94156;31.61162;357.6056;27.76992
170;4.249688;45.43281;33.22491;357.4219;27.7699
170.8638;4.224188;44.48344;33.09703;356.5069;27.76988
171.2612;4.261969;46.50875;34.1657;356.7563;27.76968
171.1938;4.207031;44.0575;32.87011;356.2219;27.76966
167.0975;4.213625;43.5425;31.81897;358.9031;27.76966
171.815;4.271563;46.22062;34.03661;356.4037;27.76961
170.4325;4.234094;44.18219;32.28938;357.7838;27.76944
171.0825;4.247625;46.92125;33.25949;356.2125;27.76941
169.9125;4.252844;46.85563;33.83234;356.9494;27.76937
171.1175;4.266281;46.50938;34.64813;356.475;27.76922
168.3463;4.236094;46.22063;32.86657;353.2856;27.76896
169.8188;4.230156;46.39812;33.05091;357.4612;27.76875
170.3013;4.202406;44.81781;33.33809;356.625;27.76872
170.53;4.2665;44.77125;33.28551;357.0563;27.76865
172.045;4.212406;45.26094;32.23507;356.1375;27.76852
169.5575;4.239687;45.33156;32.67345;357.4631;27.7685
170.7188;4.222031;44.74281;32.10586;357.525;27.76849
171.505;4.230656;45.59063;32.9611;357.2944;27.76847
169.5375;4.258906;47.66594;33.62535;357.5906;27.76845
169.595;4.249938;43.80969;32.47961;357.4669;27.7684
169.2425;4.253125;45.36438;33.60566;356.8163;27.76837
170.1675;4.247469;44.78563;32.81585;357.315;27.76829
172.6712;4.220969;46.12062;33.84829;356.0681;27.76828
169.0575;4.247406;44.2875;31.93376;357.2644;27.76825
171.5838;4.210063;44.59469;32.9744;356.4488;27.76818
169.07;4.251875;44.64594;33.12054;357.1819;27.76818
171.245;4.239781;44.97094;32.66699;356.76;27.76755
171.4662;4.240125;47.61375;33.8858;356.6269;27.7674
169.18;4.251688;44.34125;32.53535;357.4875;27.76734
169.9975;4.246719;42.5625;32.00471;357.4481;27.76731
170.6362;4.255219;45.12062;31.95242;357.6675;27.7673
169.9825;4.269563;44.14625;32.72594;357.5719;27.76728
170.8075;4.234219;45.62563;33.48183;357.405;27.76726
170.0963;4.247468;43.89437;32.92981;357.21;27.76712
170.98;4.264;46.49937;34.63553;356.3756;27.76686
171.315;4.195063;44.07063;31.97154;356.7338;27.76685
166.1037;4.224594;45.78312;33.00791;358.335;27.7666
171.6837;4.214531;45.34844;33.87014;356.1131;27.7666
170.5612;4.237187;45.35531;32.86346;357.4781;27.76659
170.845;4.223187;44.47719;33.07726;356.4169;27.76635
171.6512;4.208938;43.50625;31.8288;356.7675;27.76613
171.3775;4.196844;44.22937;32.115;356.31;27.76603
170.3575;4.239313;45.79594;33.70485;357.0487;27.76591
171.2325;4.257031;47.39;33.69018;357.1294;27.76586
171.4512;4.235906;44.78125;32.65875;357.0038;27.76561
171.0925;4.246313;46.46312;32.76209;357.3412;27.76554
171.5912;4.204844;44.59031;33.07219;356.49;27.76542
169.2688;4.2455;44.40781;33.23076;357.435;27.76535
170.7813;4.243781;46.60719;33.50692;356.4094;27.76524
171.4662;4.262719;47.05687;34.16634;356.3513;27.76521
170.8325;4.256;45.83438;32.13709;357.6056;27.76496
170.3675;4.237438;44.94781;33.23915;357.2869;27.76495
170.1813;4.261406;47.75344;34.66869;356.2913;27.76493
170.1788;4.230156;44.37156;33.06075;356.8463;27.76474
170.4987;4.252937;46.33406;32.73105;357.465;27.76471
168.4313;4.224844;43.14094;32.25401;358.0125;27.76436
168.0875;4.22875;46.22562;33.31413;353.2219;27.76424
171.9538;4.190875;46.67281;33.56165;356.3606;27.76421
170.9175;4.2475;45.89563;33.85533;356.775;27.76386
169.8512;4.2525;47.73156;33.6869;356.8763;27.76375
169.8425;4.220719;44.26875;33.12843;357.4294;27.76365
170.3587;4.228219;45.52938;33.26321;357.2888;27.76355
170.3813;4.224062;44.14906;31.39413;357.5625;27.76349
171.08;4.261656;47.67781;34.12628;356.7506;27.76346
171.355;4.255813;45.50219;33.72384;357.12;27.76346
168.1062;4.229219;46.44469;33.32656;353.4094;27.76332
169.9;4.252031;46.95156;33.70637;357.075;27.76332
171.3212;4.257844;46.45;33.54001;357.3394;27.76283
171.2725;4.21775;44.63781;32.95675;356.4806;27.76266
164.9263;4.235562;45.01594;33.1442;352.38;27.76256
171.2538;4.261375;44.62656;33.32593;357.2025;27.76256
171.0788;4.275625;45.83656;34.12459;356.52;27.76255
171.0213;4.254719;45.27906;33.62073;357.225;27.76254
170.6938;4.250313;46.3625;32.71529;357.525;27.76251
170.84;4.2515;46.68031;32.94442;357.3563;27.76245
170.6563;4.255969;47.32312;33.34205;356.655;27.76244
170.715;4.17325;43.65625;33.10757;355.9012;27.76234
171.685;4.187812;46.67156;33.41506;356.0063;27.76231
170.8225;4.233438;45.43813;33.42704;357.4256;27.7621
167.1537;4.242344;44.12906;32.72336;358.0144;27.76168
171.5975;4.215813;45.26781;32.66406;356.4825;27.76168
168.58;4.237594;46.66438;33.37914;353.3494;27.76167
170.345;4.232313;46.835;33.12537;356.0512;27.7616
171.3125;4.198281;43.67531;32.04926;357.0094;27.7616
171.65;4.190219;46.67469;33.48944;356.1281;27.76157
170.3537;4.244563;46.39844;33.56336;357.0281;27.76144
169.3225;4.253781;45.31313;33.53609;357.0844;27.76086
170.9413;4.251469;44.88812;32.68525;356.6269;27.76068
172.085;4.212875;47.05968;33.33595;356.0044;27.76051
170.8587;4.264563;45.34844;33.8429;356.7112;27.76046
169.275;4.25025;44.41906;33.25644;357.4388;27.76024
170.7475;4.226094;44.58906;33.34954;356.6775;27.76024
170.9113;4.269406;46.57187;33.76911;356.9231;27.76024
170.7487;4.225781;45.87094;33.01121;358.0162;27.76023
171.2725;4.238875;45.7125;32.95542;356.9962;27.76011
170.4625;4.266719;46.74688;34.84282;356.4844;27.7599
168.8438;4.239937;46.12344;33.34358;353.0475;27.75949
164.8488;4.211563;43.65906;32.05357;352.7531;27.75944
170.8038;4.229594;47.475;34.8541;357.7744;27.75943
170.4337;4.229531;44.30875;32.86057;357.5194;27.75922
169.6413;4.250937;46.9225;32.95584;357.6975;27.75883
170.6525;4.256625;46.72875;33.34119;356.6644;27.75879
169.82;4.221781;44.2625;33.0405;357.4388;27.75859
171.1;4.246875;45.9625;33.19492;356.2894;27.75807
169.3813;4.264688;47.76094;33.71283;357.6469;27.7579
171.495;4.272781;45.20094;33.73808;356.6437;27.75788
170.1163;4.249312;44.785;32.82538;357.3563;27.75781
171.335;4.264281;45.88906;33.48356;356.4337;27.75776
171.0475;4.216938;44.4875;33.17889;356.6794;27.75768
169.6225;4.246156;44.01594;32.89845;357.9881;27.75765
170.1812;4.186;43.525;32.16074;357.0338;27.75764
171.815;4.216031;47.02938;33.32568;355.7981;27.75743
169.3438;4.262187;44.64844;32.93465;357.5906;27.7574
169.9312;4.259219;43.50562;32.14439;358.4813;27.75721
170.8525;4.260313;46.84844;32.93533;357.2813;27.75718
172.825;4.218719;46.08437;33.90797;356.4488;27.75716
171.5825;4.218187;47.45844;33.80915;355.9763;27.75715
170.8363;4.237156;45.43344;33.47858;357.4312;27.75693
171.4812;4.250187;47.02625;33.15652;357.165;27.75689
170.5737;4.267844;46.75063;34.84178;356.5594;27.75673
170.9;4.266094;46.01719;34.15909;357.3581;27.75672
169.835;4.256656;46.56187;33.78329;357.1312;27.7567
170.8062;4.229187;45.61281;33.33508;357.3656;27.75661
169.9413;4.247188;46.82844;33.89337;356.9906;27.75648
169.9362;4.235375;43.2625;31.94034;357.825;27.75627
172.02;4.26775;48.03625;34.19186;357.855;27.75602
169.7525;4.247812;47.57219;33.57359;357.3131;27.75595
170.75;4.226531;44.08313;32.94435;356.4563;27.75554
169.225;4.253719;44.935;33.38869;358.0725;27.75531
169.805;4.253844;46.54719;33.73484;357.0506;27.75529
170.11;4.222562;44.81969;33.26101;356.6644;27.75528
170.87;4.226344;45.60969;33.26189;357.285;27.75525
164.7288;4.216469;43.65688;32.08004;352.6013;27.75523
169.2962;4.236031;45.80375;33.47418;357.6337;27.75496
171.7525;4.264844;47.38062;34.08889;356.3062;27.75476
171.5762;4.203;43.50969;31.80869;356.8687;27.7546
171.2975;4.262437;45.92469;33.5673;356.4862;27.75457
169.0413;4.255219;44.70438;33.3163;357.4856;27.75451
168.7025;4.246812;45.85812;33.63594;352.8881;27.75436
171.0188;4.236094;46.08719;33.85493;356.6063;27.75432
169.96;4.259531;43.51844;32.16748;358.5769;27.75421
170.6675;4.240156;47.56375;33.98317;357.48;27.75408
170.155;4.216218;44.81594;33.25396;356.8369;27.75406
169.5825;4.242032;44.8075;33.04139;357.4237;27.75387
170.3213;4.233875;45.54094;33.25512;357.2531;27.75387
170.3375;4.231688;44.95344;33.2879;357.3356;27.75386
171.5062;4.243656;47.61406;33.8742;356.3794;27.75378
170.86;4.246781;45.32594;33.18611;356.7713;27.75366
170.2625;4.235469;42.71031;31.90703;356.8312;27.75362
171.4688;4.249844;47.02563;33.17233;356.85;27.75358
170.925;4.246625;44.575;33.42073;356.7169;27.75358
171.255;4.270375;48.02063;33.58853;357.6919;27.75337
170.6938;4.237813;47.56125;34.01357;357.4969;27.75327
169.2525;4.250656;44.41656;33.24569;357.3037;27.75296
170.9812;4.2675;45.08219;33.4996;356.9625;27.75295
169.8663;4.274125;44.81469;33.08285;357.3356;27.75291
171.9675;4.263187;46.45062;33.87342;356.7975;27.75262
171.18;4.263219;48.01625;33.76459;357.2944;27.75261
169.4312;4.246562;44.23438;33.05259;357.1125;27.7525
170.495;4.235625;45.36687;32.85639;357.5006;27.75195
171.41;4.2685;45.32469;33.645;356.955;27.75194
171.32;4.212781;43.59625;32.66901;356.6775;27.7519
171.955;4.214375;47.02031;33.30496;355.8825;27.75175
171.2337;4.198625;43.90719;32.76816;355.9875;27.7517
170.52;4.27175;44.76969;33.21089;357.1312;27.75149
169.79;4.268938;45.32531;33.49094;356.985;27.75127
171.4562;4.247;47.01875;33.18988;357.12;27.75104
169.8862;4.228;44.00219;32.33686;357.9169;27.75101
169.7925;4.266531;45.66781;33.62513;356.8069;27.75093
169.6263;4.229156;44.63875;32.63202;356.6212;27.75078
172.8;4.2185;46.09375;33.87061;356.1563;27.75058
169.345;4.256968;44.6425;32.97792;357.5119;27.75056
170.3913;4.254531;44.43906;32.21678;357.3563;27.75039
170.2625;4.232438;42.88;32.16853;356.8538;27.75034
170.5862;4.23625;45.84687;33.34817;357.285;27.75034
171.41;4.246;46.615;32.78036;357.5587;27.75033
169.8062;4.227344;44.64281;32.64449;356.43;27.74991
169.3188;4.256406;45.29156;33.56255;357.1069;27.74991
170.665;4.239;47.19031;33.41917;357.1462;27.7499
169.765;4.253719;47.21281;33.86417;357.2419;27.7498
165.9362;4.21925;45.36969;32.44736;354.3394;27.74963
170.2;4.193906;43.52406;32.1252;357.0469;27.74954
171.84;4.262219;45.75625;33.82913;356.7544;27.74934
169.8037;4.256656;46.63813;33.93666;356.5537;27.74915
169.9863;4.262844;45.05312;33.46206;356.7769;27.7489
170.6712;4.253938;46.7175;33.24528;356.5931;27.74881
167.925;4.235188;46.13969;33.31864;353.5294;27.74879
171.7625;4.191782;46.6725;33.47117;356.1263;27.74872
170.6425;4.253531;47.33219;33.32523;356.5125;27.74862
166.0712;4.249344;42.74969;31.97905;360.6431;27.74852
170.7188;4.245156;43.80188;32.6829;358.7813;27.74849
170.4713;4.222344;44.89437;31.54623;357.3769;27.74848
170.72;4.220844;46.7825;33.05165;357.045;27.7483
169.975;4.2555;47.25438;33.69363;356.8538;27.7482
171.2188;4.258875;46.41219;33.67199;357.3281;27.74801
168.6725;4.239312;45.97562;33.31806;353.2294;27.748
171.0063;4.208562;45.53437;33.94506;356.2894;27.74785
171.0663;4.276563;46.2275;34.04542;356.9944;27.74775
171.2012;4.205563;43.68469;32.1055;356.9794;27.74771
172.1362;4.263844;46.9375;33.58399;357.9637;27.74766
166.0963;4.224968;45.77937;32.915;358.4962;27.74749
172.0587;4.199469;46.57469;34.24034;355.6237;27.7471
171.35;4.212031;44.97969;33.77901;356.0494;27.74707
170.8463;4.271844;45.16531;33.5;357.3975;27.74686
171.0112;4.264;46.97031;34.05411;356.79;27.74661
170.7287;4.246812;45.82344;32.31808;356.5444;27.74659
170.1475;4.256125;44.64625;32.50628;357.0525;27.74659
168.8062;4.244469;46.81906;33.31064;353.1731;27.74649
170.2588;4.257469;44.71781;32.36451;356.8125;27.74589
170.3963;4.234813;45.54344;33.2389;357.3506;27.74583
168.0688;4.22125;46.91781;33.20539;353.28;27.74565
164.6913;4.206156;43.66219;32.0308;352.7006;27.74562
170.5063;4.254313;47.34125;33.36799;356.3119;27.74541
171.205;4.273531;46.51531;34.03088;356.7112;27.74529
171.3425;4.207031;45.90375;33.86589;356.0044;27.74498
170.7863;4.24425;46.36687;32.88136;357.5587;27.74497
170.8638;4.273281;46.16312;34.42075;357.03;27.74485
171.4762;4.232281;46.67688;33.33786;356.325;27.74471
165.3262;4.158187;41.35469;30.82815;356.0963;27.74463
170.595;4.255438;47.33438;33.30842;356.4788;27.74449
170.7188;4.234344;45.32312;33.53588;356.3719;27.74423
171.0088;4.246719;46.49688;33.64149;356.9813;27.74397
169.5513;4.251594;46.77094;32.88954;357.9581;27.74386
170.1637;4.251438;45.43562;32.25288;357.45;27.74375
170.6925;4.241563;46.34906;32.8849;357.5025;27.74373
171.0925;4.248875;45.445;32.91721;356.3737;27.74368
170.71;4.234594;45.75563;33.81881;356.3813;27.74352
169.2813;4.244219;45.73469;33.0724;356.6438;27.74351
170.3675;4.232094;44.94344;33.28901;357.3937;27.7435
171.5313;4.214375;45.19812;33.83276;356.0756;27.74329
169.8313;4.254844;46.33906;33.42138;357.2531;27.74312
169.8412;4.227313;45.69812;32.57312;357.825;27.74309
170.21;4.255;44.71625;32.43725;356.9194;27.74303
171.45;4.185469;46.67156;33.51372;355.9875;27.74278
169.6563;4.234656;43.36094;31.88815;358.0463;27.74278
170.305;4.211719;44.82375;33.33112;356.475;27.74254
170.8813;4.254156;44.57781;33.41086;356.8669;27.74254
170.025;4.258406;45.65562;33.3165;357.2362;27.74236
170.9938;4.251438;44.88969;32.6389;356.5331;27.74228
171.0762;4.256281;45.89719;33.29338;356.5219;27.74225
170.7738;4.190187;43.54062;32.25242;356.6325;27.74182
170.1925;4.195;43.52844;32.13445;357.1706;27.7417
170.3887;4.236813;45.76281;34.14865;357.1519;27.74137
169.465;4.2465;46.20625;32.40968;358.0256;27.74132
168.1325;4.228719;47.12781;33.27698;353.16;27.74126
170.4225;4.22975;45.41469;33.31627;357.9075;27.74122
169.6625;4.242406;45.60656;33.80956;357.5869;27.74118
170.9;4.25675;46.86094;32.86589;357.3825;27.74117
168.325;4.2385;45.92594;32.89309;353.0963;27.74086
170.1037;4.247781;43.9;33.03448;357.1819;27.74081
170.4875;4.257688;46.98625;34.54251;356.3456;27.74035
171.8313;4.261719;45.74562;33.71737;356.9156;27.74035
169.8625;4.231969;45.93937;32.66299;356.2238;27.7403
169.235;4.259063;45.17094;33.43938;358.1925;27.74017
170.1337;4.257187;43.89687;32.98212;357.2381;27.73991
171.5437;4.287531;54.20063;37.98958;356.2538;27.73974
167.23;4.211782;43.53875;31.89261;358.6913;27.73974
169.925;4.242469;43.46312;31.73566;357.7069;27.73928
169.7375;4.225406;44.46156;32.14762;357.5475;27.7392
170.5825;4.23975;45.85125;33.29182;357.2381;27.73912
171.8638;4.212656;47.02938;33.31565;356.0306;27.73904
170.8563;4.239;44.51875;32.89554;356.6175;27.73896
170.9637;4.256437;45.28906;32.4478;357.0638;27.73882
169.23;4.246125;44.41687;33.2076;357.1913;27.73834
168.0137;4.220656;46.92531;33.2023;353.1994;27.73827
169.8625;4.268937;45.33906;33.48596;357.0319;27.73827
171.2563;4.229844;46.66125;33.82958;356.2087;27.73802
169.8937;4.227031;43.16187;32.39843;357.4706;27.73769
170.3038;4.234531;44.95406;33.29075;357.2588;27.73736
170.2038;4.252375;44.64563;33.64174;356.7619;27.73713
170.1338;4.237062;44.55531;31.41822;357.2513;27.73692
170.755;4.231469;44.74937;33.41789;356.4956;27.73689
168.0813;4.240906;46.71219;33.2995;353.1713;27.73667
170.0313;4.228281;44.00719;32.33257;357.8644;27.73657
170.385;4.24475;45.23969;31.7732;357.345;27.73646
170.3963;4.2645;49.09156;34.58552;356.3569;27.73642
170.3837;4.235219;46.995;33.15763;356.1375;27.73599
169.095;4.245625;44.29062;31.90892;357.3056;27.73599
170.9913;4.257406;46.105;33.47877;357.0544;27.73599
169.695;4.251062;45.86938;32.86038;357.2006;27.73586
169.8025;4.25125;46.18219;33.9551;357.3412;27.73552
171.06;4.257937;45.42844;33.45671;357.0262;27.73548
169.8813;4.258719;46.27063;33.3996;357.0769;27.73535
170.9475;4.271219;45.58844;33.8689;357.2531;27.73529
171.0462;4.252781;45.91;33.22263;356.2087;27.73517
170.915;4.23275;45.34531;32.05379;357.2831;27.73468
170.7363;4.248625;46.36156;32.81738;357.4575;27.73453
169.5912;4.258625;46.53375;33.86867;356.8725;27.73431
171.8262;4.216437;46.06344;33.93305;355.8469;27.7341
170.3962;4.242625;44.79063;32.92826;357.3637;27.73383
171.1613;4.207344;42.49375;31.83908;356.5856;27.73356
171.7637;4.221625;47.02562;33.52977;355.9256;27.73333
168.045;4.227125;46.44906;33.29119;353.4056;27.73328
171.22;4.2065;43.77063;32.73661;356.37;27.73308
169.6275;4.251281;44.20781;32.52505;357.3844;27.73278
171.5275;4.264563;46.40625;33.76048;356.8725;27.73241
171.5737;4.229969;47.07563;33.61388;356.3513;27.73162
171.6263;4.253094;45.53625;33.18198;357.0356;27.73162
170.8075;4.241875;44.52125;32.88977;356.7375;27.7316
171.1875;4.235907;44.9575;32.64161;356.9194;27.73151
171.6387;4.270375;46.40813;33.78957;356.76;27.73138
170.4487;4.224281;45.03938;33.57901;357.8381;27.73125
170.2175;4.215219;44.80969;33.24899;356.6212;27.73121
170.0125;4.240375;43.45719;31.73426;357.7406;27.73099
169.0875;4.235469;43.15094;32.22527;358.0125;27.73063
170.8188;4.241281;44.51437;32.9361;356.9212;27.73056
170.975;4.258094;46.7625;34.28175;357.1913;27.73056
170.77;4.2235;44.37563;32.89666;356.4394;27.73055
170.8862;4.242844;44.58156;33.40243;356.8012;27.73055
169.7238;4.248094;46.75813;33.3935;357.4181;27.73054
170.9225;4.237156;44.52094;32.97308;356.7487;27.73052
170.0137;4.262938;44.55;32.45474;357.1162;27.73033
169.275;4.237187;45.80594;33.50826;357.45;27.73013
170.4438;4.235813;45.41063;33.23737;357.8138;27.72994
170.1975;4.243469;44.79375;32.80029;357.4181;27.72994
170.3188;4.188375;44.08813;32.15277;357.2025;27.72962
166.1187;4.229406;45.77375;33.02509;358.44;27.72961
170.6362;4.260406;47;33.29202;356.46;27.72937
170.4225;4.254469;44.42656;32.21903;357.3581;27.72935
169.1013;4.25575;44.92562;33.42987;358.1456;27.72926
172.2688;4.209032;46.37812;32.73061;356.0625;27.72907
168.1337;4.23025;46.44406;33.31369;353.2894;27.72901
170.6563;4.236;45.74906;33.76866;356.4037;27.72891
170.8037;4.252188;46.85469;33.02331;357.3187;27.72888
171.4662;4.268469;46.24156;33.70763;356.835;27.72888
170.4563;4.245313;43.775;32.80853;358.725;27.72852
171.4325;4.214281;45.07813;33.76025;356.04;27.72845
171.5275;4.187688;46.67719;33.49441;355.965;27.72835
170.785;4.237437;45.70406;33.5504;356.2781;27.72817
170.4487;4.240969;45.30469;31.92118;357.4256;27.7277
170.515;4.247594;44.7875;32.51902;357.21;27.72749
171.2038;4.206469;42.68438;31.87721;356.7412;27.72725
170.73;4.278969;44.80219;32.65787;358.7925;27.72721
169.9425;4.260406;44.41406;33.11511;357.0262;27.72702
170.9425;4.196594;44.56062;32.1442;357.5287;27.72689
169.4325;4.248312;44.05625;32.52211;357.6581;27.72672
169.465;4.257156;46.07813;34.09537;357.3712;27.72626
171.2687;4.264843;48.01969;33.64132;357.6281;27.72609
171.4037;4.261531;46.51625;34.13203;356.6175;27.72609
170.7575;4.22225;44.48156;32.88847;356.3306;27.72604
170.3438;4.253;44.54187;33.21625;356.8556;27.72595
172.0287;4.213;45.2625;32.2896;356.2425;27.72583
169.1487;4.249719;45.11344;33.04335;357.2681;27.72578
171.5575;4.190907;46.68594;33.46942;355.9819;27.72557
171.175;4.256969;45.44938;32.88471;356.3775;27.72556
169.7563;4.228437;45.46031;32.18176;357.735;27.72531
