K5PC5CH.OP;K5P19_1.PV;K5PC6CH.OP
50.02922;-283.2781;61.46891
48.98474;-283.2769;60.77401
50.11167;-283.2639;61.73729
48.85021;-283.2548;60.38854
51.57557;-283.2506;62.71427
52.13917;-283.245;62.89812
51.09167;-283.2421;62.54057
50.57505;-283.2404;61.4311
49.55047;-283.2342;61.29719
51.52937;-283.2298;62.70891
50.13364;-283.2294;61.4786
48.83396;-283.225;60.40318
51.0888;-283.2221;62.39989
48.96984;-283.2219;60.75396
51.91245;-283.2087;62.93687
48.99422;-283.2071;60.83698
50.29245;-283.2065;61.69484
48.7676;-283.189;60.40198
48.3399;-283.1888;60.27563
51.53109;-283.1831;62.73406
50.23427;-283.1821;61.48797
50.36818;-283.1771;61.49859
47.32453;-283.1675;59.31849
49.49313;-283.1658;61.26302
51.41037;-283.1652;62.69781
51.51458;-283.1652;62.69333
50.09042;-283.1579;61.47693
49.98401;-283.1506;61.4237
48.90911;-283.149;60.39307
49.71974;-283.1431;61.57453
47.42417;-283.1383;59.28912
52.02469;-283.1342;62.89109
48.74396;-283.1333;60.44531
49.98828;-283.1302;61.43969
51.94099;-283.1283;62.9664
48.84036;-283.121;60.40136
52.20937;-283.1206;62.96609
48.82286;-283.1187;60.39734
49.56172;-283.1129;61.34052
49.30516;-283.1121;60.07292
48.36115;-283.0956;60.18359
50.1449;-283.0852;61.72911
50.05088;-283.0775;61.51229
52.6687;-283.0769;63.45917
49.50021;-283.0723;61.27984
49.82969;-283.0656;61.45443
52.73193;-283.0642;63.51422
47.34578;-283.0629;59.24177
47.33875;-283.0608;59.2337
50.28578;-283.0515;61.69765
50.96083;-283.0421;62.58213
51.25338;-283.0392;62.72755
48.8188;-283.035;60.37927
48.39917;-283.0296;60.25818
51.47224;-283.0273;62.80255
50.30604;-283.0258;61.68745
48.93385;-283.0219;60.39943
50.07235;-283.0217;61.4887
51.52333;-283.0181;62.7488
47.39865;-283.0146;59.24859
49.84823;-283.0042;61.55224
49.80188;-283.004;61.43708
48.96333;-283;60.77005
51.51474;-282.9998;62.71526
47.35021;-282.9946;59.27427
51.15578;-282.9933;62.40458
48.79302;-282.9831;60.40422
49.58182;-282.9819;61.27583
49.01688;-282.9817;60.41958
50.75375;-282.9677;62.49464
48.61609;-282.9652;60.40193
48.99266;-282.9571;60.5175
48.86234;-282.9561;60.43344
50.17115;-282.9483;61.46422
50.06224;-282.9463;61.5574
47.44057;-282.9446;59.27599
50.11344;-282.9381;61.51036
48.55787;-282.9362;60.34385
51.03573;-282.9348;62.53714
50.18917;-282.9325;61.48979
49.97161;-282.9204;61.51213
50.84391;-282.914;62.53557
50.73359;-282.8838;62.34094
50.70042;-282.8783;62.34406
51.65802;-282.8763;62.77786
47.30391;-282.8696;59.2051
48.85859;-282.8683;60.75729
51.98885;-282.8646;62.96469
52.9687;-282.8623;63.94432
48.88193;-282.8504;60.40526
48.82713;-282.8377;60.40151
49.66771;-282.8302;61.35011
47.58625;-282.8296;59.2638
52.51359;-282.8248;63.47167
51.09063;-282.8246;62.58005
52.6337;-282.8173;63.56344
50.02255;-282.8046;61.54083
47.29422;-282.7988;59.25776
49.98443;-282.7858;61.46031
51.27;-282.7825;62.44484
49.00864;-282.7787;60.68042
49.58562;-282.7731;61.31203
51.51812;-282.7698;62.71542
50.12604;-282.7608;61.46062
52.11672;-282.7602;62.95156
50.34338;-282.7573;61.69828
51.70854;-282.7542;62.75094
51.0812;-282.751;62.43917
50.0201;-282.7454;61.445
50.04932;-282.7448;61.70328
50.8475;-282.7346;62.49537
51.72719;-282.7308;62.95266
48.46375;-282.7306;60.2676
49.06385;-282.7235;60.21177
48.66802;-282.72;60.31839
51.49495;-282.7077;62.77489
48.42844;-282.7061;60.18193
48.77219;-282.7004;60.41599
50.15771;-282.6902;61.5276
48.27063;-282.6714;60.19062
50.19354;-282.6706;61.68766
50.25068;-282.6683;61.69292
50.145;-282.664;61.44219
50.83359;-282.661;62.4462
50.1113;-282.66;61.44099
49.76333;-282.6546;61.42365
50.18161;-282.6462;61.7613
50.00417;-282.6436;61.55437
48.40437;-282.6377;60.07172
51.6775;-282.6342;62.7913
48.86312;-282.6317;60.39005
48.68964;-282.6306;60.37604
50.02703;-282.6296;61.47062
48.21641;-282.6294;59.10146
50.06042;-282.6285;61.47349
50.15839;-282.6279;61.6801
50.1074;-282.6212;61.85156
51.21115;-282.621;62.55583
51.13833;-282.6152;62.58823
51.20797;-282.6127;62.5326
47.41229;-282.6044;59.29891
50.8925;-282.5983;62.41401
50.17771;-282.5963;61.6939
50.9874;-282.5906;62.52755
48.95885;-282.5902;60.39125
50.90224;-282.589;62.50203
47.49958;-282.5798;59.30401
50.99974;-282.576;62.54052
50.92588;-282.5756;62.47911
51.48661;-282.5692;62.76432
47.46537;-282.5571;59.28984
49.52729;-282.5496;61.26219
48.58417;-282.5494;60.39667
49.99943;-282.5492;61.57135
50.96802;-282.5473;62.44417
51.13604;-282.5375;62.4776
51.23063;-282.5365;62.49266
51.18531;-282.5319;62.49349
48.37917;-282.5081;59.71297
50.94604;-282.506;62.51599
49.53625;-282.504;61.295
50.51349;-282.5021;62.33167
52.51453;-282.4871;63.48766
51.49651;-282.4871;62.53761
48.49047;-282.4804;60.20469
48.71416;-282.4748;60.44162
51.46938;-282.4723;62.76511
49.87833;-282.4721;61.53208
50.07417;-282.4637;61.73391
51.04927;-282.4633;62.52568
51.28906;-282.4573;62.42839
49.49729;-282.4567;61.26844
51.73734;-282.4552;62.78542
51.42015;-282.4539;62.75719
51.2163;-282.4504;62.54578
49.49458;-282.4477;61.18328
48.00922;-282.4452;59.92089
52.90766;-282.4392;63.92266
52.58187;-282.4267;63.54214
52.76292;-282.4262;63.5612
50.33505;-282.4211;61.48656
51.82276;-282.4152;62.88338
51.47698;-282.4098;62.7301
52.72719;-282.4037;63.50255
52.80359;-282.4017;63.52458
48.18063;-282.3983;60.12724
51.81844;-282.3961;62.96011
50.17437;-282.3958;61.47823
50.12484;-282.3944;61.72255
49.53963;-282.3908;61.23208
51.55589;-282.3823;62.67662
50.39844;-282.3817;61.69714
49.50286;-282.3806;61.27589
51.57818;-282.3763;62.82422
51.16589;-282.3731;62.44943
49.51708;-282.3679;61.22333
50.85922;-282.3669;62.56505
51.83682;-282.364;62.95063
51.75724;-282.3631;62.81167
48.65979;-282.3625;60.41135
50.00781;-282.3496;61.73802
50.02682;-282.3488;61.54302
50.33458;-282.3467;61.7062
51.1426;-282.345;62.55302
51.46563;-282.3421;62.84906
49.42614;-282.3313;61.2951
51.38208;-282.3312;62.63865
49.33339;-282.3248;60.71542
47.31713;-282.3238;59.2737
51.95641;-282.3196;62.93911
51.25438;-282.3011;62.61547
49.56932;-282.3008;61.28271
51.15818;-282.2994;62.44781
50.15349;-282.2925;61.73943
52.81734;-282.2835;63.51432
51.21614;-282.2752;62.56875
51.45422;-282.2692;62.95864
51.84979;-282.2648;62.89302
50.24604;-282.259;61.68063
47.54615;-282.2585;59.27057
51.27489;-282.2581;62.63568
50.97495;-282.2529;62.5687
51.21021;-282.2502;62.47276
51.63521;-282.2471;62.8125
48.32661;-282.2448;59.67307
51.55802;-282.244;62.71037
48.82323;-282.2396;60.3975
51.37021;-282.2394;62.65797
51.88693;-282.2379;62.98344
51.77656;-282.2373;62.80167
51.23776;-282.2338;62.55151
51.4926;-282.2206;62.61953
53.14375;-282.2179;63.96245
50.9776;-282.2158;62.50021
50.1074;-282.2148;61.4638
51.12255;-282.2125;62.44568
48.32802;-282.2044;60.21568
49.56458;-282.2017;61.29922
50.03682;-282.201;61.45786
51.88896;-282.1927;62.94151
49.8137;-282.1827;61.4589
49.58963;-282.1802;61.26958
49.29818;-282.1792;60.22161
51.77099;-282.1773;62.99828
51.72604;-282.1737;62.84563
48.51693;-282.1704;60.36583
51.14901;-282.166;62.55094
51.13198;-282.1471;62.50406
51.40583;-282.1469;62.72214
50.34;-282.1321;61.72667
51.12568;-282.1304;62.46599
48.79656;-282.1288;60.38792
48.43266;-282.1283;59.7501
51.56364;-282.1275;62.70198
48.53849;-282.126;60.36802
49.55771;-282.1219;61.31052
50.31609;-282.1215;61.52219
51.8474;-282.1177;62.97807
52.47016;-282.1156;63.64734
49.49641;-282.1137;61.29854
49.43734;-282.1121;61.23021
51.52974;-282.1121;62.7975
51.2325;-282.1111;62.50854
51.28443;-282.1021;62.5688
51.27734;-282.1013;62.53729
52.76927;-282.0956;63.53411
49.77146;-282.0931;61.55583
49.61729;-282.0921;61.25813
50.91661;-282.0879;62.43917
50.20901;-282.0837;61.44693
50.05901;-282.0781;61.48318
48.73802;-282.074;60.4075
50.2911;-282.0708;61.69239
51.2051;-282.0658;62.53417
49.2187;-282.0656;60.7262
49.51745;-282.0638;61.23771
52.73672;-282.0623;63.54745
51.71073;-282.0571;62.80115
51.82312;-282.0558;62.90839
51.94245;-282.0519;62.9087
50.01588;-282.0471;61.47276
52.58906;-282.0437;63.51651
51.61755;-282.0413;62.82484
51.00078;-282.0352;62.51146
50.73859;-282.0294;62.51349
50.16177;-282.0271;61.50125
51.31839;-282.0271;62.60484
51.57182;-282.0258;62.75672
51.19677;-282.01;62.50792
51.36969;-282.0019;62.70047
51.51396;-281.995;62.80964
50.05906;-281.9854;61.73359
48.83651;-281.9814;60.40984
50.2188;-281.975;61.69479
49.54401;-281.9723;61.24583
47.52078;-281.9656;59.35943
51.6574;-281.9627;62.81771
51.48161;-281.9539;62.5637
47.45677;-281.9519;59.27016
51.16521;-281.9512;62.51802
51.25818;-281.9477;62.50854
51.6526;-281.9454;62.85
50.3199;-281.9223;61.48109
50.39302;-281.9183;61.70937
47.95917;-281.905;59.92729
49.9912;-281.8973;61.63193
48.075;-281.8967;59.91088
51.66776;-281.8873;62.80964
51.81672;-281.8869;62.96188
51.74651;-281.8865;62.84927
51.31234;-281.8844;62.56828
49.27797;-281.879;60.29828
49.58479;-281.8781;61.27156
49.40886;-281.8729;61.23604
51.87896;-281.8687;62.96578
50.98839;-281.8635;62.44292
51.71432;-281.8629;62.96057
51.9063;-281.8608;62.9376
51.53552;-281.854;62.66109
53.2287;-281.8448;63.94896
51.17646;-281.8423;62.56266
50.00094;-281.8358;61.66099
47.44542;-281.8317;59.2674
50.62557;-281.8289;62.35005
48.67031;-281.8217;60.29536
51.2387;-281.8208;62.47786
51.40729;-281.8152;62.7637
51.1526;-281.8131;62.46677
48.77167;-281.8125;60.44078
50.18161;-281.8092;61.72136
50.06354;-281.8029;61.46646
49.05104;-281.8012;60.6988
49.69479;-281.7996;61.29297
50.96021;-281.7902;62.41297
51.37828;-281.781;62.69859
50.62802;-281.7765;62.38172
51.16052;-281.7692;62.51292
49.43906;-281.7681;61.23214
50.27021;-281.7594;61.6912
50.14114;-281.7542;61.4988
49.48526;-281.7535;61.2875
48.92542;-281.7531;60.39812
51.29438;-281.7513;62.61276
50.12453;-281.7483;61.58052
51.43318;-281.7483;62.63615
51.03099;-281.7458;62.40724
51.85375;-281.7425;62.94594
50.08062;-281.7354;61.61474
49.31969;-281.7321;60.69984
51.14359;-281.7292;62.53828
50.90057;-281.7196;62.55406
47.41797;-281.7146;59.27089
51.63292;-281.7092;62.84578
49.59625;-281.7065;61.27031
51.23078;-281.705;62.41401
51.42792;-281.705;62.72604
50.97583;-281.7046;62.40969
50.10932;-281.6967;61.46021
51.63844;-281.6879;62.76891
51.72833;-281.6844;62.87849
51.0626;-281.675;62.48474
53.14162;-281.6714;63.95057
51.59838;-281.6642;62.71318
49.89245;-281.6621;61.53584
50.18042;-281.6604;61.68417
53.04036;-281.6544;63.96188
50.07917;-281.6521;61.66146
48.42427;-281.6469;60.22214
51.61729;-281.6433;62.80938
50.73828;-281.6423;62.54255
51.06844;-281.6392;62.54151
48.65839;-281.6388;60.3875
51.23135;-281.6385;62.40771
51.50094;-281.6346;62.69323
49.98896;-281.6298;61.46104
52.50281;-281.6296;64.24802
51.12037;-281.6277;62.56656
50.07995;-281.6215;61.43349
51.05412;-281.6206;62.4451
53.13375;-281.6125;63.93135
51.98537;-281.6106;62.98453
51.44812;-281.6079;62.72562
50.01583;-281.606;61.45292
51.50448;-281.6033;62.73365
49.93781;-281.6006;61.46625
49.97458;-281.5908;61.55964
51.95323;-281.5908;62.8925
51.5624;-281.5875;62.71235
51.81;-281.5815;62.98901
49.98714;-281.5767;61.51859
50.28942;-281.5748;61.71552
51.31307;-281.5583;62.63338
49.53932;-281.5452;61.29448
48.36161;-281.5429;59.96094
53.06344;-281.5315;63.89292
48.52911;-281.525;60.39297
51.13776;-281.5246;62.44708
47.49229;-281.5242;59.28875
51.08115;-281.5221;62.41412
51.79078;-281.5204;62.76839
51.04698;-281.5144;62.51521
52.13515;-281.5139;62.91495
51.77469;-281.5121;62.95432
48.95224;-281.5071;60.39646
51.31245;-281.5065;62.52984
50.77885;-281.5048;62.50089
50.22713;-281.5031;61.64328
50.9576;-281.4971;62.49031
49.86089;-281.4915;61.50297
51.05219;-281.4911;62.39891
50.22182;-281.4904;61.69
51.19672;-281.4896;62.52412
48.45864;-281.4879;60.24141
51.16599;-281.48;62.37812
51.63484;-281.4725;62.75042
50.98037;-281.4715;62.56016
51.28443;-281.4683;62.53818
51.25385;-281.4681;62.60297
48.88578;-281.4679;60.39974
50.31672;-281.4673;61.6837
51.25266;-281.4633;62.45266
50.01937;-281.4573;61.44521
51.72802;-281.4546;62.91531
51.61172;-281.4514;62.7551
50.14552;-281.451;61.64656
53.08385;-281.4479;63.93974
49.97307;-281.4456;61.43479
51.54365;-281.4452;62.77662
50.24026;-281.445;61.68979
51.83333;-281.4358;62.78198
51.74542;-281.4317;62.69891
50.91646;-281.4254;62.51328
51.68287;-281.4185;62.7776
47.40688;-281.3979;59.29974
50.39599;-281.3958;61.70036
51.4451;-281.3956;62.77073
51.69995;-281.3956;62.82214
49.57479;-281.3921;61.29688
49.9501;-281.3864;61.47807
51.57536;-281.3864;62.73526
47.55115;-281.3823;59.29974
52.61766;-281.3721;63.53359
51.07109;-281.371;62.49693
52.77438;-281.3683;63.49807
51.38109;-281.3629;62.38401
48.78193;-281.3521;60.39985
50.11656;-281.3521;61.45495
51.71005;-281.3513;62.87677
51.55312;-281.3496;62.75531
51.46563;-281.3452;62.65349
51.11833;-281.3423;62.26661
48.67802;-281.3423;60.40875
51.57896;-281.3421;62.71141
51.14531;-281.3406;62.54323
51.44745;-281.3342;62.6275
50.98401;-281.3248;62.5362
50.17036;-281.3244;61.48359
51.44115;-281.3235;62.67646
51.45318;-281.3219;62.72115
51.91531;-281.321;62.93307
52.66125;-281.3208;63.53188
48.33464;-281.3175;59.6863
50.22344;-281.31;61.68542
51.42016;-281.3087;62.65937
49.30661;-281.3037;60.21276
51.99026;-281.3033;62.94297
49.60641;-281.3021;61.2449
52.77594;-281.3004;63.51547
51.47182;-281.2952;62.61146
50.79099;-281.2771;62.5175
51.67292;-281.2758;62.80521
52.73375;-281.2725;63.50099
51.71938;-281.2719;62.77427
51.06557;-281.2702;62.48063
51.90771;-281.2658;62.9587
50.26401;-281.2638;61.71172
53.11474;-281.2623;63.98458
49.54375;-281.2583;61.29307
51.59193;-281.2571;62.715
50.88531;-281.2542;62.49104
52.72651;-281.2487;63.53255
51.43771;-281.2465;62.72771
51.35682;-281.2427;62.54521
51.835;-281.2367;62.99469
51.83724;-281.23;62.88448
51.42735;-281.2269;62.73563
50.93474;-281.2221;62.46193
51.68229;-281.2213;62.79797
50.94901;-281.2196;62.46729
51.57412;-281.2192;62.71641
51.00844;-281.2162;62.47922
53.13411;-281.2131;63.98974
51.45224;-281.2112;62.61974
51.75312;-281.2065;62.9076
51.47839;-281.2048;62.76198
51.57771;-281.1996;62.75
51.14229;-281.1954;62.54495
51.35448;-281.1925;62.57328
51.49667;-281.1919;62.61807
49.60537;-281.1915;61.28578
47.43151;-281.1908;59.30661
51.05161;-281.1892;62.56297
51.4786;-281.1881;62.70604
48.45422;-281.1842;60.35984
50.08583;-281.1821;61.43578
51.05614;-281.181;62.46703
48.3075;-281.18;59.70698
48.40422;-281.1754;60.18083
51.0087;-281.1737;62.52964
51.9062;-281.1737;62.95057
53.14391;-281.1702;63.93823
53.12062;-281.1683;63.95755
50.26;-281.1621;61.47911
52.86146;-281.1575;63.53552
51.1225;-281.1573;62.54307
49.35297;-281.1556;61.22844
52.63297;-281.15;63.5362
51.07787;-281.149;62.50578
50.21943;-281.146;61.49167
53.11948;-281.1452;63.93026
49.67188;-281.1354;61.29344
52.82885;-281.1302;63.89885
52.22693;-281.1242;62.89635
50.68453;-281.1142;62.11964
51.5401;-281.1087;62.60208
48.69765;-281.1077;60.40005
50.9113;-281.1077;62.48792
51.14526;-281.1054;62.48489
50.12583;-281.0958;61.72849
51.39906;-281.0906;62.72906
50.19302;-281.08;61.74995
51.86922;-281.0742;62.81667
51.39547;-281.0738;62.82609
51.74417;-281.0735;62.9462
51.67276;-281.066;62.82135
50.30802;-281.0658;61.70734
52.66636;-281.0646;63.52042
51.93573;-281.0646;62.95807
48.57432;-281.0621;60.37901
50.42073;-281.0512;62.34229
51.84589;-281.0502;62.92542
50.15677;-281.0435;61.68562
51.80396;-281.0392;62.81979
51.13943;-281.0385;62.48083
50.07406;-281.035;61.53339
50.25417;-281.0348;61.6951
49.51453;-281.0321;61.19854
48.33015;-281.0248;60.17786
51.94219;-281.0181;62.92354
51.56485;-281.0175;62.72911
50.97594;-281.0144;62.46458
49.48818;-281.0083;61.21094
49.61833;-281.0079;61.27776
51.95245;-281.0071;62.94094
51.13885;-281.0017;62.58156
49.23953;-280.9985;60.70854
51.36589;-280.9983;62.60594
51.65609;-280.9952;62.7513
51.23714;-280.9946;62.52297
50.70338;-280.9937;62.13115
49.95813;-280.9935;61.47099
51.43021;-280.9904;62.61666
50.19313;-280.9869;61.72662
51.54948;-280.9854;62.65276
51.7289;-280.9848;62.8212
50.1926;-280.9842;61.67724
51.07177;-280.9839;62.51068
50.1837;-280.9838;61.66057
50.13786;-280.9829;61.48172
50.20354;-280.9777;61.47177
51.09266;-280.9775;62.51958
50.2626;-280.9738;61.75854
51.86578;-280.9725;62.94661
51.17651;-280.9692;62.46479
50.28682;-280.9571;61.70125
49.26094;-280.9525;60.77557
51.36219;-280.95;62.72479
51.5426;-280.9481;62.70089
51.16865;-280.9477;62.50948
51.10443;-280.9452;62.53036
51.03417;-280.9452;62.46031
47.35745;-280.9417;59.32677
51.56984;-280.9406;62.74963
50.07573;-280.9394;61.69755
52.83375;-280.939;63.96688
51.04453;-280.9379;62.54396
51.33349;-280.9373;62.52667
50.13354;-280.9365;61.73474
51.05031;-280.9285;62.52464
51.74833;-280.9269;62.8199
50.90099;-280.9254;62.49385
48.87682;-280.9204;60.39182
50.29021;-280.9194;61.73938
50.18;-280.9167;61.68333
51.0526;-280.9133;62.5051
51.27682;-280.9121;62.56146
51.01953;-280.9021;62.41875
51.52562;-280.9006;62.74349
51.76578;-280.8883;62.97677
52.65286;-280.8873;63.53276
50.38042;-280.8815;61.69989
51.48531;-280.881;62.75427
51.14719;-280.8702;62.41677
52.12219;-280.8698;62.93636
51.15292;-280.8696;62.56349
51.06953;-280.869;62.41484
51.40896;-280.8615;62.77568
50.21552;-280.8606;61.69552
51.33963;-280.8602;62.53698
51.25698;-280.8598;62.58948
51.03219;-280.8554;62.49172
51.82656;-280.8506;62.8062
50.27833;-280.8483;61.69875
51.58891;-280.8433;62.82234
51.99344;-280.8427;62.90839
49.55661;-280.834;61.2925
51.485;-280.8335;62.69125
51.86964;-280.8327;62.92859
51.61505;-280.8319;62.81213
49.86943;-280.8312;61.74932
50.09693;-280.8279;61.66177
51.85015;-280.8252;62.88224
51.04729;-280.825;62.54703
51.11312;-280.8246;62.46172
47.4701;-280.8146;59.29276
49.60537;-280.8144;61.28563
50.11208;-280.8046;61.51417
51.08469;-280.8004;62.56677
51.63411;-280.8004;62.83083
49.40104;-280.7956;61.21026
51.25557;-280.7919;62.44734
49.5999;-280.7725;61.29688
50.85568;-280.7719;62.53484
52.64458;-280.77;63.52885
51.64614;-280.7652;62.84156
50.28641;-280.7631;61.69911
51.45573;-280.7544;62.57385
51.46938;-280.7538;62.81641
50.28229;-280.7431;61.69901
50.3212;-280.7421;61.72729
50.33094;-280.7408;61.69823
50.82672;-280.7344;61.8824
49.51068;-280.7325;61.2361
51.76078;-280.7298;62.87682
50.98755;-280.7294;62.52495
49.96828;-280.7248;61.49417
50.18813;-280.7175;61.71271
50.20739;-280.7129;61.66531
51.355;-280.7127;62.58213
52.13823;-280.7119;62.92479
49.58854;-280.709;61.26531
50.1387;-280.7058;61.72766
51.02839;-280.7025;62.57271
51.41047;-280.6883;62.66656
49.9511;-280.6877;61.59479
51.51125;-280.6829;62.93594
48.93505;-280.6821;60.41568
51.83781;-280.6798;62.88047
53.10271;-280.6775;63.94203
50.04406;-280.6748;61.41755
51.27823;-280.6633;62.45745
51.77016;-280.6631;62.93536
51.66167;-280.6619;62.73234
49.23625;-280.6567;60.72005
51.73479;-280.6527;62.88995
51.94584;-280.6498;62.9212
50.68656;-280.6481;62.41042
51.14286;-280.6448;62.51469
52.10776;-280.6373;62.95781
50.93661;-280.6302;62.41828
50.29313;-280.6275;61.50781
51.32474;-280.626;62.61766
50.04031;-280.6244;61.68318
49.88521;-280.6235;61.46932
51.02906;-280.6208;62.49906
51.56516;-280.6115;62.72474
51.33672;-280.6104;62.70703
51.73359;-280.6096;62.89156
51.54417;-280.6094;62.73818
50.35588;-280.6079;61.70063
50.26979;-280.6069;61.50406
48.08963;-280.6046;59.92021
50.81615;-280.5985;62.49406
51.60021;-280.5915;62.75672
51.66656;-280.5856;62.81073
48.85297;-280.5777;60.42469
51.55516;-280.5771;62.60062
52.08823;-280.5763;62.91459
51.53901;-280.5665;62.72068
49.01203;-280.5619;60.76505
51.40115;-280.56;62.48875
50.17812;-280.5525;61.66787
52.73802;-280.5512;63.4938
50.97911;-280.5452;62.40505
53.11787;-280.5431;63.98427
51.30088;-280.5408;62.73823
50.26703;-280.5375;61.66864
49.52734;-280.5354;61.27406
50.84818;-280.535;62.44537
53.18349;-280.5319;63.96167
50.91068;-280.5279;62.52755
50.9562;-280.5221;62.53417
51.42505;-280.5186;62.71714
50.94193;-280.5142;62.39964
50.86068;-280.5138;62.52708
51.6374;-280.5138;62.7501
50.28406;-280.5135;61.7
50.23833;-280.5125;61.7038
51.58912;-280.509;62.70187
48.70651;-280.5065;60.45823
51.86797;-280.5042;62.89365
51.19255;-280.4942;62.5676
51.21526;-280.4886;62.52287
53.03672;-280.4844;63.91651
49.92797;-280.4836;61.54167
51.28667;-280.4765;62.54776
51.3038;-280.4758;62.56688
53.11943;-280.4717;63.96687
50.21735;-280.4713;61.6887
51.68333;-280.4573;62.94568
51.50651;-280.4558;62.6524
50.77271;-280.4536;62.44573
51.88776;-280.4527;62.84651
50.97203;-280.4525;62.53646
51.47495;-280.4498;62.63078
49.14302;-280.4471;60.71354
50.35578;-280.4419;61.71255
51.6226;-280.4356;62.89448
48.98182;-280.4337;60.7949
51.66261;-280.4333;62.87172
50.19938;-280.4273;61.49417
51.10443;-280.424;62.47662
51.55922;-280.4229;62.77291
49.9524;-280.4227;61.73844
51.06104;-280.4227;62.42365
52.6599;-280.4225;63.4924
51.24552;-280.4204;62.54297
55.5175;-280.4121;66.35042
51.56229;-280.4044;62.75729
50.06042;-280.4027;61.60896
51.6825;-280.3929;62.80156
52.14203;-280.3904;62.96646
50.88083;-280.3898;62.56219
51.49448;-280.3871;62.64589
53.08562;-280.3863;63.90453
51.43667;-280.3823;62.76453
49.58511;-280.3792;61.28396
50.86672;-280.379;62.51323
51.71427;-280.3781;62.94312
51.40656;-280.3773;62.64729
51.20833;-280.3754;62.53625
52.75338;-280.3727;63.5462
50.12021;-280.3708;61.49266
50.08469;-280.3612;61.4939
49.9538;-280.3569;61.46771
51.12255;-280.3569;62.46125
49.92797;-280.3544;61.61016
51.18641;-280.3519;62.49516
50.07484;-280.3475;61.67458
49.56505;-280.3456;61.33635
51.27932;-280.3415;62.55245
51.66484;-280.3383;62.8287
51.56349;-280.3379;62.7326
51.15875;-280.3367;62.5163
49.51599;-280.3333;61.27771
51.21406;-280.3321;62.54599
51.20401;-280.3315;62.4164
51.63172;-280.3281;62.69912
51.25828;-280.3273;62.49141
47.42682;-280.3269;59.2838
51.59636;-280.3223;62.8163
52.09568;-280.3223;62.94162
52.70464;-280.3181;63.46771
52.04094;-280.3156;62.92339
51.27755;-280.3073;62.43521
51.75489;-280.3054;62.8813
51.55677;-280.3002;62.65026
51.38083;-280.299;62.74187
48.50276;-280.2939;60.2588
51.59406;-280.2873;62.81724
51.3637;-280.2863;62.54328
51.83833;-280.2854;62.9075
51.49193;-280.2844;62.72438
51.1187;-280.2825;62.4724
50.94703;-280.2808;62.55787
50.99547;-280.2796;62.55938
49.60182;-280.2794;61.26339
49.07463;-280.2721;60.79167
51.57661;-280.2667;62.69802
50.9263;-280.2625;62.57297
51.29755;-280.26;62.50286
51.10229;-280.2596;62.37854
50.87458;-280.2581;62.49937
50.19109;-280.2563;61.48141
50.49969;-280.2563;62.1474
51.86568;-280.2533;62.80912
50.78859;-280.2523;62.55682
50.05875;-280.2513;61.72396
51.77042;-280.2481;62.83932
50.31344;-280.2469;61.70984
51.46521;-280.2469;62.66349
50.97932;-280.244;62.43417
52.71011;-280.2396;63.53927
50.99984;-280.2381;62.50865
51.36485;-280.2235;62.55
50.88677;-280.2194;62.45396
49.60078;-280.2146;61.25125
52.78062;-280.2096;63.54187
51.32766;-280.2048;62.72146
49.89182;-280.2044;61.52489
51.34432;-280.201;62.6663
50.73323;-280.1983;62.58797
51.09792;-280.1983;62.43906
50.08714;-280.1938;61.505
50.93224;-280.1848;62.39521
51.6674;-280.1736;62.77489
51.16177;-280.1727;62.52662
50.34052;-280.161;61.71854
51.58036;-280.1608;62.74583
51.72198;-280.1544;62.80849
51.40406;-280.1527;62.59536
51.81958;-280.1517;62.82906
50.98156;-280.1512;62.52656
48.18151;-280.1477;59.94437
49.30088;-280.144;60.7436
51.17422;-280.1348;62.49891
51.67969;-280.1308;62.85083
51.60209;-280.1298;62.75078
50.95213;-280.1279;62.5374
52.90479;-280.125;63.56448
51.05854;-280.1217;62.53245
51.1524;-280.115;62.48583
50.2088;-280.1127;61.68859
50.13182;-280.1121;61.45724
50.98422;-280.1058;62.41042
51.77031;-280.0992;62.90854
53.13208;-280.099;63.93854
51.35318;-280.099;62.54729
50.19703;-280.0954;61.68682
51.16714;-280.0933;62.51422
51.47776;-280.0856;62.75401
50.82125;-280.0846;62.48912
51.58833;-280.0794;62.78188
50.18104;-280.076;61.67547
51.30563;-280.0642;62.44588
50.06146;-280.0631;61.6675
50.30354;-280.0631;61.69458
53.10688;-280.0596;63.97177
51.31443;-280.0585;62.71239
53.04948;-280.0565;63.95406
50.8974;-280.0562;62.55088
50.93521;-280.0558;62.42995
50.12266;-280.0496;61.73687
50.31713;-280.0494;61.69682
51.21885;-280.0487;62.55495
51.59438;-280.0477;62.74391
51.98906;-280.0398;62.82781
51.93917;-280.0371;62.97396
51.76932;-280.0352;62.96917
51.2138;-280.0346;62.57656
50.0499;-280.0321;61.63958
50.09307;-280.0315;61.72146
51.36672;-280.0302;62.55984
52.8061;-280.03;63.49703
51.49089;-280.0271;62.81854
51.01448;-280.0265;62.42495
52.82495;-280.0187;63.52573
50.08135;-280.0144;61.77917
52.72458;-280.0123;63.53594
51.89047;-280.0123;62.97021
51.50198;-280.0114;62.82067
50.98521;-280.0088;62.54016
52.80208;-280.0085;63.565
51.81193;-280.0052;62.89901
51.66547;-280.0025;62.87396
50.85042;-280.0023;62.54422
50.1662;-279.9983;61.66943
51.78062;-279.9979;62.82042
51.52776;-279.9935;62.70177
