K5PC5CH.OP;K5PC6CH.OP;K5F3.PV;K5P5_1.PV
31.63266;44.11562;2090.761;-40.02344
28.06698;40.93573;2004.136;-40.02344
28.5337;41.31672;2003.056;-40.02344
26.40865;39.01875;1897.221;-40.02344
25.14552;38.17828;1880.485;-40.02344
22.95922;36.23151;1768.166;-40.02344
20.04859;32.65786;1673.508;-40.02344
20.09604;33.7088;1671.078;-40.02344
48.79943;60.42682;2882.66;-40.02266
31.82948;43.97287;2117.272;-40.02266
31.99307;44.17609;2110.488;-40.02266
32.06276;44.13969;2079.894;-40.02266
26.24583;38.83594;1959.024;-40.02266
27.2724;39.63156;1950.011;-40.02266
27.12891;39.72;1947.865;-40.02266
27.27761;39.62229;1942.589;-40.02266
21.735;36.03912;1800.644;-40.02266
22.18406;35.85516;1777.363;-40.02266
22.96193;36.21359;1761.341;-40.02266
21.08615;33.92328;1666.444;-40.02266
29.08266;41.77167;2008.231;-40.02187
19.66625;33.53802;1705.952;-40.02187
28.93661;41.37963;1967.023;-40.0211
27.08552;39.45422;1958;-40.0211
26.06688;38.34771;1913.169;-40.0211
56.33318;67.6976;3101.185;-40.02031
32.35563;44.5224;2153.281;-40.02031
26.13917;38.84792;1894.487;-40.02031
19.91135;33.68568;1668.931;-40.02031
29.94386;42.59636;2101.065;-40.01953
32.24281;44.18406;2087.102;-40.01953
29.11573;41.29328;1997.613;-40.01953
18.0751;32.79234;1666.029;-40.01953
51.9674;62.96589;2911.24;-40.01875
33.94089;46.11651;2220.635;-40.01875
31.5825;44.15182;2106.01;-40.01875
23.26302;36.29698;1764.819;-40.01875
22.28172;35.88307;1764.73;-40.01875
51.6825;62.81089;2913.252;-40.01797
30.58109;43.36552;2127.427;-40.01797
29.92719;42.20885;2071.752;-40.01797
47.44281;59.26901;2837.294;-40.01719
28.45875;41.2476;2013.373;-40.01719
29.21703;42.04818;1996.553;-40.01719
27.04979;39.5738;1936.827;-40.01719
25.57646;38.18828;1887.172;-40.01719
25.3663;37.72026;1879.862;-40.01719
26.31911;39.02641;1869.414;-40.01719
50.95313;62.48042;2927.209;-40.01641
31.02557;42.36026;2082.359;-40.01641
25.49901;38.18568;1887.64;-40.01641
20.66708;33.86177;1675.615;-40.01641
55.4224;66.26192;3048.938;-40.01563
36.7751;48.22271;2316.667;-40.01563
36.12589;47.72234;2283.084;-40.01563
30.33974;43.29224;2120.646;-40.01563
26.22396;38.72615;1863.158;-40.01563
22.84109;36.15958;1760.731;-40.01563
22.99521;36.16276;1758.512;-40.01563
22.73224;36.1274;1745.715;-40.01563
19.98208;33.71078;1672.999;-40.01563
20.24328;32.74364;1651.073;-40.01563
47.27229;58.89021;2755.521;-40.01484
38.81182;49.73208;2445.907;-40.01484
28.3762;41.25547;2011.957;-40.01484
28.86104;41.28224;1966.852;-40.01484
21.97594;35.98188;1797.03;-40.01484
51.52562;62.74349;2917.093;-40.01406
32.07557;44.13635;2103.058;-40.01406
30.51958;43.31562;2099.579;-40.01406
29.30495;41.06729;1992.816;-40.01406
29.03995;41.04917;1958.892;-40.01406
30.26786;41.84245;1958.691;-40.01406
22.1287;35.83552;1828.51;-40.01406
22.88338;36.15828;1768.153;-40.01406
22.62083;36.07505;1754.668;-40.01406
20.39146;32.75396;1644.533;-40.01406
29.92573;42.2426;2076.844;-40.01328
29.25745;41.83849;2004.176;-40.01328
26.04901;38.81036;1858.862;-40.01328
57.01479;67.68073;3168.728;-40.0125
46.95599;58.59203;2808.734;-40.0125
43.50589;54.47333;2611.784;-40.0125
31.68615;43.61964;2138.871;-40.0125
30.83604;42.49833;2070.915;-40.0125
28.42213;41.03167;2012.028;-40.0125
20.0563;33.70813;1674.884;-40.0125
55.42812;66.28297;3033.248;-40.01172
37.05854;49.16813;2306.657;-40.01172
31.52786;43.97979;2120.162;-40.01172
30.95089;42.52583;2076.173;-40.01172
26.29406;38.92401;1906.361;-40.01172
20.56614;33.8687;1651.079;-40.01172
19.8451;32.71469;1639.066;-40.01172
55.45245;66.37411;3081.553;-40.01094
32.97766;45.34641;2237.266;-40.01094
31.73818;43.16724;2088.322;-40.01094
29.26865;41.75281;2020.326;-40.01094
28.23677;41.30891;2011.231;-40.01094
29.42661;41.78693;2008.684;-40.01094
28.54698;41.19463;1978.392;-40.01094
27.38089;39.39313;1926.425;-40.01094
25.52911;38.22161;1878.895;-40.01094
22.28703;35.57161;1792.828;-40.01094
17.45443;32.7487;1678.431;-40.01094
54.0912;65.57245;3042.19;-40.01015
40.84958;52.33604;2506.822;-40.01015
38.99469;49.68432;2444.98;-40.01015
31.45432;44.11542;2105.944;-40.01015
31.1799;42.55781;2077.487;-40.00938
20.62182;33.87698;1670.935;-40.00938
30.49026;43.28708;2107.168;-40.00859
22.42865;36.08422;1750.32;-40.00859
20.19578;33.72813;1625.076;-40.00859
51.59323;62.71646;2926.076;-40.00781
32.05349;44.20281;2116.045;-40.00781
31.66448;43.97094;2112.922;-40.00781
31.8512;44.17594;2084.106;-40.00781
31.91088;44.18911;2082.401;-40.00781
17.99583;32.74136;1672.625;-40.00781
31.11729;43.70828;2085.317;-40.00703
21.96865;35.81161;1781.989;-40.00703
22.6237;36.12516;1753.137;-40.00703
17.63307;32.80463;1671.756;-40.00703
51.42015;62.75719;2917.624;-40.00625
47.45016;59.29828;2856.754;-40.00625
28.86536;41.03318;1981.256;-40.00625
26.03453;38.82438;1900.207;-40.00625
22.43234;35.57583;1777.581;-40.00625
24.87766;37.75526;1763.483;-40.00625
23.18104;36.26948;1762.199;-40.00625
20.20932;33.74292;1674.864;-40.00625
21.18813;33.94437;1661.875;-40.00625
18.07281;32.23349;1656.701;-40.00625
51.49771;62.6549;2927.309;-40.00547
40.95755;52.31396;2478.846;-40.00547
39.52365;51.65078;2426.141;-40.00547
31.78984;44.20385;2098.292;-40.00547
29.78776;42.2788;2075.114;-40.00547
27.19849;39.6575;1953.096;-40.00547
22.90135;36.21104;1771.115;-40.00547
55.32589;66.41969;3074.827;-40.00469
51.4125;62.62005;2938.158;-40.00469
47.34875;59.39838;2823.744;-40.00469
36.08333;47.23172;2321.417;-40.00469
25.31307;38.87224;2009.475;-40.00469
29.74672;42.4838;1983.882;-40.00469
28.86557;41.33354;1960.056;-40.00469
22.3725;35.90375;1778.622;-40.00469
20.04625;33.73985;1666.412;-40.00469
53.14292;63.925;3071.809;-40.00391
18.38333;32.76828;1669.22;-40.00391
56.2962;67.64407;3086.63;-40.00312
31.0349;43.69542;2115.283;-40.00312
28.25594;41.02089;1992.568;-40.00312
26.39787;38.86839;1961.084;-40.00312
36.03547;47.8849;2338.105;-40.00234
31.86536;44.06458;2118.146;-40.00234
31.28271;43.27005;2101.403;-40.00234
32.00266;44.20885;2097.96;-40.00234
23.01036;36.22901;1766.431;-40.00234
19.95094;32.74963;1653.821;-40.00156
55.42224;66.40422;3084.341;-40.00078
43.70594;54.67792;2650.613;-40.00078
27.10771;39.65984;1959.578;-40.00078
24.72276;37.38479;1824.631;-40.00078
22.53214;36.15536;1795.646;-40.00078
22.31536;35.89073;1769.921;-40.00078
34.545;46.32552;2312.297;-39.99922
31.57724;44.13187;2089.961;-39.99922
30.33151;41.84875;1993.594;-39.99922
26.24552;39.36542;1907.083;-39.99922
22.45328;35.33073;1861.699;-39.99922
24.60172;37.37568;1819.906;-39.99922
20.2637;33.75229;1675.731;-39.99922
37.15177;48.49693;2306.49;-39.99844
29.8338;42.25781;2053.361;-39.99844
29.21854;41.83427;2005.906;-39.99844
28.92922;41.30057;1994.432;-39.99844
26.44281;38.97156;1899.732;-39.99844
22.92047;36.14422;1792.473;-39.99844
23.03432;36.17109;1769.593;-39.99844
22.73776;36.18172;1757.958;-39.99844
19.7276;33.48063;1714.834;-39.99844
36.34849;47.78516;2308.087;-39.99766
21.75266;35.94167;1806.034;-39.99766
18.17177;32.33719;1654.259;-39.99766
51.58474;62.70662;2954.069;-39.99688
41.92505;53.41677;2604.542;-39.99688
33.22656;45.53386;2224.252;-39.99688
30.84865;43.25333;2113.007;-39.99688
30.86583;42.4312;2087.392;-39.99688
29.79328;42.33479;2042.644;-39.99688
18.04792;32.24979;1648.385;-39.99688
31.98318;44.08568;2116.74;-39.99609
30.65484;43.16057;2107.919;-39.99609
31.79359;44.09849;2083.286;-39.99609
29.90255;42.34339;2070.475;-39.99609
28.36417;41.11922;2046.274;-39.99609
28.79604;41.33766;1972.733;-39.99609
27.03911;39.63052;1937.074;-39.99609
25.62818;38.1812;1874.315;-39.99609
26.43365;38.90266;1858.16;-39.99609
20.50432;32.87989;1642.806;-39.99609
21.4062;33.9187;1637.313;-39.99609
35.02089;46.69614;2115.754;-39.99531
30.38625;43.24;2114.308;-39.99531
26.29792;38.96646;1859.822;-39.99531
17.67516;32.76578;1678.737;-39.99531
20.23859;33.76833;1670.273;-39.99531
20.12604;33.71953;1668.424;-39.99531
19.97797;32.73427;1660.192;-39.99531
51.99344;62.90839;2891.429;-39.99453
48.79729;60.42698;2847.749;-39.99453
47.29422;59.25776;2836.878;-39.99453
38.00354;49.22026;2310.968;-39.99453
36.85984;48.4724;2203.626;-39.99453
32.47484;45.1162;2103.847;-39.99453
28.92771;41.18302;2010.963;-39.99453
28.84932;41.20828;2010.316;-39.99453
29.83401;42.47016;1985.879;-39.99453
22.99922;36.195;1769.183;-39.99453
20.55677;32.80401;1624.653;-39.99453
51.84589;62.92542;2901.912;-39.99375
25.44797;38.08578;1908.354;-39.99375
22.85984;36.16573;1761.184;-39.99375
18.51484;32.75995;1672.548;-39.99375
30.41578;43.29547;2127.367;-39.99219
30.21318;42.41438;2018.043;-39.99219
43.66677;54.92984;2566.54;-39.99141
36.87735;48.51719;2307.074;-39.99141
29.72969;41.33588;2121.926;-39.99141
29.73474;42.25922;2074.571;-39.99141
29.83859;42.34016;2070.914;-39.99141
28.81505;41.29417;1967.566;-39.99141
26.03713;38.89073;1886.073;-39.99141
22.54859;36.1324;1794.131;-39.99141
17.9825;32.7763;1674.365;-39.99141
57.23396;67.68495;3215.158;-39.99062
29.01854;41.35682;1967.917;-39.99062
51.39516;62.57604;2933.742;-39.98985
51.73948;62.71156;2928.552;-39.98985
47.51516;59.48359;2823.091;-39.98985
43.74281;54.96188;2537.038;-39.98985
36.90089;48.44083;2309.204;-39.98985
31.27875;43.35156;2104.073;-39.98985
32.27656;44.59922;2093.631;-39.98985
31.76083;44.19151;2089.446;-39.98985
29.8137;42.25;2068.599;-39.98985
31.06911;43.94484;2060.196;-39.98985
22.06656;35.49531;1807.486;-39.98985
23.45932;36.27875;1770.496;-39.98985
19.71974;32.65208;1654.132;-39.98985
20.55229;32.55641;1640.581;-39.98906
38.96265;49.86854;2451.399;-39.98828
31.97609;44.10594;2116.248;-39.98828
31.4725;44.23729;2091.439;-39.98828
31.9312;44.21062;2086.528;-39.98828
30.33854;42.42516;2045.351;-39.98828
29.27266;41.83927;2003.703;-39.98828
29.56964;42.46052;1981.524;-39.98828
23.34786;36.36823;1766.078;-39.98828
18.75865;32.77813;1670.394;-39.98828
21.42349;34.00938;1645.371;-39.98828
19.8549;32.70167;1586.039;-39.98828
55.37073;66.4064;3073.411;-39.9875
51.51146;62.7351;2944.6;-39.9875
51.66656;62.81073;2910.705;-39.9875
32.26901;44.61182;2154.26;-39.9875
30.48818;42.3487;2083.904;-39.9875
51.3726;62.66052;2939.937;-39.98672
51.81958;62.82906;2910.271;-39.98672
51.97781;62.95219;2903.119;-39.98672
48.80094;60.40224;2868.794;-39.98672
40.65115;52.76042;2373.754;-39.98672
37.14463;49.21297;2305.933;-39.98672
28.99245;41.8701;1990.821;-39.98672
20.4387;32.81662;1643.756;-39.98672
47.34391;59.31203;2831.072;-39.98594
17.64167;32.74453;1680.437;-39.98594
49.92797;61.54167;2909.157;-39.98516
37.99458;49.25312;2347.244;-39.98516
29.94672;42.23682;2069.242;-39.98516
30.28021;42.36219;2057.831;-39.98516
52.80526;63.48615;3048.318;-39.98438
47.42912;59.24927;2836.085;-39.98438
36.99688;48.21432;2293.342;-39.98438
32.59604;45.13313;2109.174;-39.98438
29.57151;42.22036;2075.701;-39.98438
25.46885;38.84052;1964.183;-39.98438
25.96552;38.82536;1938.887;-39.98438
22.74146;36.18047;1770.285;-39.98438
55.54021;66.30281;3041.087;-39.98359
25.46958;38.61287;1906.389;-39.98359
51.75724;62.81526;2907.915;-39.98281
30.57245;43.32084;2126.327;-39.98281
32.12286;44.22281;2087.754;-39.98281
29.63932;41.97255;2030.584;-39.98281
29.24703;41.81417;2005.922;-39.98281
27.58161;39.60875;1942.336;-39.98281
20.01161;33.71614;1672.268;-39.98281
56.53667;67.81786;3090.941;-39.98203
33.93135;46.12255;2222.904;-39.98203
30.79844;43.15578;2096.162;-39.98203
22.98766;36.17479;1763.293;-39.98203
17.79625;32.73463;1678.892;-39.98203
39.61057;51.57031;2415.607;-39.98125
29.25609;41.74625;2020.771;-39.98125
29.0837;41.71687;2005.025;-39.98125
23.87141;36.75026;1812.047;-39.98125
17.97052;32.74708;1674.988;-39.98125
55.73453;66.32938;3086.844;-39.98047
30.51214;43.31307;2121.677;-39.98047
29.79911;42.27609;2074.792;-39.98047
30.01682;42.37016;2069.124;-39.98047
28.32688;41.25583;2012.533;-39.98047
28.91547;41.24916;1958.12;-39.98047
23.09115;36.19245;1768.866;-39.98047
18.51047;32.7676;1671.156;-39.98047
18.54766;32.87714;1652.48;-39.98047
26.79115;39.09354;1983.139;-39.97969
17.73875;32.75995;1669.881;-39.97969
18.2137;32.85917;1662.302;-39.97969
51.6226;62.89448;2906.817;-39.9789
47.805;59.10641;2796.507;-39.9789
31.12844;43.41891;2081.722;-39.9789
28.73479;41.20672;1959.785;-39.9789
26.53807;38.99828;1875.396;-39.9789
17.43932;32.75109;1675.648;-39.9789
18.6462;32.82859;1667.78;-39.9789
19.53078;32.6537;1663.645;-39.9789
20.01911;32.72344;1655.006;-39.9789
21.11651;33.95755;1650.276;-39.9789
51.19953;62.46229;2945.59;-39.97813
50.98604;62.44333;2930.938;-39.97813
30.43531;43.28932;2123.044;-39.97813
30.99521;42.27875;2093.468;-39.97813
29.62021;42.25068;2066.7;-39.97813
29.2263;41.32297;1985.914;-39.97813
29.76302;42.4501;1980.936;-39.97813
27.36469;39.69292;1917.174;-39.97813
49.5426;61.32088;2890.813;-39.97734
39.0175;49.8375;2442.799;-39.97734
37.46865;49.16438;2360.536;-39.97734
29.92042;42.53172;1928.342;-39.97734
19.9301;32.7401;1659.687;-39.97734
18.05661;32.33625;1655.852;-39.97734
53.2026;63.94812;3062.413;-39.97656
48.80427;60.41802;2868.894;-39.97656
29.88292;42.20677;2081.773;-39.97656
30.12932;42.34203;2052.643;-39.97656
29.04437;41.36177;1972.231;-39.97656
25.65016;38.71693;1959.079;-39.97656
26.09203;38.81984;1937.55;-39.97656
26.13651;38.84432;1895.635;-39.97656
25.32698;37.71266;1895.592;-39.97656
17.38672;32.73906;1672.406;-39.97656
20.11604;33.70875;1664.162;-39.97656
42.25344;53.62047;2602.471;-39.97578
31.93161;44.12823;2105.284;-39.97578
30.97646;42.88526;2063.628;-39.97578
27.07792;39.71755;1955.107;-39.97578
26.15438;38.72807;1905.975;-39.97578
21.36984;33.95375;1651.08;-39.97578
51.4776;62.72766;2919.31;-39.975
29.24927;41.77266;2002.055;-39.975
20.26677;33.83099;1672.031;-39.975
20.28578;32.76719;1649.818;-39.975
32.09667;44.1199;2103.377;-39.97422
31.44484;44.10995;2086.05;-39.97422
29.87943;42.28802;2072.977;-39.97422
28.37104;41.31021;2011.642;-39.97422
17.76521;32.74511;1681.061;-39.97422
55.39245;66.38578;3074.28;-39.97344
51.30088;62.73823;2913.946;-39.97344
47.23521;58.94052;2758.719;-39.97344
31.88516;44.25776;2097.645;-39.97344
23.03099;36.17656;1778.36;-39.97344
18.84672;32.80614;1672.113;-39.97344
17.81828;32.79594;1654.683;-39.97344
51.61531;62.70729;2928.718;-39.97266
39.7475;51.51833;2426.58;-39.97266
32.11052;44.21026;2075.385;-39.97266
30.13297;42.41974;2049.233;-39.97266
37.05083;48.41552;2368.436;-39.97187
29.82026;42.10656;2016.837;-39.97187
17.90088;32.77214;1671.821;-39.97187
18.41167;32.80437;1670.52;-39.97187
20.42542;33.80677;1635.475;-39.97187
30.58307;43.24672;2101.775;-39.97109
29.14443;41.82328;2002.391;-39.97109
29.29656;41.84234;2001.819;-39.97109
26.38484;38.91078;1862.57;-39.97109
22.33589;35.52854;1772.974;-39.97109
22.56479;36.06849;1747.08;-39.97109
17.52062;32.81542;1678.877;-39.97109
17.67276;32.76266;1677.826;-39.97109
23.13078;36.15672;1798.094;-39.97031
23.18516;36.21766;1768.062;-39.97031
18.48958;32.76792;1666.946;-39.97031
55.42615;66.34766;3069.764;-39.96953
26.17891;38.93114;1855.403;-39.96953
20.24974;33.81479;1674.76;-39.96953
54.36167;65.72745;3020.954;-39.96875
51.34813;62.50599;2939.817;-39.96875
46.88417;58.88786;2759.883;-39.96875
38.42313;50.35083;2374.564;-39.96875
30.80516;43.37771;2088.585;-39.96875
27.70641;40.13073;1933.613;-39.96875
25.93146;38.70662;1899.027;-39.96875
26.09422;38.8538;1864.75;-39.96875
25.9425;38.59255;1854.354;-39.96875
22.85495;36.19365;1764.618;-39.96875
20.04141;33.71688;1669.325;-39.96875
19.88677;32.70432;1661.085;-39.96875
52.82495;63.52573;3066.393;-39.96797
31.95026;44.15844;2087.111;-39.96797
30.05323;42.3338;2058.122;-39.96797
27.87979;40.07813;1932.206;-39.96797
26.32463;39.26266;1864.797;-39.96797
22.79672;36.27391;1768.222;-39.96797
36.94484;48.55797;2316.344;-39.96719
29.05609;41.80563;2001.761;-39.96719
28.5938;41.10453;1999.45;-39.96719
26.15625;38.94906;1861.699;-39.96719
18.79651;32.71969;1656.595;-39.96719
56.45078;67.74083;3091.809;-39.96641
55.81604;66.37839;3084.619;-39.96641
39.65776;51.51614;2430.146;-39.96641
39.70026;51.56849;2425.602;-39.96641
33.44896;45.45948;2216.396;-39.96641
18.26458;32.79646;1665.686;-39.96641
43.7976;54.71125;2643.005;-39.96563
30.59193;43.34427;2109.769;-39.96563
22.14521;35.87271;1771.471;-39.96563
20.32115;33.75698;1649.152;-39.96563
21.26208;34.03146;1635.048;-39.96563
48.48708;60.2501;2874.161;-39.96484
30.65458;43.25938;2118.274;-39.96484
31.23187;43.34135;2112.089;-39.96484
31.79552;44.30354;2096.42;-39.96484
25.67078;38.34297;1915.007;-39.96484
50.41;62.32286;2807.484;-39.96406
31.01089;42.505;2086.308;-39.96406
26.12927;38.97839;1866.905;-39.96406
17.86526;32.75713;1674.443;-39.96406
49.53932;61.29448;2915.269;-39.96328
48.075;59.91088;2829.71;-39.96328
26.08474;38.79495;1912.821;-39.9625
20.43042;33.81198;1666.545;-39.9625
20.87172;32.8738;1628.824;-39.9625
22.66615;36.1451;1794.886;-39.96172
19.6213;32.66036;1636.86;-39.96172
56.8062;67.79573;3210.674;-39.96094
52.85568;63.52505;3048.858;-39.96094
30.49;43.35641;2110.334;-39.96094
29.87214;42.24578;2079.075;-39.96094
29.61349;42.25276;2060.885;-39.96094
26.53333;39.20417;1936.287;-39.96094
19.77599;32.70557;1658.785;-39.96094
32.06443;44.17156;2081.644;-39.96016
30.16979;42.29292;2057.459;-39.96016
24.78349;37.35682;1819.703;-39.96016
20.4774;33.82875;1666.843;-39.96016
20.03958;33.71047;1662.223;-39.96016
20.0087;32.7301;1659.529;-39.96016
20.5512;33.78094;1643.378;-39.96016
51.14245;62.47068;2924.567;-39.95937
41.86073;53.62823;2603.235;-39.95937
20.38016;33.77245;1667.423;-39.95937
20.02927;32.83745;1646.014;-39.95937
31.62521;43.60896;2144.525;-39.9586
31.66141;43.67042;2134.488;-39.9586
26.17714;38.84583;1964.427;-39.9586
20.01208;32.86984;1626.63;-39.9586
55.51724;66.3776;3095.594;-39.95781
38.60302;49.89651;2433.77;-39.95781
35.2201;46.92177;2106.539;-39.95781
31.17562;43.2826;2099.169;-39.95781
32.3787;44.8899;2082.543;-39.95781
25.98781;38.84458;1886.887;-39.95781
20.43177;33.90833;1664.224;-39.95781
19.62448;32.63562;1652.166;-39.95781
48.46922;60.27318;2839.823;-39.95703
39.19307;51.23875;2361.93;-39.95703
37.77458;49.19542;2350.833;-39.95703
32.09338;44.13833;2100.993;-39.95703
29.7013;42.27125;2067.271;-39.95703
28.09573;41.00109;1999.557;-39.95703
26.03406;38.76865;1928.767;-39.95703
26.07776;38.7838;1916.868;-39.95703
20.3849;32.86833;1645.191;-39.95703
31.79854;44.00188;2122.298;-39.95625
29.45729;42.21416;2080.508;-39.95625
23.39776;36.29849;1770.077;-39.95625
20.11516;33.69365;1670.947;-39.95625
51.40823;62.57146;2936.92;-39.95547
32.25734;44.12255;2096.918;-39.95547
26.3224;39.37198;1883.881;-39.95547
22.47906;36.0238;1776.837;-39.95547
55.51333;66.39109;3085.886;-39.95391
42.05656;53.39219;2603.627;-39.95391
38.40422;49.65656;2420.296;-39.95391
29.92823;42.36474;2062.77;-39.95391
19.98969;32.74682;1658.729;-39.95391
52.83375;63.96688;2921.298;-39.95313
31.7699;43.98125;2119.015;-39.95313
31.78662;44.12745;2088.761;-39.95313
29.21609;41.83443;2003.939;-39.95313
26.31521;38.79583;1957.328;-39.95313
43.81073;54.78505;2651.881;-39.95234
42.07891;53.57807;2592.846;-39.95234
31.75557;44.24287;2098.104;-39.95234
20.12266;32.77505;1628.692;-39.95234
49.4988;61.25938;2910.513;-39.95156
34.11864;45.65536;2205.9;-39.95156
31.98865;44.18979;2083.199;-39.95156
28.81266;40.79641;1991.974;-39.95156
26.31005;38.87094;1896.406;-39.95156
26.24667;38.91323;1882.802;-39.95156
24.81958;37.35797;1809.915;-39.95156
20.99625;33.95479;1648.851;-39.95156
21.2926;33.98776;1644.701;-39.95156
19.72349;32.66875;1632.526;-39.95156
21.10844;32.89026;1631.309;-39.95156
50.62802;62.38172;2837.936;-39.95078
47.41687;59.2588;2831.927;-39.95078
27.3274;39.59323;1932.584;-39.95078
25.46349;38.47958;1863.235;-39.95078
22.91245;36.17344;1770.528;-39.95
56.48297;67.86313;3082.382;-39.94922
29.525;42.20167;2075.503;-39.94922
27.14375;39.66932;1949.867;-39.94922
25.85208;38.19974;1909.15;-39.94922
20.64333;33.77255;1666.195;-39.94922
50.19745;61.69401;2929.729;-39.94844
39.53229;51.56958;2425.893;-39.94844
29.06594;41.05235;1960.412;-39.94844
27.88969;39.92901;1932.919;-39.94844
22.37818;35.20937;1790.503;-39.94844
20.64734;33.90177;1659.845;-39.94844
20.37797;32.78453;1641.006;-39.94844
21.38604;34.00177;1639.079;-39.94844
51.58526;62.91088;2876.673;-39.94765
32.02599;44.11911;2108.222;-39.94765
30.05578;42.63474;2104.527;-39.94765
31.93594;44.31792;2094.374;-39.94765
30.15958;42.29943;2039.325;-39.94765
28.32031;40.97047;2007.712;-39.94765
31.66292;44.03073;2133.92;-39.94688
23.20719;36.14437;1774.295;-39.94688
22.975;36.20281;1752.32;-39.94688
36.87484;48.16974;2316.595;-39.94609
36.94781;48.23286;2294.186;-39.94609
30.99135;42.49786;2074.008;-39.94609
31.21068;43.98802;2000.713;-39.94609
34.80901;46.70828;2116.938;-39.94531
32.00677;44.03156;2115.64;-39.94531
33.2212;44.81198;2059.209;-39.94531
30.29292;42.43349;2046.264;-39.94531
20.37057;33.81297;1673.742;-39.94531
50.11167;61.73729;2908.006;-39.94453
47.38755;59.30406;2839.257;-39.94453
54.23859;65.70834;3037.633;-39.94375
30.1499;43.21786;2104.362;-39.94375
31.50568;44.15849;2081.744;-39.94375
29.8375;42.46208;1987.7;-39.94375
