K0P102_1.PV;K5T16.PV
4.092103;94.90354
4.033509;94.90458
4.082947;94.905
4.054231;94.90511
4.050159;94.90562
4.063597;94.90573
4.094456;94.90573
4.066569;94.90573
4.055803;94.90583
3.989328;94.90604
4.017572;94.90604
4.092047;94.90604
4.087331;94.90625
4.085384;94.90625
4.015656;94.90697
4.048662;94.90698
4.128687;94.90708
4.024822;94.90719
4.007412;94.90729
4.092222;94.90739
4.05894;94.9076
4.097353;94.90791
4.023809;94.90823
4.048309;94.90865
4.02879;94.90885
4.0459;94.90885
4.040803;94.90885
4.0793;94.90885
4.007731;94.90948
4.031778;94.90958
4.110628;94.9099
4.007887;94.91
4.047359;94.91021
4.100559;94.91042
4.029253;94.91084
4.100691;94.91135
4.107788;94.91167
4.078925;94.91198
4.019444;94.91219
4.0681;94.9125
4.051281;94.91261
4.071769;94.91261
4.115516;94.91312
4.00835;94.91323
4.083803;94.91386
4.046441;94.91541
4.092741;94.91573
4.068775;94.91646
4.083706;94.91666
4.0381;94.91708
4.0599;94.91719
4.081685;94.91729
4.023784;94.91782
4.064306;94.91782
3.997775;94.91792
4.093178;94.91854
4.023947;94.91875
4.029325;94.92
4.106328;94.92052
4.073731;94.92104
3.993666;94.92114
4.092553;94.92115
4.0755;94.92156
4.078316;94.92188
4.082963;94.92261
4.04325;94.92302
4.133893;94.92302
4.1084;94.92313
4.047709;94.92323
4.031844;94.92354
4.072412;94.92354
4.076419;94.92354
4.069791;94.92365
4.09565;94.92469
4.086706;94.9249
4.094422;94.925
4.093353;94.925
4.042116;94.92521
4.103072;94.92532
4.02075;94.92542
4.094215;94.92552
4.069144;94.92615
4.040191;94.92625
4.048494;94.92646
4.077087;94.92646
4.066863;94.92656
4.077697;94.92687
4.023725;94.92698
4.087397;94.92698
4.034125;94.9275
4.092875;94.9276
4.070344;94.92781
4.054444;94.92802
4.09621;94.92812
4.035687;94.92886
4.110912;94.92917
4.012019;94.92927
4.050628;94.92937
4.081894;94.93031
4.090209;94.93031
4.030719;94.93041
4.101894;94.93041
4.082366;94.93052
4.098091;94.93125
4.008322;94.93166
4.094928;94.93219
4.102194;94.93271
4.034531;94.93313
4.095691;94.93344
4.078859;94.93354
4.09095;94.93417
4.069953;94.93479
4.088872;94.9351
4.076037;94.93531
4.011912;94.93542
4.082369;94.93562
4.024747;94.93573
4.091191;94.93583
4.045572;94.93625
4.067684;94.93645
4.117966;94.93667
4.036478;94.93677
3.996859;94.93687
4.039115;94.93719
4.021565;94.93729
4.033513;94.93761
4.085137;94.93813
4.00895;94.93833
4.036981;94.93906
4.010862;94.93927
4.085922;94.93927
4.086975;94.93958
4.088522;94.93969
4.017509;94.93979
4.072972;94.9399
4.069231;94.94
4.042916;94.94021
4.045678;94.94062
4.061862;94.94083
4.079616;94.94104
4.064206;94.94115
4.026675;94.94167
4.061972;94.94198
4.102319;94.94219
4.085262;94.94229
4.01784;94.9424
4.0845;94.9426
4.052819;94.94302
4.086634;94.94354
4.092537;94.94364
4.062775;94.94396
4.0175;94.94406
4.01196;94.94417
4.070919;94.94427
4.031431;94.94563
4.059663;94.94594
4.020378;94.94625
4.104647;94.94667
4.025669;94.94719
4.031713;94.94729
4.039084;94.9474
4.049181;94.94771
4.106394;94.94791
4.054187;94.94844
4.097125;94.94854
4.083087;94.94854
4.078919;94.94865
4.081147;94.94875
4.094313;94.94875
4.055544;94.94885
4.049031;94.94927
4.029184;94.94958
4.0834;94.9499
4.104069;94.9501
4.137703;94.95104
4.103972;94.95156
4.054606;94.95156
4.107169;94.9525
4.046216;94.95261
4.083747;94.95271
4.018569;94.95292
4.068722;94.95313
4.007472;94.95313
4.020025;94.95344
4.09836;94.95344
4.10396;94.95354
3.989694;94.95364
4.109497;94.95386
4.11205;94.95416
4.084703;94.95479
4.053012;94.95521
4.093119;94.95541
4.149441;94.95552
4.049665;94.95615
4.099794;94.95698
4.050497;94.95812
4.112056;94.95823
4.076897;94.95823
4.037659;94.95875
4.013213;94.95969
4.052331;94.95969
4.033581;94.95989
4.038256;94.96
4.112594;94.96021
4.065319;94.96083
4.010256;94.96094
4.05161;94.96125
4.084918;94.96136
4.075506;94.96146
4.037719;94.96156
4.0775;94.96188
4.102453;94.96219
4.044787;94.9626
4.089847;94.96333
4.046972;94.96354
4.008775;94.96354
4.029972;94.96375
4.086975;94.96458
4.029794;94.9649
4.08925;94.965
4.041522;94.96552
4.088222;94.96562
4.116381;94.96604
4.1078;94.96656
4.064206;94.96677
4.106856;94.96677
4.026581;94.96719
4.085106;94.9675
4.094622;94.9677
4.023818;94.96792
4.048434;94.96802
4.020412;94.96875
4.030672;94.96875
4.107009;94.96896
4.07724;94.96938
4.089363;94.96989
4.062622;94.97
4.044019;94.9701
4.050522;94.97031
4.075494;94.97031
4.056569;94.97063
4.014775;94.97073
4.057844;94.97104
4.100003;94.97198
4.076844;94.97229
4.041481;94.9725
4.0107;94.97343
4.113159;94.97365
4.016375;94.97375
4.010159;94.97385
4.018628;94.97385
4.008006;94.97417
4.091709;94.97459
4.077153;94.97479
4.083819;94.975
4.039922;94.97511
3.991816;94.97542
4.084137;94.97583
4.100069;94.97583
4.107378;94.97604
4.084119;94.97614
4.034266;94.97677
4.048119;94.97739
4.070119;94.9775
4.048187;94.9776
4.090059;94.97781
4.049872;94.97802
4.07899;94.97823
4.024281;94.97844
4.084387;94.97896
4.047631;94.97927
4.030709;94.97948
4.015891;94.97958
4.080328;94.97969
4.108781;94.97969
4.100609;94.98062
4.105316;94.98073
4.115975;94.98115
4.034416;94.98281
4.136153;94.98334
4.031325;94.98365
3.988013;94.98386
4.125822;94.98386
4.085166;94.98396
4.050934;94.98406
4.095166;94.98438
4.004906;94.98541
4.141675;94.98542
4.028138;94.98552
4.051606;94.98604
4.075897;94.98604
4.099134;94.98615
4.014297;94.98635
4.091778;94.98646
4.104306;94.98698
4.052284;94.9876
4.039688;94.98771
4.070275;94.98802
4.068035;94.98854
4.110928;94.98854
4.030356;94.98865
4.093331;94.98875
4.081353;94.98896
4.032341;94.98927
4.032594;94.98948
4.101512;94.98969
4.075035;94.9899
4.095538;94.99
4.083231;94.99052
4.07551;94.99198
4.08604;94.99239
4.063416;94.99261
4.093165;94.99271
4.094597;94.99271
4.07565;94.99292
4.029925;94.99313
4.054878;94.99364
4.047747;94.99375
4.086434;94.99385
4.061628;94.99386
4.095959;94.995
4.015481;94.99521
4.084622;94.99532
4.049328;94.99593
4.061038;94.99615
4.011297;94.99615
4.022553;94.99635
4.099969;94.99698
4.030375;94.99709
4.089469;94.99709
4.08345;94.99729
4.0553;94.9974
4.059069;94.9975
4.036122;94.9975
4.078347;94.9975
4.029975;94.9976
4.074756;94.99771
4.056072;94.99792
4.084756;94.99886
4.056694;94.99906
4.082469;94.99917
3.995147;94.99937
4.072506;94.99937
4.081372;95.00011
4.043925;95.00021
4.006297;95.00021
4.113866;95.00031
4.092534;95.00031
4.024437;95.00052
4.065712;95.00083
4.084081;95.00136
4.017538;95.00146
4.106997;95.00229
4.019887;95.00354
4.033759;95.00354
4.0758;95.00354
4.034441;95.00375
4.010462;95.00459
4.0899;95.00468
4.043665;95.00479
4.142859;95.00521
4.107244;95.00531
4.046422;95.00542
4.085688;95.00562
4.120756;95.00636
4.022978;95.00656
4.099078;95.00823
4.034147;95.00875
4.0933;95.00875
4.054537;95.00938
4.035222;95.00958
4.086178;95.00969
4.055597;95.01083
4.023916;95.01104
4.032666;95.01115
4.086278;95.01157
4.015215;95.01188
4.054944;95.01208
4.093456;95.01208
4.144972;95.01219
4.100803;95.01396
4.084828;95.01406
4.019256;95.01406
4.107825;95.01458
4.053662;95.01531
3.997584;95.01542
4.011253;95.01563
4.015744;95.01604
4.082516;95.01646
4.113797;95.01667
4.104847;95.01719
4.067706;95.01729
4.015928;95.0174
4.062128;95.01833
4.005037;95.01865
4.02956;95.02021
4.083878;95.02104
4.113903;95.02135
4.074778;95.02135
4.082934;95.02167
4.042234;95.02229
4.046675;95.02229
4.110128;95.0224
4.031015;95.02292
4.088634;95.02302
4.08905;95.02312
4.089663;95.02333
4.03025;95.02375
4.028909;95.02396
4.02885;95.02438
4.119012;95.02438
4.044085;95.02458
4.029134;95.02521
4.033566;95.02594
4.074481;95.02594
4.008431;95.02615
4.086775;95.02677
4.098547;95.02688
4.102044;95.02698
4.033406;95.02698
4.062475;95.02729
4.101622;95.02729
4.046434;95.0276
4.071647;95.02854
4.02711;95.02854
4.047313;95.02854
4.090888;95.02896
4.099875;95.02906
4.078428;95.02917
4.071997;95.02927
4.064459;95.02948
4.081844;95.02969
4.046269;95.02979
4.073709;95.02979
4.0393;95.03021
4.047712;95.03042
4.076144;95.03062
4.077962;95.03083
4.052519;95.03094
4.100822;95.03156
4.067344;95.03208
4.108181;95.03219
4.109234;95.03219
4.087953;95.03261
4.097547;95.03271
4.0939;95.03281
4.01161;95.03313
4.082131;95.03323
4.034635;95.03344
4.072853;95.03344
4.078219;95.03344
4.047094;95.03365
4.035653;95.03385
4.020169;95.03396
4.066465;95.03407
4.098806;95.03448
4.074522;95.0349
4.074447;95.035
4.094672;95.0351
4.052425;95.03563
4.081672;95.03667
4.104675;95.03667
4.100266;95.03677
4.023759;95.03677
4.090944;95.03687
4.068097;95.03698
4.107869;95.03709
4.082041;95.03729
4.084781;95.03812
4.040978;95.03844
4.057331;95.03875
4.112919;95.03886
4.008444;95.03958
4.049216;95.03979
4.004194;95.03989
4.049391;95.04063
4.039972;95.04083
4.024853;95.04094
4.140597;95.04125
4.0658;95.0424
4.103425;95.0425
4.025716;95.04302
4.041541;95.04333
4.097694;95.04343
4.066285;95.04448
4.073881;95.04459
4.089375;95.04594
4.106431;95.04636
4.058928;95.04677
4.082522;95.04678
4.027406;95.04729
4.030531;95.04739
4.041147;95.04739
4.048184;95.04761
4.081159;95.04813
4.020172;95.04813
4.047331;95.04813
4.142997;95.04813
4.103491;95.04823
4.121844;95.04865
4.07024;95.04885
4.091528;95.04885
4.097722;95.04896
4.118269;95.04896
4.054028;95.04916
4.072406;95.04938
4.084922;95.04979
4.075256;95.0499
4.036063;95.05
4.044534;95.05
4.056072;95.0501
4.088315;95.05032
4.137953;95.05115
4.075381;95.05177
4.108478;95.05209
4.041462;95.0525
4.087038;95.0525
4.014703;95.05302
4.12275;95.05323
4.084819;95.05333
4.065844;95.05344
4.106628;95.05406
4.066819;95.05469
4.074987;95.05531
4.092734;95.05646
4.144156;95.05667
4.075763;95.05698
4.079503;95.05833
4.081569;95.05844
4.023088;95.05854
4.066778;95.05865
4.04405;95.05875
4.014484;95.05875
4.04144;95.05885
3.978144;95.05927
4.103169;95.05937
4.118019;95.05948
4.066728;95.05948
4.070516;95.05959
4.012322;95.05979
4.038103;95.0599
4.096706;95.06031
4.077019;95.06062
4.041516;95.06104
4.083466;95.06136
4.113122;95.06178
4.079312;95.06187
4.083375;95.06198
4.03754;95.06219
4.098;95.06229
4.014591;95.06271
4.059131;95.06281
4.028491;95.06313
4.121709;95.06333
4.063512;95.06364
4.010828;95.06375
4.08809;95.06406
4.088709;95.06417
4.042397;95.06417
4.105837;95.06438
4.078253;95.06448
4.097441;95.06448
4.048488;95.06458
4.010194;95.06479
4.038703;95.06479
4.051772;95.0651
4.105544;95.06521
4.088419;95.06573
4.106794;95.06583
4.089906;95.06583
4.078369;95.06615
4.104794;95.06615
4.021494;95.06625
4.105447;95.06625
4.072831;95.06657
4.030653;95.06687
4.085316;95.06698
4.089128;95.06729
4.072091;95.0674
4.035397;95.06771
4.042337;95.06823
4.073138;95.06823
4.092806;95.06844
4.023969;95.06917
4.049394;95.06927
4.041853;95.06969
4.095472;95.06979
4.049622;95.07
4.074669;95.07031
4.099775;95.07042
4.06205;95.07052
4.045312;95.07052
4.042878;95.07063
4.010265;95.07063
4.095978;95.07063
4.094019;95.07083
4.041325;95.07094
4.080922;95.07094
4.102469;95.07104
4.006212;95.07146
4.049378;95.07156
4.084163;95.07167
4.095831;95.07177
4.01135;95.07208
4.053025;95.0725
4.040828;95.07365
4.099391;95.07396
4.082909;95.07407
4.082941;95.07438
4.075819;95.07448
4.143297;95.07469
4.099741;95.07479
4.030188;95.0749
4.059075;95.0751
4.138684;95.07531
4.05829;95.07552
4.045128;95.07646
4.02104;95.07667
4.102194;95.07687
4.130878;95.07708
4.091813;95.07729
4.069162;95.07739
4.086585;95.07739
4.030841;95.0774
4.099244;95.0774
4.108866;95.07761
4.064809;95.07771
4.045131;95.07802
4.143497;95.07802
4.097065;95.07823
4.043272;95.07875
4.072213;95.07875
4.055275;95.07906
4.050015;95.07917
4.047366;95.07917
4.073941;95.07927
4.094572;95.07958
4.089772;95.07979
4.029831;95.08
4.059269;95.08
4.01404;95.08052
4.113466;95.08115
4.035647;95.08146
4.14125;95.08198
4.084875;95.08198
4.016725;95.08282
4.018506;95.08323
4.059578;95.08365
4.080722;95.08385
4.08995;95.08396
4.099487;95.08406
4.096106;95.08406
4.07805;95.08406
4.098212;95.08437
4.017534;95.08448
4.036097;95.08479
4.037341;95.0849
4.107678;95.08521
4.034788;95.08521
4.073609;95.08562
4.077737;95.08573
4.012715;95.08573
4.065575;95.08614
4.08105;95.08636
4.023906;95.08677
4.099819;95.08698
4.097331;95.08708
4.100316;95.08708
4.037641;95.08739
4.040444;95.0875
4.0659;95.08771
4.092419;95.08771
4.084853;95.08771
4.042678;95.08802
4.012581;95.08813
4.096759;95.08875
4.091219;95.08927
4.047484;95.08948
4.076769;95.09052
4.104778;95.09084
4.070322;95.09104
4.038491;95.09115
4.039966;95.09198
4.042672;95.09198
4.110137;95.09209
4.098419;95.09229
4.080812;95.0925
4.09745;95.09281
4.092197;95.09303
4.094641;95.09344
4.033572;95.09364
4.050659;95.09375
4.117537;95.09375
4.075716;95.09511
4.079159;95.09531
4.090231;95.09573
4.002103;95.09604
4.040072;95.09604
4.090153;95.09604
4.065391;95.09646
4.045984;95.09677
4.040575;95.09677
4.123841;95.09729
4.021587;95.09771
4.064819;95.09792
4.039747;95.09813
4.010544;95.09834
4.103262;95.09843
4.091628;95.09843
4.086215;95.09844
4.131597;95.09854
4.042965;95.09875
4.040841;95.09896
4.104815;95.09896
4.081591;95.09896
4.088713;95.09917
4.040734;95.09927
4.075963;95.09948
4.056453;95.09969
4.098097;95.1
4.010641;95.10011
4.100125;95.10021
4.023834;95.10052
4.058481;95.10062
4.039622;95.10084
4.056094;95.10125
4.1131;95.10146
4.110294;95.10208
4.035356;95.10219
4.09304;95.10229
4.097813;95.1025
4.01745;95.10261
4.070065;95.10313
4.063422;95.10375
4.067565;95.10416
4.092778;95.10427
4.041012;95.10521
4.113303;95.10532
4.044562;95.10552
4.066056;95.10583
4.057284;95.10583
4.032187;95.10583
4.038087;95.10583
4.110697;95.10594
4.024003;95.10656
4.108231;95.10656
4.038159;95.10667
4.070719;95.10667
4.067322;95.10687
4.109494;95.10729
4.140265;95.1074
4.01955;95.1075
4.038415;95.1075
4.032144;95.1076
4.048219;95.10802
4.082875;95.10823
4.094925;95.10823
4.105247;95.10854
3.998747;95.10886
4.041581;95.10896
4.03864;95.10948
4.097653;95.10959
4.072659;95.10969
3.998094;95.10989
4.032988;95.11
4.122188;95.11011
4.123365;95.11011
4.003972;95.11021
4.07831;95.11021
4.056303;95.11052
4.071006;95.11083
4.110422;95.11136
4.054394;95.11146
4.055541;95.11166
4.100635;95.11188
4.057044;95.1124
4.141453;95.1125
4.040453;95.1126
4.077306;95.1126
4.115197;95.11302
4.073266;95.11323
4.074156;95.11344
4.030735;95.11354
4.088937;95.11365
4.112509;95.11396
4.06109;95.11417
4.093956;95.11417
4.040894;95.11427
4.097003;95.1151
4.037763;95.11521
4.057662;95.11531
4.007556;95.11552
4.036497;95.11552
4.070069;95.11562
4.105416;95.11562
4.094756;95.11636
4.105369;95.11636
4.0084;95.11687
4.099219;95.11687
4.036934;95.11698
4.041359;95.11729
4.095878;95.1175
4.095553;95.11761
4.138316;95.11802
4.039959;95.11813
4.086581;95.11864
4.098203;95.11864
4.040494;95.11875
4.093775;95.11886
4.001497;95.11927
4.103191;95.11938
4.025775;95.11948
4.046106;95.11948
4.07215;95.11958
4.046519;95.11958
4.087718;95.11969
4.086709;95.1199
4.065497;95.1199
4.100497;95.1201
4.063609;95.12094
4.030394;95.12135
4.099047;95.12167
4.089722;95.12188
4.044056;95.12198
4.040431;95.12219
4.101372;95.1226
4.014397;95.12271
4.123166;95.12271
4.126628;95.12302
4.092631;95.12344
4.030281;95.12365
4.102234;95.12386
4.032422;95.12386
3.973059;95.12417
4.02804;95.12428
4.087537;95.12428
4.078722;95.12448
4.0952;95.12448
4.066853;95.12458
4.099837;95.12479
4.090197;95.125
4.040378;95.12511
4.07829;95.12511
4.013331;95.12531
4.082534;95.12552
4.046334;95.12552
4.109063;95.12583
4.049566;95.12594
4.034637;95.12625
4.0841;95.12636
4.081759;95.12646
4.109878;95.12677
4.033362;95.12708
4.090616;95.12719
4.107209;95.12729
4.125437;95.1274
4.100263;95.1274
4.065228;95.12782
4.070878;95.12782
4.093603;95.12782
4.045456;95.12802
4.093422;95.12802
4.070275;95.12813
4.016975;95.12833
4.040169;95.12854
4.0502;95.12865
4.045841;95.12875
4.093744;95.12885
4.058125;95.12907
4.113831;95.12959
4.09515;95.12979
4.038922;95.13
4.011841;95.13021
4.0154;95.13062
4.037584;95.13073
4.086728;95.13073
4.036806;95.13094
4.070109;95.13104
4.078194;95.13136
4.105119;95.13156
4.082694;95.13156
4.106822;95.13167
4.04139;95.13177
4.115544;95.13198
4.074834;95.13219
4.041641;95.13219
4.043144;95.13229
4.041578;95.13281
4.097419;95.13292
4.046047;95.13302
4.055422;95.13323
4.058866;95.13333
4.043341;95.13344
4.084409;95.13344
4.055713;95.13386
4.077312;95.13458
4.036319;95.13479
4.100356;95.13479
4.069678;95.1348
4.046484;95.1348
4.11206;95.1349
4.136566;95.1349
4.090503;95.135
4.058241;95.135
4.012825;95.135
4.065141;95.13531
4.055294;95.13563
4.0907;95.13594
4.075263;95.13604
4.119253;95.13677
4.073881;95.13708
4.052728;95.1374
4.05905;95.13771
4.056969;95.13823
4.040594;95.13834
4.0543;95.13834
4.087628;95.13844
4.041537;95.13865
4.048263;95.13885
4.084862;95.13927
4.069728;95.13948
4.101478;95.13969
4.065794;95.13969
4.038756;95.13979
4.063956;95.1399
4.106913;95.14011
4.042259;95.14011
4.065037;95.14031
4.011137;95.14052
4.045875;95.14053
4.116925;95.14063
4.058772;95.14083
4.050028;95.14094
4.040303;95.14104
4.111722;95.14104
4.066141;95.14146
4.081709;95.14177
4.074419;95.14177
4.095872;95.14208
4.057206;95.14208
4.038137;95.1423
4.110256;95.1425
4.093197;95.1425
4.090375;95.1426
4.075547;95.14271
4.024856;95.14281
4.087512;95.14291
4.069369;95.14323
4.096378;95.14344
4.043122;95.14354
4.103619;95.14365
4.078691;95.14375
4.042347;95.14396
4.091497;95.14417
4.095331;95.14438
4.029719;95.14438
4.040662;95.14448
4.035615;95.1449
4.08715;95.145
4.055337;95.14531
4.059216;95.14542
4.0599;95.14542
4.064013;95.14552
4.099887;95.14552
3.999413;95.14562
4.03595;95.14604
4.043731;95.14615
4.097075;95.14625
4.043013;95.14646
4.074022;95.14677
4.085369;95.14687
4.120722;95.14709
4.039856;95.1474
4.111141;95.14802
4.023925;95.14802
4.075853;95.14803
4.106259;95.14812
4.092259;95.14812
4.089091;95.14834
4.076584;95.14875
4.063597;95.14875
4.101806;95.14875
4.123137;95.14886
4.127228;95.14886
4.053134;95.14886
4.104844;95.14896
4.036175;95.14906
4.073006;95.14917
3.997666;95.14938
4.054569;95.14948
4.075047;95.14948
4.067159;95.14948
4.135631;95.14948
4.090225;95.15021
4.124619;95.15052
4.144331;95.15073
4.008431;95.15146
4.039656;95.15166
4.100165;95.15208
4.037584;95.15208
4.076934;95.15208
4.11375;95.15219
4.080256;95.15292
4.088025;95.15292
4.037637;95.15292
4.079044;95.15334
4.0711;95.15343
4.048738;95.15375
4.063459;95.15427
4.075447;95.15427
4.058597;95.15437
4.059825;95.15437
4.119963;95.15448
4.107138;95.15469
4.067791;95.15479
4.098837;95.1549
4.088981;95.155
4.105028;95.15511
4.138078;95.1552
4.046391;95.15531
4.036156;95.15531
4.024166;95.15542
4.040766;95.15562
4.049344;95.15604
4.083056;95.15604
4.105331;95.15604
4.040913;95.15625
4.138441;95.15625
4.030763;95.15646
4.139603;95.15656
4.043834;95.15667
4.077519;95.15698
4.051903;95.15719
4.102616;95.15719
4.073897;95.15771
4.109162;95.15771
4.139728;95.15771
4.075335;95.15802
4.09455;95.15833
4.058372;95.15844
4.109691;95.15844
4.098781;95.15854
4.102625;95.15865
4.107216;95.15948
4.109041;95.15968
4.050047;95.15969
4.112278;95.16031
4.064247;95.16042
4.045903;95.16052
4.039153;95.16084
4.068544;95.16093
4.050072;95.16115
4.084825;95.16115
4.033144;95.16125
4.040666;95.16125
4.054281;95.16135
4.025984;95.16135
4.046887;95.16146
4.0449;95.16187
4.047328;95.16219
4.016625;95.16239
4.040597;95.1625
4.037644;95.1625
4.110241;95.16261
4.048256;95.16261
4.039753;95.16261
4.097428;95.16292
4.099291;95.16302
4.111559;95.16312
4.083262;95.16323
4.095938;95.16333
4.069253;95.16344
4.028975;95.16344
4.045115;95.16375
4.041834;95.16396
4.057722;95.16406
4.081781;95.16417
4.063244;95.16479
4.028691;95.165
4.038413;95.16511
4.042766;95.16521
4.049753;95.16552
4.083903;95.16552
4.040816;95.16563
4.106906;95.16583
4.084156;95.16583
4.139334;95.16604
4.0582;95.16635
4.019766;95.16635
4.103365;95.16636
4.058275;95.16646
4.069647;95.16646
4.111738;95.16656
4.070453;95.16677
4.089484;95.16708
4.065638;95.16729
4.091747;95.1674
4.099634;95.1675
4.098056;95.16781
4.036941;95.16802
4.092638;95.16802
4.045328;95.16813
4.094278;95.16813
4.060937;95.16823
4.050294;95.16823
4.105084;95.16833
4.092541;95.16833
4.079791;95.16854
4.040766;95.16865
4.110253;95.16865
4.060247;95.16875
4.064184;95.16917
4.105019;95.16927
4.013459;95.16969
4.064728;95.1699
4.0199;95.17
4.091772;95.1701
4.10041;95.1701
4.046097;95.17021
4.116419;95.17031
4.013409;95.17073
4.124769;95.17073
4.116128;95.17083
4.076066;95.17104
4.082131;95.17104
4.029812;95.17104
4.087356;95.17114
4.041128;95.17125
4.10305;95.17125
4.085544;95.17156
4.0862;95.17167
4.042572;95.17177
4.041981;95.17198
4.114265;95.17208
4.039163;95.17208
4.075944;95.17208
4.063903;95.17239
4.044097;95.17239
4.065338;95.17261
4.037041;95.17323
4.081147;95.17323
4.009516;95.17333
4.082291;95.17385
