K5PC5CH.OP;K5PC6CH.OP;K5F3.PV;K5P5_2.PV
49.98323;61.46995;2928.464;-41.19453
50.26052;61.70682;2928.445;-36.53125
51.40385;62.51953;2928.437;-37.94141
51.32901;62.58469;2928.428;-39.07344
51.53094;62.64437;2928.42;-40.37188
49.27797;60.29828;2928.41;-39.88047
51.78729;62.65588;2928.393;-40.23281
49.21818;60.28791;2928.385;-39.54453
51.19203;62.50375;2928.383;-41.51641
50.06208;61.44995;2928.348;-40.90313
51.88776;62.84651;2928.335;-40.29063
50.06354;61.46646;2928.333;-38.72734
51.28016;62.6651;2928.303;-38.96797
50.34052;61.71854;2928.3;-47.03672
51.53276;62.52182;2928.293;-41.00938
51.0526;62.5051;2928.271;-42.69531
51.72922;62.66005;2928.263;-37.49688
49.67188;61.29344;2928.208;-41.26719
51.38776;62.6362;2928.198;-39.31953
50.29833;61.69146;2928.187;-36.95781
51.5025;62.6736;2928.185;-43.22656
51.27417;62.62578;2928.146;-42.39844
50.19719;61.70099;2928.141;-41.51797
51.30771;62.5637;2928.101;-36.5836
50.3125;61.68656;2928.092;-39.98985
51.54193;62.63313;2928.092;-35.75469
50.2911;61.69239;2928.09;-41.72422
49.87833;61.53208;2928.08;-41.53594
50.21875;61.71172;2928.043;-38.68281
51.27713;62.57214;2927.99;-39.27969
49.97161;61.51213;2927.943;-39.85938
51.1426;62.55302;2927.94;-39.79609
50.12021;61.49266;2927.921;-42.92735
50.26979;61.50406;2927.884;-38.81797
51.62766;62.81932;2927.863;-41.17891
51.36589;62.60594;2927.837;-40.97422
50.08714;61.505;2927.819;-40.07265
50.21109;61.67292;2927.815;-37.55547
50.31672;61.6837;2927.786;-41.05078
51.67948;62.80833;2927.763;-40.27813
51.57412;62.71641;2927.737;-40.52187
51.50859;62.72547;2927.718;-40.50078
50.24656;61.6788;2927.717;-40.55078
50.27229;61.68318;2927.712;-41.46406
50.70823;62.59568;2927.698;-37.82031
51.22604;62.5761;2927.696;-37.84531
50.19354;61.68766;2927.678;-39.75391
51.22271;62.58172;2927.675;-41.27344
51.36787;62.59068;2927.646;-37.24219
51.3312;62.57932;2927.644;-39.54453
50.33505;61.48656;2927.614;-41.21719
50.23953;61.71614;2927.597;-41.63125
51.09448;62.44172;2927.593;-42.92969
50.03391;61.47068;2927.588;-41.68125
50.17036;61.48359;2927.588;-40.32188
50.39469;61.7062;2927.582;-43.34687
50.14005;61.71745;2927.576;-42.20703
50.90224;62.50203;2927.572;-38.81641
50.07589;61.72984;2927.571;-39.88281
51.60786;62.74604;2927.57;-40.64453
50.98047;62.53073;2927.535;-35.40859
51.67604;62.80115;2927.509;-42.52734
51.54375;62.72177;2927.487;-37.70234
50.08583;61.43578;2927.439;-40.24062
51.18599;62.58427;2927.414;-39.06719
51.62182;62.7049;2927.409;-38.77969
50.90245;62.55797;2927.408;-42.27891
51.27932;62.55245;2927.4;-40.30859
49.90984;61.50573;2927.381;-42.10313
51.62068;62.72859;2927.362;-38.04219
50.22708;61.67708;2927.359;-38.83594
50.28885;61.72964;2927.325;-40.79219
51.46235;62.74849;2927.325;-41.92735
51.49771;62.6549;2927.309;-41.73359
50.06224;61.5574;2927.303;-37.4125
50.2338;61.69682;2927.299;-41.18828
51.18672;62.55964;2927.233;-40.78906
50.23016;61.67583;2927.227;-41.27969
51.20094;62.52953;2927.223;-42.08047
51.2163;62.54578;2927.219;-42.46563
50.95313;62.48042;2927.209;-37.21406
50.08;61.49047;2927.188;-39.29453
50.12484;61.72255;2927.157;-40.57813
50.2826;61.46531;2927.148;-40.96328
51.36625;62.72536;2927.116;-40.70937
51.59302;62.64208;2927.114;-42.70703
51.44172;62.64037;2927.113;-39.55
50.20719;61.69193;2927.094;-40.29609
50.98401;62.5362;2927.087;-39.60078
49.93865;61.48443;2927.06;-36.60703
49.26495;60.20766;2927.021;-40.75547
51.46463;62.6624;2927.008;-41.78047
51.19755;62.53271;2926.99;-41.4
51.40255;62.55479;2926.984;-39.76875
51.69984;62.74901;2926.949;-40.475
50.27833;61.69875;2926.946;-39.25391
51.485;62.69125;2926.912;-41.40234
50.28942;61.71552;2926.894;-38.96563
50.22719;61.70396;2926.875;-40.57109
50.14114;61.4988;2926.845;-38.62344
50.33458;61.7062;2926.823;-43.29297
50.07995;61.43349;2926.823;-39.55078
51.54109;62.82474;2926.814;-44.35938
50.12453;61.58052;2926.808;-42.46953
51.13885;62.58156;2926.806;-38.89375
50.05313;61.50896;2926.79;-39.42891
50.25781;61.69266;2926.787;-39.63438
51.3963;62.58229;2926.774;-38.16484
49.21974;60.18135;2926.771;-43.30781
50.21266;61.7151;2926.768;-40.13359
49.77146;61.55583;2926.76;-38.62812
50.31609;61.69771;2926.749;-42.84531
51.6374;62.7501;2926.748;-38.42969
51.48563;62.68026;2926.726;-42.125
51.33146;62.49724;2926.722;-38.82969
50.33511;61.70474;2926.71;-40.5836
51.67839;62.78224;2926.693;-44.67188
49.57068;61.23734;2926.608;-38.40078
50.30802;61.70734;2926.602;-39.27656
51.28125;62.58187;2926.577;-41.97734
51.5274;62.68927;2926.571;-39.29375
50.17812;61.66787;2926.569;-40.06406
50.1662;61.66943;2926.569;-39.39375
50.12604;61.46062;2926.565;-39.63828
51.30891;62.57021;2926.504;-40.17656
51.71427;62.94312;2926.502;-39.1375
51.05594;62.57755;2926.488;-42.34531
51.82656;62.8062;2926.485;-37.79375
50.26;61.47911;2926.458;-41.05235
51.34417;62.72609;2926.45;-40.4586
51.22266;62.51807;2926.425;-37.7125
50.32755;61.71495;2926.424;-40.28203
51.47375;62.6674;2926.412;-39.36875
50.77271;62.44573;2926.382;-41.35781
51.65927;62.70146;2926.321;-37.66563
51.54068;62.73995;2926.297;-40.94375
50.13839;61.4439;2926.292;-36.69531
51.2975;62.54307;2926.282;-38.63047
49.94224;61.4511;2926.257;-38.54609
51.14359;62.53828;2926.235;-40.48359
50.2626;61.75854;2926.218;-39.56484
51.47474;62.61687;2926.205;-43.69609
50.27016;61.66245;2926.195;-40.375
50.30141;61.71073;2926.194;-37.67188
51.53901;62.72068;2926.171;-38.13359
50.9776;62.50021;2926.149;-39.84063
51.35995;62.66661;2926.139;-39.27891
50.14339;61.46235;2926.105;-43.05235
50.31031;61.69859;2926.1;-39.64844
52.04745;62.9276;2926.093;-35.15625
49.92797;61.61016;2926.079;-38.58281
51.48661;62.76432;2926.077;-37.26719
51.59323;62.71646;2926.076;-39.67422
51.62755;62.71208;2926.066;-36.33672
51.44635;62.59219;2926.054;-36.775
50.10979;61.51437;2926.051;-40.86485
50.34;61.72667;2926.05;-39.25469
51.63323;62.70948;2926.046;-38.26719
51.69057;62.68151;2926.031;-38.24375
50.94188;62.55745;2925.974;-40.24219
49.94042;61.45687;2925.941;-42.65781
51.44745;62.6275;2925.928;-42.31875
50.34338;61.69828;2925.914;-36.61172
51.57974;62.63745;2925.914;-39.46484
51.21578;62.53761;2925.906;-40.11485
50.19703;61.68682;2925.891;-42.08125
49.9501;61.47807;2925.888;-39.79063
51.41047;62.66656;2925.885;-38.09375
51.88693;62.98344;2925.872;-40.23281
50.18161;61.7613;2925.847;-40.9
51.29281;62.53781;2925.842;-41.55
50.13182;61.45724;2925.822;-39.57578
51.50094;62.69323;2925.781;-38.25078
51.47953;62.67969;2925.776;-40.77578
50.17339;61.69708;2925.762;-40.65313
51.21614;62.56875;2925.747;-39.97813
50.09693;61.66177;2925.725;-39.42031
50.17969;61.69818;2925.714;-40.10625
51.13833;62.58823;2925.708;-42.8539
51.39078;62.67719;2925.694;-42.20547
51.45068;62.69781;2925.688;-41.63281
49.99839;61.4501;2925.685;-40.42422
50.2025;61.49057;2925.652;-39.67109
51.47182;62.61146;2925.643;-39.06641
50.18;61.68333;2925.64;-40.34063
51.43318;62.63615;2925.638;-43.32891
50.20901;61.44693;2925.625;-40.42188
51.38505;62.58031;2925.582;-40.61719
49.93781;61.46625;2925.574;-36.95937
50.13052;61.70198;2925.569;-39.56797
49.98896;61.46104;2925.546;-44.32656
51.50573;62.60521;2925.541;-39.25938
50.99974;62.54052;2925.525;-40.84453
51.66021;62.65656;2925.495;-44.32109
51.25698;62.58948;2925.491;-42.31016
51.28896;62.58094;2925.418;-41.10078
49.12479;60.11656;2925.395;-39.1875
51.27338;62.57385;2925.365;-40.33984
51.125;62.46584;2925.364;-43.14141
50.88083;62.56219;2925.336;-40.51563
51.46505;62.64484;2925.325;-43.51875
51.43807;62.62271;2925.287;-37.74531
51.57589;62.68177;2925.262;-37.65234
51.49667;62.61807;2925.231;-40.15703
51.30083;62.57563;2925.207;-41.72266
51.5401;62.60208;2925.206;-40.28203
49.36547;60.15469;2925.2;-38.64219
50.07318;61.45729;2925.162;-42.00859
51.13406;62.55021;2925.14;-36.69531
50.34719;61.68833;2925.111;-41.04688
50.29828;61.69094;2925.09;-36.35547
50.34047;61.70797;2925.085;-39.34609
50.2413;61.70292;2925.081;-41.90391
50.21552;61.69552;2925.08;-40.45
51.66167;62.73234;2925.08;-41.4625
50.89729;62.47036;2925.077;-39.64375
50.30188;61.70151;2925.063;-41.80938
51.61604;62.71265;2925.058;-37.96875
50.11615;61.67974;2925.057;-37.825
51.55646;62.75214;2925.028;-39.26719
50.23203;61.50026;2924.928;-43.1039
50.30354;61.69458;2924.917;-40.59453
50.3199;61.48109;2924.835;-42.66797
49.16385;60.25708;2924.812;-39.10781
50.06776;61.65839;2924.799;-39.05156
50.16182;61.50672;2924.799;-43.05625
51.54833;62.68125;2924.799;-41.32031
50.21943;61.49167;2924.78;-37.825
50.12984;61.73745;2924.777;-40.09297
50.17005;61.45615;2924.771;-40.64063
51.58068;62.69313;2924.758;-40.18594
51.37292;62.70609;2924.746;-40.975
50.20068;61.72979;2924.745;-39.01406
50.15677;61.68562;2924.704;-38.63359
50.19563;61.76656;2924.677;-40.56094
51.09063;62.58005;2924.639;-37.76563
49.9649;61.45911;2924.633;-41.18125
51.05214;62.51537;2924.601;-41.08437
51.59333;62.71771;2924.586;-37.94844
51.47411;62.58062;2924.571;-39.93438
51.14245;62.47068;2924.567;-40.51094
50.94604;62.51599;2924.547;-41.61875
50.24026;61.68979;2924.539;-37.49609
51.33542;62.59854;2924.533;-38.39922
51.84078;62.94531;2924.523;-39.56172
51.15854;62.52172;2924.507;-37.29688
51.52937;62.70891;2924.496;-39.88672
51.71073;62.80115;2924.483;-41.425
50.04031;61.68318;2924.479;-38.63203
50.18901;61.70625;2924.46;-39.74609
50.16703;61.48443;2924.457;-37.83594
51.46563;62.65349;2924.457;-42.38984
49.19672;60.25927;2924.436;-38.46797
50.24599;61.69234;2924.435;-40.59063
51.19672;62.52412;2924.336;-39.94844
50.17115;61.46422;2924.319;-42.99766
50.04161;61.5088;2924.293;-41.01328
50.31344;61.70984;2924.283;-40.96797
51.64755;62.81052;2924.267;-39.56641
51.48938;62.65156;2924.255;-40.61875
51.52333;62.7488;2924.252;-39.43516
50.97318;62.48812;2924.225;-38.8125
50.06734;61.67078;2924.202;-40.26797
51.715;62.72177;2924.18;-36.89844
51.14531;62.54323;2924.154;-40.42812
49.95813;61.47099;2924.143;-41.21875
50.35052;61.70485;2924.13;-39.93984
51.42781;62.66761;2924.111;-40.22031
49.58562;61.31203;2924.079;-40.12031
51.42792;62.72604;2924.078;-40.9625
51.4926;62.61953;2924.065;-39.37812
50.13786;61.48172;2923.976;-41.10703
49.84891;61.50927;2923.955;-39.74922
49.97495;61.49766;2923.942;-39.50078
51.55776;62.69255;2923.914;-37.17812
50.13656;61.49078;2923.906;-39.44688
49.89182;61.52489;2923.895;-38.34531
50.33714;61.70662;2923.846;-44.03203
49.60537;61.28578;2923.823;-38.14063
50.11479;61.73594;2923.809;-38.58672
49.98828;61.43969;2923.778;-39.17188
50.02922;61.46891;2923.767;-36.8625
50.17625;61.68;2923.759;-38.76797
51.82208;62.83662;2923.758;-39.31797
51.24995;62.58339;2923.664;-37.56094
51.68542;62.7024;2923.66;-40.56719
51.64292;62.78005;2923.624;-38.68359
50.21276;61.70385;2923.614;-37.36016
50.09042;61.47693;2923.557;-42.44765
51.25385;62.60297;2923.55;-36.48125
51.31839;62.60484;2923.532;-39.29063
50.04406;61.41755;2923.517;-40.65625
51.17609;62.56417;2923.498;-41.62188
51.86922;62.81667;2923.464;-40.51406
50.2011;61.72531;2923.433;-41.5875
51.71432;62.96057;2923.4;-36.12812
51.65511;62.72255;2923.372;-41.06719
51.55563;62.6637;2923.366;-40.24453
51.39985;62.67927;2923.358;-39.05547
51.66985;62.80516;2923.34;-37.81016
51.48849;62.62948;2923.339;-40.34531
51.48536;62.66021;2923.303;-41.1375
50.27406;61.7037;2923.217;-41.225
50.92521;62.52734;2923.212;-38.04531
50.34917;61.71479;2923.204;-37.06328
50.18042;61.68417;2923.148;-43.22578
51.45719;62.61792;2923.135;-40
50.05875;61.72396;2923.128;-39.51641
50.29485;61.68719;2923.125;-41.41563
50.27021;61.6912;2923.113;-40.79766
51.61172;62.7551;2923.092;-40.20703
50.17323;61.69344;2923.09;-38.18594
51.38974;62.68609;2923.068;-39.37344
50.23656;61.70344;2923.059;-42.01094
50.24625;61.68776;2923.049;-39.83828
51.70135;62.6762;2923.045;-40.96484
49.79125;61.53156;2923.01;-37.52813
51.405;62.63464;2922.982;-39.77969
50.03458;61.71594;2922.981;-39.50859
51.13604;62.4776;2922.973;-39.6461
50.40115;61.70182;2922.93;-40.32813
51.50474;62.69917;2922.882;-43.8336
49.12011;60.20031;2922.877;-39.97266
50.16177;61.50125;2922.876;-38.3875
50.35578;61.71255;2922.858;-39.05625
51.55844;62.71286;2922.846;-39.69844
51.54948;62.65276;2922.833;-42.09844
51.58313;62.74177;2922.769;-40.98828
51.53844;62.7126;2922.756;-39.26875
50.23833;61.7038;2922.74;-41.38515
50.0499;61.63958;2922.722;-39.54063
51.13823;62.46099;2922.702;-40.37109
50.30312;61.50412;2922.683;-41.01797
52.13515;62.91495;2922.667;-38.32813
51.03859;62.50932;2922.662;-41.51953
51.55589;62.67662;2922.661;-39.98985
51.52927;62.64172;2922.617;-41.8875
50.18161;61.72136;2922.611;-40.11641
51.51771;62.74432;2922.591;-42.99766
50.36818;61.49859;2922.515;-39.12812
50.19089;61.69094;2922.49;-42.33594
49.55771;61.31052;2922.477;-43.17735
51.62469;62.80682;2922.445;-36.50156
50.11568;61.44193;2922.442;-39.05781
50.0201;61.445;2922.437;-38.92266
51.51484;62.66714;2922.437;-40.44922
51.53245;62.72969;2922.419;-43.01094
51.6526;62.85;2922.416;-40.87344
50.1926;61.67724;2922.391;-40.28828
50.32292;61.68594;2922.316;-40.84219
51.45974;62.62396;2922.315;-40.55547
51.75964;62.78974;2922.314;-41.06328
50.35588;61.70063;2922.274;-39.13984
49.77656;61.55125;2922.249;-40.25469
49.08729;60.1788;2922.237;-39.6125
49.91719;61.48552;2922.227;-41.09141
50.07484;61.67458;2922.207;-39.77031
51.33963;62.53698;2922.197;-41.58594
51.69031;62.75114;2922.197;-37.81016
50.24849;61.50005;2922.168;-34.94297
50.24375;61.69005;2922.15;-42.39766
52.47526;64.27417;2922.118;-37.91484
50.1874;61.72599;2922.113;-38.30859
51.55365;62.70719;2922.094;-41.21641
49.55589;61.30026;2922.088;-38.23047
51.56516;62.72474;2922.016;-40.67422
50.91646;62.51328;2922.004;-41.07891
51.54417;62.73818;2922.002;-40.10703
49.98443;61.46031;2921.996;-36.72656
51.47495;62.63078;2921.982;-37.35859
49.06917;60.19365;2921.961;-41.77266
50.1425;61.55959;2921.951;-40.63984
49.86984;61.44875;2921.941;-39.13047
50.24729;61.71386;2921.94;-39.3
51.66484;62.8287;2921.929;-40.43047
51.07787;62.50578;2921.922;-40.23516
51.58766;62.74068;2921.913;-37.0211
52.21;62.88542;2921.901;-41.23281
49.96828;61.49417;2921.895;-38.14219
51.2325;62.50854;2921.854;-41.33125
51.58484;62.85839;2921.845;-41.68672
49.94823;61.53484;2921.821;-40.71641
50.00099;61.44526;2921.8;-41.04844
51.6512;62.78026;2921.794;-39.34766
50.91448;62.53011;2921.784;-36.50391
50.14224;61.67818;2921.766;-42.90313
50.10307;61.47599;2921.736;-39.91094
50.22182;61.69;2921.718;-40.22656
50.13344;61.67615;2921.705;-38.75625
50.15839;61.6801;2921.682;-40.21406
50.08135;61.77917;2921.681;-40.39063
50.33094;61.69823;2921.636;-40.48594
49.98401;61.4237;2921.604;-36.89219
51.76896;62.8587;2921.534;-40.57265
51.74349;62.75016;2921.521;-39.5625
51.68365;62.63932;2921.515;-40.50625
51.69563;62.78479;2921.501;-41.02813
51.33672;62.70703;2921.479;-40.87266
51.28969;62.67057;2921.449;-39.92891
50.11656;61.45495;2921.444;-45.07109
51.50453;62.69922;2921.444;-40.71172
51.51812;62.71542;2921.43;-42.12578
49.91125;61.43052;2921.371;-39.79063
51.97016;62.88448;2921.347;-37.38672
50.18917;61.48979;2921.345;-39.45625
51.65166;62.82656;2921.344;-39.37344
50.15734;61.4737;2921.312;-38.32969
51.51458;62.69333;2921.301;-39.63515
52.83375;63.96688;2921.298;-40.02891
51.25338;62.72755;2921.279;-40.84141
51.62172;62.74688;2921.222;-41.65937
50.29536;61.65818;2921.216;-40.28359
51.50198;62.82067;2921.19;-38.82813
50.09307;61.72146;2921.133;-37.76328
50.14271;61.48088;2921.089;-38.425
51.65698;62.73557;2921.058;-40.00547
50.26401;61.71172;2921.047;-43.98281
51.55802;62.71037;2921.014;-39.14375
50.145;61.44219;2920.972;-39.17891
49.03182;60.21088;2920.968;-41.58281
50.24391;61.66828;2920.962;-39.68047
50.29021;61.73938;2920.955;-40.35938
50.05901;61.48318;2920.95;-40.01641
50.22703;61.69859;2920.947;-41.14687
51.54495;62.87312;2920.946;-37.99297
51.34422;62.64849;2920.929;-39.57344
50.0463;61.47573;2920.907;-38.62734
50.98083;62.52312;2920.889;-37.79219
51.47839;62.76198;2920.871;-37.19765
50.07917;61.66146;2920.817;-36.38828
51.2037;62.50161;2920.739;-39.43281
50.31713;61.69682;2920.735;-38.98438
52.00255;62.94099;2920.735;-41.40234
51.12037;62.56656;2920.734;-40.85156
51.58172;62.75047;2920.691;-39.89844
50.07516;61.46505;2920.644;-39.47031
49.60641;61.2449;2920.595;-39.35156
50.06042;61.47349;2920.549;-39.72266
50.19302;61.74995;2920.542;-42.50547
50.01583;61.45292;2920.537;-40.45
51.67292;62.80521;2920.527;-42.21875
51.42411;62.6274;2920.477;-41.12422
51.6726;62.7699;2920.422;-39.925
51.60854;62.65287;2920.411;-38.57734
51.50266;62.67375;2920.392;-39.03359
51.65427;62.75344;2920.391;-40.95234
51.72021;62.80693;2920.383;-37.65859
51.60724;62.74729;2920.341;-39.26875
50.19386;61.70578;2920.34;-41.2125
49.15844;60.25448;2920.334;-42.37109
51.51094;62.65698;2920.331;-40.39141
51.74542;62.69891;2920.326;-41.64375
51.70854;62.75094;2920.299;-41.93594
51.56521;62.84161;2920.297;-42.57422
51.45583;62.6563;2920.295;-44.10078
51.52328;62.68813;2920.243;-44.04297
51.53313;62.69849;2920.217;-41.00234
49.98714;61.51859;2920.193;-39.59141
50.18891;61.46333;2920.19;-35.68438
51.62661;62.6812;2920.183;-38.31172
50.3799;61.48932;2920.121;-40.21328
51.79078;62.76839;2920.09;-39.49766
50.25828;61.4449;2920.055;-40.79766
51.39906;62.72906;2920.018;-36.85313
50.03;61.75235;2920.002;-42.06953
51.53563;62.76125;2919.992;-39.44765
50.1813;61.7024;2919.984;-40.31484
50.1824;61.47182;2919.959;-39.75078
50.22604;61.69828;2919.922;-39.47969
51.52974;62.7975;2919.919;-40.55
51.30922;62.74646;2919.909;-43.2
51.3251;62.80677;2919.875;-40.05625
50.21755;61.5063;2919.836;-41.32891
51.71844;62.79203;2919.829;-36.87422
51.6038;62.67583;2919.816;-41.70547
52.22995;62.9362;2919.795;-36.12188
51.49448;62.64589;2919.794;-34.21328
51.94245;62.9087;2919.784;-41.40156
51.50432;62.63588;2919.78;-39.19297
49.58432;61.28146;2919.742;-40.40313
51.59104;62.75885;2919.71;-39.84766
49.89849;61.57026;2919.684;-38.44453
50.00781;61.73802;2919.676;-41.70703
51.53109;62.73406;2919.674;-42.98203
50.07235;61.4887;2919.667;-39.44062
51.6399;62.74448;2919.608;-38.59531
51.46724;62.62667;2919.583;-40.4
51.37411;62.6362;2919.54;-41.16719
51.56485;62.72911;2919.518;-44.27344
51.68229;62.79797;2919.506;-40.20156
50.24578;61.70318;2919.499;-38.26172
50.1837;61.66057;2919.494;-41.00234
50.1074;61.4638;2919.485;-36.94922
51.50302;62.68464;2919.473;-37.19688
51.58833;62.78188;2919.468;-40.00781
50.33151;61.67719;2919.435;-39.67266
50.18813;61.71271;2919.407;-39.93672
51.89349;62.95344;2919.37;-38.87422
51.44537;62.67781;2919.363;-39.48828
51.4776;62.72766;2919.31;-36.02422
51.27489;62.63568;2919.303;-41.40234
51.57911;62.76151;2919.296;-37.00625
49.94401;61.54349;2919.292;-42.30469
51.49662;62.70073;2919.28;-35.64141
50.13021;61.71375;2919.222;-41.20313
50.00094;61.66099;2919.213;-36.39063
51.45224;62.61974;2919.208;-38.11719
51.67276;62.82135;2919.2;-40.33281
50.08333;61.48432;2919.192;-37.93047
50.18261;61.72136;2919.191;-40.52344
51.48412;62.63328;2919.148;-37.17578
50.21735;61.6887;2919.121;-39.78359
49.93802;61.5625;2919.097;-39.08906
51.34432;62.6663;2919.041;-41.60234
49.80188;61.43708;2919.027;-41.20781
51.57896;62.71141;2919;-41.4586
50.23688;61.5088;2918.991;-41.36875
51.43667;62.76453;2918.967;-38.49922
51.6775;62.7913;2918.96;-38.73828
50.04932;61.70328;2918.888;-42.01094
51.59438;62.74391;2918.844;-40.82656
51.50875;62.66661;2918.839;-39.80859
49.93114;61.74057;2918.776;-37.125
50.05073;61.73063;2918.763;-39.25703
51.42083;62.70203;2918.743;-41.16484
51.91188;62.79745;2918.741;-39.19375
50.07984;61.73354;2918.693;-43.83984
51.5624;62.71235;2918.635;-43.54766
51.75724;62.81167;2918.626;-39.48203
51.42735;62.73563;2918.592;-38.51406
50.26703;61.66864;2918.571;-37.38281
50.05906;61.73359;2918.527;-40.40078
51.49464;62.67823;2918.521;-40.23906
51.63484;62.75042;2918.521;-40.89922
50.27469;61.67146;2918.5;-38.24531
51.69505;62.87479;2918.484;-39.03516
50.12266;61.73687;2918.475;-41.90156
49.5999;61.29688;2918.473;-41.76094
49.97604;61.43021;2918.469;-37.67031
49.88047;61.51776;2918.465;-40.3961
51.43411;62.6601;2918.455;-40.40781
51.65755;62.78677;2918.419;-37.36797
50.13839;61.73;2918.41;-38.79297
49.76333;61.42365;2918.385;-37.28516
51.48234;62.68495;2918.377;-41.25391
50.07573;61.69755;2918.302;-35.92109
51.80104;62.80386;2918.296;-40.725
50.06146;61.6675;2918.287;-39.31484
50.20542;61.46661;2918.277;-38.42812
50.19938;61.49417;2918.262;-39.84375
51.40802;62.65672;2918.223;-39.46484
51.39011;62.7275;2918.222;-40.55078
51.62;62.84125;2918.192;-39.74141
51.61485;62.8051;2918.176;-36.50156
50.04917;61.49125;2918.172;-42.37812
51.47745;62.61927;2918.141;-39.10547
49.88521;61.46932;2918.135;-39.79219
51.40896;62.77568;2918.129;-38.55938
51.76677;62.75349;2918.122;-37.125
51.7436;62.7587;2918.099;-37.83906
51.7087;62.73235;2918.038;-41.05
51.57208;62.70703;2918.004;-40.22656
51.39885;62.70724;2918.001;-36.9875
50.13364;61.4786;2917.992;-40.32734
52.04094;62.92339;2917.986;-42.71953
51.855;62.73953;2917.977;-38.02813
51.64761;62.7564;2917.904;-42.01406
51.58541;62.81151;2917.898;-39.41953
