K5F5.PV;K5LCV1_1I.PV
27.9977;0
27.47123;0
27.28554;0
27.32988;0
27.39271;0
27.38834;0
27.28917;0
27.063;0
27.62046;0
28.51315;0
28.57309;0
28.55662;0
28.61244;0
28.76021;0
28.7605;0
28.83451;0
28.87524;0
28.25406;0
26.98055;0
26.71453;0
26.74501;0
27.11008;0
27.54903;0
27.51652;0
27.82103;0
28.6884;0
28.63307;0
28.49132;0
28.36623;0
27.7638;0
27.68312;0
27.68902;0
27.70242;0
27.50302;0
27.06124;0
27.32592;0
27.72128;0
29.19693;0
29.24507;0
28.79151;0
28.23603;0
26.75838;0
25.62726;0
25.00213;0
24.58319;0
25.10172;0
26.8939;0
28.09206;0
28.25063;0
28.23716;0
28.05176;0
27.3616;0
26.7257;0
26.48899;0
26.00057;0
25.12286;0
25.24983;0
26.12594;0
27.34245;0
28.68993;0
28.81292;0
28.39252;0
26.6808;0
26.2393;0
26.24179;0
26.04683;0
25.97754;0
25.95141;0
25.88454;0
26.39499;0
27.62274;0
27.60166;0
27.41928;0
27.31723;0
27.2819;0
27.13601;0
26.20353;0
26.34655;0
26.40827;0
26.39018;0
26.26233;0
26.20227;0
26.23205;0
27.21085;0
27.88596;0
27.84612;0
27.94151;0
27.47766;0
25.37727;0
25.17036;0
25.46396;0
26.66417;0
27.66836;0
27.46337;0
27.47166;0
27.22115;0
27.03369;0
27.12243;0
27.21616;0
26.67854;0
26.04833;0
26.11579;0
26.25467;0
26.2976;0
26.1855;0
26.25754;0
27.50265;0
27.50152;0
27.5149;0
27.53741;0
27.53855;0
27.29395;0
26.46367;0
26.04508;0
26.02901;0
26.09842;0
26.00362;0
26.19739;0
27.36781;0
27.27162;0
27.17469;0
27.0282;0
27.19986;0
27.3979;0
27.58127;0
26.8767;0
26.51429;0
26.51613;0
26.20844;0
25.89407;0
25.88625;0
25.79791;0
25.85896;0
27.62983;0
27.99165;0
27.78697;0
27.1271;0
26.82047;0
26.84418;0
26.83788;0
26.7627;0
26.1707;0
26.21034;0
26.35501;0
26.38847;0
26.19315;0
26.35473;0
26.39503;0
27.52764;0
27.85252;0
27.69214;0
27.55313;0
27.19269;0
26.73727;0
25.73394;0
25.78988;0
25.70247;0
25.72354;0
25.78014;0
27.11803;0
27.87833;0
27.82939;0
27.77793;0
27.72883;0
27.12957;0
26.96926;0
26.74904;0
26.30269;0
25.79723;0
24.50688;0
25.27112;0
27.00298;0
27.3006;0
27.34264;0
27.39252;0
28.48741;0
28.37427;0
27.16961;0
26.83334;0
25.70201;0
25.63609;0
25.4309;0
25.62226;0
26.42273;0
27.60122;0
28.56452;0
28.37935;0
27.53415;0
26.74479;0
26.5453;0
26.31781;0
25.69532;0
25.63221;0
25.70004;0
27.17846;0
27.26561;0
27.34635;0
27.35962;0
27.42868;0
27.1615;0
26.60215;0
26.58022;0
26.39247;0
25.96479;0
25.75336;0
25.77385;0
26.42324;0
27.23427;0
28.24409;0
28.69113;0
28.66055;0
28.57157;0
26.5896;0
25.33005;0
25.25691;0
25.06495;0
25.93192;0
26.57015;0
27.60649;0
27.92363;0
28.01415;0
27.37615;0
26.22101;0
24.61201;0
24.54249;0
25.39301;0
26.28974;0
28.52447;0
28.62251;0
28.38809;0
26.48064;0
26.07873;0
26.18974;0
26.21304;0
25.45174;0
25.18043;0
23.8797;0
23.80279;0
23.94838;0
24.84558;0
25.94339;0
26.42134;0
26.47745;0
26.55252;0
26.51895;0
25.08335;0
25.11654;0
25.06866;0
25.08041;0
25.11547;0
25.15266;0
25.16755;0
25.13591;0
24.90384;0
24.92306;0
25.74449;0
26.32971;0
27.76636;0
27.31979;0
25.9085;0
25.11417;0
24.86725;0
24.82351;0
23.1733;0
22.89716;0
23.47173;0
24.91464;0
25.6994;0
26.04427;0
26.08879;0
26.10144;0
26.10161;0
25.9954;0
25.84261;0
25.38617;0
24.54339;0
24.32519;0
24.33054;0
24.37679;0
24.46472;0
24.66601;0
25.43706;0
25.6268;0
25.46181;0
25.50612;0
26.31345;0
27.68206;0
27.72529;0
27.50641;0
25.67333;0
23.52588;0
23.41788;0
23.39215;0
23.97783;0
25.1846;0
25.84715;0
25.7633;0
25.76017;0
25.7022;0
25.71597;0
25.68851;0
25.6842;0
25.56467;0
25.55243;0
25.5238;0
25.18517;0
24.33773;0
24.44831;0
24.49497;0
24.72686;0
24.85345;0
25.98843;0
26.20086;0
26.08278;0
26.09355;0
25.88399;0
24.74154;0
24.72574;0
24.74053;0
24.77323;0
24.75593;0
24.71541;0
24.72885;0
24.75463;0
24.75749;0
24.74296;0
22.99575;0
22.31154;0
22.36704;0
22.5099;0
23.12473;0
25.18153;0
25.82504;0
25.89291;0
25.9711;0
25.84348;0
23.73381;0
23.09316;0
22.99273;0
23.07624;0
23.26007;0
23.32548;0
23.33258;0
23.66276;0
24.56864;0
24.68159;0
24.73161;0
24.79635;0
24.87725;0
24.22352;0
23.82641;0
23.33125;0
22.0863;0
21.44577;0
22.59364;0
23.73643;0
25.5843;0
25.57571;0
25.64289;0
25.31026;0
23.6262;0
22.68032;0
22.70686;0
22.64208;0
22.5446;0
23.0145;0
23.69571;0
25.64336;0
25.67496;0
25.52059;0
24.55072;0
23.62905;0
21.97526;0
21.98228;0
21.96285;0
23.57888;0
24.55788;0
24.60115;0
24.94648;0
25.23807;0
25.24615;0
25.23971;0
23.84273;0
23.39395;0
23.09411;0
22.23559;0
22.27179;0
22.3815;0
23.29686;0
24.74537;0
25.31215;0
25.70152;0
25.60163;0
25.63478;0
25.73896;0
25.00269;0
23.42687;0
22.73443;0
21.6555;0
21.12289;0
21.20488;0
22.94544;0
25.8248;0
26.35828;0
26.53254;0
26.37675;0
23.93168;0
22.14181;0
22.08813;0
22.1295;0
22.15939;0
23.54275;0
24.63046;0
24.56443;0
24.34852;0
24.28546;0
24.18372;0
24.72601;0
25.22431;0
25.34688;0
24.93203;0
23.7406;0
23.03246;0
22.6837;0
22.82471;0
22.9351;0
24.00974;0
24.03654;0
24.10307;0
24.07285;0
24.65332;0
24.63543;0
24.60365;0
24.60804;0
24.70224;0
24.58421;0
22.7829;0
22.58535;0
22.70233;0
22.60087;0
22.45564;0
23.43557;0
25.60674;0
25.65556;0
25.08383;0
24.5666;0
23.6145;0
22.16158;0
22.13313;0
22.2004;0
23.36938;0
25.71349;0
25.90592;0
25.84416;0
25.46899;0
24.24631;0
23.67414;0
23.50124;0
23.16389;0
22.32881;0
22.36569;0
22.54124;0
25.36007;0
25.45815;0
25.47768;0
25.0303;0
24.36591;0
24.17986;0
24.32656;0
23.73158;0
23.06926;0
22.99273;0
23.35524;0
24.0664;0
25.22321;0
25.28823;0
25.27775;0
25.25597;0
24.49027;0
23.06353;0
23.07189;0
23.03034;0
22.96145;0
22.95744;0
22.96561;0
23.07186;0
24.51121;0
25.59257;0
25.65748;0
25.66524;0
25.73405;0
25.50447;0
23.38935;0
22.90819;0
22.88924;0
22.91419;0
23.03222;0
24.10308;0
24.05892;0
23.91314;0
24.22538;0
24.82678;0
24.79549;0
24.7629;0
24.80799;0
24.82573;0
24.80265;0
23.73421;0
23.54789;0
23.48786;0
23.47861;0
23.40571;0
23.39371;0
23.41912;0
23.52923;0
25.48884;0
25.72634;0
25.2219;0
24.94108;0
23.94532;0
23.2252;0
22.05864;0
21.84245;0
21.79436;0
22.87874;0
24.24913;0
24.53768;0
25.50493;0
25.87022;0
25.34874;0
24.10186;0
22.35191;0
22.40466;0
22.77927;0
23.67107;0
24.88473;0
24.91191;0
25.01748;0
25.03876;0
25.28224;0
25.25238;0
23.73376;0
23.3177;0
23.38819;0
23.34039;0
23.37144;0
23.21977;0
23.52863;0
24.94449;0
25.31202;0
25.39984;0
25.33287;0
23.59387;0
23.58755;0
23.62661;0
23.80244;0
23.8684;0
23.83588;0
23.21865;0
23.16003;0
23.16991;0
23.13051;0
23.23651;0
24.51293;0
24.45553;0
24.4153;0
24.57753;0
25.39686;0
25.35185;0
25.09115;0
23.95803;0
22.68574;0
22.63493;0
22.66802;0
22.86418;0
23.1842;0
24.47031;0
24.63846;0
24.5096;0
24.3946;0
24.23405;0
24.32662;0
23.64548;0
23.20201;0
23.19024;0
23.05074;0
22.95604;0
22.91227;0
22.81545;0
23.51582;0
24.46144;0
25.10672;0
25.13818;0
24.98884;0
25.01595;0
24.99831;0
24.92155;0
24.49761;0
24.20431;0
24.28705;0
23.56558;0
22.79994;0
22.37427;0
22.36465;0
22.37438;0
22.365;0
24.00136;0
25.59557;0
25.56126;0
25.38655;0
25.25786;0
24.65054;0
23.96358;0
23.23571;0
23.30871;0
23.45226;0
23.57457;0
24.07215;0
24.8299;0
25.96548;0
25.7444;0
23.66367;0
22.22586;0
22.19158;0
22.31431;0
23.27537;0
23.82112;0
24.5464;0
25.39511;0
26.52211;0
25.64486;0
24.03796;0
22.77777;0
22.24439;0
22.31791;0
23.34017;0
24.23193;0
24.70475;0
25.32384;0
26.24843;0
25.65379;0
23.94039;0
22.98918;0
23.17008;0
23.19912;0
23.20843;0
23.21673;0
23.18761;0
23.15337;0
24.04289;0
24.86007;0
25.31088;0
25.34319;0
25.44133;0
25.35223;0
24.57013;0
23.16398;0
22.50849;0
22.32917;0
22.30506;0
22.61546;0
23.59959;0
25.77053;0
26.29283;0
26.34266;0
25.36543;0
23.27267;0
22.09694;0
21.63719;0
21.5097;0
21.46269;0
23.28347;0
25.72112;0
26.0817;0
25.98822;0
25.06435;0
23.6525;0
22.6855;0
22.7136;0
22.72592;0
22.72706;0
23.85461;0
24.14097;0
24.98214;0
24.90919;0
24.94522;0
25.03682;0
24.44342;0
23.97875;0
23.30817;0
23.22366;0
23.16531;0
23.05271;0
23.12406;0
23.12501;0
23.79748;0
24.28154;0
24.29912;0
24.22021;0
25.12355;0
25.11814;0
25.12266;0
24.19958;0
24.25373;0
23.78876;0
22.578;0
21.83968;0
22.03803;0
23.76286;0
24.35826;0
24.45896;0
25.3941;0
25.72806;0
25.70101;0
24.75208;0
23.2097;0
22.29322;0
22.3151;0
22.79174;0
23.37207;0
23.85042;0
25.60513;0
26.07742;0
25.4964;0
24.2468;0
23.13543;0
22.55747;0
22.55493;0
22.40174;0
23.64109;0
24.50578;0
24.82415;0
24.87747;0
24.82329;0
24.63232;0
24.65711;0
24.62656;0
24.53927;0
24.24;0
23.09867;0
23.16743;0
23.18517;0
23.16174;0
23.20309;0
23.8256;0
24.83741;0
24.79877;0
24.85517;0
24.99741;0
25.15248;0
25.22881;0
24.63686;0
23.92366;0
22.39974;0
22.27225;0
22.26727;0
22.74332;0
23.8651;0
24.50692;0
25.9788;0
26.63003;0
25.80937;0
24.1514;0
23.52565;0
22.46808;0
22.45759;0
22.49084;0
22.87176;0
23.87607;0
24.43503;0
25.0375;0
25.01071;0
25.01535;0
24.96571;0
25.15111;0
25.21828;0
24.37233;0
23.34459;0
22.44954;0
22.39521;0
22.41518;0
24.4282;0
25.84584;0
25.86482;0
25.05066;0
23.86216;0
23.86272;0
23.13921;0
23.11915;0
23.14645;0
23.16074;0
23.15156;0
24.84092;0
25.17338;0
24.49448;0
23.94649;0
23.19341;0
22.84637;0
22.81275;0
22.93503;0
24.28992;0
25.08479;0
25.02374;0
25.03367;0
25.22037;0
25.27747;0
23.46844;0
23.14649;0
23.11068;0
22.93309;0
22.93338;0
23.76615;0
24.92319;0
24.99538;0
24.37235;0
23.70773;0
22.82297;0
22.75998;0
22.71711;0
22.5624;0
22.84061;0
25.44935;0
25.43963;0
25.45777;0
25.12909;0
24.60349;0
22.65467;0
22.44545;0
22.4427;0
22.56822;0
24.39343;0
25.60617;0
26.57421;0
26.00611;0
24.16926;0
23.41948;0
23.4187;0
23.52232;0
23.58759;0
23.64529;0
23.69073;0
23.6803;0
23.58649;0
23.61661;0
24.25086;0
24.83136;0
24.99871;0
25.10116;0
25.43596;0
25.50621;0
23.68997;0
23.42416;0
23.39788;0
23.40085;0
23.45655;0
23.63404;0
23.73657;0
24.09689;0
24.02843;0
23.97496;0
23.95261;0
24.32931;0
26.17033;0
25.86247;0
24.8681;0
23.61181;0
23.47781;0
23.30639;0
23.27139;0
23.19153;0
23.1612;0
23.1535;0
23.24858;0
24.16679;0
25.0293;0
25.08718;0
25.11195;0
25.016;0
24.96004;0
23.72926;0
22.97653;0
23.0252;0
23.02333;0
23.14597;0
23.17664;0
23.48068;0
24.62095;0
26.61171;0
27.11687;0
25.май;0
23.5446;0
22.61558;0
22.68699;0
22.66417;0
22.62241;0
23.24276;0
24.40346;0
24.96238;0
24.99495;0
24.96143;0
25.04582;0
25.04392;0
25.02112;0
24.5005;0
23.6804;0
23.10257;0
23.06348;0
23.02092;0
22.94333;0
22.91409;0
24.22781;0
25.52682;0
25.80984;0
25.84345;0
25.9121;0
25.10023;0
23.99649;0
23.72062;0
23.37602;0
23.14733;0
22.8264;0
22.78761;0
23.16534;0
24.0465;0
25.13521;0
25.11137;0
25.15763;0
25.16219;0
24.80097;0
24.00543;0
22.6901;0
23.39194;0
23.92819;0
24.25382;0
24.53286;0
24.9679;0
25.05492;0
25.02358;0
24.76326;0
23.17771;0
22.86205;0
22.8376;0
22.66953;0
22.79621;0
23.16082;0
24.65966;0
24.86378;0
24.73708;0
24.68163;0
24.61833;0
24.52776;0
24.51983;0
24.40526;0
24.36273;0
23.65657;0
21.51239;0
21.79409;0
23.66643;0
25.31213;0
25.33506;0
25.37125;0
25.40209;0
25.28317;0
24.53383;0
23.70211;0
22.84118;0
22.83151;0
22.82804;0
22.72666;0
23.15174;0
23.97875;0
24.6419;0
25.32506;0
25.31746;0
25.35098;0
25.27974;0
24.28661;0
22.79387;0
22.70247;0
22.76369;0
24.05894;0
25.68241;0
25.96527;0
25.94985;0
25.54494;0
24.48483;0
23.66547;0
22.45585;0
21.2578;0
21.28943;0
22.5091;0
25.56555;0
26.03378;0
25.98422;0
25.94882;0
25.18486;0
23.04251;0
23.1629;0
23.15836;0
23.08774;0
22.90459;0
23.46537;0
24.21786;0
24.54805;0
26.08509;0
26.26257;0
25.64684;0
24.57313;0
23.10789;0
22.09308;0
21.32022;0
21.94901;0
23.80627;0
25.60768;0
26.22108;0
26.37983;0
24.72551;0
24.01844;0
22.45823;0
22.35316;0
22.39241;0
23.00941;0
24.59485;0
25.35985;0
25.41008;0
25.30677;0
25.02093;0
24.9861;0
24.61255;0
23.95655;0
23.74551;0
23.77043;0
23.54001;0
23.39246;0
23.37383;0
23.40018;0
24.02986;0
25.36304;0
25.30965;0
25.38371;0
25.44088;0
25.17051;0
23.40601;0
23.08558;0
22.97338;0
22.84437;0
22.81016;0
22.75736;0
22.94448;0
24.77356;0
25.60772;0
25.70465;0
25.39309;0
24.20652;0
22.93814;0
21.8703;0
21.85747;0
22.98356;0
24.34939;0
24.8942;0
26.7078;0
26.59261;0
25.37883;0
23.61452;0
22.26116;0
22.3191;0
23.17434;0
25.65209;0
26.15346;0
26.16224;0
24.95317;0
23.71182;0
22.91113;0
22.95813;0
23.17899;0
23.21992;0
23.21349;0
23.6415;0
25.57834;0
25.44911;0
25.37344;0
25.34052;0
24.64769;0
23.63008;0
23.04139;0
22.34741;0
22.56969;0
22.83792;0
25.24783;0
25.52271;0
25.46606;0
25.47107;0
24.93439;0
23.61355;0
23.2595;0
23.33642;0
23.34125;0
23.21648;0
23.01207;0
23.19767;0
24.02938;0
24.53903;0
24.71576;0
24.671;0
24.60351;0
24.50342;0
24.34913;0
24.35276;0
24.36875;0
24.46642;0
23.36909;0
23.37596;0
23.47011;0
23.4373;0
23.37999;0
23.88114;0
24.10961;0
24.39531;0
25.41148;0
25.57173;0
25.3047;0
23.37291;0
22.7562;0
22.6092;0
22.58785;0
22.80445;0
23.67191;0
25.03901;0
26.59708;0
26.39792;0
25.1583;0
23.83219;0
22.46304;0
21.65527;0
21.99733;0
23.84519;0
24.92159;0
26.2238;0
26.36255;0
26.39168;0
25.08104;0
22.87588;0
22.03856;0
22.47457;0
23.68401;0
23.84065;0
25.01072;0
25.27531;0
25.33932;0
25.1888;0
24.89138;0
24.27534;0
23.28453;0
23.28296;0
23.31548;0
23.32586;0
23.34539;0
24.03733;0
24.7664;0
24.82792;0
24.68005;0
24.68787;0
24.85341;0
24.984;0
23.81258;0
23.54748;0
23.53367;0
23.56229;0
23.50057;0
23.37836;0
23.28363;0
23.95086;0
24.58655;0
24.62705;0
24.7439;0
24.79753;0
24.75179;0
24.87455;0
24.91499;0
24.91323;0
24.26178;0
23.09153;0
22.78541;0
22.83582;0
22.93836;0
23.05865;0
24.65085;0
25.80372;0
26.76722;0
26.17391;0
24.16582;0
22.76715;0
22.59472;0
22.64157;0
22.65554;0
23.01317;0
23.77042;0
24.81994;0
26.06973;0
26.0129;0
25.80088;0
24.63808;0
23.44334;0
23.11734;0
23.20444;0
23.22831;0
23.25751;0
23.26913;0
24.95258;0
25.09993;0
25.18166;0
25.22412;0
24.21346;0
22.97608;0
23.00866;0
22.9952;0
23.31161;0
24.52424;0
24.5009;0
24.38845;0
26.25264;0
26.29159;0
25.03871;0
23.73261;0
22.35291;0
22.21511;0
22.28995;0
23.56061;0
24.58334;0
26.37823;0
26.37471;0
24.99945;0
24.39014;0
23.10858;0
21.66772;0
21.86954;0
24.0131;0
24.68377;0
26.19903;0
26.22826;0
25.47144;0
24.39482;0
23.45874;0
23.12964;0
22.18122;0
22.14246;0
23.12623;0
24.65619;0
25.16355;0
25.38015;0
25.37354;0
25.3743;0
24.76921;0
24.55016;0
22.77486;0.001770833
22.7027;0.000625
22.68606;0.0004166667
22.99556;0
24.62089;0.0096875
26.21192;0.0004166667
25.49184;0.002708333
24.45469;0.0008333334
24.2634;0.0008333334
23.32228;0.00375
23.34305;0.00359375
23.39953;0.004635417
23.34114;0.005208333
23.31754;0.0065625
24.28905;0.00640625
25.64978;0.01526042
25.54202;0.007864583
25.6932;0.01057292
25.1482;0.01161458
23.44594;0.01177083
23.40219;0.0121875
23.22666;0.01432292
22.69741;0.01385417
22.63629;0.01682292
22.83171;0.01348958
24.62868;0.01802083
25.65915;0.0159375
25.69131;0.02307292
25.74385;0.02364583
25.36968;0.02416667
23.85794;0.03135417
23.88515;0.03166667
23.84932;0.03338542
23.65144;0.03625
23.54372;0.03578125
23.56275;0.035
23.53523;0.0415625
23.68192;0.02859375
23.72794;0.0428125
23.79041;0.03604167
23.8374;0.04223958
23.80127;0.03697917
24.26051;0.04208333
24.13642;0.03864583
24.08148;0.03776042
24.05891;0.0428125
24.96349;0.03880208
25.25018;0.04302083
25.28882;0.04161458
24.19027;0.03723959
23.44402;0.04505209
23.48514;0.04307292
23.37357;0.045
23.40305;0.04151042
23.75406;0.05005208
24.20607;0.04348958
25.4611;0.0390625
25.54567;0.04463542
25.51467;0.03989583
25.25495;0.04432292
24.00735;0.04421875
22.63208;0.04375
22.02751;0.04645833
22.92537;0.04151042
23.07547;0.04828125
24.78967;0.04635417
24.78492;0.04411458
24.72304;0.04828125
24.62823;0.04697917
24.60658;0.04661458
24.60903;0.05411458
24.61992;0.0546875
24.67256;0.04572917
24.78295;0.04864583
24.33687;0.04973958
23.74579;0.04755208
23.77693;0.04770833
23.3345;0.059375
22.87554;0.0503125
22.92693;0.05244792
22.98578;0.05494792
23.39983;0.05057292
25.55483;0.04828125
25.55555;0.05015625
25.78104;0.04916667
25.77007;0.05197917
25.70838;0.05114583
25.40215;0.05203125
24.41008;0.04994792
23.44769;0.04348958
22.68009;0.04046875
22.70766;0.04125
23.17293;0.03260417
24.88719;0.03776042
24.8726;0.03375
24.92746;0.02859375
24.64212;0.03166667
23.56746;0.02895833
22.6755;0.02807292
22.68694;0.02515625
22.72055;0.01807292
23.08165;0.0190625
23.76888;0.01140625
25.29417;0.00671875
26.28012;0.01244792
26.16685;0.01192708
25.18821;0.005572917
23.74458;0.004479167
23.08949;0.003125
22.6588;0.002291667
22.68955;0.004114584
23.24453;0.002760417
24.84072;0.003489583
24.8604;0.00015625
25.75789;0.002291667
26.49434;0
25.06523;0
22.99776;0.0007291667
22.749;0
22.75708;0
22.78188;0
24.37045;0
24.97205;0
24.86634;0
24.82531;0
24.96433;0
25.0202;0
25.03274;0
24.98868;0
24.01799;0
23.714;0
22.53238;0
22.41315;0
23.11925;0
24.12105;0
24.9948;0
25.2135;0
25.1898;0
25.16312;0
24.18877;0
22.86615;0
22.2844;0
22.12705;0
22.08479;0
23.83264;0
26.11409;0
26.17716;0
26.28172;0
26.26036;0
25.0733;0
23.59774;0
21.73212;0
21.62296;0
21.91414;0
24.14764;0
26.0689;0
26.12399;0
26.07793;0
25.43567;0
23.87662;0
23.15268;0
23.07282;0
23.04624;0
23.06071;0
23.05534;0
24.71538;0
24.93784;0
25.05434;0
25.03831;0
25.01138;0
24.93901;0
23.9567;0
23.76333;0
23.77848;0
23.5594;0
23.43042;0
23.46438;0
23.57484;0
24.08445;0
24.45813;0
25.5242;0
25.45878;0
25.46486;0
25.38462;0
24.92197;0
24.22374;0
23.34468;0
22.98008;0
22.69008;0
22.76615;0
23.07299;0
23.36968;0
23.90402;0
24.44224;0
24.45495;0
24.34649;0
24.39722;0
24.45457;0
24.56086;0
24.64217;0
24.66002;0
24.5663;0
23.62082;0
23.63113;0
23.66877;0
23.64581;0
23.63316;0
23.48877;0
23.39054;0
23.50639;0
24.72162;0
25.02879;0
24.96986;0
24.87498;0
24.64262;0
24.49734;0
24.39396;0
23.8851;0
24.04304;0
24.25315;0
24.38165;0
24.42215;0
24.39912;0
25.33355;0
25.40737;0
25.42253;0
24.95687;0
23.83501;0
23.25159;0
23.20451;0
23.20653;0
23.15601;0
23.14466;0
23.12318;0
23.84246;0
25.58166;0
25.49336;0.00625
25.38139;0
24.79514;0
24.43179;0
23.67842;0
22.49044;0
22.70012;0
24.75731;0
24.90487;0
24.88572;0
24.74365;0
24.64592;0
24.72812;0
24.88275;0
24.40228;0
23.53521;0
23.50466;0
23.5628;0
23.59011;0
23.56464;0
23.38708;0
23.53982;0
24.14918;0
25.04677;0
25.41751;0
24.56707;0
24.26268;0
24.13298;0
24.0921;0
23.96354;0
23.38017;0
23.37025;0
23.41901;0
23.42172;0
23.55748;0
24.71682;0
25.17357;0
25.51438;0
25.55103;0
25.52965;0
25.37386;0
24.5097;0
23.75768;0
23.05818;0
21.59097;0
21.4873;0
22.92436;0
24.42745;0
24.79125;0
25.6496;0
25.75792;0
25.80087;0
25.94178;0
25.79195;0
24.48937;0
23.55216;0
23.42905;0
22.98703;0
22.94569;0
22.86777;0
22.90427;0
23.90853;0
25.03246;0
25.13736;0
25.3554;0
26.03876;0
25.9127;0
25.05786;0
23.79983;0
23.32871;0
23.08388;0
22.77116;0
22.8591;0
23.05737;0
24.34112;0
25.26067;0
26.04226;0
26.14907;0
25.97051;0
24.70279;0
23.46325;0
23.20579;0
22.73958;0
22.77304;0
23.6387;0
24.75362;0
24.69341;0
24.65211;0
24.65265;0
24.69163;0
24.74463;0
24.82158;0
24.67682;0
24.50579;0
22.96236;0
22.64661;0
22.71476;0
23.27393;0
24.68262;0
25.35331;0
25.55077;0
25.57377;0
25.51555;0
24.27554;0
24.28048;0
24.25309;0
23.30899;0
22.46085;0
22.44307;0
22.81836;0
24.75484;0
25.52777;0
25.65168;0
25.5246;0
25.4892;0
24.53354;0
23.34222;0
23.32016;0
23.38868;0
23.45127;0
23.56182;0
23.79066;0
24.51546;0
25.30818;0
25.42509;0
25.46354;0
25.28592;0
24.29169;0
22.55881;0
22.47399;0
23.72307;0
25.75037;0
27.2714;0
28.48282;0
28.16558;0
27.71357;0
27.06604;0
26.76152;0
26.85529;0
26.82439;0
26.69342;0
26.6208;0
25.56996;0
24.88629;0
24.88411;0
24.90339;0
25.06672;0
24.92939;0
24.97926;0
24.89066;0
24.86252;0
24.85383;0
26.00815;0
26.57121;0
26.62836;0
26.564;0
26.64283;0
26.80379;0
26.74644;0
26.18379;0
25.12478;0
24.73148;0
24.57838;0
24.56913;0
24.51205;0
24.53014;0
24.7353;0
25.59572;0
26.80772;0
26.68459;0
26.61284;0
25.64308;0
24.86703;0
24.79365;0
24.72991;0
24.67254;0
24.90693;0
24.98297;0
25.01855;0
25.05015;0
25.56909;0
26.23935;0
26.25601;0
26.27625;0
26.20678;0
25.5209;0
24.65824;0
24.6495;0
24.67848;0
24.69451;0
24.66718;0
24.66781;0
24.94006;0
26.54709;0
26.41882;0
26.30642;0
26.0733;0
25.71388;0
24.83208;0
24.98789;0
25.12698;0
25.09992;0
25.1742;0
25.1973;0
25.22668;0
25.28309;0
25.28471;0
25.37033;0
25.23644;0
25.21269;0
25.2526;0
25.51532;0
25.66552;0
25.71084;0
26.84517;0
27.14009;0
27.0723;0
25.58383;0
24.53288;0
24.32506;0
24.4729;0
24.67589;0
24.7478;0
25.19135;0
25.19137;0
26.4224;0
26.54376;0
27.38178;0
27.46521;0
26.76145;0
25.72958;0
23.93395;0
23.71789;0
23.71242;0
23.98354;0
24.25884;0
25.34324;0
26.93204;0
27.36747;0
26.15205;0
25.69106;0
24.30464;0
24.26747;0
24.21363;0
24.46318;0
26.08825;0
26.39772;0
26.47922;0
26.55498;0
26.75228;0
26.85413;0
26.38117;0
24.70599;0
24.31509;0
24.18693;0
24.23209;0
24.27198;0
24.63317;0
25.82196;0
27.49278;0
27.44022;0
26.67775;0
26.03713;0
25.91935;0
24.27486;0
24.22178;0
24.27707;0
24.12568;0
24.15517;0
24.48939;0
24.81813;0
26.02549;0
25.97673;0
25.94745;0
26.07772;0
26.14197;0
26.15087;0
26.12156;0
25.30223;0
24.6477;0
24.07159;0
24.05816;0
24.33488;0
24.64759;0
26.0595;0
27.62865;0
27.28001;0
26.37299;0
25.05163;0
24.30799;0
24.11677;0
24.16616;0
24.67777;0
25.57052;0
26.49135;0
27.97353;0
25.96541;0
25.03822;0
24.57275;0
24.70417;0
24.84062;0
24.90263;0
24.86204;0
24.68553;0
25.0976;0
25.06365;0
26.11166;0
26.76821;0
26.8225;0
26.90512;0
26.97195;0
25.43041;0
24.25652;0
23.67187;0
23.77682;0
24.01613;0
25.05901;0
26.35576;0
26.35603;0
26.51784;0
26.50244;0
25.94207;0
25.81391;0
25.55454;0
24.24641;0
24.11917;0
24.22596;0
24.37062;0
24.44552;0
25.61054;0
26.72376;0
26.67237;0
26.65724;0
26.60543;0
24.73187;0
24.44992;0
24.5264;0
24.50981;0
24.52624;0
24.53942;0
24.38705;0
24.72227;0
25.24687;0
25.82173;0
25.9535;0
25.91664;0
25.90611;0
25.89117;0
25.79032;0
25.20383;0
24.73496;0
24.78941;0
24.86106;0
24.90384;0
25.07504;0
25.0582;0
24.95366;0
24.88809;0
24.77246;0
24.72518;0
25.76033;0
26.22912;0
26.25006;0
26.3712;0
26.36849;0
25.64478;0
24.56832;0
23.94431;0
23.3465;0
23.45293;0
24.95462;0
26.14957;0
26.10385;0
26.09824;0
26.27756;0
26.37208;0
26.32601;0
26.22275;0
26.18885;0
26.01436;0
24.33698;0
24.22609;0
24.26474;0
24.21803;0
24.11186;0
24.55212;0
25.22124;0
26.93645;0
26.91077;0
25.59018;0
25.18728;0
25.1554;0
24.58401;0
24.27729;0
24.28286;0
24.17603;0
24.68718;0
26.17576;0
26.91811;0
26.93604;0
27.02484;0
26.32859;0
25.02302;0
24.58784;0
23.94492;0
22.72878;0
24.30321;0
25.86454;0
26.7973;0
27.00885;0
27.09072;0
27.07296;0
26.35894;0
25.11908;0
23.99823;0
23.91949;0
23.9614;0
24.42122;0
24.57357;0
24.57067;0
25.07707;0
25.79768;0
25.8121;0
25.84776;0
25.9076;0
25.79522;0
25.79926;0
25.74249;0
25.65966;0
24.97989;0
25.0598;0
24.97854;0
24.87677;0
24.63364;0
24.65457;0
25.4629;0
26.55573;0
26.73555;0
26.72105;0
25.81822;0
23.74713;0
23.71779;0
24.00337;0
