K5P17_2.PV;K5P4_1.PV
11.33555;21.75594
11.33555;21.87344
11.33555;21.87969
11.33547;21.80781
11.33539;21.83187
11.33523;21.90375
11.33516;21.75
11.335;21.76625
11.335;21.84406
11.33492;21.85156
11.33492;21.86969
11.33484;21.76906
11.33484;21.86219
11.33484;21.87625
11.33477;21.91312
11.33477;21.84031
11.33477;21.87094
11.33469;21.88594
11.33469;21.89469
11.33469;21.84719
11.33453;21.71688
11.33453;21.74406
11.33453;21.75469
11.33453;21.89125
11.33445;21.81688
11.33438;21.76344
11.33438;21.80094
11.33438;21.89344
11.33438;21.88094
11.33438;21.77719
11.33437;21.87594
11.33422;21.74281
11.33422;21.89531
11.33422;21.81187
11.33406;21.85906
11.33406;21.84813
11.33398;21.92281
11.33398;21.88875
11.33383;21.7875
11.33383;21.81437
11.33383;21.87594
11.33375;21.78031
11.33375;21.81156
11.33367;21.77031
11.33367;21.73438
11.33367;21.85938
11.33359;21.85719
11.33359;21.82906
11.33359;21.82187
11.33352;21.77563
11.33352;21.82125
11.33352;21.85281
11.33344;21.9275
11.33344;21.89094
11.33336;21.84188
11.33328;21.83063
11.33313;21.80656
11.33313;21.7275
11.33297;21.76875
11.33297;21.78219
11.33297;21.83219
11.33289;21.89625
11.33289;21.84906
11.33281;21.75344
11.33281;21.83125
11.33281;21.84844
11.33281;21.85219
11.33281;21.83031
11.33273;21.8525
11.33273;21.86062
11.33266;21.85188
11.33266;21.83594
11.33266;21.85687
11.33242;21.70219
11.33242;21.9325
11.33242;21.87094
11.33234;21.76219
11.33227;21.76813
11.33195;21.83781
11.33187;21.76875
11.33187;21.76219
11.33187;21.82156
11.33187;21.89219
11.33164;21.85781
11.33164;21.78125
11.33148;21.93031
11.33148;21.785
11.33141;21.84594
11.33133;21.82125
11.33125;21.82344
11.33117;21.83781
11.33109;21.75687
11.33109;21.79156
11.33094;21.73562
11.33086;21.89531
11.33063;21.84875
11.33055;21.82531
11.33055;21.78375
11.33047;21.795
11.33047;21.85563
11.33047;21.85469
11.33039;21.86781
11.33039;21.91688
11.33039;21.82594
11.33031;21.7275
11.33031;21.78188
11.33031;21.87
11.33031;21.83
11.33023;21.74656
11.33023;21.78188
11.33023;21.80062
11.33023;21.81594
11.33023;21.86938
11.33016;21.78344
11.33008;21.86188
11.33008;21.86063
11.32992;21.79688
11.32992;21.91187
11.32992;21.86031
11.32984;21.89063
11.32984;21.81406
11.32977;21.81875
11.32977;21.81531
11.32977;21.86719
11.32969;21.85812
11.32969;21.85
11.32961;21.74813
11.32945;21.72281
11.32945;21.82219
11.32938;21.86031
11.32922;21.75438
11.32922;21.89656
11.32922;21.81938
11.32922;21.84937
11.32914;21.74937
11.32914;21.86563
11.32914;21.85344
11.32891;21.75281
11.32891;21.74875
11.32891;21.90875
11.32891;21.86125
11.32891;21.84469
11.32891;21.82063
11.32883;21.84875
11.32875;21.73688
11.32875;21.8375
11.32867;21.78906
11.32867;21.75
11.32867;21.89156
11.32867;21.79469
11.32859;21.74469
11.32859;21.78563
11.32859;21.79688
11.32859;21.83469
11.32859;21.82688
11.32844;21.84969
11.32844;21.84125
11.32836;21.72187
11.32836;21.76188
11.32828;21.76094
11.32828;21.83562
11.32828;21.83094
11.32805;21.76094
11.32805;21.82281
11.32789;21.73719
11.32789;21.90969
11.32773;21.73438
11.32773;21.89063
11.32773;21.89375
11.32773;21.83844
11.32773;21.81219
11.32742;21.76844
11.32742;21.81469
11.32742;21.88656
11.32734;21.70437
11.32734;21.87188
11.32719;21.90719
11.32719;21.80656
11.32719;21.83313
11.32719;21.84531
11.32719;21.80406
11.32703;21.91187
11.32695;21.77281
11.32687;21.78781
11.32687;21.82844
11.32664;21.78062
11.32656;21.84813
11.32656;21.92406
11.32648;21.725
11.32641;21.86188
11.32641;21.84937
11.32625;21.79437
11.32625;21.83094
11.32625;21.80969
11.32625;21.81562
11.32625;21.82969
11.32617;21.86344
11.32617;21.81562
11.32617;21.81906
11.32617;21.83
11.32594;21.81344
11.32594;21.83813
11.32594;21.79781
11.32594;21.78219
11.32586;21.76125
11.32578;21.73969
11.32578;21.83594
11.32539;21.75625
11.32539;21.78031
11.32531;21.80281
11.32523;21.85438
11.32523;21.84969
11.32516;21.76219
11.32508;21.79969
11.32508;21.73719
11.32508;21.86906
11.32508;21.83312
11.325;21.73438
11.32477;21.83313
11.32477;21.925
11.32477;21.83781
11.32469;21.85125
11.32461;21.78594
11.32461;21.78281
11.32461;21.83875
11.32461;21.80062
11.32453;21.81656
11.32453;21.83937
11.32445;21.77813
11.32445;21.91063
11.32438;21.88313
11.32438;21.82219
11.32422;21.80625
11.32422;21.85719
11.32414;21.84531
11.32406;21.77844
11.32406;21.88906
11.32398;21.72313
11.32398;21.75219
11.32391;21.84781
11.32383;21.70469
11.32383;21.76125
11.32383;21.88937
11.32383;21.7925
11.32375;21.70687
11.32367;21.90562
11.32367;21.815
11.32359;21.86094
11.32351;21.85219
11.32344;21.90063
11.32344;21.90344
11.32344;21.88125
11.32336;21.86969
11.32328;21.86531
11.32312;21.75813
11.32312;21.875
11.32312;21.89156
11.32312;21.84
11.32305;21.76344
11.32305;21.82656
11.32305;21.7875
11.32297;21.75406
11.32297;21.80062
11.32297;21.885
11.32289;21.74
11.32281;21.85406
11.32273;21.86531
11.32273;21.85188
11.32266;21.87719
11.32258;21.89187
11.32227;21.77281
11.32227;21.74688
11.32227;21.85438
11.32227;21.83594
11.32227;21.82625
11.32211;21.84094
11.32203;21.72469
11.32203;21.80938
11.32195;21.81187
11.32187;21.79031
11.32156;21.715
11.32156;21.79656
11.32156;21.80437
11.32148;21.75375
11.32148;21.81812
11.32141;21.77594
11.32141;21.87844
11.32141;21.80187
11.32133;21.8425
11.32125;21.86844
11.32117;21.735
11.32117;21.82469
11.32109;21.88313
11.32109;21.77625
11.32102;21.81844
11.32102;21.81906
11.32094;21.76844
11.32086;21.80844
11.32086;21.8125
11.32078;21.85844
11.32078;21.81125
11.32078;21.8625
11.32055;21.80188
11.32055;21.80313
11.32047;21.75781
11.32047;21.86906
11.32047;21.82594
11.32039;21.89344
11.32031;21.73906
11.32031;21.77969
11.32031;21.80781
11.32016;21.82031
11.31992;21.73594
11.31992;21.82156
11.31992;21.86094
11.31992;21.80469
11.31984;21.82906
11.31984;21.79812
11.31977;21.73562
11.31977;21.74313
11.31977;21.81406
11.31969;21.74125
11.31969;21.81562
11.31961;21.725
11.31945;21.7625
11.31945;21.82813
11.31922;21.77062
11.31922;21.79594
11.31914;21.71531
11.31914;21.72219
11.31906;21.86938
11.31898;21.79437
11.31898;21.80906
11.31898;21.80969
11.31883;21.88969
11.31875;21.74219
11.31875;21.75156
11.31875;21.79688
11.31867;21.75375
11.31852;21.75969
11.31852;21.82344
11.31836;21.81406
11.31828;21.84875
11.31828;21.79625
11.31812;21.83031
11.31812;21.79
11.31805;21.74875
11.31797;21.76094
11.31797;21.83531
11.31797;21.79688
11.31789;21.81875
11.31781;21.75
11.31773;21.72594
11.31773;21.9025
11.31766;21.8475
11.31766;21.76563
11.31742;21.77062
11.31734;21.74594
11.31727;21.74687
11.31719;21.79406
11.31719;21.79812
11.31719;21.77344
11.31719;21.79344
11.31711;21.83469
11.31703;21.72844
11.31703;21.72688
11.31695;21.80625
11.31695;21.81781
11.31695;21.82656
11.31688;21.84281
11.31688;21.89406
11.31672;21.72031
11.31672;21.81594
11.31664;21.84281
11.31648;21.76531
11.31641;21.87031
11.31625;21.73875
11.31625;21.74844
11.31617;21.85281
11.31609;21.73875
11.31602;21.86844
11.31602;21.92469
11.31602;21.815
11.31594;21.81344
11.31594;21.7825
11.31586;21.87656
11.31586;21.79594
11.31563;21.74813
11.31563;21.85188
11.31563;21.8175
11.31562;21.78031
11.31555;21.77156
11.31555;21.82875
11.31547;21.70813
11.31539;21.71219
11.31539;21.86687
11.31523;21.78156
11.31523;21.89281
11.31523;21.82469
11.31523;21.85906
11.31516;21.8025
11.31516;21.78125
11.31516;21.77938
11.31508;21.7475
11.315;21.79281
11.315;21.81437
11.315;21.83344
11.315;21.81875
11.315;21.77125
11.315;21.7725
11.31492;21.88781
11.31492;21.75438
11.31484;21.835
11.31477;21.71937
11.31477;21.78844
11.31477;21.87812
11.31477;21.88156
11.31469;21.80406
11.31453;21.85031
11.31453;21.80375
11.31453;21.78219
11.31445;21.72594
11.31445;21.85094
11.31445;21.79594
11.31437;21.79313
11.31437;21.865
11.31414;21.81187
11.31406;21.80594
11.31398;21.85375
11.31398;21.78687
11.31391;21.78969
11.31391;21.82
11.31383;21.75
11.31383;21.78906
11.31375;21.73
11.31375;21.80844
11.31375;21.85031
11.31375;21.77844
11.31367;21.8775
11.31367;21.82687
11.31367;21.775
11.31359;21.84406
11.31359;21.84625
11.31336;21.7525
11.31328;21.74406
11.31328;21.81875
11.31328;21.82813
11.31312;21.7225
11.31312;21.79656
11.31312;21.79125
11.31281;21.80219
11.31281;21.77375
11.31273;21.82625
11.31273;21.81312
11.31273;21.7575
11.31266;21.89281
11.31266;21.83687
11.31266;21.84719
11.31266;21.825
11.31266;21.79094
11.31258;21.81313
11.31258;21.84
11.31258;21.83906
11.31234;21.78219
11.31234;21.85969
11.31234;21.79844
11.31219;21.83375
11.31219;21.80938
11.31219;21.78375
11.31219;21.79625
11.31211;21.89375
11.31211;21.79375
11.31203;21.82813
11.31203;21.74719
11.31172;21.855
11.31172;21.77813
11.31172;21.78906
11.31164;21.83344
11.31164;21.80719
11.31148;21.78531
11.31148;21.76219
11.31141;21.7675
11.31141;21.86563
11.31141;21.84031
11.31141;21.81594
11.31133;21.82969
11.31125;21.70375
11.31125;21.70437
11.31125;21.83
11.31125;21.78687
11.31125;21.77094
11.31109;21.77344
11.31102;21.8275
11.31102;21.82594
11.31086;21.72562
11.31086;21.7975
11.31086;21.79875
11.31078;21.80594
11.31055;21.7125
11.31055;21.72313
11.31055;21.81156
11.31055;21.84687
11.31055;21.74406
11.31047;21.78219
11.31047;21.78437
11.31031;21.88688
11.31031;21.8025
11.31023;21.8275
11.31016;21.89531
11.31016;21.82531
11.31016;21.81719
11.30992;21.74094
11.30984;21.8025
11.30984;21.74219
11.30977;21.85844
11.30969;21.85469
11.30969;21.82156
11.30961;21.77281
11.30953;21.8525
11.30937;21.89688
11.30922;21.73063
11.30922;21.83813
11.30922;21.83688
11.30922;21.765
11.30914;21.83
11.30914;21.7875
11.30906;21.80062
11.30898;21.74813
11.30898;21.82531
11.30898;21.83375
11.30898;21.81906
11.30898;21.82531
11.30875;21.85281
11.30875;21.81688
11.30867;21.75687
11.30867;21.87844
11.30867;21.87031
11.30859;21.77344
11.30859;21.79906
11.30859;21.81719
11.30844;21.84094
11.30836;21.80156
11.30828;21.88313
11.30828;21.82125
11.30828;21.79938
11.30812;21.85844
11.30812;21.79281
11.30805;21.79875
11.30789;21.72031
11.30789;21.74781
11.30789;21.85969
11.30781;21.82969
11.30781;21.89313
11.30781;21.78031
11.30781;21.78437
11.30781;21.84063
11.30773;21.79375
11.30766;21.79812
11.30766;21.88656
11.30758;21.71906
11.30742;21.68125
11.30742;21.82562
11.30734;21.74438
11.30734;21.78156
11.30727;21.77
11.30727;21.81031
11.30719;21.8175
11.30711;21.71938
11.30703;21.82187
11.30695;21.74
11.30695;21.76844
11.30688;21.86812
11.30672;21.835
11.30648;21.70625
11.30648;21.885
11.30641;21.76594
11.30625;21.8275
11.30625;21.75469
11.30617;21.68156
11.30617;21.77563
11.30617;21.8675
11.30617;21.83781
11.30617;21.77469
11.30609;21.84625
11.30609;21.8075
11.30578;21.72437
11.30562;21.78687
11.30555;21.81812
11.30555;21.81812
11.30547;21.84844
11.30547;21.88594
11.30547;21.79719
11.30547;21.77813
11.30539;21.88188
11.30531;21.71187
11.30531;21.79688
11.30531;21.73406
11.30516;21.88437
11.30508;21.86562
11.30508;21.76312
11.305;21.83594
11.305;21.86062
11.30492;21.76406
11.30484;21.84094
11.30484;21.74875
11.30477;21.66344
11.30477;21.83562
11.30469;21.805
11.30469;21.80469
11.30453;21.64906
11.30422;21.83031
11.30422;21.80844
11.30391;21.70125
11.30391;21.84312
11.30391;21.76719
11.30375;21.8825
11.30375;21.75219
11.30375;21.77906
11.30359;21.88281
11.30352;21.765
11.30352;21.82969
11.30336;21.74094
11.30328;21.86156
11.30313;21.79313
11.30313;21.7975
11.30305;21.80406
11.30297;21.68813
11.30297;21.79594
11.30297;21.78031
11.30289;21.87125
11.30289;21.80437
11.30281;21.72688
11.30273;21.83594
11.30273;21.87656
11.30273;21.83594
11.30273;21.78188
11.30273;21.79563
11.30273;21.78531
11.30273;21.72281
11.30266;21.70687
11.30266;21.75562
11.30258;21.88844
11.30258;21.7875
11.30242;21.80437
11.30234;21.78563
11.30234;21.77656
11.30234;21.80312
11.30234;21.79688
11.30227;21.82312
11.30219;21.74813
11.30219;21.82375
11.30211;21.72969
11.30211;21.79156
11.30211;21.75094
11.30203;21.82187
11.30203;21.83063
11.30195;21.69531
11.30195;21.67656
11.30195;21.80031
11.30195;21.75656
11.30188;21.84625
11.30172;21.85875
11.30156;21.80313
11.30156;21.82187
11.30156;21.81531
11.30156;21.72969
11.30148;21.86094
11.30133;21.74594
11.30133;21.86938
11.30133;21.7475
11.30125;21.75063
11.30117;21.85906
11.30117;21.74781
11.30109;21.82719
11.30109;21.84781
11.30102;21.81844
11.30102;21.85094
11.30102;21.76062
11.30086;21.81375
11.30078;21.69219
11.30078;21.7625
11.30078;21.78312
11.30062;21.77312
11.30062;21.75125
11.30055;21.81
11.30047;21.90281
11.30031;21.72281
11.30023;21.76406
11.30016;21.76094
11.30016;21.77344
11.30008;21.76062
11.30008;21.81531
11.30008;21.82875
11.29992;21.81656
11.29984;21.83813
11.29977;21.77125
11.29969;21.82469
11.29969;21.78437
11.29969;21.74031
11.29953;21.82719
11.29945;21.79812
11.29938;21.83719
11.29937;21.88812
11.29937;21.76438
11.29922;21.66937
11.29922;21.66219
11.29906;21.83406
11.29898;21.86375
11.29883;21.69062
11.29875;21.80187
11.29867;21.79031
11.29867;21.77062
11.29859;21.84844
11.29859;21.78969
11.29836;21.77094
11.29828;21.67063
11.29828;21.73562
11.29813;21.82781
11.29812;21.71219
11.29797;21.765
11.29797;21.82094
11.29797;21.85813
11.29797;21.76719
11.29781;21.74688
11.29781;21.80688
11.29781;21.77312
11.29766;21.68813
11.29766;21.79906
11.29766;21.77031
11.29758;21.85906
11.29758;21.76687
11.29758;21.77219
11.29742;21.82906
11.29742;21.72781
11.29734;21.77156
11.29727;21.79688
11.29719;21.78156
11.29719;21.75531
11.29719;21.79938
11.29719;21.7425
11.29711;21.72
11.29711;21.75219
11.29695;21.75719
11.29688;21.76
11.29688;21.74219
11.29672;21.76469
11.29664;21.79969
11.29656;21.74844
11.29656;21.75156
11.29648;21.83281
11.29648;21.76625
11.29648;21.78437
11.29648;21.7425
11.29641;21.80219
11.29641;21.82469
11.29641;21.78
11.29633;21.73656
11.29633;21.86406
11.29633;21.74875
11.29633;21.76469
11.29625;21.74313
11.29625;21.84094
11.29625;21.76031
11.29617;21.78875
11.29617;21.74344
11.29609;21.72344
11.29609;21.85625
11.29609;21.78125
11.29602;21.81344
11.29602;21.78594
11.29594;21.83344
11.29594;21.75031
11.29586;21.81844
11.29586;21.74875
11.29586;21.76188
11.29578;21.78656
11.29562;21.73281
11.29555;21.7575
11.29547;21.67219
11.29547;21.77938
11.29539;21.78563
11.29539;21.7425
11.29531;21.76656
11.29531;21.84531
11.29531;21.76344
11.29516;21.84438
11.29516;21.77938
11.29516;21.73344
11.29508;21.71969
11.29508;21.79281
11.295;21.71906
11.29492;21.72875
11.29492;21.79938
11.29484;21.75438
11.29484;21.80281
11.29484;21.76813
11.29477;21.82063
11.29445;21.71219
11.29445;21.72531
11.29438;21.80375
11.29414;21.71906
11.29406;21.80094
11.29406;21.77
11.29398;21.70437
11.29375;21.74063
11.29375;21.76375
11.29367;21.76781
11.29367;21.77312
11.29367;21.72375
11.29359;21.78406
11.29352;21.75906
11.29344;21.67063
11.29336;21.75531
11.29336;21.76781
11.29336;21.83469
11.29328;21.69719
11.29328;21.79812
11.29328;21.73562
11.29313;21.76531
11.29305;21.67063
11.29305;21.78812
11.29305;21.7325
11.29305;21.74063
11.29297;21.79906
11.29297;21.79688
11.29289;21.80313
11.29289;21.725
11.29281;21.69938
11.29266;21.76531
11.29258;21.86375
11.29258;21.74469
11.29242;21.80437
11.29234;21.81
11.29234;21.77594
11.29234;21.74688
11.29227;21.76969
11.29219;21.75344
11.29211;21.69031
11.29211;21.78188
11.29203;21.76281
11.29203;21.77469
11.29203;21.75813
11.29195;21.78906
11.29195;21.75875
11.29187;21.74781
11.29172;21.73812
11.29172;21.77969
11.29172;21.7325
11.29156;21.87687
11.29148;21.66594
11.29141;21.65875
11.29141;21.66469
11.29141;21.78875
11.29141;21.7475
11.29133;21.67969
11.29133;21.80094
11.29133;21.83
11.29117;21.75781
11.29117;21.77844
11.29117;21.7225
11.29109;21.67625
11.29109;21.76312
11.29109;21.79688
11.29102;21.77813
11.29102;21.735
11.29094;21.795
11.29086;21.76219
11.29086;21.74562
11.29055;21.66562
11.29047;21.81844
11.29047;21.81875
11.29039;21.79875
11.29039;21.82031
11.29039;21.85344
11.29039;21.825
11.29031;21.75187
11.29023;21.80406
11.29016;21.74906
11.29008;21.73531
11.28992;21.82031
11.28992;21.78781
11.28984;21.69563
11.28984;21.675
11.28984;21.66656
11.28984;21.81125
11.28984;21.82875
11.28977;21.76813
11.28969;21.73875
11.28961;21.795
11.28961;21.78156
11.28953;21.80625
11.28945;21.74
11.28945;21.80469
11.28945;21.75469
11.28938;21.79094
11.28922;21.82156
11.28922;21.78125
11.28922;21.82906
11.28906;21.83063
11.28906;21.775
11.28906;21.70469
11.28898;21.74406
11.28891;21.7325
11.28883;21.72656
11.28883;21.81719
11.28883;21.78812
11.28875;21.695
11.28875;21.80906
11.28867;21.835
11.28867;21.7625
11.28867;21.76375
11.28852;21.82375
11.28852;21.76031
11.28852;21.78219
11.28836;21.69219
11.28836;21.72344
11.28828;21.80969
11.28828;21.75313
11.28828;21.72656
11.28805;21.77188
11.28797;21.77656
11.28797;21.75687
11.28789;21.79219
11.28789;21.77813
11.28789;21.76094
11.28773;21.79719
11.28773;21.80875
11.28766;21.74156
11.28758;21.74281
11.28758;21.79469
11.28742;21.74344
11.28734;21.73625
11.28727;21.70313
11.28727;21.75219
11.28727;21.71656
11.28727;21.73969
11.28719;21.6875
11.28719;21.77656
11.28711;21.71875
11.28711;21.75875
11.28703;21.77656
11.28695;21.84438
11.28687;21.76156
11.28687;21.85781
11.28687;21.79594
11.28687;21.71625
11.28672;21.74531
11.28672;21.75906
11.28672;21.75312
11.28664;21.77969
11.28648;21.71969
11.28641;21.73969
11.28633;21.81937
11.28633;21.82656
11.28625;21.74969
11.28625;21.71
11.28625;21.74125
11.28617;21.76844
11.28609;21.76406
11.28609;21.70875
11.28602;21.7525
11.28594;21.77969
11.28586;21.75063
11.28586;21.785
11.28586;21.80875
11.28586;21.7125
11.28555;21.765
11.28539;21.76875
11.28539;21.80688
11.28539;21.69906
11.28531;21.79062
11.28531;21.7425
11.285;21.72094
11.28492;21.76219
11.28484;21.66906
11.28484;21.76188
11.28484;21.78
11.28477;21.72187
11.28477;21.78969
11.28477;21.77344
11.28477;21.77281
11.28461;21.70188
11.28461;21.74688
11.28461;21.81406
11.28461;21.72719
11.28453;21.76625
11.28453;21.76312
11.28445;21.73375
11.28445;21.77312
11.28438;21.73438
11.28438;21.72563
11.28422;21.85687
11.28422;21.72906
11.28406;21.75875
11.28406;21.76813
11.28406;21.69906
11.28398;21.75406
11.28398;21.77031
11.28391;21.77656
11.28391;21.83781
11.28391;21.73406
11.28383;21.765
11.28367;21.71719
11.28367;21.76625
11.28367;21.81781
11.28367;21.82656
11.28359;21.65875
11.28359;21.7375
11.28352;21.65344
11.28344;21.77156
11.28344;21.76219
11.28336;21.80906
11.28328;21.77219
11.28312;21.78563
11.28297;21.77406
11.28273;21.7925
11.28273;21.78094
11.28266;21.79406
11.28258;21.73375
11.28242;21.72469
11.28242;21.74063
11.28227;21.61813
11.28203;21.75469
11.28195;21.775
11.28187;21.64156
11.28187;21.73844
11.28156;21.70969
11.28148;21.74375
11.28141;21.81031
11.28133;21.70812
11.28125;21.80219
11.28125;21.735
11.28125;21.74125
11.28117;21.62188
11.28117;21.79094
11.28109;21.67094
11.28109;21.78906
11.28102;21.68969
11.28102;21.78094
11.28102;21.78844
11.28094;21.72812
11.28086;21.77656
11.28078;21.74719
11.28078;21.70406
11.28055;21.81688
11.28055;21.74125
11.28047;21.79406
11.28047;21.75687
11.28039;21.7575
11.28031;21.75969
11.28031;21.7725
11.28031;21.71844
11.28023;21.84125
11.28016;21.78
11.28016;21.73125
11.28008;21.75562
11.28008;21.72313
11.28008;21.79625
11.27992;21.73531
11.27992;21.72875
11.27992;21.74063
11.27977;21.73313
11.27961;21.70344
11.27961;21.80719
11.27953;21.79219
11.27953;21.80375
11.27953;21.75406
11.27945;21.75156
11.27945;21.80188
11.27945;21.74406
11.27922;21.82281
11.27922;21.74875
11.27922;21.7325
11.27914;21.74187
11.27898;21.75875
11.27898;21.70719
11.27891;21.76312
11.27891;21.7575
11.27883;21.78312
11.27883;21.75469
11.27875;21.66531
11.27867;21.78156
11.27867;21.755
11.27867;21.78281
11.27867;21.74719
11.27852;21.72031
11.27844;21.6775
11.27836;21.715
11.27828;21.745
11.27812;21.82906
11.27805;21.77812
11.27797;21.755
11.27789;21.80688
11.27781;21.73281
11.27773;21.81625
11.27773;21.73562
11.27758;21.63062
11.27742;21.78781
11.27742;21.81125
11.27734;21.68406
11.27734;21.76563
11.27734;21.71656
11.27727;21.64906
11.27711;21.78062
11.27711;21.74
11.27703;21.78687
11.27703;21.78906
11.27703;21.73656
11.27695;21.75594
11.27695;21.71
11.27688;21.80188
11.27688;21.80281
11.27672;21.74813
11.27664;21.79094
11.27664;21.79
11.27664;21.77156
11.27664;21.75375
11.27656;21.80156
11.27656;21.79906
11.27641;21.75125
11.27633;21.78125
11.27617;21.74906
11.27617;21.73063
11.27609;21.69312
11.27602;21.73875
11.27602;21.75844
11.27602;21.71062
11.27602;21.72625
11.27594;21.81313
11.27594;21.7575
11.27586;21.75688
11.27578;21.72625
11.27578;21.74063
11.27578;21.75469
11.27563;21.7825
11.27563;21.78219
11.27555;21.72937
11.27555;21.78031
11.27555;21.76937
11.27547;21.775
11.27547;21.80344
11.27539;21.78938
11.27539;21.75312
11.27539;21.71187
11.27531;21.79781
11.27531;21.76594
11.27508;21.74781
11.275;21.80781
11.275;21.75687
11.27484;21.70719
11.27477;21.7575
11.27469;21.80125
11.27469;21.75094
11.27461;21.775
11.27461;21.77969
11.27461;21.715
11.27453;21.62594
11.27453;21.65812
11.27453;21.70656
11.27445;21.65781
11.27445;21.75031
11.27445;21.81531
11.27437;21.67719
11.27437;21.78656
11.27414;21.72937
11.27414;21.80469
11.27406;21.69438
11.27406;21.74406
11.27398;21.64563
11.27398;21.76219
11.27398;21.7525
11.27398;21.72531
11.27391;21.68781
11.27391;21.79969
11.27391;21.72125
11.27383;21.7375
11.27359;21.7625
11.27359;21.825
11.27352;21.79781
11.27352;21.76437
11.27336;21.69813
11.27336;21.72437
11.27336;21.78312
11.27313;21.79187
11.27312;21.77437
11.27305;21.71187
11.27305;21.76094
11.27297;21.69687
11.27297;21.71062
11.27289;21.74844
11.27281;21.68312
11.27266;21.77906
11.27258;21.65688
11.27258;21.74688
11.27242;21.66719
11.27234;21.76219
11.27234;21.7675
11.27227;21.80875
11.27227;21.79531
11.27227;21.74719
11.27219;21.61625
11.27219;21.76594
11.27211;21.79281
11.27211;21.75656
11.27211;21.69188
11.27203;21.70781
11.27195;21.69781
11.27188;21.76719
11.27188;21.70094
11.27164;21.75625
11.27164;21.82719
11.27148;21.67031
11.27148;21.75156
11.27148;21.73281
11.27141;21.7675
11.27141;21.7025
11.27141;21.73844
11.27133;21.74313
11.27133;21.70375
11.27125;21.77906
11.27125;21.75531
11.27125;21.71094
11.27117;21.76031
11.27117;21.76281
11.27109;21.66719
11.27109;21.75156
11.27102;21.73594
11.27094;21.72406
11.27086;21.74187
11.27086;21.69281
11.27086;21.73
11.27078;21.79344
11.27078;21.74875
11.27055;21.75562
11.27055;21.72625
11.27047;21.76094
11.27047;21.74406
11.27047;21.73594
11.27039;21.75594
11.27031;21.68031
11.27023;21.74406
11.27016;21.79
11.26984;21.73562
11.26984;21.77969
11.26977;21.79625
11.26977;21.71906
11.26961;21.70875
11.26961;21.77375
11.26961;21.75094
11.26953;21.73812
11.26937;21.70531
11.26922;21.67531
11.26922;21.66969
11.26914;21.81063
11.26914;21.73562
11.26898;21.79656
11.26898;21.76
11.26898;21.7025
11.26891;21.77875
11.26883;21.815
11.26883;21.67438
11.26875;21.77188
11.26867;21.71781
11.26867;21.75406
11.26867;21.76937
11.26859;21.80969
11.26852;21.76312
11.26844;21.7675
11.26844;21.77875
11.26844;21.69906
11.26836;21.66844
11.26836;21.72688
11.26836;21.73438
11.26797;21.70406
11.26789;21.81125
11.26789;21.73469
11.26781;21.77031
11.26773;21.7525
11.26766;21.78437
11.26766;21.75781
11.26766;21.73344
11.26742;21.80094
11.26734;21.72406
11.26734;21.77906
11.26734;21.76344
11.26727;21.78687
11.26719;21.77938
11.26719;21.73187
11.26703;21.71219
11.26703;21.72656
11.26688;21.7575
11.26672;21.68844
11.26664;21.84687
11.26656;21.77
11.26648;21.73219
11.26648;21.74813
11.26641;21.77406
11.26641;21.74063
11.26633;21.7375
11.26633;21.76906
11.26625;21.7575
11.26617;21.76438
11.26609;21.75875
11.26609;21.65844
11.26602;21.75312
11.26602;21.70781
11.26586;21.78594
11.26586;21.78094
11.26578;21.65531
11.26578;21.75094
11.26578;21.75844
11.26563;21.68625
11.26547;21.7475
11.26539;21.765
11.26539;21.73281
11.26531;21.75219
11.26531;21.77375
11.26523;21.76469
11.26523;21.72625
11.26508;21.70031
11.26484;21.77063
11.26484;21.70563
11.26484;21.72094
11.26477;21.79531
11.26477;21.73531
11.26461;21.73219
11.26461;21.76188
11.26461;21.755
11.26453;21.69938
11.26445;21.74063
11.26445;21.68281
11.26414;21.75562
11.26414;21.705
11.26398;21.77125
11.26398;21.72094
11.26391;21.75063
11.26383;21.72219
11.26383;21.70281
11.26375;21.71125
11.26375;21.7825
11.26375;21.72781
11.26375;21.70594
11.26367;21.71156
11.26352;21.75469
11.26352;21.74125
11.26344;21.63531
11.26344;21.75719
11.26344;21.70563
11.26313;21.73656
11.26305;21.70906
11.26289;21.70906
11.26289;21.74688
11.26273;21.77687
11.26242;21.70531
11.26234;21.78469
11.26227;21.75344
11.26227;21.75094
11.26227;21.7625
11.26227;21.74531
11.26211;21.7625
11.26211;21.72344
11.26203;21.76937
11.26188;21.74969
11.26172;21.72031
11.26164;21.745
11.26156;21.59875
11.26156;21.64688
11.26141;21.67313
11.26133;21.77938
11.26125;21.74438
11.26125;21.69281
11.26109;21.72594
11.26086;21.78312
11.26086;21.68312
11.26078;21.77594
11.26047;21.78437
11.26031;21.76687
11.26023;21.68219
11.26016;21.76031
11.26016;21.70156
11.26008;21.69062
11.26008;21.68375
11.26008;21.68594
11.25992;21.71031
11.25984;21.675
11.25977;21.73438
11.25969;21.60344
11.25969;21.73812
11.25969;21.74406
11.25953;21.77938
11.25922;21.69531
11.25922;21.69625
11.25906;21.71031
11.25906;21.71531
11.25898;21.73906
11.25883;21.74156
11.25883;21.78094
11.25875;21.75531
11.25859;21.74375
11.25852;21.79969
11.25852;21.64781
11.25844;21.70625
11.25836;21.74313
11.25836;21.73781
11.25828;21.80313
11.25828;21.75187
11.25828;21.69469
11.25805;21.79031
