K5T2_1.PV;K0T104_2.PV
419.3531;406.0519
420.4819;406.0519
418.3819;406.0519
417.7931;406.0519
418.1944;406.05
414.2475;406.0481
420.0563;406.0481
418.1663;406.0481
417.795;406.0462
420.3975;406.0444
416.3438;406.0425
414.6544;406.0425
420.0675;406.0425
420.675;406.0406
421.1344;406.0369
420.1106;406.0331
417.8906;406.0331
419.8181;406.0313
418.1794;406.0313
414.8344;406.0294
420.5625;406.0294
414.165;406.0275
415.1963;406.0275
421.3069;406.0275
414.825;406.0237
414.8156;406.0237
414.945;406.0181
414.6319;406.0144
419.6344;406.0144
420.0769;406.0144
419.9887;406.0144
414.87;406.0125
415.1944;406.0106
420.6338;406.0106
418.2619;406.0106
422.7375;406.005
419.1225;406.0031
415.3875;406.0013
420.5625;406.0013
420.5606;405.9956
420.2531;405.9937
414.855;405.9919
419.1188;405.9919
414.81;405.99
418.4869;405.9881
418.3369;405.9881
419.9644;405.9863
417.78;405.9862
420.1575;405.9844
418.0125;405.9844
418.275;405.975
414.825;405.9713
420.9319;405.9713
416.8406;405.9694
420.5419;405.9694
417.9094;405.9694
414.8306;405.9675
419.6044;405.9675
417.765;405.9675
410.2987;405.9656
417.8306;405.9656
418.0631;405.9656
420.12;405.9581
418.3069;405.9562
419.9269;405.9506
418.0125;405.9488
418.3125;405.9487
414.8531;405.9469
419.55;405.9469
420.5606;405.9469
420.9938;405.945
417.4744;405.945
416.1937;405.9394
417.7406;405.9375
418.2263;405.9356
420.6937;405.9337
422.7994;405.9337
414.9188;405.93
420.3112;405.9188
420.0244;405.9188
419.8594;405.9187
414.8606;405.9169
418.3294;405.9169
418.2487;405.915
418.035;405.915
420.8737;405.9113
419.7262;405.9075
417.6;405.9075
420.3544;405.9056
418.0594;405.9056
414.8887;405.9037
420.2719;405.9037
420.9225;405.8925
420.1406;405.8888
422.3831;405.8869
420.0506;405.8831
420.2775;405.8813
420.5494;405.8813
417.5344;405.8813
420.4256;405.8794
420.4931;405.8794
414.8813;405.8775
417.6581;405.8756
418.1775;405.87
420.2175;405.8662
417.9731;405.8662
420.4256;405.8644
419.9869;405.8606
418.3875;405.8588
420.7519;405.8587
420.9244;405.8569
419.3831;405.8569
420.525;405.8569
418.425;405.8569
418.17;405.855
417.9;405.8531
416.2256;405.8513
420.1931;405.8494
417.9394;405.8494
414.7012;405.8456
419.6475;405.8438
418.1663;405.84
417.5625;405.8381
418.275;405.8344
418.2656;405.8344
418.0725;405.8344
414.8869;405.8306
422.5125;405.8306
410.0006;405.8306
419.2181;405.825
417.795;405.825
419.1225;405.8231
417.5794;405.8231
418.125;405.8194
421.0744;405.8175
420.7988;405.8138
420.4762;405.8138
409.7606;405.8119
416.2669;405.81
418.3369;405.8081
416.7656;405.8062
418.1719;405.8062
417.8944;405.8044
417.9656;405.8025
414.0262;405.8006
419.7787;405.7969
422.4694;405.7969
420.1369;405.7931
420.1688;405.7931
417.5287;405.7913
420.1519;405.7856
414.7556;405.7781
420.3431;405.7762
420.5512;405.765
421.1381;405.7631
417.5363;405.7613
418.3125;405.7613
420.9056;405.7594
409.8694;405.7575
421.2937;405.7556
420.15;405.7538
414.0656;405.75
419.4544;405.7462
420.9956;405.7425
420.8044;405.7387
420.4444;405.7387
416.2706;405.7369
418.2487;405.735
420.4781;405.7331
418.3369;405.7331
417.975;405.7331
420.2269;405.7313
420.5869;405.7294
420.5269;405.7294
420.2794;405.7256
417.8456;405.7256
420.0731;405.7219
420.8719;405.72
420.0319;405.7181
420.3563;405.7181
422.3869;405.7181
418.5075;405.7181
419.9606;405.7144
420.5231;405.7144
417.6619;405.6994
419.2781;405.6975
414.5494;405.6956
420.0113;405.6956
420.9244;405.6956
419.595;405.6938
421.0744;405.6844
420.3;405.6806
420.315;405.6787
420.8156;405.6769
420.2625;405.675
414.6731;405.6713
422.5575;405.6694
420.285;405.6675
420.2813;405.6675
420.8625;405.6675
420.7256;405.6656
417.5569;405.6656
420.7819;405.6638
420.0319;405.66
414.0638;405.6581
417.5419;405.6581
414.0525;405.6563
417.7781;405.6563
420.5381;405.6525
414.75;405.6487
421.1194;405.6375
418.2731;405.6356
420.3;405.6338
418.2244;405.6338
414.03;405.6281
414.4556;405.6281
419.8856;405.6281
418.1081;405.6225
418.0144;405.6187
414.795;405.6131
420.5944;405.6131
417.9506;405.6094
414.5625;405.6038
418.2412;405.6038
414.3731;405.6037
420.5756;405.6019
417.6806;405.6019
414.8775;405.5981
421.2656;405.5981
420.6787;405.5963
420.2794;405.5944
419.7075;405.5925
414.6075;405.5887
420.8306;405.585
420.51;405.5812
414.7838;405.5794
420.1275;405.5794
416.2406;405.5719
420.8625;405.5681
418.5656;405.5644
418.1156;405.5606
420.7144;405.5587
420.5944;405.5569
422.6831;405.5531
422.5575;405.5512
414.1406;405.5494
417.5156;405.5494
420.6787;405.5438
414.7725;405.5419
417.6169;405.5344
418.0031;405.5344
420.0938;405.5325
420.1537;405.5306
420.5344;405.5287
420.5044;405.525
418.2656;405.525
414.7462;405.5231
420.1069;405.5212
420.0131;405.5194
420.9544;405.5119
420.7744;405.5025
420.315;405.5025
414.6413;405.5006
418.3331;405.4969
419.4131;405.495
420.0281;405.495
418.2206;405.4894
419.7506;405.4875
417.9863;405.4875
422.4938;405.4819
414.8606;405.4781
414.3544;405.4781
420.5306;405.4706
420.075;405.465
417.7369;405.465
420.81;405.4631
418.2956;405.4631
414.8044;405.4612
419.9156;405.4575
420.2888;405.4556
417.9881;405.4556
419.1206;405.4556
414.7219;405.45
420.4256;405.45
418.1944;405.45
420.0544;405.4481
422.6231;405.4481
418.5938;405.4481
417.6581;405.4481
414.0563;405.4425
416.8406;405.4388
420.2869;405.435
420.7256;405.435
418.0819;405.4331
420.2625;405.4275
420.5681;405.4237
414.885;405.42
414.1256;405.42
419.5013;405.4163
420.9413;405.4144
420.3112;405.4125
417.7594;405.4125
420.2044;405.4088
417.9694;405.4088
414.7988;405.4069
420.4294;405.4069
417.87;405.405
420.615;405.3994
420.7556;405.3994
417.8381;405.3994
414.1988;405.3975
420.4969;405.3975
420.8794;405.3975
414.7069;405.3956
420.6713;405.3956
420.315;405.3937
414.8794;405.39
414.8213;405.39
418.3463;405.3881
419.3662;405.3881
420.0262;405.3863
418.1775;405.3844
420.4837;405.3825
419.7431;405.3825
414.9019;405.3806
416.2744;405.3788
420.9469;405.3769
420.0206;405.3769
418.2975;405.3769
422.7656;405.375
414.2062;405.3731
414.9019;405.36
409.4906;405.3581
417.75;405.3581
419.8387;405.3506
414.9525;405.3488
420.075;405.3488
414.1219;405.3469
420.5606;405.3469
414.8625;405.3431
420.9113;405.3412
420.3956;405.3412
418.3631;405.3412
420.4125;405.3394
417.9506;405.3375
417.8419;405.3375
414.9;405.3356
420.0094;405.3337
422.625;405.3337
418.1119;405.33
420.2025;405.3281
420.375;405.3281
417.7238;405.3281
416.4525;405.3225
420.3206;405.3206
418.0219;405.3206
420.2625;405.3188
420.285;405.3188
420.2625;405.3169
417.9019;405.315
417.7294;405.315
420.6844;405.3131
420.0244;405.3112
422.6925;405.3056
422.4431;405.3019
416.6944;405.2981
420.9206;405.2981
420.5419;405.2981
417.6581;405.2963
420.3994;405.2925
414.7744;405.2906
417.9619;405.2906
414.1781;405.2888
418.3875;405.2831
414.4894;405.2794
414.8531;405.2794
414.4106;405.2775
420.3637;405.2775
420.6056;405.2756
422.6231;405.2737
414.4237;405.2719
414.2662;405.27
416.4731;405.2681
414.0375;405.2662
414.8719;405.2662
420.9937;405.2662
420.63;405.2625
420.7969;405.2606
417.7669;405.2606
420.015;405.2569
414.6038;405.255
421.1381;405.2531
417.8775;405.2531
420.3225;405.2475
414.0994;405.2437
420.9862;405.2419
420.0338;405.2419
420.2925;405.24
414.6619;405.2381
414.225;405.2344
417.5456;405.2344
418.7137;405.2325
417.8812;405.2325
417.7331;405.2306
417.8812;405.2269
417.9694;405.2213
417.9431;405.2175
417.9469;405.2156
409.3781;405.2137
417.8775;405.2137
418.1906;405.2044
419.9456;405.2006
421.1231;405.1988
420.135;405.1969
417.6544;405.1913
416.5837;405.1856
414.9;405.1856
417.6375;405.1819
414.2813;405.18
409.5994;405.1781
414.8887;405.1762
420.21;405.1762
419.0869;405.1725
418.5375;405.1706
421.125;405.1706
409.2656;405.1688
418.275;405.1669
414.705;405.1631
420.9806;405.1613
409.1756;405.1613
421.125;405.1575
418.3875;405.1575
419.8331;405.1537
416.3662;405.1519
414.8643;405.1519
417.7969;405.1519
417.585;405.1519
418.1531;405.1519
418.11;405.15
416.3906;405.1481
416.5313;405.1481
414.8869;405.1481
420.1744;405.1425
414.15;405.1388
419.7619;405.1369
420.9731;405.135
420.6937;405.135
420.2569;405.1313
421.0106;405.1294
417.84;405.1294
414.9262;405.1275
417.7669;405.1256
420.2119;405.1162
419.4488;405.1144
418.1944;405.1106
414.9637;405.0994
420.015;405.0994
414.3469;405.0975
414.9713;405.0956
414.9863;405.0938
420.2044;405.09
417.7838;405.0881
420.9037;405.0862
420.2531;405.0844
421.2225;405.0844
419.4206;405.0825
420.3581;405.0825
420.2737;405.0787
419.0681;405.0787
420.8756;405.075
420.9937;405.0713
418.6406;405.0713
414.9375;405.06
420.2813;405.06
420.2963;405.0581
420.3262;405.0562
420.7744;405.0544
420.3;405.0525
420.3075;405.0431
420.4106;405.0413
418.6631;405.0375
417.9469;405.0338
420.2156;405.0281
417.8344;405.0281
420.4875;405.0244
420.1537;405.0206
420.4819;405.015
414.3112;405.0131
420.9281;405.0056
417.9206;405.0056
418.3219;405.0056
419.0119;405.0038
414.9506;405.0019
421.1494;404.9981
417.885;404.9981
418.56;404.9962
416.7188;404.9944
420.3206;404.9944
417.9825;404.9906
420.645;404.9887
420.69;404.9869
414.1312;404.9831
418.5844;404.9794
420.9937;404.9756
420.0225;404.9756
417.5006;404.9756
420.6281;404.9738
420.2963;404.9719
418.44;404.9681
417.3937;404.9662
420.3319;404.9625
420.1669;404.9606
420.5419;404.9606
420.2344;404.9569
420.7931;404.9569
420.2494;404.955
418.5975;404.9531
417.6844;404.9512
419.775;404.9456
417.975;404.9381
409.0819;404.9362
418.665;404.9362
414.9637;404.9344
420.8119;404.9344
418.6894;404.9325
420.3788;404.9288
417.7744;404.9288
417.8625;404.9287
415.05;404.9175
420.3319;404.9156
420.3825;404.9081
420.8794;404.9081
417.8794;404.9006
419.985;404.8969
419.8669;404.8969
418.0406;404.8969
417.5663;404.8969
418.4962;404.895
420.6806;404.8894
417.8794;404.8875
414.915;404.8838
420.2363;404.8819
420.6431;404.8781
421.17;404.8781
417.8831;404.8744
419.6625;404.8687
420.3131;404.8669
420.2775;404.865
419.8875;404.8631
421.1456;404.8613
420.885;404.8612
420.15;404.8519
417.885;404.85
420.6281;404.8481
414.9694;404.8463
418.1381;404.8463
415.02;404.8387
420.8063;404.8369
417.9337;404.835
418.3931;404.835
414.9694;404.8313
419.3606;404.8312
420.4463;404.8275
417.7744;404.8275
420.1762;404.8238
421.1156;404.8219
420.5944;404.82
417.8456;404.82
409.0275;404.8163
417.7519;404.8144
420.5756;404.8125
420.5381;404.8106
420.6;404.805
417.8831;404.8013
416.3662;404.79
421.1175;404.7863
414.93;404.7787
420.3375;404.7731
420.7631;404.76
417.8625;404.76
420.5006;404.7487
421.0969;404.745
419.8125;404.745
414.9825;404.7431
419.9119;404.7413
419.8669;404.7375
420.5531;404.7356
417.6169;404.7338
420.2062;404.73
417.9094;404.73
418.2375;404.73
417.4425;404.73
420.945;404.7244
417.8869;404.7225
415.0237;404.7169
420.1762;404.715
420.2588;404.7112
417.5963;404.7112
418.1531;404.7094
420.1069;404.7056
420.3731;404.7019
420.7444;404.7019
417.8625;404.7
415.0163;404.6963
417.8625;404.6944
418.1437;404.6944
414.795;404.6869
419.9025;404.6869
418.0969;404.6869
417.7181;404.685
417.8643;404.6794
418.6406;404.6794
418.7025;404.6738
419.925;404.6681
417.7256;404.6663
420.3188;404.6644
417.9881;404.6644
420.3844;404.6588
421.2019;404.655
418.3256;404.655
417.9375;404.655
417.4931;404.655
414.9262;404.6531
415.0031;404.6531
420.7144;404.6494
420.2925;404.6475
420.5475;404.6456
417.6056;404.6438
419.7919;404.6344
414.9881;404.6325
417.4331;404.6325
420.5963;404.6306
414.8681;404.625
408.9956;404.6212
417.8531;404.6137
415.0594;404.6119
415.0088;404.6119
418.7288;404.6119
420.0244;404.61
418.9856;404.61
417.6469;404.61
420.3412;404.6081
419.9625;404.6081
420.3806;404.6025
420.4219;404.6025
417.5137;404.6025
420.6712;404.5894
417.75;404.5856
417.4425;404.5837
419.7825;404.58
417.8569;404.58
414.9863;404.5781
420.4969;404.5744
420.3337;404.5688
420.7556;404.5631
418.3819;404.5594
418.5619;404.5575
420.1275;404.5537
417.9656;404.55
419.82;404.5481
420.8944;404.5444
415.1288;404.5425
408.9188;404.5388
420.7256;404.5331
417.9469;404.5331
418.5656;404.5331
420.6806;404.5313
415.0125;404.5294
420.2662;404.5275
420.4163;404.52
408.7519;404.5163
418.575;404.5163
421.1531;404.5144
420.3169;404.5144
419.9287;404.5106
420.8438;404.5106
417.6188;404.5106
418.2581;404.5069
415.0462;404.505
420.735;404.505
418.1813;404.5031
418.35;404.4994
420.0206;404.4956
420.0394;404.4919
415.1719;404.49
414.975;404.4731
415.2544;404.4713
418.0369;404.4656
417.4556;404.4637
418.9219;404.4581
415.0556;404.4544
420.4631;404.4544
420.2719;404.4544
418.1625;404.4469
420.8587;404.445
415.0313;404.4431
419.6606;404.4413
421.1569;404.4375
419.9063;404.4356
418.1606;404.4337
420.69;404.4319
421.1156;404.4319
420.3844;404.43
408.8063;404.43
420.6638;404.4281
408.825;404.4262
418.9256;404.4262
417.6019;404.4262
419.805;404.415
418.5075;404.415
418.3238;404.4113
417.8719;404.4037
417.9881;404.4019
417.7687;404.4019
420.9019;404.3981
420.6806;404.3962
419.8556;404.3944
417.4425;404.3944
421.0462;404.3906
417.9431;404.3869
418.2281;404.3831
417.6638;404.3813
417.4912;404.3775
418.3387;404.3756
420.1013;404.3737
419.9569;404.3719
420.72;404.37
421.2225;404.3644
421.1363;404.3625
417.6881;404.355
420.3863;404.3531
408.8662;404.3494
419.9194;404.3456
420.6787;404.3419
420.4219;404.3419
420.6056;404.3344
417.7781;404.3306
418.0181;404.3269
415.6725;404.325
420.3544;404.3231
420.4125;404.3213
420.8756;404.3194
417.8513;404.3175
417.6881;404.3156
418.1494;404.3025
418.1269;404.3025
420.2213;404.295
420.36;404.2894
421.1194;404.2894
415.1981;404.2669
408.9488;404.2631
417.9431;404.2613
417.4219;404.2613
420.8213;404.2594
420.4069;404.2575
420.1556;404.2556
417.8606;404.2556
419.3737;404.25
420.3375;404.25
419.4769;404.2425
420.24;404.2388
420.6338;404.2331
420.9394;404.2312
420.0244;404.2238
420.3319;404.2219
420.1856;404.22
415.1156;404.2162
415.0031;404.2125
419.9644;404.2106
420.7219;404.2087
420.4031;404.205
413.4994;404.1994
417.6956;404.1994
418.1231;404.1975
417.5906;404.1956
417.6881;404.1956
420.8944;404.1938
417.7256;404.1938
420.7387;404.1919
417.7631;404.1862
418.08;404.1844
418.4756;404.1825
413.5744;404.1806
420.3488;404.175
420.2137;404.1694
417.4519;404.1656
418.3312;404.16
420.915;404.1581
421.2094;404.1506
420.4219;404.1506
420.9056;404.1356
417.7819;404.13
420.0638;404.1281
415.05;404.1206
420.2944;404.1206
418.2094;404.1206
418.125;404.1206
420.5062;404.1131
418.3294;404.1112
419.1638;404.1038
419.0438;404.0963
408.8475;404.0963
420.3994;404.0944
417.3037;404.0906
418.7719;404.085
417.7762;404.0831
417.4031;404.0831
420.6056;404.0794
415.3763;404.0775
415.3294;404.0663
413.1431;404.0663
420.8494;404.0663
420.2813;404.0606
420.3619;404.0475
418.0219;404.0475
415.4119;404.0456
418.53;404.0456
415.3031;404.04
420.3994;404.0381
420.8662;404.0381
420.3281;404.0344
415.4381;404.0306
420.5869;404.025
418.2394;404.0231
417.8156;404.0212
408.75;404.0194
415.9012;404.0138
419.6681;404.0137
415.2975;404.0063
415.0837;403.9912
418.8337;403.9894
418.7531;403.9894
414.7294;403.9875
414.9562;403.9875
415.08;403.9856
408.8831;403.9856
417.8119;403.9856
415.2056;403.9837
420.375;403.9819
418.3444;403.9819
416.8312;403.98
418.8806;403.9781
408.7781;403.9763
420.2288;403.9725
417.78;403.9725
413.6813;403.965
419.8481;403.9631
417.4294;403.9631
420.2775;403.9575
420.4763;403.95
420.1444;403.9481
417.9131;403.9463
413.4562;403.9444
420.9169;403.9444
417.825;403.9406
420.2869;403.9331
417.8175;403.9331
418.0875;403.9312
413.0756;403.9294
412.1437;403.92
420.1613;403.9163
420.7238;403.9144
417.7144;403.9144
420.705;403.9125
418.3688;403.9106
418.4906;403.9106
420.75;403.9088
408.7838;403.9088
417.42;403.905
418.7288;403.905
418.23;403.8769
420.0187;403.875
420.7238;403.875
418.2563;403.8731
417.9937;403.8731
419.8819;403.8694
417.9919;403.8675
417.5006;403.8619
417.9188;403.8619
420.435;403.86
418.0088;403.8581
418.0481;403.8563
418.3125;403.8544
420.45;403.8525
418.0706;403.8506
415.0781;403.8469
418.0669;403.8469
418.2938;403.845
414.5175;403.8431
417.75;403.8431
413.5031;403.8412
412.5356;403.8412
417.7875;403.8412
418.2919;403.8394
417.8813;403.8394
417.8063;403.8337
418.3781;403.8337
413.4075;403.8319
420.7181;403.8319
416.145;403.8319
420.6094;403.8244
417.8213;403.8225
413.2087;403.8206
420.0131;403.8188
412.2056;403.8112
415.05;403.8094
415.4344;403.8
418.5413;403.8
415.0856;403.7981
413.8144;403.7962
412.2656;403.7925
412.9519;403.7888
418.29;403.7869
420.2456;403.7775
417.75;403.7756
417.9188;403.7737
420.9206;403.7719
416.535;403.7719
420.7144;403.77
416.3213;403.7681
418.0988;403.7681
408.8194;403.7663
413.5481;403.7662
418.1906;403.7644
420.4781;403.7588
408.7575;403.7587
419.4919;403.755
420.5119;403.7531
417.8475;403.7531
414.2663;403.7513
419.9212;403.7494
418.2769;403.7494
413.4431;403.7419
412.2506;403.7419
418.7869;403.7419
421.0706;403.7362
422.7;403.7325
413.0925;403.7306
413.7319;403.7269
415.5262;403.7231
415.1588;403.7213
413.0812;403.7213
418.2169;403.7194
420.6525;403.7175
418.2131;403.7175
413.3531;403.7137
421.32;403.7137
412.3687;403.7137
413.7844;403.7119
417.4181;403.71
417.045;403.7062
420.2588;403.7044
408.945;403.7044
417.7631;403.7044
413.085;403.7025
420.1931;403.7025
418.5094;403.7025
419.9475;403.7006
412.3087;403.6988
413.6194;403.695
411.5625;403.695
415.4381;403.6931
418.5506;403.6913
420.9;403.6894
412.3181;403.6894
417.9656;403.6894
412.7588;403.6837
418.6706;403.6837
417.7631;403.6837
418.1025;403.6819
418.0425;403.6819
415.1681;403.68
413.7787;403.6725
413.9081;403.6706
418.2506;403.6688
418.3744;403.6688
417.9206;403.6669
413.415;403.6631
408.945;403.6631
417.7369;403.6594
418.35;403.6556
412.4344;403.6519
418.4175;403.6519
417.7313;403.6481
420.15;403.6462
421.125;403.6462
416.6756;403.6462
413.3981;403.6444
419.3756;403.6444
418.1944;403.6444
412.4344;403.635
417.9938;403.635
413.7938;403.6331
417.4219;403.6312
417.8681;403.6237
421.2431;403.6219
408.9337;403.6088
418.6312;403.6088
417.9694;403.6087
414.0262;403.6069
417.1481;403.6069
418.2881;403.6069
411.5062;403.605
422.7038;403.6013
420.4069;403.6013
419.9719;403.5975
419.8781;403.5975
419.9625;403.5975
413.3475;403.5956
417.8662;403.5956
420.7519;403.5938
412.2263;403.5938
408.9375;403.5881
417.75;403.5881
412.4044;403.5844
418.4006;403.5713
418.4887;403.5713
420.5212;403.5694
418.5244;403.5694
412.3463;403.5675
415.1212;403.56
417.8456;403.56
418.3312;403.5562
413.2125;403.5544
420.3319;403.5544
413.2219;403.5525
421.2;403.5488
420.4444;403.5487
418.7606;403.5487
421.0256;403.5469
412.0744;403.545
413.2838;403.545
412.9688;403.5413
411.4688;403.5375
418.0837;403.5375
413.0306;403.5356
408.9544;403.5356
418.7831;403.5356
417.885;403.5356
413.1956;403.5319
417.4556;403.5281
412.1269;403.5244
418.3688;403.5225
418.5394;403.5225
420.1331;403.5206
413.8687;403.5187
417.8925;403.5187
421.2581;403.5169
412.1906;403.515
418.3294;403.5038
418.0706;403.5
415.5394;403.4962
418.7531;403.4962
417.84;403.4962
417.8737;403.4962
412.275;403.4887
417.93;403.4887
417.8681;403.4869
420.4612;403.485
420.4388;403.4813
408.8138;403.4756
417.9056;403.4756
412.3444;403.4738
413.1881;403.4719
422.6606;403.47
420.6319;403.4681
417.7687;403.4681
420.2006;403.4662
420.15;403.4662
408.585;403.4625
412.0856;403.4625
413.2294;403.4587
417.465;403.4587
419.2631;403.4512
420.5531;403.4494
412.0444;403.4494
411.6225;403.4475
418.5525;403.4475
415.05;403.44
418.3856;403.4362
418.2244;403.4306
408.4594;403.4269
420.9188;403.425
418.1756;403.425
420.6094;403.4231
418.3106;403.4231
415.6481;403.4213
411.33;403.4194
417.4912;403.4138
421.2787;403.41
420.9806;403.41
420.3187;403.4081
415.7062;403.4063
421.275;403.4063
420.5812;403.3987
420.6581;403.395
420.0675;403.395
408.0787;403.3931
412.365;403.3931
412.4625;403.3913
417.9;403.3912
411.1312;403.3894
413.2275;403.3875
420.5963;403.3875
415.5544;403.3856
412.9388;403.3819
410.9794;403.38
408.9431;403.3781
411.3169;403.3781
417.9225;403.3781
412.4175;403.3763
420.225;403.3744
413.8594;403.3706
420.3581;403.3706
418.2731;403.3706
413.3362;403.3687
412.1812;403.3687
412.4362;403.3612
411.2981;403.3594
411.4313;403.3575
