K5PC5CH.OP;K5PC6CH.OP;K5T10_2.PV;K5T5_1.PV;K5T18_1.PV;K5T8_5.PV;K5T12.PV
29.45536;42.18459;90.99792;569.625;209.9102;99.75521;149.5283
29.54995;42.20917;91.26041;569.4349;209.9454;99.7551;149.5207
22.91057;36.14406;92.01385;540.4838;196.0356;99.755;144.5336
26.29338;39.0149;92.18448;553.0594;195.641;99.75417;143.9898
29.78662;42.2101;91.34729;571.4401;210.0173;99.75396;149.5901
22.79177;36.16979;91.9826;541.7047;195.7356;99.75396;144.5173
29.55365;42.19271;91.21479;570.5438;209.9083;99.75385;149.5482
29.50755;42.17891;90.83854;568.2099;210.1158;99.75385;149.5219
29.48318;42.20245;91.21062;567.8958;209.3515;99.75282;149.5262
29.70151;42.20109;91.24198;569.8958;209.8919;99.75229;149.4334
29.52125;42.21625;90.91875;569.3276;209.294;99.75219;149.3961
29.75792;42.20135;91.30563;570.1365;210.0313;99.75198;149.6109
29.64771;42.21068;91.01791;569.4672;209.6548;99.75198;149.4681
29.44771;42.19823;91.03761;571.6255;210.1515;99.75167;149.566
29.40599;42.21901;91.00042;569.325;209.9829;99.75104;149.5186
29.66214;42.19755;90.83281;569.5729;209.9417;99.75052;149.4092
22.83838;36.15849;92.02688;537.5109;196.0542;99.75042;144.4983
22.71089;36.14568;91.94334;540.137;195.9723;99.75;144.5039
29.47787;42.23797;91.13406;571.3073;209.4198;99.74989;149.5216
29.54677;42.18646;90.98386;569.5286;209.9685;99.74958;149.4585
29.50745;42.18396;90.83041;570.4792;209.5579;99.74917;149.38
35.78005;47.30016;89.08365;586.7146;217.0967;99.74895;149.5889
29.51391;42.22245;90.81583;571.562;209.7152;99.74854;149.4907
29.58505;42.22245;91.27657;570.2005;210.0125;99.74844;149.6072
29.47859;42.21453;90.89938;570.4646;210.164;99.74833;149.5233
29.61453;42.19172;90.80386;571.9167;209.6117;99.74823;149.375
29.50385;42.19724;90.98187;569.7474;209.9827;99.74823;149.4728
29.45604;42.20526;90.99458;570.3297;210.0267;99.74812;149.5395
22.99229;36.17307;92.00323;539.3787;195.8504;99.74729;144.4874
22.72792;36.15094;91.76292;539.7703;195.8529;99.74729;144.5218
22.80313;36.14651;92.02396;538.976;195.7631;99.74709;144.6528
22.83448;36.13927;91.97969;539.912;195.5537;99.74615;144.5682
29.40844;42.21052;91.05375;570.2693;210.089;99.7451;149.5032
22.88495;36.12557;92.0425;538.5339;195.6367;99.7451;144.4495
29.70078;42.21182;90.84854;569.312;209.4146;99.74479;149.3452
22.65099;36.16354;91.98937;537.8057;195.9025;99.74344;144.556
29.59448;42.20573;91.03667;570.3177;209.9079;99.74333;149.5441
29.58813;42.23021;91.24031;569.1401;209.9308;99.74333;149.5924
22.78396;36.18677;91.84427;541.2625;196.0123;99.74333;144.4716
31.77266;43.67854;92.49687;575.0385;212.5415;99.74292;151.0082
29.67104;42.22354;91.27364;568.8588;209.8292;99.74292;149.551
22.80766;36.17854;91.80448;537.9432;195.9702;99.74261;144.4789
29.68156;42.24151;91.12719;569.6573;210.079;99.74198;149.6141
22.79969;36.15328;91.80115;541.012;195.8575;99.74177;144.4652
26.1213;38.95354;92.14729;554.3995;195.9477;99.74156;143.9577
29.65088;42.19609;90.82823;570.2396;210.0092;99.74136;149.5324
22.08193;35.8813;89.72208;538.9328;196.341;99.74094;144.3833
22.93146;36.14026;91.95323;542.3521;195.646;99.7401;144.5085
22.69854;36.15323;91.99146;538.4443;195.6065;99.7401;144.4235
29.0187;41.29943;91.19771;559.2427;205.946;99.73927;148.1721
29.54115;42.24859;91.08791;570.4792;210.0173;99.73896;149.5952
22.91677;36.16698;91.7799;539.6339;195.7777;99.73844;144.4695
22.7037;36.13536;91.94646;540.4354;195.6148;99.7375;144.3642
22.79026;36.14104;91.96584;541.549;195.5581;99.73666;144.5271
29.65937;42.19354;90.98688;568.389;210.0769;99.73656;149.4368
22.91724;36.15786;91.72875;537.8453;195.6175;99.73563;144.4854
26.22542;39.00229;92.17625;554.8141;196.216;99.73448;144.0878
22.90693;36.1426;91.91187;541.1703;195.6692;99.73406;144.4952
29.53286;42.21109;90.86479;568.1594;209.4021;99.73396;149.3847
29.525;42.20167;90.82604;571.1354;209.9379;99.73386;149.5455
22.95344;36.17339;91.84865;539.3969;195.7446;99.73219;144.4669
22.90427;36.16349;91.93781;540.8172;195.7929;99.73187;144.5185
22.78078;36.13844;91.90479;541.7776;195.5967;99.73167;144.376
22.93677;36.1238;91.73417;540.4661;195.3617;99.73021;144.3631
22.65781;36.15109;92.0525;540.4276;196.0377;99.7299;144.6507
27.24667;39.6376;90.52333;554.7792;204.8131;99.72885;147.7782
22.91729;36.13875;91.81906;539.8162;195.4067;99.72865;144.3976
22.84838;36.20234;92.04198;540.8901;195.8785;99.72719;144.5197
22.92052;36.14463;91.94135;542.0818;195.5967;99.72698;144.5492
27.78969;39.87484;92.81261;559.5463;200.746;99.72667;146.0318
29.59552;42.23964;90.99802;569.2245;209.6456;99.72614;149.4409
22.99688;36.15541;92.01771;542.5156;195.8438;99.72604;144.5091
26.18386;39.40224;90.3174;550.5792;204.5131;99.72542;147.0755
22.85896;36.12792;91.84219;539.2792;195.4385;99.72531;144.4441
22.89;36.15813;91.875;539.3406;195.7125;99.72511;144.3614
33.2512;45.33437;93.2252;583.6323;211.8296;99.725;149.9181
29.58323;42.25094;90.99969;569.5135;209.4219;99.7249;149.3788
22.86432;36.14203;91.85594;539.5156;195.5492;99.72479;144.4995
22.86781;36.18412;92.05094;542.2682;195.8917;99.72312;144.5492
29.6613;42.2362;91.04208;568.0687;209.3288;99.72292;149.4145
22.79318;36.19583;91.75531;538.2;195.6638;99.72292;144.4964
22.94802;36.15292;91.80333;539.3948;195.9165;99.7224;144.3484
22.82781;36.15078;91.98032;543.9385;195.6765;99.72188;144.5275
29.57708;42.21901;91.02448;569.2172;209.3981;99.72146;149.3206
29.51089;42.24245;90.96562;569.9943;209.5581;99.72104;149.4582
22.87172;36.15292;91.82011;542.113;196.1177;99.72031;144.457
22.86682;36.1413;91.87032;541.9979;195.6081;99.71927;144.3545
29.6038;42.22266;91.09469;570.4042;209.6808;99.71896;149.385
22.83943;36.14828;91.88375;541.9916;195.614;99.71896;144.3697
29.49276;42.20911;90.95781;569.8807;209.4427;99.71802;149.2948
22.95141;36.20359;91.90938;542.988;196.1673;99.71761;144.4497
22.93896;36.18271;92.00906;541.4771;196.255;99.7175;144.6807
29.64125;42.2351;90.93323;569.212;209.3996;99.71709;149.3153
22.78588;36.16109;91.87479;539.2052;195.6846;99.71687;144.5055
29.04349;41.26614;91.15907;561.3224;205.781;99.71646;148.1764
29.62188;42.21375;90.99563;570.213;209.4137;99.71615;149.3218
26.63787;38.99401;92.17667;555.4359;196.3354;99.71604;144.091
22.80042;36.13781;91.7049;537.2167;195.4604;99.71573;144.4568
22.73776;36.18172;91.94604;541.6791;196.3431;99.71573;144.5507
22.88615;36.13719;91.78948;541.4786;196.1442;99.7151;144.4174
22.72292;36.1939;91.98229;541.0932;196.4235;99.71427;144.5695
29.45328;42.23318;91.03323;567.0068;209.3087;99.71407;149.4228
29.5224;42.22005;91.07677;568.7797;209.7427;99.71333;149.4405
22.98484;36.14891;91.78333;539.8713;195.7275;99.71323;144.4408
22.63812;36.13833;91.82864;537.0901;195.7333;99.71302;144.5442
22.76823;36.14219;91.76875;538.7719;195.9921;99.71198;144.4035
22.90964;36.14979;91.67344;540.8922;195.3894;99.71167;144.3178
22.85417;36.13692;91.82052;539.875;196.0933;99.71156;144.4974
22.55547;36.13766;91.71979;539.0886;195.7777;99.71094;144.3948
22.83177;36.16448;91.67989;540.2766;195.5969;99.71062;144.2651
22.93906;36.17401;92.02333;540.0917;195.9142;99.7099;144.4776
29.4649;42.26302;91.03792;569.6484;209.8883;99.70906;149.4964
29.52031;42.24776;91.05906;569.1922;209.774;99.70865;149.3965
22.85891;36.17578;91.97198;541.5693;196.4285;99.70834;144.616
22.73474;36.13802;91.80833;539.1229;195.725;99.70834;144.4709
33.13344;45.36526;93.24344;581.1;211.7304;99.70802;149.8353
29.54172;42.23188;91.04083;570.2177;209.5956;99.70792;149.3727
29.59078;42.24015;91.04708;568.2229;209.3794;99.70729;149.3772
22.71406;36.17182;91.77906;539.4911;195.9654;99.70729;144.4269
23.0024;36.14969;91.76865;541.0802;195.8356;99.70604;144.4472
22.64719;36.13213;91.83479;537.1083;195.9215;99.70594;144.5491
22.75724;36.13484;91.75042;539.7615;196.0298;99.70531;144.3786
22.83401;36.14693;91.67406;539.7292;195.4265;99.705;144.3322
22.78224;36.17521;91.77937;534.9823;195.716;99.70469;144.4821
22.71927;36.12182;91.88354;538.9568;196.0879;99.70438;144.5059
22.75948;36.16714;91.63698;539.5084;195.3106;99.70386;144.2933
22.92234;36.14359;92.09417;541.6208;195.5419;99.70354;144.5782
22.81396;36.15385;91.80875;539.0203;195.8521;99.70333;144.4655
29.44047;42.2424;90.86781;568.6609;209.6246;99.70302;149.215
26.32297;39.015;92.20594;555.6813;196.0321;99.70281;144.1013
29.58573;42.23635;90.86833;570.6047;209.5394;99.7025;149.3092
31.77094;43.67495;92.51521;575.4;212.8117;99.70239;150.9164
22.98063;36.15641;92.15396;539.8823;195.7348;99.70229;144.6376
22.6512;36.14979;91.79958;538.1042;195.6771;99.70146;144.4709
29.61349;42.25276;91.08511;568.3828;209.7692;99.70135;149.4225
29.37891;42.20813;90.96136;570.5859;209.4708;99.70135;149.3522
22.79229;36.14495;91.69698;536.6891;195.3058;99.70114;144.43
22.90344;36.18016;91.61302;540.4188;195.4935;99.70084;144.2716
22.89115;36.16625;92.07;540.2286;195.4808;99.70073;144.5728
22.79328;36.17599;92.04865;542.4729;195.9346;99.70062;144.5063
22.87589;36.14052;91.72385;539.9422;195.6846;99.70052;144.2706
22.76208;36.12537;91.85958;537.8109;196.2356;99.70042;144.5467
22.84297;36.13828;91.71031;540.6182;195.7292;99.7001;144.2956
22.83266;36.15172;91.79198;539.5187;196.0121;99.6999;144.468
22.84208;36.16927;92.01802;541.3604;196.2079;99.69968;144.5334
29.61312;42.23167;90.85532;567.7901;209.5404;99.69896;149.2493
26.32818;39.04917;92.23292;556.862;196.3635;99.69865;144.0899
29.59672;42.23344;91.01385;569.6437;209.4185;99.69844;149.3965
22.85495;36.19365;92.02937;542.139;195.8362;99.69833;144.5483
29.46203;42.22891;90.84125;570.4667;209.49;99.69781;149.3119
27.7574;39.88542;92.82813;561.3156;200.7985;99.6976;145.9394
29.61083;42.22511;91.01614;569.5385;209.5073;99.69698;149.33
22.88828;36.15198;92.16875;541.876;196.009;99.69698;144.6414
23.10099;36.16016;92.07729;541.7594;196.5833;99.69666;144.5491
22.94849;36.17422;91.64365;536.9599;195.2888;99.69636;144.4071
26.34729;39.00823;92.23333;556.4313;195.9512;99.69552;144.14
22.59917;36.12135;91.86844;539.688;196.4258;99.69521;144.4694
29.51396;42.22125;91.04542;568.6578;209.964;99.69511;149.5471
23.00912;36.15427;91.56416;542.2073;195.9771;99.69511;144.3342
29.36943;42.23536;91.08791;569.076;209.545;99.69489;149.4759
29.48823;42.20536;91.09812;570.8958;209.8821;99.69479;149.5543
29.41776;42.22036;90.8476;566.5948;209.4702;99.69448;149.278
29.10099;41.30239;91.2001;558.5089;205.6594;99.69427;148.1463
22.9149;36.19672;91.97146;540.9604;195.9729;99.69406;144.4835
22.93964;36.19005;91.62937;539.6016;195.6773;99.69354;144.3833
29.53469;42.21823;91.07427;570.1641;209.664;99.6926;149.5562
22.99333;36.15948;92.09521;540.0417;195.511;99.6926;144.5821
29.52328;42.20984;90.89052;569.9568;209.5252;99.69209;149.317
22.88047;36.13167;92.14323;541.0479;196.6085;99.69167;144.636
22.87807;36.16198;91.57792;541.0349;195.8896;99.69135;144.3362
29.58292;42.21245;91.15;569.6;209.5071;99.69104;149.5112
29.56594;42.23635;91.02312;569.6208;209.9208;99.69104;149.5535
26.36339;38.95682;92.35219;551.85;195.6825;99.69104;144.0504
29.39323;42.21412;90.86417;567.3547;209.4679;99.69093;149.2044
22.78797;36.15891;91.68729;540.6745;195.7813;99.69083;144.3901
22.8613;36.14302;91.72958;538.813;195.7802;99.69052;144.435
29.54849;42.22562;90.91219;568.6354;209.3613;99.69041;149.2257
22.85563;36.13203;91.8551;538.0745;196.2804;99.69021;144.5227
23.04078;36.16948;91.7051;540.6802;195.8821;99.68969;144.3736
29.52328;42.21849;90.85031;570.263;209.3483;99.68958;149.1564
22.91323;36.14188;92.21385;540.4391;196.5625;99.68916;144.6264
22.85984;36.16573;91.70062;541.4146;195.8827;99.68906;144.369
26.40026;39.00979;92.23802;554.0615;196.269;99.68896;144.1129
26.28588;38.97734;92.28427;553.5485;195.3681;99.68875;144.0264
29.47568;42.24333;91.14229;569.1495;209.5181;99.68771;149.5007
31.22318;43.14135;92.14708;570.363;207.8125;99.68708;148.6381
29.48016;42.23198;91.00198;568.7516;210.0121;99.68667;149.4706
29.30854;42.2087;90.95781;566.7193;209.4152;99.685;149.2475
22.79719;36.15511;91.59823;540.1959;195.8658;99.68313;144.339
29.66537;42.23656;91.05625;570.425;209.5915;99.6826;149.5189
27.23083;39.60266;90.41469;552.2323;204.8308;99.6826;147.7083
22.83885;36.15932;91.55854;540.9625;195.5315;99.6825;144.3525
26.42531;38.96193;92.21667;554.7266;196.1644;99.68229;144.1086
22.95547;36.17047;91.98511;541.2599;195.7952;99.68229;144.4619
22.99573;36.16729;92.18885;540.899;196.3092;99.68208;144.6383
26.34344;39.01328;92.35521;556.312;196.1517;99.68135;144.0995
26.31365;39.03094;92.38417;554.0443;195.9519;99.67917;144.0809
29.71802;42.2099;90.91156;569.2932;209.3085;99.67802;149.2659
22.86724;36.14776;91.83958;538.8016;196.3431;99.67802;144.4714
29.71057;42.22859;90.87312;568.5182;209.5458;99.67771;149.2544
26.44958;39.02365;92.21437;558.6339;196.0654;99.67729;144.1315
29.45182;42.23161;90.93708;570.0333;209.8602;99.67709;149.3027
23.01333;36.14417;91.60906;541.5177;195.7933;99.67667;144.3542
29.5026;42.23083;90.9025;570.701;209.2769;99.6751;149.3147
26.50974;39.03531;92.22208;554.0547;195.2517;99.6749;143.9579
22.84109;36.15958;91.76458;539.3203;195.8894;99.67479;144.3022
29.68213;42.21245;90.97646;569.3177;209.7369;99.67458;149.3216
29.58766;42.23901;90.89208;568.6912;209.306;99.67458;149.2001
22.81578;36.14787;91.96396;538.2578;195.8544;99.67448;144.3631
22.89338;36.14354;92.0375;539.3401;195.8185;99.67406;144.4642
22.66719;36.13969;91.83802;540.8927;196.1929;99.67385;144.3917
29.55427;42.23703;90.97646;570.3969;210.0713;99.67375;149.4416
29.59198;42.20599;90.925;570.9333;209.8604;99.67313;149.3172
29.48448;42.21375;90.9125;568.251;209.4829;99.67313;149.2048
22.75766;36.19927;92.08688;541.5453;195.7575;99.67219;144.4987
23.01542;36.13969;92.06604;539.9031;195.7969;99.67198;144.391
29.57151;42.22036;90.97469;570.3448;209.4633;99.67114;149.4012
29.51698;42.20828;90.95635;567.337;209.4596;99.67114;149.2534
32.96786;45.35297;93.22021;581.7562;211.6954;99.67083;149.7625
26.39271;38.99318;92.26521;556.262;196.1129;99.6701;144.0968
26.47141;39.01193;92.2624;555.8901;196.0906;99.6699;144.0935
29.58969;42.22766;90.93594;568.8818;209.4204;99.66896;149.1515
22.89719;36.14037;91.5875;540.8599;195.9398;99.66875;144.3663
29.57063;42.22031;90.9674;570.012;209.7981;99.66865;149.4872
22.92573;36.15739;91.53156;541.1917;195.4573;99.66865;144.31
22.90354;36.16135;91.84344;540.5234;195.9135;99.66854;144.3663
22.90682;36.15042;92.01344;540.1307;195.9042;99.66844;144.4729
22.99521;36.16276;92.03667;539.712;195.7835;99.66833;144.3648
29.53604;42.2175;90.89604;569.2391;209.3394;99.6674;149.3184
22.94641;36.16552;92.09657;541.6479;195.8138;99.66719;144.5504
22.88208;36.14818;91.5601;540.2328;195.4175;99.66646;144.3419
29.48573;42.21245;90.95052;570.7333;210.0777;99.66605;149.4179
22.94599;36.12979;91.77448;540.6859;196.1492;99.665;144.5342
22.7288;36.1313;91.91177;541.3359;195.7998;99.66406;144.4198
22.92828;36.17667;91.765;538.8885;196.1194;99.66386;144.5632
22.89839;36.16417;91.78344;540.4906;195.8954;99.66333;144.3131
22.76099;36.15646;91.9675;542.2021;195.9727;99.66292;144.4641
22.8001;36.13708;91.98375;538.3807;196.0958;99.66261;144.5535
22.89302;36.18276;91.73677;539.1511;196.1781;99.66219;144.5291
23.0025;36.16208;92.1325;540.3802;195.9679;99.66209;144.6067
27.75703;39.88453;92.79802;559.5328;200.8904;99.66198;145.9539
22.86385;36.14297;91.60062;541.3474;195.6992;99.66187;144.3819
22.60042;36.11271;91.90052;541.9573;195.8846;99.66187;144.4113
22.68031;36.14406;91.86427;539.5021;195.7965;99.66167;144.5283
22.85359;36.19505;92.05083;541.5667;195.6973;99.66156;144.4834
26.44036;38.95953;92.18052;553.1755;195.3515;99.66093;143.8141
22.07682;35.85896;89.73354;539.3104;196.2279;99.66093;144.3737
22.96484;36.16484;91.65021;539.6964;195.6829;99.65948;144.3638
22.99162;36.16406;91.62302;539.9016;195.6631;99.65885;144.2848
22.86427;36.14604;91.76823;542.8688;196.1046;99.65823;144.5707
22.8262;36.14276;91.86104;537.6427;196.3142;99.65771;144.5049
29.39516;42.19396;90.95458;570.2297;209.8533;99.6575;149.4146
22.92193;36.15615;91.57437;542.7313;195.57;99.6575;144.315
29.39037;42.22391;91.00343;569.7313;209.615;99.65719;149.4781
22.89948;36.15526;91.77615;538.5396;196.0371;99.65677;144.5639
29.56073;42.20615;91.03271;569.1016;209.5448;99.65656;149.2715
22.7387;36.13776;91.93521;540.4297;196.1183;99.65656;144.5589
23.02807;36.14682;91.8576;537.4068;196.2771;99.65614;144.477
23.02323;36.16625;91.82833;538.7615;195.666;99.65573;144.3663
36.34266;47.40323;89.06187;584.9865;217.1715;99.65562;149.4776
22.97422;36.13854;91.79906;536.9047;196.141;99.65562;144.5442
29.53292;42.22943;90.99687;569.3417;209.3975;99.65531;149.2925
22.85042;36.16995;91.77688;539.7136;196.1094;99.65417;144.5819
22.8924;36.14026;91.84812;539.7229;195.8092;99.65334;144.3728
22.74313;36.1137;91.86521;540.2302;196.0402;99.65334;144.4475
22.71396;36.13318;91.82313;538.9141;196.1498;99.65323;144.5015
22.97245;36.16719;92.15542;540.324;196.1842;99.65312;144.5916
22.67276;36.14651;91.85292;540.7584;195.8779;99.65312;144.5518
22.85953;36.15385;91.83833;537.5146;196.0985;99.65302;144.4472
22.92651;36.16813;91.90198;540.8349;195.9169;99.65104;144.3782
22.94734;36.15797;92.01406;541.3068;196.0804;99.65042;144.5458
26.50766;38.9589;92.08677;553.4099;195.854;99.64979;143.9051
22.93583;36.13318;91.81521;536.4021;196.1971;99.64969;144.5139
28.96193;41.26042;91.22511;559.975;205.6823;99.64948;148.155
22.69802;36.11261;91.8576;540.6791;196.1171;99.64938;144.4869
22.86615;36.14463;91.60438;540.4156;195.6767;99.64896;144.2492
22.82917;36.13261;91.67667;540.2542;195.6035;99.64896;144.3148
22.65307;36.1125;91.89458;539.737;195.9352;99.64896;144.4576
22.73516;36.16458;91.85011;538.7182;195.9796;99.64844;144.5315
22.76682;36.13495;91.89417;538.9073;195.4092;99.64833;144.429
22.88068;36.18771;91.85823;540.7573;196.0204;99.64771;144.3947
22.83818;36.13594;92.17;540.9745;196.0731;99.64771;144.6253
26.49896;39.00276;92.15865;553.9797;195.515;99.64729;143.8626
23.0676;36.17557;92.07719;544.9203;196.2263;99.64709;144.577
32.9487;45.3687;93.25854;581.9313;211.615;99.64615;149.6744
31.68328;43.65219;92.53438;576.076;212.9735;99.64531;150.9665
26.31927;38.93094;92.11927;553.9213;195.7646;99.6449;143.8894
22.93583;36.20984;91.8974;540.6791;195.5302;99.64468;144.3463
22.86552;36.17609;91.64656;540.4396;195.4308;99.64438;144.3126
22.74255;36.17537;91.82531;536.4245;196.1585;99.64407;144.5189
27.22099;39.6426;90.36271;549.499;204.8533;99.64156;147.6224
26.5962;38.96021;92.03833;554.8406;196.0456;99.64156;143.9633
22.92083;36.14781;91.84615;544.3375;196.1379;99.64125;144.5244
22.85984;36.17724;91.55052;542.7089;195.3194;99.64125;144.2908
22.78911;36.16292;91.83281;537.9203;195.7327;99.63927;144.4563
22.82505;36.1463;91.90562;536.3958;195.6202;99.63854;144.4872
33.01292;45.37578;93.18886;582.6078;211.5612;99.63802;149.5944
22.91833;36.145;91.85458;539.1682;195.4158;99.63729;144.3705
22.90349;36.15453;91.92812;539.3677;195.8356;99.63719;144.4932
26.20641;39.38495;90.29958;550.8516;204.3369;99.63698;147.0314
26.3712;39.01526;92.0525;554.6276;196.01;99.63583;143.9116
22.9176;36.14479;91.90938;539.8427;196.0217;99.63448;144.4825
27.89469;39.87578;92.7575;559.8521;200.8483;99.63427;145.7688
22.92917;36.13766;91.78948;543.3031;196.2029;99.63385;144.5071
22.80734;36.14073;91.91625;542.301;196.1069;99.63271;144.4924
22.80677;36.16312;91.8701;537.4515;195.9229;99.6325;144.4725
22.89146;36.18156;91.9475;540.4854;195.9621;99.63177;144.4506
22.89641;36.15844;91.52843;542.1802;195.2792;99.63145;144.2511
22.88656;36.19609;91.89302;541.1677;195.9715;99.63021;144.4742
22.52161;36.13203;91.85239;539.3328;195.8308;99.62927;144.4644
26.47828;39.04089;91.99937;554.1661;195.5875;99.62885;143.8625
22.83604;36.1187;91.88521;539.5109;195.99;99.62875;144.4815
26.67849;39.00573;92.0225;555.4213;195.6604;99.62791;143.7774
22.7701;36.17932;91.90833;540.6625;196.0148;99.62771;144.4863
26.32104;38.94677;92.06344;554.263;195.9279;99.62698;143.9394
26.45016;38.97083;92.01417;553.5224;195.6821;99.62656;143.8936
22.88338;36.15828;91.49781;542.0344;195.2506;99.62614;144.2344
22.99547;36.14724;91.49031;539.8823;195.181;99.62594;144.2419
29.05984;41.28641;91.20781;562.1334;205.7596;99.62323;148.1909
29.08463;41.24156;91.20313;562.5307;205.8402;99.62115;148.2145
22.87859;36.16193;91.43667;540.4229;195.8875;99.62032;144.2909
22.51469;36.14375;91.84812;539.2714;195.7873;99.62021;144.4588
26.32781;38.9586;92.00864;553.7521;195.8442;99.61761;143.7347
21.94203;35.87693;89.69021;538.9661;195.9992;99.61761;144.2695
22.68328;36.12734;91.85729;539.3448;196.2523;99.61448;144.5634
32.97151;45.36864;93.13802;582.2458;211.5112;99.61188;149.5941
22.91245;36.17344;91.43813;540.3052;195.5877;99.61188;144.2223
