K5PC5CH.OP;K5T4.PV;K5T18_2.PV;K5PC6CH.OP;K5T8_3.PV;K5T10_2.PV
43.63047;123.4207;87.54562;54.92385;109.4901;99.06167
37.14885;121.8221;79.44625;48.42479;112.7001;99.06083
43.89875;122.3775;84.49854;54.78307;108.4227;99.05812
44.95974;123.6634;87.23354;56.01182;109.2056;99.05635
43.68896;122.4553;84.52292;54.78239;108.4348;99.05417
39.54333;120.9947;82.74563;51.60839;110.4111;99.05042
39.63406;121.0331;83.21687;51.55578;110.4053;99.0501
43.54276;123.2956;87.4625;54.93667;109.53;99.04979
36.34177;120.726;77.9175;47.80479;111.7545;99.04833
37.06583;121.5419;81.12479;49.18948;114.4447;99.04791
36.43261;120.6762;78.88979;47.90906;111.2671;99.04656
39.62995;120.9378;83.29542;51.54151;110.398;99.04573
44.86349;123.8577;86.81229;55.98463;109.2025;99.04271
37.69823;121.7969;78.68437;49.07235;111.9021;99.04094
43.71083;123.3923;87.15729;54.93302;109.4993;99.04031
43.78062;122.2696;83.37666;54.79984;108.5492;99.04
43.58568;123.2934;87.27062;54.945;109.4853;99.03761
44.04557;122.4219;83.39584;54.80599;108.5473;99.03719
36.38417;120.5946;78.98271;47.83797;111.3576;99.0326
39.71276;121.0072;82.92146;51.55333;110.3911;99.02948
39.50516;120.9967;82.59896;51.60635;110.4084;99.02792
43.60771;122.1664;83.6375;54.78427;108.3839;99.01896
36.26453;120.7305;77.82667;47.76448;111.7721;99.01812
36.09833;120.7158;78.70646;47.75859;111.3296;99.0174
45.00114;123.1431;85.55688;55.94557;108.5667;99.01698
39.55609;121.8358;82.73875;51.57802;110.3776;99.01521
44.11094;122.3307;83.54479;54.82443;108.5646;99.01479
43.64734;123.4199;87.68479;54.94005;109.4881;99.01448
44.84516;123.8141;87.13875;55.98635;109.1875;99.01437
43.78359;122.3949;83.84021;54.79948;108.4708;99.01437
39.64542;120.8923;83.225;51.57479;110.3867;99.01334
43.91943;122.8627;84.79375;54.85765;108.5609;99.01302
44.69995;123.889;87.27708;55.99729;109.1986;99.01281
43.64437;123.3411;87.34875;54.94839;109.485;99.01125
39.60906;121.098;82.86854;51.59198;110.374;99.01125
43.59776;122.2915;83.56271;54.7663;108.501;99.0099
39.63292;121.3054;82.73583;51.575;110.4209;99.00938
36.30479;120.6978;77.99667;47.78995;111.744;99.00916
37.08167;121.6687;79.46313;48.39828;112.6817;99.00791
43.83187;122.1522;83.66813;54.81203;108.3677;99.00614
43.7476;122.23;83.42917;54.79307;108.5336;99.00584
46.34443;124.9504;84.95479;57.63261;107.992;99.00448
39.73792;120.8325;83.1125;51.60651;110.3965;99.00344
37.75636;121.5246;78.63854;49.10563;111.9074;99.00323
36.26844;120.6599;78.84604;47.81213;111.2386;99.00313
43.66078;123.503;87.41063;54.92088;109.5079;99.00146
44.04536;122.1577;83.8625;54.83854;108.5111;98.99969
37.24057;121.6927;79.40125;48.42021;112.663;98.99812
43.95458;122.2489;83.59354;54.82172;108.4208;98.99593
32.13604;119.8398;77.26104;44.16995;114.1343;98.99583
43.85849;122.3083;83.29146;54.79203;108.5626;98.99531
41.13255;123.2342;87.01167;52.72984;109.5711;98.99438
39.63167;120.7188;83.02583;51.56511;110.3704;98.99364
36.99505;120.6862;77.99917;48.48203;111.8872;98.98927
39.64719;120.8517;83.1475;51.5761;110.3901;98.98906
43.78625;122.4811;83.65833;54.83495;108.421;98.98635
36.35912;120.6752;78.89021;47.89099;111.2345;98.98541
36.24187;120.6257;78.9175;47.74172;111.3628;98.98375
43.99552;122.628;84.70771;55.19583;108.539;98.97802
37.54458;120.8196;85.25083;49.22932;109.6546;98.96833
43.90635;122.4873;84.03416;54.81865;108.447;98.96667
47.54156;126.2905;81.62396;58.41182;110.3447;98.96396
39.66958;121.2177;82.84;51.57453;110.2289;98.96281
43.48958;123.3097;87.43604;54.77135;109.5836;98.95958
43.69484;122.3152;84.49146;54.80328;108.4703;98.9575
39.80625;121.24;83.23646;51.61198;110.3981;98.95646
39.73042;121.42;82.70458;51.5625;110.2424;98.95364
37.52417;121.0944;78.15896;48.84948;111.9001;98.95313
39.67198;121.0399;83.33021;51.57281;110.398;98.94511
34.20078;120.1259;80.03125;46.56484;113.7099;98.94469
43.83448;122.535;83.6175;54.82365;108.4633;98.94448
34.11344;120.3262;80.22146;46.54781;113.7567;98.94281
42.3512;123.3664;87.31854;53.7599;109.5746;98.94104
43.70276;122.228;83.75125;54.83557;108.4106;98.94073
37.31115;120.9635;78.07729;48.56943;111.8844;98.94041
44.06953;122.2906;83.36417;54.81109;108.5322;98.93969
44.91396;123.068;85.63333;55.92719;108.5273;98.93927
37.95266;121.5849;78.49042;49.14808;111.9086;98.93813
43.92578;122.2439;83.81104;54.79521;108.4926;98.93761
39.70026;120.7142;83.40479;51.56849;110.0313;98.93729
43.85573;122.6432;84.04791;54.84953;108.4463;98.93604
36.38515;120.6677;77.67833;47.7914;111.7627;98.93594
39.71375;120.6676;83.41625;51.55594;110.3916;98.93417
39.83859;120.7297;82.9325;51.59219;110.3772;98.93104
39.60464;120.7254;82.85333;51.63854;110.2009;98.93042
37.1876;121.8885;79.33021;48.3539;112.6409;98.93021
39.70833;120.7311;83.21646;51.60583;110.3904;98.92875
43.94755;122.5086;84.01813;54.85224;108.4172;98.92625
37.55255;121.3716;78.23688;49.07432;111.8821;98.92593
39.68505;120.7889;83.03687;51.55463;110.395;98.92291
47.51469;125.9338;81.54271;58.40734;110.2996;98.91917
37.85276;121.1899;78.22437;49.07245;111.8857;98.91906
39.86214;120.7908;82.62354;51.58432;110.2943;98.91843
43.63781;122.2169;84.47188;54.77255;108.3893;98.91677
39.76828;120.815;82.94417;51.58854;110.3622;98.91615
39.59208;121.0294;82.94521;51.58735;110.3958;98.91604
43.94917;122.2237;83.38729;54.79604;108.5437;98.91563
43.72109;122.1272;84.11916;54.76922;108.4781;98.91386
36.79672;121.4361;81.05083;48.94932;114.3233;98.91354
32.87239;119.345;77.36916;45.45609;115.4953;98.9125
39.71838;120.6281;83.19583;51.55432;110.1068;98.91219
37.21755;121.9846;79.20354;48.36844;112.5253;98.91031
37.72349;121.4908;78.3025;49.08969;111.8802;98.90896
36.89203;121.5671;79.26542;48.31823;112.5419;98.90636
44.76349;122.5973;84.7198;55.91115;108.5657;98.90625
39.84359;120.9659;82.89521;51.57479;110.3925;98.905
39.74015;120.5783;83.32958;51.57563;110.1361;98.90354
36.89656;121.7665;79.22542;48.30281;112.4894;98.90334
39.84146;120.997;82.79313;51.60672;110.2727;98.90281
39.65573;120.5713;83.05625;51.5976;110.1649;98.90146
36.45068;120.6634;77.97958;47.91625;111.7121;98.90115
39.69948;120.7167;82.90104;51.60516;110.1608;98.89969
36.26011;120.7371;78.89271;47.83688;111.2179;98.89958
34.12656;119.8404;79.52937;46.55401;113.6427;98.89886
43.80391;122.4365;83.78646;54.83484;108.431;98.89739
36.4463;120.5981;77.90208;47.8924;111.8899;98.89635
39.78604;120.6968;83.16708;51.57979;110.0615;98.89625
43.81703;122.4461;86.20625;54.75052;108.3664;98.89427
39.52901;120.5543;83.1175;51.56495;110.154;98.89385
43.91922;122.4301;83.57166;54.82604;108.5218;98.89365
43.66224;122.5089;86.09541;54.74364;108.361;98.89365
43.89208;122.6241;84.05083;54.8614;108.4425;98.89323
43.99333;122.2384;83.54938;54.81594;108.5098;98.89031
39.86323;120.6298;82.95438;51.55;110.3789;98.88927
43.90896;122.423;84.12167;54.86312;108.4611;98.8875
43.87193;122.655;84.41396;54.83031;108.5056;98.88406
37.02807;122.0437;79.21042;48.35812;112.6353;98.88271
37.63797;121.5618;78.3825;49.03708;111.866;98.87948
43.47109;124.1855;81.53792;54.48995;109.4649;98.87885
39.77474;120.9795;83.09771;51.55599;110.3777;98.87885
43.95932;122.2688;83.95313;54.81292;108.43;98.87813
43.94885;122.6652;83.61146;54.83739;108.4847;98.87802
36.93526;121.6368;79.23104;48.32328;112.4756;98.87386
37.67943;121.6862;78.39521;49.12609;111.878;98.87333
43.89599;122.3163;85.94958;54.75505;108.3831;98.87271
36.21495;120.6169;78.85938;47.80984;111.374;98.87271
43.8651;122.1258;83.50813;54.82974;108.5161;98.8701
43.89427;122.1697;83.48563;54.81698;108.5196;98.86958
37.04229;122.0663;79.15166;48.34958;112.5329;98.86739
37.76682;121.541;78.3425;49.07073;111.8778;98.86521
44.00849;122.2594;83.46792;54.8401;108.5228;98.86427
37.9299;121.3593;78.35792;49.12437;111.8701;98.86333
37.00047;121.6193;79.27021;48.30755;112.5631;98.86292
39.73037;120.7628;82.84625;51.61026;110.3638;98.8624
39.73443;120.6151;83.50146;51.61964;109.9869;98.86219
43.90766;122.274;84.01708;54.82922;108.4764;98.86188
43.89927;122.1522;83.28396;54.81193;108.5276;98.86104
43.9474;122.5397;83.33916;54.81224;108.5009;98.85594
39.64188;120.8046;82.79437;51.55412;110.3094;98.85542
43.91589;122.1317;83.75063;54.81109;108.3324;98.8526
43.85203;122.4732;83.31021;54.80922;108.5174;98.85125
36.24495;120.5569;78.89958;47.82099;111.1973;98.85
43.92276;122.4631;84.11396;54.85583;108.4677;98.84781
39.73833;121.0925;83.315;51.57557;109.8339;98.8475
36.96224;121.9037;79.26896;48.30505;112.6009;98.845
43.81062;122.5711;83.69688;54.83364;108.5062;98.84489
43.97063;122.7283;84.48563;54.84459;108.4708;98.84281
43.72948;122.4581;83.18042;54.81677;108.5239;98.84104
35.26771;120.4171;80.04333;47.46016;113.8182;98.84073
39.74786;120.6134;82.8725;51.60526;110.2006;98.8401
43.70302;122.4203;86.30396;54.75338;108.323;98.83677
32.15927;119.7831;77.17167;44.16386;114.0727;98.83677
36.36974;120.9426;77.75542;47.76526;111.8346;98.83656
39.63151;120.7565;82.84375;51.60797;110.3451;98.83625
36.42156;120.775;77.81187;47.85349;111.865;98.83323
44.03182;122.3983;84.13937;54.86135;108.4624;98.83218
36.28693;120.6758;78.98833;47.76599;111.477;98.83208
43.76297;122.3869;85.91458;54.72958;108.3366;98.83021
43.62984;122.3229;86.10042;54.74667;108.3064;98.82864
44.09;122.3345;84.0723;54.83802;108.476;98.82823
43.91698;122.2748;83.35;54.80276;108.5134;98.82781
43.88515;122.1686;84.01271;54.7875;108.4806;98.82646
39.86333;120.9837;83.35062;51.57292;109.8203;98.82604
46.75599;125.7816;81.36979;58.08432;110.2633;98.82562
37.14687;121.6881;79.17479;48.39188;112.4501;98.82313
35.65354;121.3323;80.85042;47.94417;114.2183;98.82271
39.62302;120.7568;83.51417;51.58401;109.8393;98.82146
36.15984;120.8221;77.74875;47.78078;111.8669;98.81979
44.89687;122.8924;85.54479;55.90786;108.5268;98.81937
36.4399;120.5775;77.92146;47.83313;111.686;98.81802
36.46761;120.6804;77.64833;47.87458;111.7899;98.81729
36.25828;120.5396;78.85542;47.77479;111.3906;98.81718
46.44323;124.5472;84.89687;57.65364;107.8892;98.81687
44.68953;122.657;85.06667;55.91943;108.5433;98.81604
39.9374;120.7919;83.17521;51.58016;110.3722;98.81448
43.66646;122.2661;85.89396;54.76927;108.3833;98.81396
35.6213;120.4796;80.64208;47.90255;113.926;98.81271
39.7301;120.81;83.10979;51.5612;110.1733;98.80875
44.04167;122.2157;83.79646;54.84151;108.4484;98.80625
43.85354;122.6746;84.145;54.86771;108.4664;98.80187
36.29599;120.9393;77.71667;47.87547;111.8478;98.80167
35.60073;120.5658;80.63771;47.9512;113.9843;98.80104
36.45016;120.5549;78.82562;47.77818;111.3756;98.79761
36.27198;120.6175;77.79833;47.78104;111.8268;98.795
36.3013;120.7169;78.95208;47.83505;111.4538;98.79312
36.46151;120.6136;77.8175;47.8074;111.8425;98.79282
43.85812;122.2811;83.92604;54.78219;108.4313;98.79115
43.76667;122.1292;86.04625;54.66083;108.0129;98.79115
36.39807;120.6454;78.90146;47.79771;111.489;98.79104
35.65937;120.4924;80.56792;47.95474;113.872;98.78917
36.19958;120.5447;77.78792;47.87885;111.6708;98.78896
36.49766;121.047;77.69458;47.79266;111.8332;98.78802
36.52901;120.5981;78.59771;47.88734;111.1493;98.78656
43.69302;122.8145;84.25667;54.82985;108.4771;98.77583
39.81297;120.6649;83.3975;51.57084;109.8616;98.77521
39.7799;120.7001;82.76854;51.57656;110.1958;98.77312
44.90583;122.9764;85.21208;55.90156;108.4821;98.77156
39.66037;120.7227;82.62187;51.57135;110.331;98.76896
43.87959;122.1903;83.54459;54.83406;108.5016;98.76802
36.35401;120.8487;77.77125;47.79089;111.8433;98.7675
39.64745;120.743;82.50105;51.54307;110.3669;98.76688
36.96542;120.4956;84.88084;48.77198;109.65;98.76677
32.10703;119.5682;77.15334;44.15437;113.9839;98.76594
36.32542;120.5783;77.69041;47.78162;111.7882;98.76177
43.78547;122.2224;84.51459;54.77589;108.3648;98.76083
43.68687;121.9505;85.94791;54.64375;107.9269;98.75969
43.78182;122.3676;86.09458;54.74349;108.2572;98.75833
39.77703;121.1549;83.65875;51.55912;109.8121;98.75813
37.04979;121.8455;79.09208;48.34271;112.434;98.75636
43.86203;122.1199;83.69292;54.80328;108.3723;98.75448
35.83541;120.8763;80.96521;47.93057;114.1229;98.75437
43.68911;121.8911;86.01813;54.67901;107.9099;98.75396
43.77432;122.113;83.7125;54.78761;108.3742;98.75125
36.24703;120.7795;77.71938;47.80552;111.8201;98.75021
39.73281;120.7562;82.87583;51.60698;110.3747;98.74979
43.80229;122.0892;83.88687;54.75734;108.382;98.74958
44.73307;122.7999;85.28667;55.94219;108.5042;98.7474
43.90828;122.1015;85.66146;54.66193;108.04;98.74583
39.74641;120.7787;82.84042;51.58078;110.3318;98.74396
43.77557;122.2889;85.95834;54.71026;108.1045;98.74386
36.34713;120.6867;78.84792;47.77453;111.1207;98.74375
44.00396;122.1151;83.575;54.80932;108.4183;98.74271
43.91505;122.2365;83.70396;54.83182;108.4445;98.74219
44.83792;122.9944;85.28979;55.9399;108.4921;98.74083
35.77771;120.6835;80.61167;47.9726;114.0482;98.74062
36.14755;120.6292;78.74646;47.78724;111.5228;98.74042
43.72859;122.2651;85.64792;54.76677;108.389;98.74021
43.66135;122.0991;85.88854;54.6737;108.0741;98.73979
43.88745;122.2616;83.38021;54.82323;108.4952;98.73438
43.89224;122.1766;83.62021;54.82479;108.426;98.73427
43.96401;122.0864;85.96896;54.68219;107.978;98.73104
36.24208;120.8506;77.67188;47.83469;111.8047;98.73073
43.75995;122.3993;85.5873;54.75417;108.3809;98.73021
36.32599;120.7174;78.55209;47.86703;111.0842;98.72636
43.74406;122.1566;83.64812;54.78755;108.3657;98.72594
36.40448;120.6298;77.67292;47.82797;111.8217;98.72521
39.57161;120.6574;82.89167;51.62068;110.1791;98.72343
44.00604;122.3075;83.55063;54.83641;108.4794;98.72271
36.31713;120.595;78.88667;47.84151;111.3791;98.72083
43.73172;122.3284;86.17104;54.74068;108.2526;98.71958
43.52354;121.9406;85.72813;54.65505;107.9154;98.71938
36.26411;120.6738;78.89458;47.8687;111.4291;98.71656
44.00646;122.0442;83.68479;54.81807;108.4192;98.71083
36.33281;120.8071;77.58479;47.80271;111.8233;98.70865
43.76229;122.0324;83.52167;54.81693;108.4105;98.7076
39.6662;120.5311;83.32604;51.58354;109.9447;98.7074
32.23349;119.4542;77.06792;44.16037;113.8947;98.70625
36.48463;120.7177;77.60917;47.83281;111.7967;98.70552
39.66224;120.6192;83.43833;51.57932;109.8855;98.70386
36.37833;120.5979;77.90146;47.82073;111.8152;98.70187
36.3526;120.5507;78.28396;47.84589;111.537;98.69917
39.80687;120.7764;83.52271;51.55386;109.7414;98.69823
43.77807;122.3503;85.33729;54.7324;108.3778;98.6975
43.7663;121.9851;85.82458;54.64505;107.8183;98.69719
43.81755;122.1086;83.7025;54.7887;108.3619;98.69604
36.27036;120.5994;78.92229;47.79713;111.3807;98.69573
34.35844;119.6933;79.59167;46.57047;113.5788;98.69458
43.92464;122.2603;83.86916;54.76588;108.3611;98.69448
43.80516;122.1095;83.8475;54.74828;108.4695;98.69417
43.73599;122.1734;83.78521;54.80625;108.3092;98.69209
44.01354;122.2852;83.3225;54.81203;108.5;98.69187
43.66198;122.1842;83.99541;54.79932;108.3004;98.69115
39.87531;121.2698;83.57354;51.58797;109.7759;98.69052
43.61016;121.8838;85.89083;54.66042;107.7642;98.68709
44.01937;121.9893;84.01896;54.785;108.3953;98.68687
36.18703;120.3747;77.71291;47.79547;111.7821;98.68584
43.635;121.957;84.07271;54.74547;108.4298;98.68521
36.30167;120.714;77.61104;47.73755;111.8251;98.6849
36.14406;120.4936;78.64333;47.76568;111.5298;98.68354
43.7301;121.8967;86.12229;54.66583;107.8533;98.68344
43.85963;122.1168;83.83958;54.81182;108.4337;98.68291
43.72359;122.3043;86.105;54.70979;108.127;98.6825
43.56953;122.1476;83.78584;54.80385;108.3383;98.68229
43.81005;122.1413;85.96687;54.70495;108.0556;98.68042
43.5976;122.2383;83.93229;54.77953;108.2986;98.67948
32.21156;119.4665;77.03729;44.15573;113.8176;98.67948
43.94474;122.1308;83.9698;54.80667;108.3112;98.67812
43.75083;122.043;85.85396;54.67266;108.0942;98.67719
43.68177;122.0299;85.81958;54.66443;107.932;98.67656
39.92323;120.8367;83.56875;51.55641;109.7173;98.67469
37.15677;121.7213;79.08125;48.38344;112.3885;98.67427
43.92839;121.8834;83.87312;54.78526;108.4022;98.67239
36.4825;120.516;77.66438;47.89714;111.6298;98.67239
36.19188;120.4817;77.75188;47.8037;111.5722;98.67115
36.30573;120.422;78.73334;47.83203;111.0631;98.67073
43.81557;122.3611;84.78313;54.79719;108.3427;98.66969
39.63063;120.6501;83.41292;51.6114;109.9105;98.66917
43.81703;121.9528;85.66438;54.71761;108.043;98.66209
46.38963;125.5692;81.08521;57.45328;110.2136;98.66021
36.15229;120.3941;77.81917;47.76547;111.4678;98.65844
36.14323;120.7302;78.83666;47.85495;111.4078;98.65531
43.86713;121.9688;84.12917;54.80203;108.4444;98.65437
36.15302;120.3927;78.82229;47.74865;110.9232;98.65396
36.13625;120.3587;78.90271;47.7924;111.0433;98.65375
43.60875;121.6899;85.39146;54.62755;107.6386;98.64917
36.38;120.5696;78.64271;47.85386;111.0692;98.64719
36.26302;120.5444;78.62854;47.7561;110.9202;98.64531
43.83724;122.3458;86.14313;54.73167;108.2317;98.64468
43.8875;122.2104;83.64584;54.80094;108.3071;98.64344
43.86563;121.9497;83.94729;54.78469;108.4077;98.64344
43.82141;121.9883;85.52625;54.70474;108.0469;98.64271
43.70333;122.3595;85.53479;54.68755;108.0598;98.64219
43.82401;122.1841;86.26;54.69635;108.1773;98.64031
43.55219;122.0664;85.60958;54.67917;108.0506;98.64021
32.95021;118.8752;77.13187;45.46401;115.3508;98.63989
43.80875;122.1573;86.29667;54.69953;108.1491;98.63865
36.11896;120.3838;78.28854;47.79521;111.527;98.63823
36.10609;120.7475;77.64875;47.74552;111.8242;98.63677
36.39432;120.6353;77.60667;47.82766;111.6525;98.63521
36.18599;120.5963;78.38292;47.72354;111.5258;98.63479
36.29547;120.4239;77.80271;47.80099;111.5683;98.63396
36.34135;120.516;78.36729;47.7875;111.5366;98.63354
36.36568;120.5635;78.72354;47.77453;110.9127;98.63344
36.28542;120.304;77.58354;47.78708;111.5732;98.63333
36.08943;120.5693;78.27521;47.76552;111.5505;98.63292
43.87797;121.9147;83.80167;54.77682;108.3952;98.63125
43.93911;122.3523;85.54125;54.72198;108.363;98.63104
43.81073;122.0952;85.0825;54.78505;108.3268;98.63062
36.18667;120.3359;78.85812;47.81266;111.017;98.62823
36.29453;120.3754;77.8975;47.78969;111.6216;98.62708
36.25438;120.5149;77.7675;47.80583;111.5644;98.62708
43.62661;121.2688;83.66458;54.60568;106.9994;98.62625
36.1051;120.4298;77.92354;47.77083;111.646;98.62614
36.4162;120.5901;77.86813;47.85;111.8233;98.62479
36.14693;120.3224;78.52062;47.7175;111.5167;98.62417
43.7924;122.2385;85.04729;54.73667;108.3399;98.62292
32.14568;119.3158;77.09021;44.15266;113.763;98.62218
43.63229;121.8069;85.52729;54.64891;107.6832;98.62187
36.23896;120.3441;78.71146;47.71193;110.9443;98.62167
43.6225;122.1657;84.97583;54.76594;108.3414;98.61875
43.78062;122.3352;86.04063;54.75516;108.1819;98.61792
36.80177;121.5061;79.12292;48.28464;112.3705;98.61781
36.1826;120.6178;78.79583;47.81969;111.4127;98.61708
36.16016;120.531;77.85812;47.75578;111.5786;98.61469
36.16042;120.3982;77.53458;47.74739;111.5622;98.61115
32.19677;119.6481;76.99146;44.15354;113.6442;98.61115
36.29156;120.3568;77.68667;47.80188;111.6599;98.60854
36.49943;120.4014;78.27729;47.85349;111.5584;98.60834
36.06865;120.5097;77.84958;47.74943;111.5442;98.60781
36.34932;120.4273;78.36;47.80849;111.5313;98.60771
46.33068;124.4007;84.57854;57.61937;107.7545;98.6049
36.49354;120.519;77.76354;47.75458;111.508;98.60396
39.80239;120.7186;83.68729;51.56297;109.691;98.60344
43.83833;122.2766;84.98979;54.74245;108.2956;98.60239
43.7976;122.0558;86.25354;54.71125;108.1708;98.60219
36.32969;120.4538;77.79875;47.74313;111.6456;98.60188
32.2775;119.3646;76.9825;44.15042;113.5802;98.60104
37.1237;121.2101;79.47083;48.38219;112.1159;98.60083
43.68682;121.9343;85.87791;54.72338;107.9383;98.60011
32.21412;119.3775;77.0475;44.16172;113.71;98.5974
36.30188;120.5514;77.61521;47.80719;111.8267;98.59666
36.08537;120.5122;78.23959;47.74281;111.5327;98.59635
36.08932;120.6731;78.31667;47.76318;111.5266;98.59541
36.93625;121.4784;79.15166;48.29615;112.3207;98.595
37.0938;121.4716;79.1075;48.34573;112.3497;98.59417
43.67276;122.062;85.89833;54.65729;108.1016;98.59104
36.12844;120.3286;77.76875;47.80708;111.4628;98.59021
43.48151;121.215;83.65;54.6113;106.9507;98.58302
36.29552;120.4756;77.63167;47.77937;111.8158;98.58208
36.95156;121.1495;79.46271;48.32406;112.132;98.58146
36.32563;120.37;78.73271;47.79974;111.3875;98.57969
36.29214;120.3546;78.87625;47.79891;110.8233;98.57958
35.98406;120.4357;77.70271;47.7938;111.6505;98.57854
43.80427;122.1175;85.62292;54.6826;108.0204;98.57802
36.19115;120.482;78.19041;47.76531;111.528;98.57677
36.25255;120.3686;78.35167;47.80635;111.5336;98.57552
46.25318;125.356;80.965;57.47443;110.1725;98.57146
43.6151;121.2785;83.80083;54.59052;107.0447;98.57125
36.47552;120.3039;77.52792;47.82422;111.6329;98.57114
36.17172;120.5222;78.84834;47.79849;111.4102;98.57094
36.37828;120.9394;78.26312;47.80854;111.5233;98.57052
36.21516;120.2658;77.60083;47.75906;111.5886;98.56979
37.00172;121.43;79.29604;48.33052;112.0176;98.56865
36.34245;120.2683;78.2525;47.80583;111.5322;98.56812
36.28458;120.485;78.41396;47.87703;111.538;98.56687
36.24;120.4904;78.84312;47.75089;111.4089;98.56573
