K5PC5CH.OP;K5T4.PV;K5T7.PV;K5PC6CH.OP;K5T8_3.PV
38.24005;124.1525;51.57563;50.4088;115.6935
37.205;123.6621;51.62885;49.31682;115.5786
37.05854;123.4484;51.59979;49.16813;115.5017
37.04828;123.2945;51.63646;49.20151;115.4268
37.14463;123.0851;51.68114;49.21297;115.3352
37.01818;122.7763;51.71;49.17828;115.2416
36.99115;122.5149;51.71656;49.14687;115.17
37.21526;122.4814;51.66021;49.21948;115.1134
37.05761;122.3465;51.63844;49.16787;115.0443
37.08516;122.2083;51.56604;49.18021;114.9785
37.15651;122.0224;51.57323;49.18979;114.9192
37.08151;122.0322;51.6349;49.16625;114.8336
36.90911;121.8792;51.64979;49.19953;114.7559
37.13844;121.755;51.65781;49.23385;114.6595
37.01104;121.5924;51.73823;49.23396;114.5376
37.06583;121.5419;51.75792;49.18948;114.4447
36.79672;121.4361;51.77448;48.94932;114.3233
35.65354;121.3323;51.78729;47.94417;114.2183
35.83541;120.8763;51.78719;47.93057;114.1229
35.77771;120.6835;51.78635;47.9726;114.0482
35.60073;120.5658;51.79646;47.9512;113.9843
35.6213;120.4796;51.79458;47.90255;113.926
35.65937;120.4924;51.79688;47.95474;113.872
35.26771;120.4171;51.78375;47.46016;113.8182
34.11344;120.3262;51.77834;46.54781;113.7567
34.20078;120.1259;51.7276;46.56484;113.7099
34.12656;119.8404;51.70813;46.55401;113.6427
34.35844;119.6933;51.76677;46.57047;113.5788
34.13167;119.4166;51.78479;46.55766;113.4975
34.20214;119.4681;51.8175;46.5775;113.4294
34.11135;119.3119;51.82521;46.54615;113.3411
34.03328;119.2266;51.83;46.51781;113.2731
34.12729;119.2156;51.79313;46.54604;113.2011
34.17073;119.151;51.81094;46.5525;113.1331
34.13833;119.3178;51.82594;46.55557;113.0365
34.11391;119.1561;51.88021;46.52021;112.9691
34.12422;119.0654;51.89365;46.52229;112.9084
34.16135;118.9128;51.8524;46.55635;112.806
33.46375;118.7802;51.88552;45.69526;112.7222
32.68953;119.0323;51.86646;45.30917;112.6618
32.66151;119.3567;51.85365;45.28193;112.5902
32.66068;118.7558;51.94167;45.27906;112.513
32.56886;118.3828;51.96073;45.25261;112.4174
32.63724;118.2378;51.98448;45.27266;112.3629
32.5924;118.1399;51.94938;45.29;112.3325
32.63219;118.0079;51.87865;45.3062;112.3067
32.77182;118.5606;51.85479;45.3687;112.285
32.79089;118.8234;51.84771;45.32823;112.2288
32.53688;118.3775;51.82719;45.2662;112.2043
31.30219;118.5648;51.81313;44.00938;112.1479
31.15109;118.387;51.82646;43.90469;112.108
31.18432;117.7627;51.83083;43.93396;112.0754
31.10016;117.3887;51.87604;43.92109;112.0252
31.21901;117.3082;51.96969;43.91625;111.9713
31.18833;117.1732;52.07604;43.91375;111.9366
31.06911;117.5779;52.14104;43.94484;111.899
31.16276;117.8309;52.16063;43.96833;111.85
31.21068;117.8703;52.17292;43.98802;111.7771
31.20891;117.457;52.16917;43.90104;111.7038
29.61542;116.9794;52.19958;42.51745;111.6395
29.58807;116.4946;52.23292;42.51755;111.5823
29.59729;116.2089;52.24886;42.51365;111.5338
29.56906;116.0509;52.27146;42.51948;111.4954
29.57875;116.1059;52.31552;42.52427;111.4259
29.63047;115.8978;52.32469;42.58339;111.3686
29.64766;116.1848;52.31187;42.51354;111.2966
29.54146;116.64;52.23833;42.50568;111.2282
29.5801;116.6344;52.28656;42.50359;111.1505
29.68552;115.8597;52.2774;42.53026;111.0457
29.65552;115.4491;52.28802;42.50125;110.9751
29.61547;115.1982;52.23052;42.50682;110.8949
29.64365;115.0821;52.13917;42.48755;110.8274
29.79094;115.2421;52.13542;42.50521;110.7621
29.69786;116.0998;52.17365;42.5038;110.6793
29.7274;116.5722;52.13781;42.52146;110.6381
29.60755;116.1019;52.1025;42.50729;110.6094
29.64104;115.393;52.06281;42.48641;110.5413
29.61635;115.4757;52.04854;42.49031;110.4782
29.58859;115.3549;52.02271;42.49208;110.4157
29.7624;114.7809;52.00219;42.4913;110.3573
29.61339;114.465;51.97594;42.48406;110.2848
29.61156;114.1537;51.97813;42.48458;110.204
29.67391;114.3449;51.91917;42.49677;110.1143
29.61484;114.4496;51.81062;42.49313;110.02
29.67849;114.2192;51.78292;42.48635;109.9041
29.71521;114.473;51.71708;42.48417;109.8306
29.72245;113.8907;51.65219;42.48792;109.7197
29.805;113.6868;51.64833;42.48391;109.6146
29.73323;113.5948;51.64875;42.4963;109.5441
29.58318;113.4124;51.65052;42.49245;109.4564
29.62599;113.432;51.6749;42.46578;109.3964
29.63307;113.8702;51.69875;42.48115;109.3175
29.74672;113.6044;51.74635;42.4838;109.2354
29.5862;113.7235;51.79073;42.46156;109.1739
29.63521;113.253;51.81813;42.465;109.0974
29.91312;113.0863;51.79365;42.48787;109.021
29.74448;113.6012;51.73292;42.48088;108.948
29.74229;113.9905;51.73177;42.4711;108.8377
29.74505;113.6468;51.74177;42.47573;108.7743
29.66187;113.3215;51.69531;42.48458;108.7036
29.8375;113.5206;51.69427;42.46208;108.6339
29.71573;113.4479;51.65136;42.47333;108.5704
29.68401;114.0929;51.59302;42.47562;108.5164
29.80708;114.6009;51.52219;42.49047;108.4768
29.74865;114.7462;51.54281;42.48458;108.4104
29.59213;114.1598;51.5476;42.47328;108.3847
29.75396;113.7958;51.53031;42.46542;108.3175
29.77417;113.1544;51.45417;42.46339;108.2332
29.78042;113.1244;51.47136;42.48115;108.167
29.73734;113.4788;51.44844;42.48063;108.1299
29.7674;114.1161;51.45385;42.47755;108.0958
29.79568;113.8722;51.45052;42.47745;108.0453
29.71839;113.2076;51.43667;42.47166;107.9951
29.81135;112.9618;51.43833;42.46786;107.9465
29.84198;113.0628;51.41219;42.47073;107.8962
29.77885;113.9244;51.36917;42.46193;107.8417
29.9162;114.0521;51.28448;42.46948;107.8184
29.86885;113.3782;51.27719;42.46849;107.768
29.72286;113.1701;51.2476;42.46161;107.7435
29.76219;113.0612;51.2276;42.47724;107.7325
29.82755;113.0777;51.21614;42.46052;107.7016
29.75411;113.1109;51.1951;42.45479;107.6761
29.77906;113.0201;51.19229;42.46614;107.6571
29.73021;113.0895;51.18875;42.46917;107.6558
29.75786;113.0507;51.1624;42.47927;107.6079
29.86563;113.0918;51.1399;42.48427;107.5802
29.77948;113.0676;51.11875;42.47615;107.5305
29.71896;113.0165;51.09291;42.47807;107.5224
29.66937;113.3128;51.09198;42.48615;107.4974
29.77609;113.9093;51.06396;42.47083;107.4865
29.7688;113.7068;51.0625;42.48276;107.4468
29.7824;114.039;51.03042;42.49594;107.4235
29.6926;113.703;50.95281;42.4712;107.4203
29.57167;113.4654;50.88156;42.4789;107.3956
29.80646;113.1195;50.83094;42.47359;107.3851
29.75542;113.2848;50.82625;42.46927;107.3542
29.7975;113.9676;50.82823;42.47193;107.334
29.87224;114.0952;50.82646;42.47094;107.3141
29.72505;113.4227;50.90198;42.47333;107.3168
29.84776;113.0711;50.89552;42.48188;107.2891
29.8638;112.9949;50.87812;42.48599;107.2705
29.90786;113.7171;50.82208;42.49089;107.2875
29.87448;114.338;50.78844;42.46802;107.2539
29.84615;114.5022;50.76156;42.47781;107.2453
29.72646;114.1451;50.74396;42.47469;107.2391
29.82271;113.6836;50.72167;42.46563;107.2316
29.75719;113.7292;50.68719;42.45609;107.222
29.78776;114.2278;50.62302;42.46266;107.2047
29.82901;114.4407;50.58615;42.48875;107.1845
29.92042;114.3658;50.58719;42.53172;107.1649
29.80255;114.3463;50.58896;42.45875;107.1467
29.79615;113.8851;50.50896;42.46635;107.1427
29.7576;113.1753;50.46583;42.4724;107.1174
29.81094;112.8867;50.42354;42.46266;107.1132
29.83401;112.7305;50.42062;42.47016;107.1153
29.7725;112.8884;50.41052;42.47932;107.0815
29.70302;112.7303;50.41156;42.47136;107.0735
29.71193;112.7033;50.43615;42.47995;107.0579
29.78568;113.48;50.46614;42.47078;107.0421
29.8451;114.121;50.56208;42.48161;107.0258
29.83031;114.1813;50.60219;42.46974;107.011
29.85198;113.4157;50.6176;42.46239;106.9899
29.79474;113.1178;50.57073;42.46302;106.9912
29.7549;113.7063;50.57927;42.45323;106.9827
29.84234;114.3946;50.60563;42.46484;106.9951
29.66802;114.1778;50.54406;42.45932;107.0166
29.85208;113.3993;50.52385;42.48833;107.0425
29.78484;113.5602;50.42458;42.47422;107.0486
29.755;114.1247;50.41854;42.45557;107.0657
29.75964;114.5441;50.4151;42.46625;107.0878
29.85094;114.245;50.41375;42.45719;107.0983
29.69891;113.4536;50.36198;42.46172;107.0846
29.8587;113.1803;50.31156;42.47974;107.119
29.73797;113.0663;50.28281;42.45937;107.1434
29.7013;112.9964;50.22865;42.46167;107.1702
29.78156;113.0398;50.18063;42.45651;107.1814
29.65276;113.303;50.15385;42.45313;107.1956
29.77406;113.8418;50.11906;42.46958;107.1965
29.86047;113.8023;50.08135;42.46849;107.248
29.84755;114.1683;50.07625;42.47156;107.266
29.76177;114.0154;50.07854;42.47083;107.2681
29.68625;113.3758;50.0826;42.47328;107.2745
29.70797;113.2105;50.07469;42.47271;107.2751
29.70401;112.9841;50.09979;42.45458;107.2579
29.67177;113.5385;50.13292;42.46865;107.246
29.69911;114.1593;50.0476;42.4563;107.2449
29.865;114.235;49.99396;42.45438;107.2148
29.68203;114.0548;50.02438;42.4575;107.1747
29.76693;113.5033;50.02083;42.47099;107.1421
29.65995;113.5917;50.04292;42.45896;107.1208
29.75083;113.4297;50.07292;42.46193;107.1095
29.7362;112.893;50.09615;42.47391;107.0873
29.75089;112.931;50.07188;42.46188;107.087
29.75734;113.6715;50.05719;42.45271;107.0559
29.88552;113.8885;50.03396;42.44448;107.0241
29.71146;113.3141;50.02823;42.46745;107.0097
29.77677;112.979;50.09417;42.44505;107.0067
29.78578;113.0591;50.11969;42.45662;106.992
29.73438;113.6749;50.1426;42.44052;106.9481
29.69203;113.4613;50.17521;42.43682;106.9328
29.68896;113.3248;50.15708;42.45797;106.9121
29.81021;113.206;50.15427;42.46838;106.885
29.71865;113.0941;50.10031;42.45766;106.8659
29.66979;113.1686;50.06802;42.43891;106.8557
29.76302;113.1146;50.08958;42.4501;106.8214
29.79703;112.8119;50.04636;42.45599;106.8012
29.70859;112.787;50.01844;42.45609;106.7739
29.7774;112.7259;49.99042;42.4538;106.7541
29.64693;112.9009;49.99479;42.45839;106.7423
29.76458;112.761;49.99896;42.46318;106.7256
29.77922;112.5743;50.00229;42.47365;106.7265
29.82604;112.5755;50.02261;42.47557;106.706
29.71182;112.517;50.0401;42.4438;106.6955
29.79422;112.4966;50.02396;42.44891;106.6994
29.80094;112.5331;50.01542;42.4724;106.6825
29.7638;113.2801;50.03031;42.48208;106.6626
29.70141;113.3363;50.03437;42.44052;106.6488
29.71667;112.8714;50.04281;42.44698;106.6406
29.74755;112.9877;50.06364;42.45187;106.6423
29.56964;113.6419;50.0325;42.46052;106.6318
29.69854;113.6908;50.02677;42.44568;106.6291
29.77687;113.8964;50.00229;42.46047;106.6119
29.79156;113.9547;49.98;42.45427;106.6144
29.77771;114.0345;50.045;42.45745;106.5928
29.82839;113.5271;50.07125;42.4563;106.5858
29.69464;113.0523;50.03875;42.45792;106.5401
29.71625;112.9857;50.04;42.45089;106.5119
29.66297;112.6769;49.99698;42.46474;106.5204
29.68896;112.5678;50.04281;42.44989;106.5297
29.80495;112.4649;50.05865;42.45411;106.5197
29.63792;112.3903;50.06615;42.43651;106.521
29.77365;112.2617;50.12125;42.44182;106.5058
29.73328;112.2191;50.12239;42.44963;106.4816
29.79313;112.6185;50.17906;42.44141;106.4586
29.75677;112.6185;50.14271;42.43708;106.4518
29.81437;112.4394;50.10177;42.45417;106.4358
29.79193;112.367;50.07563;42.44479;106.4056
29.87339;112.3325;50.06677;42.44667;106.3826
29.68052;112.3466;50.06813;42.45485;106.3637
29.82948;112.2723;50.06802;42.45943;106.3533
29.81125;113.0578;50.11448;42.44698;106.3396
29.80224;113.5608;50.11364;42.47682;106.321
29.80849;113.266;50.1175;42.44255;106.3266
29.67255;112.8746;50.08396;42.45547;106.3321
29.82937;112.6615;50.08281;42.40901;106.3282
29.1725;112.6808;50.06073;41.9187;106.3234
29.20401;112.7289;50.11906;41.91854;106.3244
29.15505;112.5564;50.13052;41.91542;106.3214
29.10333;112.3561;50.09396;41.90604;106.3248
29.13802;112.4751;50.07469;41.89906;106.3361
29.14526;112.861;50.09125;41.9174;106.3473
29.16021;112.6384;50.05542;41.88776;106.379
29.17813;112.6525;50.02083;41.91849;106.3926
29.10792;113.4115;49.98042;41.91141;106.4053
29.06005;113.7904;50.03448;41.90401;106.4121
29.18667;113.918;50.08167;41.91547;106.4174
29.15135;114.0756;50.0525;41.92609;106.4602
29.20359;114.1165;50.06292;41.92464;106.464
29.13349;113.8144;50.06688;41.91568;106.4776
29.21401;113.8374;50.05;41.90953;106.473
29.25505;113.8938;50.06937;41.90354;106.4692
29.12563;113.194;50.10969;41.87646;106.468
29.11318;112.6585;50.11552;41.87068;106.4826
29.09427;112.4106;50.15927;41.88792;106.4837
29.25646;112.2832;50.15958;41.89823;106.4778
29.14313;112.0963;50.14323;41.89693;106.4993
29.1899;112.1871;50.14021;41.89849;106.4944
29.21406;112.3768;50.18271;41.90677;106.4914
29.17891;112.923;50.15604;41.87766;106.502
29.21599;113.3353;50.08531;41.9124;106.5057
29.18516;113.4225;50.05708;41.90125;106.5027
29.12953;112.9268;50.01188;41.90604;106.4967
29.22531;112.6048;49.9924;41.91375;106.4888
29.17167;112.3142;49.98052;41.9212;106.4677
29.23568;112.1443;49.9399;41.89479;106.4584
29.11818;112.0483;49.94865;41.9012;106.4494
29.11464;112.0145;49.98073;41.88443;106.4382
29.22807;112.7547;50.01406;41.89057;106.4149
29.13511;113.2481;50.06448;41.90604;106.4019
29.14068;113.4866;50.03448;41.90943;106.3845
29.23802;113.5681;50.04448;41.90745;106.3634
29.16521;113.4954;50.05646;41.86666;106.3746
29.2076;113.5174;50.06;41.8886;106.3773
28.99245;113.3991;50.10823;41.8701;106.3568
29.03542;112.6347;50.08135;41.89703;106.3591
29.10359;112.1368;50.12719;41.89172;106.3551
29.02042;112.0991;50.11406;41.87083;106.3595
29.06604;112.021;50.11312;41.88901;106.3574
29.1588;111.9246;50.13896;41.88219;106.3402
29.05797;111.9163;50.08437;41.87557;106.3319
29.10682;111.8119;50.04667;41.89365;106.3192
29.07583;111.7604;50.04542;41.87239;106.3101
29.07682;111.778;50.02875;41.86542;106.3199
28.92766;112.038;50.04854;41.88937;106.3222
29.03807;112.783;50.08146;41.90849;106.3023
29.11641;112.9886;50.08125;41.91427;106.2944
29.17802;113.284;50.02636;41.89885;106.2848
29.27969;113.5306;49.98438;41.88208;106.2722
29.28307;113.5779;49.93792;41.87203;106.2633
29.15422;113.4641;49.84396;41.89568;106.2424
29.25906;112.7667;49.77469;41.90297;106.2449
29.15083;112.9156;49.75531;41.89802;106.2452
29.32281;112.8695;49.69938;41.89016;106.2021
29.21313;112.579;49.67625;41.89995;106.1824
29.06573;112.0108;49.68583;41.8901;106.1743
29.14818;111.9063;49.68312;41.89568;106.1434
29.13406;111.8232;49.70083;41.90177;106.1545
29.14432;111.8198;49.68042;41.90948;106.1643
29.08453;111.6973;49.70719;41.87995;106.1527
29.21688;111.7944;49.72052;41.87589;106.1408
29.13276;111.7732;49.72781;41.88682;106.1373
29.17573;111.6464;49.72719;41.90021;106.119
29.15958;112.2156;49.73823;41.90219;106.1199
29.04031;113.0013;49.71552;41.86896;106.1081
29.18099;113.2252;49.67979;41.90609;106.1001
29.20365;113.0192;49.62427;41.90948;106.079
29.19307;113.2868;49.60708;41.88411;106.0696
29.0587;113.1016;49.58802;41.87011;106.0389
29.10786;112.7783;49.54281;41.86666;106.0358
29.22479;112.3995;49.50604;41.88937;106.0305
29.16537;112.0089;49.47604;41.85469;106.0306
29.10526;111.6961;49.42875;41.87422;106.0175
29.16651;111.7116;49.40781;41.87865;106.0059
29.04448;111.8811;49.42969;41.87088;106.0187
29.28307;112.499;49.41781;41.89448;106.0201
29.1263;112.8162;49.38958;41.88016;106.0251
29.04708;112.9215;49.41448;41.84776;106.0267
29.09932;112.8953;49.40656;41.87849;106.0131
29.10953;112.0732;49.36063;41.87344;105.9964
29.03281;111.583;49.30823;41.88068;105.9824
29.19599;111.4079;49.27604;41.8475;105.9453
29.16927;111.2692;49.27698;41.85875;105.9327
29.14161;111.2768;49.26937;41.86531;105.9221
29.10104;111.3854;49.25667;41.84854;105.924
29.0738;111.2344;49.2024;41.85953;105.9053
29.11672;111.7671;49.14198;41.88078;105.9079
29.12318;112.9939;49.16885;41.85151;105.8856
29.03896;112.6588;49.21959;41.86708;105.8736
29.17026;111.9018;49.30416;41.85411;105.8724
29.16302;111.5303;49.36344;41.87182;105.8563
29.1537;111.4525;49.36854;41.85708;105.845
29.0626;111.443;49.40062;41.85386;105.8251
29.18391;111.896;49.41802;41.86338;105.8239
29.12693;112.2417;49.44917;41.88802;105.8172
29.22037;112.5125;49.4651;41.87672;105.7885
29.24932;112.768;49.425;41.85271;105.7729
29.18646;112.8967;49.3874;41.85646;105.7666
29.15906;112.2319;49.40208;41.88646;105.7541
29.10833;111.6945;49.41823;41.87109;105.759
29.13781;111.6067;49.43781;41.85464;105.7536
29.11542;111.4952;49.45771;41.85917;105.7365
29.30802;111.9905;49.53229;41.87552;105.7191
29.13484;112.7765;49.60812;41.84412;105.7036
29.20885;113.0836;49.58021;41.87229;105.6934
29.20458;113.2108;49.58948;41.85094;105.6664
29.19948;113.3315;49.56583;41.86641;105.6421
29.13745;113.2304;49.44802;41.85115;105.6537
29.22677;112.6982;49.35927;41.85422;105.6345
29.11604;112.1482;49.32084;41.83651;105.6085
29.05359;112.1323;49.34844;41.84792;105.6058
29.19135;112.2898;49.32323;41.85531;105.5941
29.10089;111.8728;49.36687;41.86552;105.5674
29.18234;111.5923;49.38302;41.86427;105.5573
29.14953;112.2167;49.39563;41.84901;105.5419
29.08484;112.7914;49.34135;41.87734;105.5351
29.19755;112.9784;49.35427;41.85339;105.5332
29.17979;113.0473;49.3599;41.85807;105.5381
29.10844;113.2895;49.34719;41.83089;105.5653
29.22172;113.36;49.30812;41.89818;105.5801
29.1437;113.3552;49.30062;41.86547;105.5875
29.21323;113.3185;49.36323;41.85839;105.5905
29.19318;113.3854;49.37979;41.85448;105.6073
29.16391;113.3958;49.39188;41.85213;105.5947
29.15589;112.742;49.35719;41.83427;105.6057
28.99307;112.6108;49.30917;41.82964;105.6101
29.16656;112.0203;49.33625;41.85448;105.6228
29.17615;111.8232;49.30333;41.86115;105.6289
29.03568;111.7101;49.24364;41.85729;105.6387
29.13995;111.7357;49.22229;41.84505;105.6869
29.1151;111.6532;49.24375;41.82589;105.743
29.24776;111.9122;49.20302;41.86417;105.7436
29.22526;112.6089;49.17302;41.85146;105.7568
29.12099;112.7808;49.15562;41.85026;105.7655
29.12833;112.2082;49.1549;41.83552;105.7878
29.13818;111.9776;49.14135;41.84849;105.8004
29.13474;112.6015;49.13365;41.82885;105.8201
29.18365;112.9693;49.12761;41.85849;105.8187
29.18026;113.0741;49.11115;41.8499;105.8012
29.12651;112.3966;49.1376;41.83854;105.8044
29.245;111.9871;49.1125;41.83125;105.791
29.27552;111.8223;49.05938;41.8512;105.7779
29.17151;111.9013;49.05625;41.84505;105.7699
29.23677;111.4973;49.00573;41.86708;105.7586
29.31135;111.3061;49.02208;41.83474;105.756
29.1301;111.3041;49.04719;41.84557;105.7567
29.20693;111.4841;49.0125;41.85292;105.7571
29.28823;111.6909;48.95281;41.87073;105.7789
29.28458;112.5101;48.96687;41.85036;105.7808
29.25625;112.7404;48.99364;41.85141;105.76
29.17641;112.2861;49.02636;41.83797;105.7431
29.15734;111.8086;49.03761;41.85125;105.7293
29.06766;111.5341;49.02312;41.83203;105.714
29.13099;112.12;49.06781;41.82146;105.7113
29.1688;112.5265;49.06167;41.81943;105.7104
29.2463;112.9142;49.00646;41.84729;105.6935
29.2812;113.1002;48.9374;41.83156;105.674
29.15948;113.189;48.88292;41.8263;105.6589
29.15464;113.0578;48.8749;41.85094;105.6576
29.07995;112.1728;48.92542;41.82479;105.642
29.2163;111.6885;48.95708;41.84083;105.618
29.1487;111.7915;48.97344;41.81672;105.6145
29.21344;112.1629;48.99406;41.82844;105.5975
29.16354;112.375;48.95615;41.86927;105.6325
29.12484;112.8345;48.91813;41.85365;105.6727
29.09912;113.2249;48.87437;41.84052;105.7076
29.21219;113.3268;48.86406;41.84099;105.7188
29.21917;113.078;48.88719;41.86281;105.7311
29.31146;112.554;48.88698;41.87448;105.742
29.04625;112.4356;48.8751;41.83844;105.7542
29.05443;112.0389;48.89667;41.87177;105.7396
29.05474;112.2378;48.87594;41.8638;105.7543
29.03687;111.7623;48.83562;41.86906;105.7405
29.08677;111.4323;48.80625;41.89011;105.7396
29.1701;111.409;48.84864;41.89203;105.7313
28.94911;111.3207;48.86031;41.85651;105.7282
29.20177;111.3159;48.88344;41.85823;105.719
29.08036;111.2757;48.90208;41.85396;105.6896
28.99354;111.2823;48.95792;41.85938;105.6881
29.04943;111.1849;48.97573;41.8324;105.6963
29.08802;111.1674;49;41.87255;105.6772
29.14474;111.3252;48.96896;41.88672;105.6589
29.14313;111.8261;48.94229;41.85193;105.6808
29.27078;111.9047;48.92573;41.84542;105.6745
29.24057;112.0196;48.87062;41.84797;105.6682
29.32844;111.6708;48.83511;41.85354;105.6615
29.22271;112.1456;48.84781;41.8388;105.6583
29.19995;112.5124;48.86417;41.82766;105.6454
29.24703;112.0228;48.84021;41.81417;105.6457
29.30099;111.909;48.81406;41.81662;105.6369
29.11719;112.4197;48.86771;41.82031;105.622
29.19635;112.0348;48.89011;41.81526;105.6072
29.18448;111.46;48.88958;41.83094;105.5835
29.21703;111.5897;48.90354;41.83464;105.5608
29.16318;112.1851;48.88354;41.82432;105.5659
29.27198;112.6675;48.84594;41.82396;105.5202
29.16385;112.8196;48.80406;41.82318;105.5334
29.26323;112.1708;48.79406;41.81573;105.5314
29.15802;111.4367;48.75354;41.83219;105.5355
29.22292;111.3779;48.75781;41.83771;105.5328
29.07088;111.333;48.71302;41.82255;105.5263
29.21854;111.3367;48.69365;41.83427;105.4983
29.24365;111.3476;48.69427;41.81828;105.5062
29.28583;111.3246;48.69875;41.8363;105.4725
29.31187;111.3609;48.66292;41.82651;105.4662
29.08495;111.5269;48.64188;41.83802;105.4526
29.33151;111.6786;48.65;41.81937;105.4423
29.30203;112.0135;48.64583;41.8526;105.4526
29.17885;112.587;48.64542;41.84938;105.4423
29.08594;112.5209;48.67937;41.83562;105.4477
29.17089;112.1315;48.71031;41.83385;105.4657
29.05026;112.591;48.73438;41.86833;105.452
29.21354;112.4214;48.75646;41.85198;105.4433
29.15812;112.6526;48.74625;41.8613;105.4303
29.17583;112.8493;48.73438;41.81859;105.4214
29.17391;112.882;48.74698;41.84974;105.4127
29.04328;112.3045;48.72562;41.84948;105.4128
29.26266;111.5667;48.68656;41.84708;105.4066
29.13068;111.3141;48.65479;41.83807;105.4192
29.19271;111.7797;48.61073;41.86995;105.4008
29.17052;111.5853;48.57031;41.85078;105.4302
29.22073;111.8322;48.54281;41.86287;105.4375
29.21156;112.116;48.51552;41.85719;105.4416
29.30052;111.7291;48.51833;41.8274;105.4303
29.26359;112.2838;48.49719;41.85672;105.4171
29.19682;112.6689;48.47635;41.85078;105.4187
29.20083;112.8524;48.42365;41.84677;105.4234
29.14219;113.0281;48.45875;41.86146;105.4027
29.18104;112.853;48.49635;41.8538;105.4177
29.23734;112.4499;48.50927;41.83604;105.4098
29.10302;112.3702;48.46989;41.85917;105.4126
29.24276;111.9274;48.42302;41.85271;105.392
29.25229;111.9366;48.42292;41.82068;105.4114
29.07609;112.2798;48.47052;41.84307;105.4119
29.21109;112.4395;48.52417;41.87219;105.4112
29.26911;112.8203;48.61896;41.85698;105.4167
29.11625;112.7861;48.62344;41.86115;105.4117
29.17057;112.1021;48.55729;41.85625;105.432
29.32771;112.1394;48.51437;41.84651;105.445
29.19208;112.5694;48.51062;41.84458;105.4699
29.2537;112.0732;48.48427;41.84078;105.4875
29.25073;111.5683;48.51583;41.83469;105.52
29.30854;111.3404;48.55708;41.83537;105.5177
29.22609;111.9599;48.53239;41.8264;105.5156
29.36203;112.2151;48.50125;41.83417;105.5127
29.22089;111.7915;48.51271;41.83162;105.5127
29.38484;111.4301;48.50636;41.86198;105.5094
29.2824;111.3107;48.47323;41.84911;105.5048
29.21995;111.2368;48.44667;41.83198;105.5098
29.14042;111.6965;48.40552;41.84161;105.4948
29.21609;112.2324;48.35927;41.83443;105.5052
29.2099;111.7885;48.33969;41.83807;105.4875
29.27266;112.1844;48.40271;41.83927;105.4723
29.1274;112.0627;48.50052;41.83891;105.4645
29.27031;111.6085;48.57698;41.85052;105.4592
29.26578;111.2345;48.59604;41.83354;105.4358
29.15828;111.0828;48.61969;41.8199;105.4388
29.15281;111.3644;48.64073;41.84818;105.4148
29.2338;112.0323;48.63031;41.86885;105.4072
29.27422;111.6376;48.60344;41.86964;105.4001
29.24917;111.3347;48.62948;41.85661;105.3673
29.19292;111.1269;48.61542;41.84344;105.3819
29.2675;111.1314;48.60906;41.86505;105.3991
29.25073;110.9883;48.61083;41.85396;105.3757
29.12234;111.2767;48.55823;41.85297;105.3581
29.32651;112.1041;48.52146;41.86266;105.3457
29.27531;112.5668;48.50406;41.84266;105.3345
29.2825;112.7829;48.44698;41.83859;105.3384
29.26177;112.0078;48.48031;41.83;105.3207
29.13797;111.4146;48.48396;41.83901;105.2896
29.20849;111.2235;48.47354;41.83021;105.3108
29.35979;111.1404;48.48386;41.84771;105.3128
29.14313;111.0306;48.48063;41.8225;105.3303
29.2412;111.5447;48.41583;41.83422;105.3592
29.22198;112.3845;48.35656;41.83036;105.4047
29.36411;112.558;48.25834;41.84964;105.4061
29.24661;112.5619;48.24187;41.85792;105.4045
29.28089;112.6583;48.28125;41.8387;105.3931
29.2351;111.8092;48.25417;41.82484;105.4173
29.19255;111.6116;48.27083;41.85526;105.4351
29.28062;111.8902;48.29813;41.85109;105.4772
29.12115;111.6618;48.27844;41.83771;105.4827
29.25745;111.5153;48.30896;41.83849;105.4784
29.2375;111.367;48.33927;41.84187;105.4855
29.2187;111.6228;48.35708;41.82818;105.4767
29.16385;111.4081;48.34406;41.83036;105.472
29.27042;111.325;48.32958;41.85401;105.4745
29.20396;111.5523;48.34396;41.82349;105.4973
29.17083;111.7368;48.3376;41.83771;105.4936
29.20104;112.2021;48.32677;41.84114;105.4727
29.14958;112.0176;48.29521;41.84068;105.463
29.32839;111.4904;48.31417;41.84708;105.4429
29.06302;111.2703;48.3026;41.83729;105.4264
29.27578;111.8689;48.31656;41.84229;105.4111
29.16995;112.1422;48.28865;41.85224;105.4043
29.07839;112.4565;48.27187;41.83682;105.3695
29.26896;112.6322;48.25396;41.84412;105.3517
29.2737;112.3411;48.26167;41.84864;105.3531
29.17719;111.8289;48.27781;41.88146;105.3389
29.14214;112.3478;48.27281;41.85406;105.3256
29.18125;112.5612;48.23573;41.85203;105.3044
29.16917;111.9497;48.22896;41.82568;105.305
29.19224;112.0721;48.2499;41.8349;105.2903
29.08698;112.3629;48.24156;41.835;105.2743
29.14083;112.3261;48.21052;41.82474;105.2641
29.08943;112.5504;48.19729;41.80984;105.2644
29.07672;112.5044;48.21083;41.82094;105.241
29.08656;111.7614;48.17562;41.82781;105.2358
29.07578;111.286;48.11708;41.85484;105.2148
29.22609;111.6185;48.12062;41.83984;105.2036
29.14911;111.4847;48.18781;41.82505;105.1704
29.11958;111.5666;48.22792;41.85031;105.1625
29.2325;112.125;48.24187;41.82979;105.1403
29.13635;111.8185;48.23271;41.82255;105.1206
