K5PC5CH.OP;K5PC6CH.OP;K5F3.PV
28.39719;41.28765;2005.543
28.39563;41.06781;1995.525
28.39557;41.31089;1983.53
28.39432;41.32943;1981.171
28.39391;41.04099;2011.221
28.39328;41.05594;1999.701
28.39323;41.01662;1995.906
28.39219;41.10068;1970.778
28.39177;41.27974;2012.838
28.39135;41.29203;2012.628
28.39042;41.24662;2013.188
28.3899;41.0213;2003.764
28.38979;41.22016;1983.825
28.38943;41.28854;2011.226
28.38698;41.02771;1997.598
28.38396;41.01406;2003.613
28.38031;41.2776;2005.616
28.37812;41.02364;1997.745
28.37698;41.29615;2014.257
28.3762;41.25547;2011.957
28.37609;41.15354;1987.74
28.37573;41.03479;2005.039
28.3749;40.84427;2121.681
28.37464;41.02786;1992.24
28.3737;41.03833;1988.641
28.37365;41.00776;2013.345
28.37333;41.16729;1977.878
28.37318;41.28859;2011.881
28.37188;41.02844;1998.401
28.37161;40.99141;2015.942
28.3713;41.01391;1990.005
28.37104;41.31021;2011.642
28.37;41.06682;2003.243
28.36922;41.18484;1979.599
28.36823;41.0063;2011.304
28.36807;41.31781;2005.107
28.36755;41.01688;2008.839
28.36703;41.02489;2013.91
28.36687;41.30078;2009.188
28.36588;41.26198;2015.994
28.36563;41.01823;2003.488
28.36417;41.11922;2046.274
28.36255;41.00151;1996.876
28.36078;41.25495;1989.151
28.3587;41.0174;1992.448
28.3551;40.28672;2075.156
28.35474;41.3061;2010.117
28.35422;41.00771;2000.877
28.35385;41.22406;2019.026
28.35333;41.23557;2018.159
28.35323;41.09302;1999.89
28.35302;41.28932;2004.897
28.35125;41.29438;2118.844
28.35036;41.29656;2012.381
28.35031;41.0199;1988.858
28.3487;41.09932;1994.606
28.34641;41.28875;2013.973
28.34573;41.02458;1996.423
28.34406;41.00531;1994.567
28.34349;41.05542;2001.875
28.34302;41.03026;1991.208
28.34193;41.30011;2009.912
28.34125;41.30109;2009.018
28.34073;41.08104;2005.036
28.34057;41.02338;1993.961
28.33833;41.05714;1981.093
28.33828;41.01417;1996.891
28.33438;41.0099;2004.78
28.33391;41.02333;1994.306
28.33255;41.06875;1999.881
28.33151;41.10396;2004.189
28.33052;40.28005;2016.041
28.33042;41.25682;2020.271
28.32932;41.06281;1995.993
28.32849;41.30771;2011.865
28.32807;40.9599;2006.949
28.32688;41.25583;2012.533
28.32323;41.07969;1951.949
28.32297;41.30989;2012.164
28.32255;40.98865;2015.392
28.32031;40.97047;2007.712
28.31719;41.30052;2009.7
28.31713;41.01912;1992.119
28.31625;41.29484;2013.424
28.31604;41.07281;1995.433
28.31583;41.06021;1996.923
28.31547;41.0201;1988.712
28.3149;41.01188;1994.496
28.31365;41.30156;1999.737
28.31307;41.15229;1967.074
28.3125;41.02474;1991.482
28.31214;40.45896;2111.014
28.31161;41.29755;2012.512
28.31036;41.00161;1998.151
28.3099;41.02557;1993.059
28.30984;41.02349;2016.893
28.30693;40.98396;2005.379
28.30693;41.27953;2012.275
28.30417;41.2512;2014.576
28.30047;40.96339;2006.415
28.30031;41.17979;1979.141
28.29969;41.10958;1998.563
28.29693;41.01307;1992.903
28.29531;40.96521;2005.551
28.29495;41.02485;1989.621
28.29443;40.96484;2001.911
28.29172;40.39088;1949.686
28.2913;41.26312;2016.042
28.2876;41.28625;2007.6
28.28292;41.04625;1989.124
28.28193;41.2512;2014.236
28.28135;41.29208;2011.18
28.28109;41.01162;2003.75
28.27526;41.02609;1999.94
28.27516;41.24187;1980.622
28.27359;41.0075;2004.397
28.27089;41.28474;2011.858
28.26932;41.04068;1988.573
28.26859;41.19979;1982.089
28.26755;41.30323;2007.367
28.26516;40.9887;2006.17
28.26078;41.27005;2015.409
28.25635;41.24865;2120.979
28.25594;41.02089;1992.568
28.25448;41.01833;2001.411
28.24818;40.98135;1998.578
28.24599;41.2901;2012.632
28.24526;41.26365;2011.181
28.24516;41.0125;2008.272
28.24349;41.03443;2003.237
28.2424;40.99162;1999.864
28.24172;40.99125;2008.415
28.24141;41.28609;2010.16
28.2413;40.99136;2008.56
28.23901;41.03661;1996.782
28.23677;41.30891;2011.231
28.2351;41.29396;2003.526
28.23474;40.99297;1997.329
28.23443;41.04505;1996.316
28.2337;41.15417;1979.688
28.23255;40.99458;2001.328
28.23203;40.95563;2004.222
28.23193;41.25375;2012.222
28.23115;41.03729;2000.487
28.23047;40.9874;2008.762
28.2287;40.96292;2009.875
28.22823;41.09864;2000.773
28.22719;40.96537;2007.759
28.22573;41.00459;2001.1
28.22141;41.01;1998.701
28.22089;40.9949;2001.069
28.21854;41.01151;2001.454
28.21844;40.71172;2132.385
28.21526;40.97073;2000.501
28.21427;40.95724;2007.613
28.21318;40.99094;2002.837
28.21057;41.00094;2000.775
28.21052;40.9562;2005.119
28.20906;40.97573;2003.636
28.20885;41.02552;2002.895
28.20875;41.01932;2002.403
28.20609;41.27349;2010.81
28.19896;41.0012;2000.169
28.19489;41.27802;2013.166
28.19474;40.99943;1999.032
28.19318;40.985;2003.64
28.18969;41.03583;1997.328
28.18635;41.00599;2004.168
28.18411;41.04844;1997.271
28.1824;41.21568;2123.436
28.18109;40.98875;2001.791
28.18042;41.22807;2114.92
28.17974;39.93167;1934.267
28.17651;41.00729;2004.382
28.17516;40.97823;2007.123
28.17323;41.00781;1996.673
28.17177;40.96734;2009.595
28.16646;40.99823;2005.464
28.16307;40.96026;2001.573
28.16167;41.00557;1997.988
28.15812;40.74552;2104.138
28.15469;40.9662;2005.538
28.15333;40.99203;2006.379
28.1426;40.96776;2003.452
28.13573;40.95807;2010.002
28.13427;41.02349;1999.49
28.12875;40.98286;2007.644
28.12292;40.07885;1928.522
28.12115;40.95724;2001.514
28.12078;40.97922;2002.133
28.11693;40.98307;2005.68
28.11646;41.01062;2001.207
28.11542;40.95937;2003.678
28.11536;40.97604;2009.132
28.11417;41.26224;2011.926
28.11323;40.975;2003.095
28.11213;41.30688;2121.246
28.11104;40.0774;1928.043
28.11062;40.02672;1944.25
28.10896;40.10427;1935.771
28.10755;40.12344;1925.726
28.10406;40.97385;2006.929
28.10339;40.01365;1914.944
28.10078;40.01036;1933.591
28.10063;40.86495;1904.184
28.09885;40.94599;2002.629
28.09838;40.10349;1935.256
28.09677;40.9726;2002.114
28.09651;40.98682;2005.802
28.09583;40.9838;2004.448
28.09573;41.00109;1999.557
28.09453;40.97531;2003.265
28.09396;40.87604;1896.846
28.08917;40.85896;1907.472
28.08838;40.97745;1998.195
28.08828;40.96125;2009.326
28.07427;40.8925;1902.428
28.07302;40.94479;2006.76
28.07146;40.11755;1935.291
28.07068;40.95297;2008.778
28.07052;40.10151;1936.544
28.06932;40.96146;2005.814
28.06698;40.93573;2004.136
28.06594;40.99776;1998.762
28.06562;41.00219;1996.821
28.06406;40.98927;2000.733
28.06229;41.00005;2001.022
28.05932;40.10635;1933.785
28.05833;40.09922;1936.068
28.05531;40.87557;1904.005
28.05432;40.96365;2001.499
28.05083;41.03088;2004.275
28.04974;40.09864;1935.45
28.04927;40.18307;1934.535
28.04844;40.0776;1927.324
28.0463;39.95818;1936.256
28.04563;40.91818;1852.376
28.04516;40.99005;2004.42
28.04365;40.08495;1935.837
28.0412;40.06005;1932.826
28.04016;39.85542;1940.237
28.03667;40.96469;2004.943
28.03594;40.95958;1999.156
28.03458;40.14505;1905.67
28.03276;40.42385;1949.117
28.02974;39.89156;1933.449
28.02719;40.11531;1925.68
28.02698;39.92057;1934.097
28.02417;40.11396;1933.816
28.02344;40.98604;2001.902
28.02312;40.97021;2002.094
28.02276;39.87141;1936.218
28.02083;40.0662;1946.799
28.01854;40.97698;2021.821
28.01823;41.01104;2000.195
28.01687;40.10688;1928.131
28.01604;40.86818;1903.544
28.01417;40.11229;1925.628
28.01276;40.11734;1907.914
28.01193;40.08896;1933.68
28.00865;40.14818;1926.198
28.00745;40.08995;1934.116
28.00599;39.97547;1933.501
28.00594;40.90943;1903.359
28.00552;40.98297;2016.112
28.00422;41.00125;1996.846
28.0025;40.87677;1895.572
28.00063;40.9525;2006.196
28.00021;40.06984;1928.323
27.99828;40.06849;1933.927
27.99531;40.97271;1998.568
27.99479;40.90609;1859.974
27.99333;40.13198;1934.808
27.99302;40.09958;1935.134
27.9925;40.91344;1895.396
27.99052;40.99568;2020.362
27.98937;40.98469;2035.423
27.98917;40.12188;1925.361
27.98792;40.1274;1931.518
27.98589;40.08557;1936.203
27.98432;40.98573;2023.5
27.9837;39.93578;1936.866
27.98198;40.11656;1925.417
27.98052;40.07172;1928.049
27.98005;40.86417;1901.266
27.97656;40.09802;1935.269
27.97615;40.94062;2003.362
27.97583;40.95636;1886.121
27.97432;40.1312;1926.334
27.97344;40.93974;2007.646
27.97266;40.98578;2022.335
27.97177;40.86932;1905.188
27.97167;40.9587;2006.962
27.97151;39.87484;1939.288
27.97125;40.0774;1929.267
27.96943;40.97245;2020.85
27.96896;39.88797;1933.547
27.96891;40.08984;1928.632
27.96849;40.10365;1928.729
27.96797;40.98719;2020.892
27.96682;40.98443;2008.996
27.96516;40.12948;1908.979
27.96323;40.96818;2006.738
27.96286;40.98615;2003.014
27.96094;39.89656;1940.139
27.95938;40.08583;1935.661
27.95938;40.09578;1936.757
27.95891;40.08062;1933.508
27.95836;40.87026;1902.488
27.95599;39.94188;1936.177
27.95318;40.06234;1930.208
27.95313;40.0626;1932.755
27.9526;40.08083;1928.979
27.95151;39.85208;1935.214
27.9512;40.99443;2017.928
27.9501;40.07568;1936.054
27.94953;39.86489;1932.86
27.94807;39.87359;1938.062
27.94724;40.09312;1928.303
27.94656;39.89146;1940.112
27.94552;40.97151;2007.027
27.94536;40.0999;1927.725
27.94307;40.96885;2007.512
27.93984;39.93438;1939.969
27.93927;40.97818;2009.417
27.93807;40.90344;1895.478
27.93766;40.04292;1934.513
27.9374;40.95448;2032.463
27.93641;39.86198;1940.402
27.93599;40.96667;1890.348
27.93495;40.87849;1895.566
27.93469;40.0962;1928.057
27.93453;40.93057;1897.213
27.93391;40.08052;1936.431
27.9337;40.92557;1891.936
27.93323;40.96943;1864.524
27.93198;39.91953;1931.529
27.93125;40.10547;1907.985
27.93031;40.13094;1925.559
27.9299;40.93698;1868.903
27.92844;40.95568;1999.67
27.92833;39.90526;1932.888
27.92828;40.10818;1928.632
27.92734;40.09625;1932.035
27.92719;39.90323;1932.715
27.92661;40.92646;1866.402
27.92573;40.09589;1928.671
27.92531;40.97568;2032.01
27.92516;40.1251;1903.992
27.92479;40.10614;1933.781
27.92417;40.86193;1899.916
27.92396;40.06901;1928.004
27.9238;40.95385;2019.296
27.92312;40.11063;1930.727
27.92188;39.91099;1932.463
27.92094;40.10693;1929.913
27.91719;39.94193;1935.986
27.91693;40.10167;1934.47
27.91516;39.83198;1937.269
27.91266;40.97193;2002.169
27.91141;40.07016;1931.187
27.90979;40.07323;1930.379
27.90885;39.92578;1937.742
27.90812;39.92141;1934.054
27.90427;40.86453;1900.943
27.90344;40.91693;1895.602
27.90229;39.91396;1933.32
27.90214;40.99734;2016.211
27.90156;40.05698;1936.054
27.90141;40.04677;1936.511
27.8975;40.99089;2022.011
27.895;40.07458;1928.797
27.89469;39.87578;1933.581
27.89443;40.99422;2017.902
27.89417;40.09552;1933.768
27.89396;39.88911;1936.765
27.89292;40.05182;1936.391
27.89214;39.8837;1937.931
27.89146;39.87922;1938.965
27.89141;40.12109;1933.823
27.88969;39.92901;1932.919
27.88948;41.00615;2015.426
27.88948;40.0063;1935.47
27.8887;39.90208;1932.258
27.88802;40.99375;2018.23
27.88792;40.98703;2015.215
27.88755;40.04682;1937.248
27.88437;40.95359;2036.63
27.88375;40.96406;2003.113
27.88302;39.94349;1933.309
27.8825;40.87542;1895.448
27.88161;40.01047;1891.296
27.88141;40.10245;1928.518
27.88026;40.05703;1928.52
27.88021;40.07365;1950.472
27.87979;40.07813;1932.206
27.87943;40.06156;1930.636
27.87849;39.91703;1932.783
27.87781;40.98109;2004.884
27.87396;40.99906;2004.237
27.87276;40.98312;2006.07
27.87109;39.90911;1939.891
27.86828;40.71661;1852.091
27.86823;40.98448;2002.632
27.8674;40.05328;1948.436
27.86682;40.90354;1895.738
27.86662;40.94776;2008.614
27.86583;39.92469;1935.847
27.86557;40.9787;2002.319
27.86464;40.06385;1932.15
27.86401;39.93636;1932.601
27.86339;40.03724;1935.392
27.86297;40.10234;1925.323
27.86266;40.96062;2006.808
27.8624;40.96938;2003.676
27.86089;40.99859;2001.542
27.85974;39.94396;1937.601
27.85875;39.85047;1939.772
27.85807;39.95844;1928.831
27.85771;40.07255;1936.625
27.85662;40.9887;2000.189
27.85427;40.04521;1916.785
27.85385;40.13078;1905.424
27.85365;40.99755;1997.783
27.85333;40.08015;1934.062
27.85287;40.05625;1935.78
27.85245;40.09208;1927.858
27.85234;40.05948;1888.956
27.84865;40.04901;1903.178
27.84682;40.95182;1998.747
27.84672;39.96255;1936.43
27.84656;40.88547;1899.418
27.84542;39.93682;1976.219
27.84495;40.97464;2033.212
27.84406;40.05563;1928.509
27.84255;39.85625;1932.955
27.84224;41.01239;2004.602
27.84156;39.96406;1936.368
27.83693;40.01688;1943.24
27.83677;40.07156;1930.928
27.83646;39.92318;1932.181
27.83292;40.08156;1930.94
27.8324;39.89427;1933.164
27.83156;39.87255;1938.105
27.83057;40.96734;2023.547
27.82901;40.09797;1930.465
27.82839;40.06266;1942.336
27.82771;39.92318;1941.199
27.82766;40.06375;1935.349
27.82693;40.10594;1925.968
27.82526;40.96214;2001.674
27.82427;40.0212;1946.867
27.82422;40.95786;2005.313
27.82156;40.96386;2001.541
27.82005;39.86026;1936.912
27.81964;39.8674;1933.727
27.81937;40.07672;1932.183
27.81828;39.88927;1940.344
27.81818;40.11719;1904.713
27.81766;40.05969;1928.05
27.81641;39.97724;1932.293
27.81568;40.12833;1925.61
27.81437;39.85552;1935.684
27.81271;40.93682;2001.883
27.81193;40.08078;1928.279
27.81104;40.97536;2002.709
27.80906;40.02641;1928.356
27.80859;40.98125;1996.789
27.80807;40.97297;2004.458
27.8075;40.12318;1933.861
27.80677;39.92219;1933.234
27.8062;40.03802;1935.289
27.80578;39.97536;1880.773
27.80495;41.175;2118.362
27.8049;39.86438;1936.487
27.80115;40.95172;2005.676
27.80052;40.05948;1931.414
27.79828;40.10219;1935.228
27.79786;39.91479;1932.595
27.79729;40.97698;2004.379
27.79698;40.08391;1932.59
27.79646;39.86401;1933.377
27.79586;40.8613;1887.337
27.79568;39.85026;1939.454
27.79469;40.06198;1907.268
27.79417;40.08432;1931.266
27.79307;40.06662;1928.463
27.79292;39.93854;1934.191
27.79026;40.9586;2006.593
27.78969;39.87484;1938.028
27.78922;39.86208;1934.869
27.78641;39.92906;1941.921
27.78563;40.94458;2001.159
27.785;40.06797;1943.461
27.78297;39.93281;1938.651
27.78208;40.96989;1997.025
27.7813;39.9649;1888.939
27.77964;39.87625;1933.84
27.77912;39.87786;1932.172
27.77776;39.88578;1931.863
27.77578;39.945;1937.519
27.7751;40.07797;1943.679
27.77297;40.08135;1927.396
27.76917;39.87938;1939.81
27.76906;39.86937;1941.456
27.76573;40.08396;1950.711
27.76354;40.07542;1928.305
27.75896;40.97172;2004.972
27.75797;40.98656;1999.54
27.7574;39.88542;1932.993
27.75703;39.88453;1941.437
27.75364;40.10297;1928.093
27.75187;40.27885;1943.655
27.75141;40.01979;1946.031
27.75094;40.07714;1926.485
27.75073;40.04125;1931.388
27.75063;40.99625;1999.515
27.75031;40.04276;1936.533
27.7475;40.9587;1999.616
27.74682;39.86885;1927.217
27.74177;40.08865;1928.857
27.73901;39.89453;1939.105
27.73896;40.92568;2000.096
27.73391;40.96693;1998.397
27.73245;39.58375;1911.984
27.73203;40.96318;2005.404
27.72646;40.09422;1935.421
27.72573;39.86161;1940.871
27.72516;39.84734;1932.172
27.72453;40.06411;1908.021
27.72375;40.08557;1918.583
27.72214;40.03667;1936.312
27.72193;39.65036;1909.748
27.72182;40.08073;1926.958
27.72089;39.84161;1931.27
27.71891;39.84859;1939.802
27.71589;39.85734;1937.471
27.71062;39.85417;1933.538
27.70911;40.07214;1944.971
27.70823;40.98922;1996.199
27.70641;40.13073;1933.613
27.70172;39.93156;1900.725
27.69948;39.84052;1880.317
27.69474;39.86953;1941.369
27.68599;41.01349;1956.606
27.68583;40.08479;1949.452
27.68557;40.05427;1947.995
27.68406;40.97531;1998.485
27.67906;40.98188;2032.103
27.67734;39.90911;1941.81
27.67042;40.05964;1903.223
27.66844;40.07505;1904.262
27.6551;39.82625;1932.809
27.6512;40.06495;1899.257
27.64365;39.89391;1892.436
27.6425;39.94141;1961.27
27.63693;40.02864;1943.515
27.63521;39.85859;1933.624
27.6338;39.76026;1911.619
27.62677;39.97453;1932.11
27.62224;39.6913;1911.848
27.62;40.06609;1947.263
27.62;39.67229;1941.962
27.61557;39.85021;1940.999
27.60599;39.74464;1904.033
27.60573;39.76365;1903.927
27.60151;39.80115;1908.997
27.59693;39.99115;1942.225
27.58224;39.93167;1900.193
27.58161;39.60875;1942.336
27.57948;39.89682;1900.336
27.57807;39.76708;1910.325
27.56156;39.86266;1932.246
27.56099;39.67141;1906.335
27.55286;39.69073;1904.365
27.54703;39.69344;1944.067
27.54406;39.68073;1890.653
27.53646;40.00292;1969.086
27.51984;40.18729;1967.611
27.51188;39.61563;1930.185
27.51156;40.07813;1925.228
27.51026;39.34745;1925.109
27.50438;39.52943;1978.107
27.50182;39.75266;1906.658
27.49875;39.73297;1909.815
27.4974;39.62974;1947.931
27.49474;40.44156;2102.985
27.49146;39.9737;1938.869
27.4863;39.65344;1950.276
27.48292;39.48104;1958.514
27.47797;39.97833;1933.233
27.47333;39.59005;1908.592
27.47328;39.54646;1899.651
27.47151;39.62094;1905.134
27.47083;39.58469;1958.932
27.46984;39.72698;1903.47
27.46964;39.66083;1907.844
27.46802;39.645;1877.325
27.46151;39.9299;1917.797
27.45938;39.66453;1945.31
27.45786;39.4275;1928.522
27.45219;39.6562;1911.134
27.45;39.63969;1945.049
27.4488;40.20854;1965.875
27.44662;39.83021;1904.192
27.44307;39.38713;1928.635
27.43411;39.615;1958.897
27.4338;39.61031;1912.75
27.43312;39.59193;1911.579
27.42318;39.28234;1991.147
27.42146;39.67339;1908.936
27.41589;39.61354;1952.096
27.41099;39.40901;1957.311
27.40688;39.67078;1907.524
27.40297;39.67937;1952.724
27.40234;39.60734;1953.094
27.40167;39.64354;1956.709
27.39833;39.63469;1942.813
27.3963;39.66568;1953.408
27.39625;39.65688;1894.12
27.39172;39.59823;1890.251
27.39146;39.63411;1947.668
27.38875;39.28922;1876.592
27.3876;39.60458;1941.417
27.38547;39.6638;1945.617
27.38536;39.95562;1855.346
27.38495;39.65625;1946.76
27.38458;39.65151;1948.326
27.38448;40.6387;2038.641
27.3826;39.72865;1910.301
27.38089;39.39313;1926.425
27.37859;39.65505;1944.324
27.37792;39.62651;1938.889
27.37573;39.66906;1913.568
27.37354;39.70562;1908.845
27.37286;39.64932;1950.498
27.37271;39.67141;1905.045
27.36911;39.62156;1958.638
27.36557;39.62661;1828.416
27.36469;39.69292;1917.174
27.36391;39.44276;1966.405
27.36333;39.64474;1913.305
27.36224;39.4825;1933.171
27.36151;39.64453;1942.841
27.36057;39.62021;1951.045
27.35865;40.18094;1959.177
27.35859;39.56224;1933.156
27.35833;39.65448;1951.52
27.35786;39.68682;1896.2
27.35745;39.61901;1904.357
27.35318;39.27141;1925.578
27.35312;39.64302;1953.197
27.35302;39.60615;1951.512
27.35109;39.69156;1956.677
27.34625;39.65464;1953.633
27.34448;39.42286;1927.598
27.34323;39.6501;1952.528
27.3425;39.64083;1944.098
27.34177;39.61984;1952.491
27.3374;39.39844;1928.56
27.33422;39.64297;1942.377
27.33307;39.51948;1968.544
27.32844;39.1762;1937.097
27.32839;39.66901;1944.909
27.3274;39.59323;1932.584
27.32463;39.58859;1949.95
27.32396;39.66948;1955.526
27.32094;39.56865;1945.168
27.32073;39.63609;1892.778
27.31292;39.64312;1891.392
27.31156;39.58125;1951.966
27.31094;39.58573;1937.253
27.30948;39.52412;1896.085
27.30464;39.65542;1944.685
27.30354;39.63948;1949.323
27.30354;39.46661;1927.016
27.30338;39.35088;1922.63
27.30281;39.6699;1915.761
27.30255;39.69057;1894.286
27.30245;39.39912;1923.694
27.29734;39.37896;1899.295
27.29516;39.67417;1948.11
27.2949;39.62896;1944.794
27.29432;39.66552;1947.422
27.29229;39.66943;1952.46
27.28885;39.64948;1949.224
27.28573;39.57245;1931.45
27.28406;39.61703;1943.655
27.28349;39.62167;1950.406
27.28271;39.62083;1959.56
27.2799;39.62614;1961.856
27.27761;39.62229;1942.589
27.27698;39.46531;1932.515
27.27646;39.67177;1954.847
27.27531;39.63323;1948.31
27.27531;39.64838;1951.561
27.27391;39.63151;1955.817
27.27385;39.64844;1944.03
27.27245;39.59167;1950.556
27.2724;39.63156;1950.011
27.26932;39.65187;1951.557
27.26927;39.71505;1851.428
27.26823;39.26286;1966.955
27.26755;39.70427;1889.448
27.2674;39.63823;1960.162
27.26661;39.61917;1950.069
27.26526;39.29432;1880.869
27.26406;39.64844;1943.618
27.26396;39.62375;1959.427
27.26307;39.65604;1952.543
27.2612;39.30614;1963.281
27.26089;39.67458;1947.513
27.26021;39.59833;1952.155
27.25964;39.73849;1922.397
27.25932;39.62495;1958.724
27.25865;39.71083;1864.454
27.25724;39.6113;1896.657
27.25687;39.64547;1952.421
27.25573;39.66438;1952.085
27.25385;39.66953;1950.864
27.25354;39.61297;1950.579
27.25292;39.62391;1948.86
27.25234;39.66755;1945.137
27.25036;39.71989;1956.735
27.24984;39.6501;1897.305
27.24885;39.55349;1900.465
27.24849;39.67667;1955.552
27.24667;39.6376;1889.69
27.24667;39.64339;1892.688
27.24636;39.45615;1928.889
27.24583;39.73734;1951.465
27.24573;39.67937;1889.076
27.24557;39.59083;1905.551
27.24438;39.6199;1948.124
27.24396;39.66265;1949.921
27.24302;39.43031;1968.271
27.24255;39.62109;1950.719
27.24115;39.51625;1905.853
27.23906;39.58927;1944.585
27.23901;39.66057;1889.891
27.23865;39.68385;1945.876
27.23839;39.55365;1912.788
27.23792;39.69443;1948.82
27.23771;39.66573;1894.318
27.2375;39.6062;1947.1
27.23693;39.38354;1948.769
27.23615;39.57615;1919.613
27.2338;39.5962;1946.677
27.23365;39.67724;1952.599
27.23333;39.64286;1950.216
27.23151;39.64594;1942.215
27.23083;39.60266;1890.01
27.23026;39.67625;1942.968
27.22948;39.26286;1877.425
27.22797;39.63917;1949.253
27.22755;39.67797;1948.9
