K5PC5CH.OP;K5PC6CH.OP;K5T10_2.PV;K5T5_1.PV;K5T18_1.PV;K5T8_6.PV;K5T12.PV
55.375;66.38844;109.119;620.5146;251.0692;171.0387;175.8656
55.57724;66.38364;108.981;624.2167;250.951;171.0379;175.8228
55.57677;66.45583;109.0881;622.9469;251.1723;171.037;175.9003
55.8725;66.38125;108.9467;626.6505;250.9581;171.0366;175.9409
57.07417;67.78484;105.5904;630.6614;255.8856;171.036;176.2041
55.50089;66.35802;108.9352;623.9589;250.8002;171.0356;175.7175
57.42198;68.08656;105.8149;635.0463;255.3621;171.0349;176.2917
55.24672;66.42599;109.4125;622.3177;251.0877;171.0346;176.0628
55.4662;66.36089;108.8103;620.7125;250.7081;171.034;175.5432
55.55214;66.46438;108.9597;623.4073;251.1808;171.033;175.9517
56.94969;67.7376;105.5454;629.9583;256.1112;171.0325;176.2006
55.34787;66.45417;109.0907;621.7651;251.1229;171.032;175.9452
55.14672;66.40021;108.9867;623.113;250.4467;171.0302;175.5456
55.13906;66.38141;108.9864;622.2985;250.6735;171.0297;175.6955
55.06052;66.4237;109.394;625.3573;251.2433;171.0293;176.1025
55.60812;66.37927;109.0641;624.3745;250.356;171.029;175.8095
55.30927;66.38187;109.0467;623.1385;250.439;171.0283;175.7135
56.21953;67.63448;107.7199;623.9698;254.6048;171.0279;176.3067
57.02604;67.75256;105.6421;630.7453;256.3188;171.0277;176.1471
55.79083;66.39442;109.0809;620.7271;250.9344;171.0264;175.8733
55.44917;66.40697;109.1879;624.287;250.9619;171.0259;175.9707
55.13906;66.44933;109.3568;624.0646;251.0612;171.0246;175.9739
55.21349;66.34042;108.868;623.6036;250.7073;171.0237;175.654
55.30099;66.42401;109.119;625.2224;250.8385;171.0216;175.9173
57.22;67.71625;105.1801;632.0047;255.9021;171.0211;175.8048
57.0088;67.74265;105.5498;629.9156;256.1231;171.0211;176.1208
55.36068;66.37318;108.8955;622.3693;250.8771;171.0204;175.6398
57.21344;67.7011;105.1184;631.1464;255.6342;171.02;175.786
55.25021;66.40948;109.1914;622.549;251.319;171.017;175.9001
55.55734;66.45865;108.845;623.7573;251.2971;171.0167;175.9296
57.05437;67.72813;105.5025;630.5146;256.1642;171.0163;176.0925
55.35167;66.37146;108.7824;621.3099;250.6679;171.0144;175.5832
55.25901;66.37057;108.877;622.4036;250.8148;171.0141;175.672
57.01776;67.74177;105.7468;628.963;256.1913;171.0123;176.1068
55.39245;66.38578;109.0283;624.6365;250.6744;171.0117;175.8708
55.30693;66.39651;108.8358;623.4745;250.8958;171.0104;175.6728
55.3774;66.42963;109.1239;624.7208;250.549;171.0087;175.8979
55.57057;66.3937;109.0822;623.1943;250.5371;171.0045;175.5983
57.04589;67.69245;105.1905;630.1667;255.9829;171.0044;175.778
55.35677;66.39912;108.8661;624.9036;250.8038;171.0042;175.7247
55.35635;66.27666;105.0827;620.7963;253.7167;171.0033;175.3975
56.88323;67.7289;105.517;631.5084;256.1752;171.0027;176.0643
55.32245;66.37115;108.9017;622.9198;250.6027;171.0022;175.7447
55.57953;66.40427;109.1245;623.7474;250.9633;171.0021;175.692
55.65047;66.41281;109.1175;624.7198;250.5952;171.0017;175.6601
55.38073;66.39302;109.0114;625.0099;250.6144;171.0014;175.9575
57.55724;68.1112;105.8828;633.2109;255.2854;171.001;176.3422
55.43443;66.39906;109.3428;622.3193;250.1329;171.0005;175.7828
55.73037;66.40969;109.1255;624.2297;250.2525;171.0003;175.6769
55.4574;66.37802;109.079;623.899;250.315;170.9997;175.6581
55.3887;66.3462;108.8258;623.6531;250.9006;170.9995;175.7174
55.60844;66.37594;109.0744;626.4636;251.001;170.9992;175.6099
55.44693;66.44515;108.9315;622.2416;251.3819;170.9985;175.9347
57.0437;67.72943;105.4567;631.1833;256.1871;170.9979;176.0704
55.64932;66.4599;108.9053;621.6719;251.3865;170.9979;175.9189
55.58302;66.36797;109.0586;624.2682;250.8121;170.9978;175.6487
55.46766;66.38683;109.1153;624.6682;250.9692;170.9978;175.7558
55.32589;66.41969;109.1645;623.9036;250.7071;170.9976;175.9176
57.02875;67.7149;105.3471;629.9224;255.9992;170.9959;175.9661
57.27266;67.72958;105.2572;631.051;255.9877;170.9957;175.7752
55.46375;66.34599;108.8519;623.3115;250.735;170.9956;175.8727
55.53896;66.37984;109.015;625.2609;250.2327;170.9945;175.6494
56.87255;67.70506;105.5025;630.0547;255.876;170.9944;176.0481
55.45839;66.35344;108.8495;623.9276;250.9285;170.9942;175.8968
55.52589;66.40166;109.2159;622.8615;251.3304;170.9941;175.7183
56.97427;67.745;105.7561;629.2703;256.1069;170.9939;176.1691
55.37057;66.34969;109.0718;623.0578;250.4763;170.9937;175.6987
57.0351;67.69656;105.4598;632.5286;255.8794;170.9929;175.9582
55.4625;66.35422;108.8948;624.7406;251.1985;170.9926;175.9251
56.95005;67.7324;105.2576;631.3713;256.0431;170.9922;175.8921
55.51208;66.38635;108.8633;624.6437;250.4177;170.9917;175.7651
55.35021;66.38177;108.8166;622.2188;250.8865;170.9915;175.7166
55.60693;66.39739;109.1674;625.4661;250.2829;170.9913;175.6951
55.62943;66.32745;108.9502;623.6651;250.5925;170.9907;175.6758
57.00151;67.71901;105.4048;631.4349;256.0006;170.9905;176.0658
56.95318;67.71401;105.417;632.4167;255.9827;170.9904;176.0171
55.40469;66.35583;108.8532;623.8135;250.4725;170.9904;175.7113
55.74703;66.37865;108.9238;623.6271;250.3744;170.9903;175.662
52.5187;63.63995;105.4215;612.8661;250.3377;170.9894;175.2422
55.35151;66.35979;108.7438;624.9448;250.4085;170.988;175.6346
55.55536;66.38958;109.0604;624.2042;250.6192;170.9879;175.8571
55.39057;66.35646;108.91;623.7771;251.1948;170.9866;175.8294
56.95115;67.7138;105.4829;631.9531;255.796;170.9864;175.9541
55.52141;66.35912;109.1623;623.8885;250.76;170.9856;175.7404
55.44453;66.36953;108.7564;623.8281;250.4446;170.9853;175.6327
55.55792;66.37026;109.1404;624.2719;250.8227;170.985;175.7155
55.46526;66.3649;109.281;622.8688;250.1354;170.9849;175.733
56.39078;67.67245;107.5485;624.3807;254.5167;170.9834;176.1149
55.66563;66.36089;108.895;623.9693;251.0946;170.9831;175.7705
57.00427;67.70963;105.4164;632.1166;256.0537;170.9823;176.0414
55.42807;66.37693;108.9123;623.1833;251.2287;170.9823;175.8598
55.34729;66.3813;108.8449;623.7302;251.13;170.982;175.6554
55.17641;66.3687;109.0972;622.1797;250.1806;170.9806;175.5973
55.45089;66.33791;109.2114;622.5964;250.3744;170.9805;175.8132
55.22245;66.41573;109.3097;622.3906;250.1871;170.9805;175.8258
57.01906;67.77891;105.6818;629.1526;255.9931;170.9778;176.0707
55.29802;66.37698;108.9245;623.263;250.2625;170.9765;175.6833
55.50198;66.47573;109.0143;623.6349;251.2017;170.9758;175.8978
55.52208;66.35823;108.9928;621.4755;250.4579;170.9748;175.6861
55.4826;66.37589;109.0802;622.251;250.3179;170.9742;175.6657
55.36958;66.35687;108.8033;623.2416;250.5235;170.9738;175.6288
55.50807;66.37646;109.1765;622.1646;250.1496;170.9719;175.5836
55.45151;66.37026;109.2103;623.1328;251.3429;170.9719;175.7711
55.48094;66.37453;108.9176;622.5016;250.1769;170.9715;175.7131
55.60578;66.38416;109.1494;624.7416;251.4348;170.9713;175.7281
55.52636;66.42396;108.9942;622.7057;250.5471;170.9696;175.6744
55.27417;66.34016;108.9045;622.7766;250.1742;170.9692;175.6359
55.34359;66.30839;105.1207;619.613;254.1529;170.9688;175.4484
55.20083;66.37177;109.1698;623.3198;250.8938;170.9683;175.9549
55.71365;66.36234;108.9422;623.1708;250.4092;170.9678;175.6757
55.37083;66.40083;108.9594;622.2391;250.4652;170.9672;175.6473
55.73635;66.37854;109.0254;623.613;251.2433;170.9669;175.868
55.57005;66.37218;109.0533;623.138;250.34;170.9667;175.6728
55.52417;66.39484;109.1692;624.5552;250.3648;170.9664;175.707
55.47005;66.37312;108.9024;621.9479;250.3777;170.9652;175.7271
55.57729;66.32474;109.1189;623.7089;250.2742;170.965;175.6307
55.44323;66.40385;108.8649;620.6661;250.539;170.9648;175.7753
55.62047;66.51557;109.0354;624.0797;251.0956;170.9642;175.8179
55.52422;66.39349;109.0406;625.1479;250.7573;170.9639;175.775
55.55677;66.38333;108.8894;624.5375;251.1835;170.9635;175.8369
55.42193;66.37797;108.812;623.3568;250.4423;170.9631;175.8306
55.62464;66.43156;108.9615;621.8849;251.29;170.9629;175.8996
55.25734;66.31687;108.9572;621.6838;250.8112;170.9602;175.8126
55.57964;66.41093;108.8049;625.175;250.7946;170.9592;175.5975
57.09099;67.77995;105.6059;628.4552;255.8469;170.9576;176.0235
55.5574;66.38515;108.9422;624.1219;250.6108;170.9572;175.7451
55.57833;66.44244;109.0457;622.6766;250.9227;170.9567;175.7804
55.53765;66.37;108.7395;622.5162;249.9631;170.9558;175.6938
57.45208;68.12193;105.8884;634.6166;255.2142;170.9557;176.302
55.51729;66.34755;108.8009;622.7849;250.7171;170.9556;175.5542
55.50182;66.33255;108.7852;623.6354;250.6952;170.9555;175.6005
55.5837;66.36109;108.9918;623.0021;250.1469;170.9543;175.5832
55.39104;66.3676;108.7649;622.6906;250.0542;170.9543;175.8506
55.47479;66.39453;108.8241;623.4661;250.5231;170.9536;175.7823
56.54901;67.66229;107.458;625.8563;254.2813;170.953;176.0723
55.54724;66.37328;108.7503;625.325;250.824;170.9527;175.6167
55.48672;66.38541;108.8637;621.9714;250.166;170.9515;175.7761
55.56739;66.46344;108.9439;624.6156;251.0067;170.9507;175.7513
55.4924;66.36828;108.6996;621.1073;249.9715;170.9504;175.525
55.45458;66.36406;108.9627;623.4255;250.9333;170.9503;175.8129
55.22354;66.45683;109.0251;623.4641;250.9992;170.9503;175.973
55.21792;66.42219;109.0266;622.1677;250.975;170.9503;175.7789
55.59031;66.4436;108.7245;624.8573;250.9467;170.95;175.6812
55.24203;66.37349;108.881;621.9537;250.296;170.95;175.7745
55.57828;66.36219;108.8358;624.8526;250.4127;170.9482;175.5751
55.49724;66.28479;105.1416;619.5672;254.409;170.9471;175.5401
55.35495;66.37948;108.8951;623.676;250.2592;170.9471;175.6191
55.33417;66.39083;108.766;624.2698;251.04;170.9464;175.8833
55.33511;66.39661;108.8838;623.1172;250.2692;170.9457;175.649
55.57802;66.41156;108.906;623.7245;250.7038;170.9455;175.7503
55.45245;66.37411;108.8529;622.7776;251.2073;170.9426;175.8559
55.29724;66.43896;108.9469;624.8917;251.0813;170.9419;176.02
55.50547;66.39615;108.8454;623.7537;250.33;170.9411;175.661
55.57672;66.37422;108.8023;622.3865;251.0494;170.9401;175.7669
55.45401;66.33807;108.8965;623.5552;250.8454;170.9399;175.8852
55.42427;66.37943;108.8941;623.0531;250.5592;170.9396;175.6938
55.36656;66.38318;108.7892;623.5359;250.3846;170.9393;175.7453
57.04662;67.78198;105.5936;629.9844;255.7175;170.9379;176.0254
55.67901;66.42016;108.7913;624.6412;251.0306;170.9377;175.6715
55.69021;66.29516;108.9259;623.2818;250.994;170.9374;175.8666
55.67026;66.43526;108.7927;623.2292;250.9165;170.9357;175.7181
50.74859;62.32578;106.812;607.8557;246.7583;170.9357;174.2012
55.43005;66.39526;108.8587;623.8401;251.0396;170.9346;175.6892
55.45599;66.35313;108.7546;625.2557;250.9633;170.9339;175.7012
55.46193;66.42182;108.8153;626.0953;251.2623;170.9332;175.9394
55.73875;66.44896;108.7496;624.4208;250.9223;170.9331;175.7103
55.43214;66.38073;108.7363;621.8885;251.1021;170.932;175.8887
55.31511;66.36818;108.9527;622.3583;250.9148;170.932;175.781
55.63443;66.39484;108.6532;623.4109;250.1731;170.9299;175.5159
55.28495;66.34297;108.6303;623.9406;250.295;170.9299;175.531
56.31984;67.65161;107.3596;624.1927;254.1581;170.9297;176.1709
55.52167;66.36969;108.797;621.451;250.5277;170.9295;175.7091
55.18172;66.34635;108.8469;623.5932;251.2183;170.9294;175.8272
55.4439;66.40396;108.6845;623.0745;250.3125;170.928;175.5853
55.37078;66.35969;108.8628;623.4333;250.5977;170.928;175.5641
52.63536;63.62797;105.1905;612.7635;249.794;170.9276;174.9535
55.39495;66.3874;108.7336;624.3875;250.964;170.9275;175.6897
55.42136;66.38443;108.7845;622.2896;250.4954;170.9272;175.6845
55.10729;66.39172;108.9367;622.0557;250.9017;170.9269;175.7236
55.35417;66.40646;108.8424;623.7896;250.6413;170.9263;175.6239
55.30984;66.42958;108.8328;621.513;250.7006;170.9248;175.7838
55.3812;66.3988;108.8139;620.5693;250.9981;170.9244;175.8031
55.55141;66.37458;108.9936;622.0219;250.7644;170.9243;175.7032
55.48302;66.3839;108.9597;624.8177;250.9738;170.9215;175.8132
55.64724;66.40115;108.8141;622.4911;250.5485;170.9208;175.6902
55.35729;66.35031;108.9072;622.4291;250.7892;170.9201;175.7061
55.43328;66.33537;108.939;623.4474;250.8554;170.9197;175.6952
55.26458;66.34974;108.705;622.7463;250.5033;170.9197;175.5838
57.60797;68.11443;105.9278;634.6724;255.1723;170.9184;176.2324
55.60219;66.45583;108.729;625.5541;250.6119;170.9182;175.7937
55.38672;66.38797;108.845;624.2677;250.8833;170.9175;175.6249
55.6186;66.45089;108.8907;622.8224;250.7881;170.9173;175.9057
56.97338;67.77631;105.577;629.2271;255.4987;170.9171;176.0447
55.3987;66.3499;108.8191;626.5792;251.149;170.917;175.7428
56.2962;67.64407;107.2166;625.8224;254.0177;170.9161;176.0351
55.33672;66.33568;108.7458;623.8255;251.109;170.9157;175.7673
55.43323;66.37614;108.8431;623.4;250.7583;170.9151;175.6158
55.42615;66.34766;108.7828;622.0094;250.529;170.9145;175.6595
55.36911;66.37959;108.8051;625.5208;251.165;170.9138;175.8385
55.52271;66.39656;108.846;623.6396;250.6752;170.9137;175.6069
55.49229;66.36219;108.8045;624.176;250.6306;170.9137;175.6092
55.87047;66.41161;108.7557;625.8776;250.596;170.9134;175.7003
55.34167;66.33041;108.9299;624.8365;250.9033;170.9126;175.5956
55.54818;66.37948;108.8275;623.6573;250.9896;170.9116;175.6856
55.46271;66.34292;108.7735;623.775;250.541;170.9115;175.6883
55.26094;66.37115;109.0279;620.7005;250.8662;170.9113;175.7126
55.20521;66.38156;109.0453;620.3859;250.7433;170.9113;175.7122
55.55729;66.37583;108.8276;624.2828;250.999;170.9109;175.7368
55.37318;66.38786;108.887;623.8151;250.8794;170.9102;175.8119
55.51927;66.28245;105.1767;621.7208;254.6487;170.91;175.617
55.37959;66.34906;108.8327;624.5745;250.8087;170.9095;175.6216
55.37427;66.38677;108.8158;624.7047;251.1135;170.909;175.7703
55.46614;66.39359;108.8795;624.7609;250.9381;170.9073;175.6797
55.48167;66.35828;109.0205;620.7813;250.6575;170.9067;175.6715
55.09807;66.34115;108.6782;621.201;250.3429;170.9061;175.4974
55.50911;66.38599;108.8296;624.0989;251.066;170.9048;175.8379
55.27172;66.38849;108.7844;623.0115;250.6569;170.903;175.603
55.56036;66.31094;108.9268;623.3068;250.6125;170.9029;175.7039
55.37604;66.38276;109.0413;622.6458;250.9933;170.9026;175.6764
55.36302;66.39761;108.7943;623.4521;250.7202;170.8993;175.659
55.57224;66.39094;108.6966;621.987;250.5073;170.8987;175.6095
55.3676;66.3701;109.0309;624.25;251.0115;170.8985;175.7099
55.47276;66.32849;108.9171;623.8557;251.3304;170.8966;175.6496
55.41677;66.34828;108.8759;623.0765;251.1981;170.896;175.6821
55.09875;66.36547;108.6483;623.1563;250.4088;170.8959;175.5151
55.16792;66.37146;108.6785;621.0276;250.4525;170.8953;175.5564
55.3387;66.36234;108.6303;625.3386;250.5819;170.8947;175.5461
55.31688;66.38156;108.7943;623.0323;250.9798;170.8944;175.7534
55.43177;66.36896;108.8015;623.1599;251.0825;170.8941;175.7792
55.22255;66.35016;108.9986;623.2375;250.8125;170.8941;175.6604
55.45922;66.40609;108.7354;625.7109;250.9696;170.8914;175.7429
55.54719;66.40714;108.7553;624.3453;250.8092;170.8909;175.6086
55.35781;66.40229;108.9793;622.9005;250.83;170.8894;175.6616
55.69307;66.41422;108.8889;623.3203;250.9812;170.8891;175.8682
55.45922;66.42167;108.8022;625.8156;251.0577;170.8883;175.7525
55.34771;66.41573;108.9554;622.924;250.6119;170.8882;175.6072
55.48167;66.4127;108.8949;624.5552;250.7394;170.8879;175.5714
55.4301;66.36636;108.5931;623.6641;250.6685;170.8835;175.5813
55.47359;66.40015;108.9664;624.9005;250.7283;170.8834;175.5562
55.10245;66.38776;108.91;622.9786;250.721;170.8832;175.6854
55.07443;66.40099;109.0092;623.1526;250.5683;170.8826;175.6772
55.29734;66.37843;109.0036;621.3031;250.6335;170.8821;175.5959
55.45625;66.31187;105.217;621.5349;254.781;170.8813;175.6606
56.9164;67.72614;105.7014;626.2323;255.5629;170.8809;176.0648
55.55823;66.37401;108.8744;622.9156;251.2154;170.8801;175.6222
55.70479;66.3689;108.8916;623.7052;251.4125;170.8789;175.6025
55.51313;66.34937;108.9911;625.062;250.4573;170.8786;175.6805
55.53667;66.41286;108.7929;621.8677;251.2033;170.8784;175.9058
55.28073;66.39661;108.9239;622.4589;250.7608;170.8771;175.6518
56.29802;67.635;107.1948;624.5849;253.9446;170.8766;176.0723
55.43073;66.3788;108.9977;626.5557;250.4731;170.8756;175.6617
55.34094;66.37698;108.8717;623.2281;250.7433;170.8729;175.7135
55.36323;66.3425;108.707;622.389;250.9181;170.8725;175.5983
55.14755;66.38953;108.6024;624.0026;250.6573;170.8705;175.5607
57.43953;68.08427;105.9267;631.9;255.136;170.8691;176.2636
55.15583;66.37531;108.806;624.0432;251.106;170.866;175.6029
55.39781;66.37218;108.896;623.3073;250.6571;170.8654;175.5632
55.55443;66.36646;108.636;623.4515;250.7475;170.8636;175.5448
55.61422;66.34927;108.6642;623.325;250.6694;170.8635;175.5525
55.64797;66.37776;109.1535;623.3656;250.6444;170.8616;175.7231
56.8062;67.79573;105.7265;629.1589;255.6396;170.8598;176.1081
55.6013;66.38141;109.1328;622.9703;250.4723;170.8587;175.6425
55.41927;66.40907;108.7721;619.1708;251.2692;170.8584;175.973
55.43057;66.38333;108.6079;622.4515;250.7504;170.8582;175.5008
55.50687;66.30672;105.2742;620.2953;254.4277;170.8534;175.7157
55.35844;66.37083;108.6614;623.2901;250.7583;170.852;175.6228
55.42943;66.43151;108.7809;622.8443;251.4602;170.8512;175.9012
55.27781;66.37854;109.1756;622.6667;250.6252;170.8494;175.8005
55.18641;66.37688;108.6084;622.6693;250.5552;170.8441;175.6922
55.46828;66.29057;105.2344;621.1573;254.0296;170.8433;175.7758
55.48745;66.28703;105.3348;620.7365;253.2548;170.8421;175.654
55.37807;66.2664;105.3475;618.3568;253.839;170.842;175.8233
52.41969;63.63177;104.9647;611.7427;249.4894;170.8417;174.664
55.43489;66.36443;108.5762;624.8958;250.7554;170.8411;175.4553
56.47193;67.65146;107.2471;623.1568;254.1025;170.8356;176.0231
55.49057;66.36282;109.275;621.8552;250.7667;170.8351;175.8003
55.50391;66.31172;105.1067;620.2422;253.6923;170.8349;175.665
55.49432;66.42818;108.764;623.1104;251.5533;170.8347;175.9203
55.33682;66.29308;105.35;619.5313;254.4923;170.8343;175.8717
57.04448;67.80828;105.6454;629.4693;255.7185;170.834;176.0509
55.21479;66.38167;109.2716;622.5651;250.9854;170.8339;175.8616
55.39974;66.28292;105.2491;622.2781;254.6535;170.8336;175.7566
55.49562;66.28761;105.3405;620.8865;254.9506;170.8318;175.765
55.34703;66.26177;105.3216;620.126;255.0173;170.8271;175.8426
55.35953;66.30141;105.2889;619.4625;254.0065;170.8257;175.8823
55.23891;66.24593;105.1854;619.7724;252.786;170.825;175.4655
55.42526;66.30714;105.2077;621.5958;254.2754;170.8249;175.748
55.44588;66.27661;105.3791;618.537;254.4567;170.8248;175.9369
55.37854;66.27417;105.0748;620.5323;254.0177;170.824;175.6943
56.19719;67.62521;107.2688;623.1266;254.3254;170.8224;176.056
55.73453;66.32938;108.6147;623.9302;250.621;170.8223;175.5651
55.40833;66.26859;105.3853;620.1177;255.1325;170.822;175.7612
55.45833;66.27917;105.2701;619.5609;253.859;170.8217;175.8313
57.46948;68.12109;105.9208;633.0724;255.2854;170.8204;176.3297
55.48344;66.26104;105.3693;620.7438;255.0881;170.8198;176.0526
55.47443;66.37354;108.8468;622.7198;250.5256;170.8171;175.7342
55.35266;66.35698;108.609;623.9974;250.5942;170.8158;175.5789
55.58916;66.35552;109.1591;621.3834;250.9819;170.8141;175.7733
50.60646;62.32427;106.7268;606.8615;246.5917;170.8123;174.0999
55.57109;66.4362;108.7741;622.6755;251.489;170.8119;175.8409
55.46391;66.34745;108.5987;626.6281;250.6875;170.8119;175.6048
55.48646;66.37302;108.641;624.7703;250.7673;170.8106;175.6037
55.43214;66.28558;105.0386;620.0135;254.5142;170.8102;175.6313
55.39271;66.2989;105.0389;621.8016;253.64;170.8101;175.6598
55.32354;66.37161;108.6132;625.0198;250.7944;170.8101;175.5848
55.57677;66.45198;108.7299;623.0375;251.4002;170.8089;175.7944
55.67641;66.38714;108.6281;624.5984;250.7079;170.8071;175.6455
56.87156;67.7364;105.7426;629.6281;255.7419;170.8064;176.0503
55.71094;66.40485;108.7188;622.236;250.5056;170.8059;175.5276
55.63005;66.41786;108.8022;623.1302;250.3729;170.8058;175.6926
55.4862;66.42235;108.6543;624.2802;250.244;170.8052;175.4732
55.69427;66.42229;108.6164;623.6266;250.8115;170.8024;175.5592
55.65115;66.41849;108.7186;622.7682;250.3275;170.8009;175.491
55.49776;66.40292;108.7675;622.3479;250.3402;170.8006;175.6327
55.50333;66.38937;109.0598;625.4786;251.169;170.7997;175.8493
55.43432;66.3063;105.0775;619.3828;254.9863;170.7992;175.6955
55.49089;66.45042;108.9108;623.8443;250.6938;170.7991;175.8164
55.71479;66.3924;108.6945;623.8464;250.2381;170.7983;175.5325
55.54021;66.30281;105.1569;620.0162;253.0275;170.7977;175.3416
55.4938;66.28641;105.2736;620.8484;255.545;170.7977;175.9996
55.64552;66.38656;108.7602;623.2401;250.3921;170.7969;175.5458
55.74682;66.42141;108.618;625.8276;251.0546;170.7958;175.6348
