K5PC5CH.OP;K5T4.PV;K5T18_2.PV;K5PC6CH.OP;K5T8_3.PV;K5T10_1.PV
39.65255;120.3526;83.51208;51.52495;109.4234;93.52771
39.72677;120.2891;83.20854;51.53167;109.5708;93.52052
29.64365;115.0821;75.77375;42.48755;110.8274;93.515
49.27797;131.7496;85.87104;60.29828;115.3193;93.51271
39.69177;120.2279;84.0575;51.54182;109.2424;93.5126
37.01031;118.2736;78.02084;48.52;108.0658;93.51104
39.8863;120.3368;84.11208;51.53755;109.26;93.50552
36.95422;117.7434;78.05125;48.52114;108.1196;93.50521
36.63057;117.6383;78.03875;48.06005;107.8869;93.50291
29.79094;115.2421;75.69354;42.50521;110.7621;93.48688
37.04198;118.1419;78.26771;48.52198;108.0827;93.47031
36.90953;117.823;78.16125;48.5489;108.1098;93.4651
39.8963;120.2158;83.91563;51.54172;109.1934;93.46416
49.04083;132.1015;88.04958;60.82245;118.1398;93.46042
37.03406;117.7527;77.85979;48.52937;107.7968;93.45708
29.69786;116.0998;75.44833;42.5038;110.6793;93.44386
36.38417;117.614;78.08938;48.07016;107.9348;93.44365
36.96693;118.0381;78.34688;48.52641;108.055;93.44271
37.09625;117.7203;78.14083;48.5463;107.7016;93.4276
36.43636;117.4867;78.08;48.15828;107.8101;93.42281
37.11917;117.6939;77.93125;48.52771;108.1231;93.42229
36.71094;118.0151;77.93896;48.47917;108.0373;93.42146
36.8726;117.8622;78.47813;48.47724;108.0682;93.41844
36.77682;117.9084;78.02438;48.50245;108.1326;93.41719
36.8962;118.1116;78.41396;48.53115;108.0849;93.41688
36.82474;117.9427;77.86896;48.47599;108.0996;93.41489
39.84401;120.1619;84.22375;51.51708;109.1196;93.40479
36.89823;117.838;78.09792;48.51333;108.1242;93.40427
36.87276;117.8758;77.93583;48.47266;108.0739;93.40323
39.75823;120.2915;84.00854;51.52261;109.1873;93.39927
36.46239;117.4804;77.75291;48.18464;107.7284;93.39667
37.08583;117.696;78.38958;48.51417;108.0289;93.38729
36.82641;117.7885;78.01708;48.50901;108.1148;93.38688
36.85172;117.8448;78.09812;48.51765;107.8045;93.38657
29.7274;116.5722;75.33021;42.52146;110.6381;93.3825
36.86187;117.6303;78.02563;48.49724;108.09;93.37833
39.81141;120.109;83.99229;51.5126;109.0481;93.37302
36.80912;117.7345;78.12437;48.5751;108.1007;93.37167
36.97958;117.8141;77.9325;48.49526;108.0973;93.36958
36.86547;117.6156;78.37041;48.51818;108.0611;93.36864
36.95063;117.6873;78.08104;48.51281;108.0245;93.36833
36.53635;117.4052;78.10854;48.15557;107.6791;93.3625
36.99573;117.5561;77.94813;48.46885;108.0652;93.35989
39.74828;120.1769;84.05854;51.52901;109.0853;93.35979
37.0274;117.7796;78.19417;48.5749;107.7576;93.35864
37.10396;117.749;78.25562;48.56073;107.6878;93.35781
37.1663;117.8301;78.16604;48.5462;107.6747;93.35709
37.15417;117.8077;78.13375;48.58812;107.7866;93.34937
37.03255;117.6426;78.47542;48.55989;108.0219;93.34854
37.19068;117.6802;78.01458;48.58146;108.036;93.34708
36.91536;117.6532;78.09375;48.4962;107.6554;93.34708
36.92276;117.8209;78.02979;48.51979;108.0832;93.34458
36.25359;117.6125;77.54521;48.05958;108.005;93.34146
37.06156;117.6911;78.16438;48.59042;108.0415;93.33927
36.93427;117.524;78.12437;48.46984;108.0591;93.33396
37.00328;117.85;78.08125;48.56458;107.9973;93.33323
36.99625;117.7752;78.15708;48.58474;107.7321;93.33125
36.83714;117.6857;78.15437;48.44219;108.0596;93.33063
36.32948;117.6532;77.75;48.09875;107.9809;93.32813
36.96312;117.5682;78.16271;48.50734;107.9781;93.32229
37.00167;117.5711;78.00938;48.54375;107.8931;93.32125
37.05312;117.8192;78.01896;48.57375;107.7098;93.31709
36.83896;117.9424;78.02875;48.55583;108.081;93.31573
39.79255;120.229;84.18584;51.52651;109.1631;93.31469
36.95547;117.7264;78.13917;48.47781;108.1072;93.31458
37.03052;117.7314;78.23854;48.54589;107.9812;93.30979
39.71146;119.9892;83.91125;51.53526;108.9742;93.30968
36.91563;117.4115;78.35625;48.51693;107.9171;93.30833
36.95411;117.5402;78.26271;48.51854;108.0536;93.30521
36.53948;117.524;77.82604;48.16615;107.6726;93.30312
36.87198;117.594;78.27354;48.47734;108.0556;93.30146
36.95516;117.6824;78.15979;48.47594;108.0558;93.30115
39.80745;120.0381;84.37875;51.52448;109.0186;93.29948
36.24677;117.494;77.72625;47.98276;108.0289;93.29896
36.94969;117.6557;78.05104;48.48677;108.1135;93.29813
37.01193;117.6653;78.18667;48.50114;108.0198;93.29688
36.83328;117.7954;78.32354;48.46766;108.0038;93.29417
37.02505;117.7505;77.96229;48.56755;107.8325;93.28761
36.82849;117.6646;78.26583;48.53062;107.9441;93.28573
36.96589;117.5915;78.34125;48.52489;108.0265;93.28365
36.94641;117.7122;78.22313;48.48906;108.0294;93.28323
36.87401;117.8248;77.86562;48.54333;107.8189;93.2823
37.01974;117.8392;78.01917;48.50255;108.0185;93.28188
36.96537;117.7268;78.25;48.44922;107.974;93.28125
36.98812;117.6721;78.04021;48.53677;107.9275;93.2775
36.9263;117.7427;77.82479;48.43854;107.9013;93.26968
36.87735;117.6762;77.99854;48.51719;108.0277;93.2675
36.97823;117.7864;78.27458;48.57391;107.959;93.265
37.05516;117.4983;78.24709;48.51104;107.9124;93.26104
37.0351;117.8136;77.91688;48.50885;107.8315;93.2599
36.86683;117.7157;78.06229;48.4586;108.0198;93.25916
37.02464;117.5409;77.95646;48.48307;107.9457;93.2524
36.94656;117.8154;77.95625;48.55917;107.9964;93.25052
39.68849;120.079;84.04375;51.53984;108.9473;93.24948
36.86318;117.7038;78.18604;48.55359;108.0202;93.24416
37.08735;117.8084;77.97083;48.49859;108.0475;93.24396
36.99505;117.5127;77.92354;48.5625;107.9206;93.24271
36.92901;117.659;78.11938;48.49062;107.9314;93.24021
37.0374;117.8335;77.71896;48.51724;107.9778;93.23594
36.94781;117.808;77.9902;48.43661;107.9827;93.23448
36.93297;117.9238;77.85208;48.50838;107.8919;93.23448
36.93489;117.5791;78.27187;48.48265;107.9956;93.23406
36.94484;117.609;77.6275;48.55797;107.8817;93.23334
37.02901;117.8548;77.82708;48.55037;107.9022;93.23146
49.26495;131.7775;85.84604;60.20766;115.2717;93.23125
36.81359;117.447;77.78313;48.55406;107.9092;93.23062
36.95854;117.7096;77.94229;48.46656;107.9214;93.22948
36.75281;117.5009;78.08521;48.49891;108.0295;93.22479
39.71125;120.0626;83.99917;51.53959;108.9525;93.22375
37.05594;117.4961;77.82;48.49729;108.061;93.22292
37.09536;117.7781;77.95896;48.53521;107.8931;93.2226
36.84438;117.6192;78.26583;48.47656;107.9293;93.2226
36.87687;117.4555;78.02854;48.51182;108.034;93.22229
36.88432;117.6245;78.19979;48.52823;108.0409;93.21667
36.91052;117.6939;77.88458;48.55703;107.8363;93.21635
37.09208;117.8761;77.84959;48.57776;108.068;93.21542
36.94052;117.9504;77.75958;48.50958;107.8991;93.21198
37.08594;117.5933;78.09333;48.59385;107.6398;93.20844
36.62614;117.8957;78.14667;48.46386;108.0062;93.20604
36.84484;117.7332;77.85687;48.49026;108.042;93.20323
36.88016;117.6383;78.32271;48.46943;108.0374;93.20062
37.06359;117.4074;77.97125;48.49651;107.9246;93.2001
36.90276;117.6563;78.00521;48.45922;107.97;93.19791
29.60755;116.1019;75.15979;42.50729;110.6094;93.1974
36.80265;117.8522;78.05896;48.50979;108.0719;93.19677
39.81578;120.5545;83.58979;51.54266;108.907;93.19583
49.3838;131.0074;87.22041;61.20318;116.4408;93.19437
36.94073;117.6;78.06084;48.49255;108.0491;93.19395
36.81922;117.703;77.45937;48.50693;107.8976;93.1899
36.84516;117.8815;77.81208;48.44245;107.8905;93.18594
36.88708;117.7881;77.93083;48.49813;108.0216;93.17896
36.75245;117.7581;78.01854;48.4501;108.0019;93.1776
36.9875;117.5979;77.80605;48.53318;107.8741;93.1775
36.79276;117.7197;77.86604;48.49651;107.9201;93.17709
37.13334;117.5859;77.6975;48.55708;107.8472;93.17458
36.92833;117.585;77.93667;48.4799;107.9628;93.17354
37.13219;117.3735;78.09688;48.53495;108.0109;93.17344
37.01083;117.4167;78.39437;48.56344;107.6271;93.16823
36.71714;117.9278;77.85458;48.47797;107.8754;93.16438
29.64104;115.393;75.42167;42.48641;110.5413;93.16281
36.93385;117.4775;78.06958;48.52818;107.9947;93.16209
37.07495;117.6526;78.15708;48.57042;108.0374;93.15552
36.93609;117.534;77.82792;48.60505;107.934;93.1552
36.26854;117.0844;77.55083;47.90594;107.8849;93.14594
36.90089;117.7091;77.91396;48.44083;107.9096;93.14562
36.98833;117.7032;77.90083;48.48088;107.9227;93.13948
36.85239;117.5533;77.94771;48.43526;107.9151;93.13875
37.06886;117.8016;77.84583;48.5063;107.9079;93.13729
36.85495;117.4535;77.99167;48.41547;107.9283;93.13708
36.66828;117.7506;77.89729;48.45214;107.9178;93.13646
36.81886;117.7577;77.91438;48.44354;107.984;93.13615
36.97526;117.669;77.89646;48.50838;108.0338;93.13573
36.90797;117.5403;78.06313;48.46141;107.8705;93.13385
36.8189;117.5633;78.09688;48.44646;107.9325;93.13302
37.11698;117.4099;77.90625;48.55667;107.9982;93.12907
36.91146;117.6854;77.87813;48.48219;107.9054;93.1276
37.05011;117.4962;78.04188;48.59937;107.6221;93.12698
36.95302;117.593;78.00792;48.50995;107.9243;93.12573
36.51927;117.467;77.77688;48.17839;107.6509;93.12489
36.96614;117.4119;77.94813;48.57307;107.9471;93.12375
37.04526;117.5726;78.07438;48.63854;107.9677;93.1226
37.09667;117.4683;77.84521;48.51151;107.9399;93.12146
36.95677;117.6165;77.91896;48.51974;107.9548;93.11604
36.83333;117.6173;77.76917;48.47896;107.8606;93.11313
36.9475;117.6542;77.92292;48.50927;107.8598;93.1126
37.03901;117.7695;77.73458;48.51255;107.9229;93.11198
36.28989;117.2652;77.34229;47.94703;108.0468;93.11
52.75344;134.4443;86.48937;63.47495;116.3625;93.10979
39.65859;120.9817;83.69646;51.54839;108.8858;93.10542
36.36557;117.0603;77.63792;47.97177;107.8892;93.10416
36.33641;117.1309;77.41958;48.05135;107.8899;93.10385
36.94526;117.5876;77.99208;48.49411;107.8759;93.10365
36.46583;117.4367;77.73813;48.18287;107.614;93.10354
36.78245;117.5457;77.55583;48.4412;107.8875;93.0901
36.88948;117.552;78.09813;48.52781;107.9349;93.08302
36.96807;117.578;77.85313;48.53989;107.9829;93.07073
36.9439;117.681;77.93771;48.5338;107.9794;93.06948
36.82677;117.6025;77.67271;48.51937;107.8946;93.06886
36.28802;117.096;77.57;48.02328;107.8986;93.06438
36.8964;117.7494;77.89;48.46792;107.9328;93.05843
36.38615;117.1932;77.72208;48.03411;107.8951;93.04365
36.75781;117.6344;77.98417;48.48037;107.8532;93.04354
36.97505;117.7253;77.82896;48.47432;107.914;93.04333
36.81859;117.5891;77.71708;48.48135;107.9246;93.04323
37.02214;117.5883;78.02521;48.50068;107.8911;93.04166
36.77141;117.5647;77.88375;48.47979;107.8587;93.04073
36.83271;117.646;77.88187;48.4824;107.9126;93.03927
36.57005;117.3973;77.5377;48.13656;107.5805;93.03354
36.53875;117.4977;77.39625;48.04573;108.0505;93.03146
39.65776;120.4;83.60958;51.51614;108.8518;93.03073
36.44245;117.5389;77.21;48.05135;108.0429;93.02927
36.42068;116.9439;77.64896;48.00338;107.8717;93.02229
36.84979;117.6956;77.78584;48.47469;107.9234;93.02156
36.33849;117.2206;77.37875;48.08708;107.8721;93.01823
36.91323;117.5632;77.6575;48.48078;107.9111;93.0174
36.74562;117.3019;77.43729;48.15328;107.5596;93.01396
29.61635;115.4757;75.20084;42.49031;110.4782;93.01198
36.92089;117.4418;77.51979;48.47073;107.7919;93.01135
36.86411;117.5998;78.23854;48.52412;107.8523;93.00531
37.03594;117.5235;78.04375;48.58537;107.6246;93.00437
36.51505;116.9508;77.32833;48.00198;107.8631;93.00166
36.655;117.4819;77.67208;48.45792;107.9103;92.99687
36.44552;117.2798;77.43;47.96479;108.0577;92.99687
36.43411;116.9731;77.26041;47.98932;107.8803;92.99229
36.52542;117.2974;77.455;48.09489;107.5258;92.97948
36.98734;117.3587;77.40667;48.45917;107.8075;92.97802
37.19807;117.3484;78.10062;48.64797;107.6038;92.97459
36.77984;117.2809;77.89208;48.49531;107.8522;92.97396
36.35807;117.1267;77.42438;48.04802;107.8593;92.96468
36.93255;117.241;77.8575;48.46146;107.5839;92.95667
36.43271;117.1932;77.19;48.04287;108.0492;92.94865
36.8476;117.6224;77.58771;48.50526;107.8627;92.9475
36.96932;117.5139;77.58584;48.44765;107.8794;92.94437
36.90662;117.2146;77.91292;48.46271;107.5997;92.94281
36.81734;117.4166;77.84625;48.43667;107.8603;92.94218
36.98484;117.5236;77.51041;48.48396;107.8875;92.94115
36.82453;117.4573;77.57625;48.44661;107.8037;92.93885
49.18557;132.3348;88.01167;60.79182;118.162;92.93761
36.87547;117.5103;77.71646;48.47151;107.7775;92.92969
36.78781;117.4716;77.50584;48.41495;107.7827;92.92781
36.90562;117.6808;77.85125;48.52641;107.8623;92.92729
36.86438;117.309;77.385;48.44661;107.7531;92.92219
39.65406;119.9902;83.75083;51.47719;108.8138;92.91927
36.83875;117.4458;77.78;48.46339;107.8775;92.91458
36.99615;117.4248;77.79083;48.47651;107.5845;92.91261
37.00927;117.4671;77.73417;48.46359;107.577;92.91063
36.85953;117.4393;77.72667;48.46437;107.899;92.90739
39.69323;119.9878;83.79896;51.50719;108.765;92.90365
37.11344;117.2183;77.88292;48.51083;107.6024;92.89792
36.89177;117.0935;77.82417;48.46568;107.5971;92.8975
39.79984;119.9685;83.68479;51.54943;108.7355;92.8925
36.94667;117.3941;77.75958;48.49417;107.5863;92.88667
36.91646;117.4978;77.51708;48.43161;107.7761;92.88469
36.77604;117.4821;77.92104;48.47469;107.903;92.88354
36.80401;117.243;77.65896;48.39667;107.8398;92.88271
49.21974;131.7415;85.86083;60.18135;115.2416;92.88073
36.63224;117.1992;77.51417;48.16151;107.5208;92.87791
36.31287;116.9265;77.415;48.00047;107.8712;92.87698
36.3961;116.8412;77.26896;48.06401;107.9007;92.87271
29.58859;115.3549;74.80812;42.49208;110.4157;92.86323
39.66338;119.7927;83.82167;51.49698;108.6976;92.86312
37.15177;117.4645;77.90792;48.49693;107.569;92.86281
36.89552;117.2601;77.62896;48.48563;107.5561;92.86063
36.24417;116.8737;77.69688;47.9863;107.8745;92.85656
36.17344;117.0161;77.13896;47.9325;108.049;92.84312
36.91328;117.4254;77.59834;48.45146;107.777;92.84219
37.02636;117.3655;77.49;48.41807;107.7454;92.84198
36.83443;117.3247;77.96188;48.45922;107.5743;92.84073
36.71599;117.5175;77.48417;48.43156;107.8276;92.83666
36.43063;116.9127;77.44229;47.9826;107.8622;92.8325
36.86453;117.4943;77.45771;48.46302;107.8003;92.8324
39.7449;119.8018;83.68813;51.44859;108.6652;92.83157
36.86604;117.4538;77.50708;48.4612;107.8231;92.82729
36.98505;117.1801;77.84708;48.45089;107.6259;92.82719
39.82073;119.8187;83.97542;51.46349;108.6341;92.81115
36.85375;117.3953;77.47083;48.45151;107.8056;92.80823
32.54115;114.6366;75.83396;44.53859;107.5736;92.79802
32.15781;114.5319;75.62708;44.19526;107.391;92.78958
37.07677;117.2069;77.67542;48.43068;107.6258;92.78906
39.74177;119.7005;83.6575;51.49432;108.5423;92.77417
39.85281;119.7955;83.86771;51.47557;108.5942;92.77323
32.15464;114.6053;75.95583;44.15406;107.4297;92.77125
32.10604;114.5139;75.95;44.20521;107.4145;92.7699
32.19646;114.644;75.7525;44.17557;107.5529;92.76968
36.71552;116.9412;77.54688;48.26172;107.8619;92.76594
36.45203;116.7664;77.19625;48.04307;107.9084;92.76531
37.06479;117.2545;77.82125;48.45854;107.6431;92.76125
36.92042;117.3412;77.325;48.35958;107.7335;92.7599
36.99115;117.4323;77.62521;48.44156;107.6516;92.75979
33.05073;114.6823;76.06292;44.91864;107.6067;92.74448
34.91088;115.0328;76.185;46.76839;107.6258;92.73802
36.36552;116.9709;77.04437;48.02802;108.0047;92.7325
36.24219;116.96;77.0873;47.95338;108.0342;92.73167
29.7624;114.7809;75.08375;42.4913;110.3573;92.72948
32.16234;115.0143;75.88646;44.16589;107.2805;92.72583
49.36547;131.9183;85.8427;60.15469;115.1916;92.72511
36.91875;117.3354;77.73833;48.4588;107.6551;92.72302
36.26203;116.982;77.03854;47.94823;107.9808;92.71864
36.38401;117.0088;77.03812;47.9863;107.9949;92.71687
32.16459;114.9048;75.81354;44.15417;107.4486;92.715
36.26219;116.8251;76.93271;47.97823;107.9609;92.70427
36.96505;117.2364;77.28875;48.38635;107.6998;92.70229
31.93104;114.5817;75.81541;44.23057;107.3576;92.70187
33.1876;114.9212;76.19563;44.99557;107.6168;92.70062
36.34073;116.6676;77.29229;48.04688;107.9181;92.69635
37.04365;117.1912;77.4775;48.46625;107.8592;92.69542
36.32677;116.7382;77.24104;47.99062;107.9264;92.69063
32.19979;114.9396;75.92479;44.22511;107.4667;92.67313
32.01573;114.4234;76.05646;44.23375;107.0864;92.67281
36.38927;116.9006;76.87937;48.04828;107.943;92.67177
33.13604;114.7457;75.89417;44.9875;107.6151;92.67042
32.13271;114.7235;75.84021;44.17016;107.3251;92.66937
56.27536;139.2426;95.29396;67.77782;121.0307;92.66125
36.28266;116.739;77.37312;47.85401;107.9441;92.65979
36.89823;117.1807;77.81541;48.45167;107.693;92.65916
32.07667;114.6564;75.84396;44.22464;107.5296;92.65865
39.70786;119.5868;83.48438;51.50427;108.5328;92.65219
36.85198;117.2014;77.38208;48.39235;107.6701;92.65188
36.35818;116.7858;77.28729;47.96797;107.9373;92.65166
36.45016;116.9653;77.53333;48.15458;107.5171;92.65041
32.05948;114.7441;75.81604;44.15156;107.4792;92.64958
29.61339;114.465;74.71438;42.48406;110.2848;92.645
36.35245;117.0666;77.09979;47.95583;107.9553;92.64136
33.07974;114.9867;76.15916;44.9601;107.6378;92.64011
32.1062;114.6603;76.01563;44.17719;107.4967;92.63979
32.06005;114.6228;76.0452;44.19854;107.1035;92.63895
32.12578;115.3477;75.89458;44.18063;107.2589;92.63812
36.94255;117.4154;77.90708;48.46974;107.6585;92.63187
32.12406;114.559;75.65437;44.15042;107.3477;92.62552
31.62073;113.6991;75.61437;44.22599;107.1309;92.62531
33.03688;114.8419;75.97104;44.93927;107.6167;92.6226
37.2038;117.0377;77.83125;48.49969;107.701;92.61677
36.93307;116.98;77.91937;48.47807;107.7242;92.61365
32.1787;114.4794;75.4175;44.2001;107.0165;92.61292
36.33547;116.7308;77.02625;47.95589;107.9297;92.61229
32.06276;114.4048;75.51229;44.13969;107.007;92.60948
32.20911;114.8851;75.87542;44.22094;107.2186;92.60709
39.7475;119.6586;83.48;51.51833;108.5142;92.60677
31.67349;115.4926;75.54688;44.28234;107.2426;92.60167
32.07292;114.4375;75.82417;44.18005;107.0695;92.60083
32.20198;114.6509;76.04916;44.2162;107.1428;92.59802
32.19839;114.7399;75.29625;44.20578;106.9956;92.58437
31.36323;113.7821;75.11833;43.44339;106.7757;92.57833
36.37573;116.8546;77.14667;47.9301;107.9125;92.57687
32.07922;114.871;76.19521;44.17724;107.1857;92.57323
32.09969;114.3678;75.75417;44.18453;107.0552;92.56886
32.14583;114.2659;75.70729;44.21984;107.042;92.56448
37.03833;117.9292;77.24187;48.45776;107.8305;92.56427
32.13266;114.3343;75.49709;44.23651;107.1244;92.56208
31.95776;114.225;75.47271;44.22479;107.0093;92.555
31.76922;113.9595;75.54479;44.24557;107.3744;92.55344
35.9524;115.2378;76.31771;47.53448;107.5908;92.55167
32.03104;115.7457;75.3775;44.23807;107.2414;92.55073
39.78182;119.5734;83.04688;51.50917;108.4894;92.54969
31.78016;114.2439;75.2475;44.20094;107.1246;92.54584
31.82578;113.6442;75.61313;44.21583;107.1529;92.54094
36.66385;117.1397;77.53646;48.28083;107.6411;92.53948
31.69609;114.1067;75.4225;44.18552;107.1217;92.53761
36.89698;117.0785;77.82417;48.48531;107.7455;92.53615
36.60088;116.893;77.35958;48.14656;107.5318;92.53438
31.85406;114.0133;75.83854;44.2126;107.3751;92.53219
32.95271;114.9393;76.09062;44.98729;107.6275;92.53114
32.02354;115.1644;75.58229;44.20391;107.3639;92.53053
31.7288;115.5662;75.60355;44.34333;107.2354;92.52969
31.70391;115.0017;75.35271;44.28005;107.225;92.52927
31.85287;114.7659;75.47688;44.25063;107.216;92.52438
31.93594;115.2705;75.765;44.31792;107.2285;92.52115
31.73552;114.6551;75.93854;44.25052;107.3543;92.51823
31.88516;115.3585;75.695;44.25776;107.2227;92.51302
31.95776;114.233;75.77563;44.22193;107.3781;92.51146
32.05865;114.4115;75.41521;44.21698;107.1142;92.50459
31.90828;113.7628;75.79958;44.21719;107.1368;92.50459
31.82823;114.0377;75.48042;44.26245;107.2369;92.50188
31.85411;115.0294;75.70146;44.23687;107.3725;92.49593
29.61156;114.1537;74.62771;42.48458;110.204;92.49541
31.12844;113.7526;75.0927;43.41891;106.8115;92.49136
36.60568;116.9383;77.02417;48.0688;107.5245;92.48948
37.19052;117.5687;77.49917;48.50286;107.8166;92.48386
31.74187;115.1693;75.61271;44.32286;107.217;92.48135
49.12011;131.9604;85.83604;60.20031;115.1462;92.47469
31.79505;113.7903;75.67625;44.21854;107.1409;92.4724
36.58724;116.462;77.19458;48.1174;107.5422;92.47198
31.7651;113.8796;75.80979;44.24297;107.2876;92.47104
36.9775;116.9933;77.49521;48.44901;107.7878;92.46542
36.92958;116.9782;77.61063;48.4599;107.7551;92.46531
37.09172;117.1598;77.55625;48.46708;107.8009;92.46344
31.81974;114.4013;75.6;44.23333;107.3599;92.46083
31.22323;113.3913;74.98125;43.43266;106.7327;92.46083
31.90276;113.6896;75.2975;44.06745;106.8486;92.45989
31.61594;113.8351;75.70396;44.23354;107.2747;92.45812
31.84536;115.2926;75.47312;44.21745;107.3601;92.45438
31.76354;114.3033;75.49;44.29693;107.2194;92.44958
31.78479;114.7601;75.74646;44.30458;107.3719;92.44823
56.53635;139.3604;95.33958;67.78323;120.9791;92.44646
32.00063;115.1003;75.61625;44.21239;107.3731;92.44614
31.84516;113.7776;75.74333;44.25958;107.1513;92.44437
32.07224;113.9234;75.71708;44.29953;107.2876;92.44375
