K5PC5CH.OP;K5T5_1.PV;K5F3.PV
36.77443;583.3542;2319.608
36.29589;583.3536;2280.775
39.63406;583.3489;2422.981
37.06156;583.3479;2306.037
33.81688;583.3469;2255.873
36.87401;583.3438;2315.657
33.28078;583.3417;2235.34
36.85172;583.3411;2314.464
36.94026;583.3411;2312.945
32.97766;583.3391;2237.266
39.6263;583.337;2421.671
37.03625;583.3323;2301.696
39.53765;583.3292;2434.435
36.96537;583.324;2314.804
36.85375;583.3177;2306.303
36.83875;583.3146;2306.415
36.90276;583.2995;2309.029
33.33031;583.2974;2231.813
37.09625;583.2953;2311.442
36.8964;583.2953;2309.967
36.29552;583.2922;2282.86
40.73531;583.2917;2409.295
36.97458;583.274;2307.287
36.75797;583.2562;2318.427
36.81859;583.2552;2309.436
33.08036;583.2505;2217.5
36.35807;583.2495;2305.729
36.74588;583.2448;2316.947
39.39005;583.2416;2419.43
36.93307;583.2411;2312.084
36.87791;583.2411;2307.942
37.11917;583.2401;2293.156
36.74422;583.238;2321.453
36.91323;583.2375;2311.764
37.10797;583.2365;2297.18
40.6888;583.2354;2406.699
39.65255;583.2338;2424.225
36.34932;583.2271;2276.545
40.76974;583.226;2408.18
36.46239;583.2177;2300.605
33.40948;583.2146;2233.609
33.18849;583.2146;2224.457
39.79641;583.2109;2435.856
35.9076;583.2078;2282.157
32.60948;583.2078;2246.574
36.99615;583.2042;2313.361
39.39458;583.2026;2422.885
36.37417;583.201;2319.404
33.41864;583.1875;2216.968
36.75245;583.1859;2309.574
32.40505;583.1625;2215.208
32.86896;583.1599;2240.912
33.43469;583.1511;2229.864
37.15417;583.1505;2307.643
37.02583;583.1479;2316.258
37.07495;583.1432;2309.077
36.82474;583.138;2309.233
39.42667;583.1375;2427.262
33.03969;583.1354;2214.211
36.75781;583.1266;2311.027
34.10359;583.1224;2234.474
36.90953;583.1219;2315.889
36.91307;583.1156;2318.17
36.95172;583.1026;2319.785
37.00328;583.1;2307.998
36.77969;583.0974;2313.316
36.82583;583.0943;2321.113
37.06359;583.0943;2309.077
39.74786;583.0932;2429.11
37.01193;583.0896;2313.427
35.74542;583.0818;2313.297
37.08583;583.0812;2311.765
33.14589;583.0812;2216.626
38.45229;583.0745;2399.79
37.15677;583.0641;2299.293
33.08932;583.0604;2285.142
36.87687;583.0588;2309.089
36.44552;583.0469;2297.469
33.24198;583.0432;2211.259
39.41156;583.0411;2423.842
34.04995;583.0359;2259.948
37.06323;583.0344;2309.054
33.2825;583.0333;2217.425
36.9163;583.0328;2313.939
36.94667;583.0292;2307.486
36.78781;583.0214;2317.221
37.14687;583.0172;2300.683
36.91052;583.0115;2306.639
37.13635;583.0094;2293.448
33.39844;583.0084;2208.513
40.66349;583.0052;2414.712
36.96505;583.0047;2310.97
36.645;583.0042;2318.678
36.83078;583.0005;2312.089
36.83714;582.9974;2317.65
36.83271;582.9922;2304.508
36.51927;582.9802;2302.368
37.05312;582.9755;2312.673
36.10609;582.9734;2282.853
33.3376;582.9729;2238.673
33.37521;582.9729;2221.812
33.23323;582.9693;2229.153
33.16911;582.9573;2219.147
34.87203;582.951;2203.584
30.15578;582.949;2234.031
32.58604;582.9406;2212.216
33.38693;582.9349;2229.017
33.12594;582.9291;2256.149
36.65781;582.9266;2311.625
36.19958;582.9177;2273.729
37.00927;582.9151;2312.12
36.53875;582.912;2304.176
40.69161;582.9104;2408.032
33.1162;582.9089;2184.426
37.77943;582.9073;2308.353
33.35875;582.9063;2214.515
36.80281;582.8787;2315.086
39.73412;582.8693;2435.342
37.05011;582.8656;2314.166
39.6426;582.8599;2422.003
33.09375;582.8563;2213.704
37.03255;582.8516;2313.603
37.1876;582.8479;2309.515
39.56568;582.8469;2395.398
33.45813;582.8458;2230.276
33.21641;582.8448;2212.434
36.99625;582.8359;2308.34
36.4399;582.8339;2280.404
40.63703;582.8307;2407.862
37.04271;582.8297;2302.503
33.18609;582.8177;2216.61
37.19052;582.8172;2302.256
36.99505;582.8151;2313.238
36.87198;582.813;2312.882
36.21328;582.8026;2272.604
37.06479;582.8005;2309.484
36.00281;582.7922;2306.542
39.60042;582.7818;2426.17
36.63224;582.7776;2302.46
35.91365;582.7693;2300.32
36.38615;582.7537;2305.236
32.59099;582.7401;2199.994
36.92276;582.7365;2310.439
33.46083;582.7203;2228.786
33.49844;582.7052;2251.617
37.43396;582.7047;2300.66
32.5349;582.7031;2252.895
36.86818;582.7026;2317.577
35.02401;582.7021;2273.102
36.04469;582.6912;2296.473
32.67162;582.6713;2233.758
36.87735;582.6677;2307.074
36.92833;582.6302;2314.144
33.44047;582.6156;2239.601
33.01292;582.6078;2230.212
36.94031;582.6052;2320.308
32.7325;582.6026;2240.619
33.31974;582.6026;2219.747
36.80859;582.601;2310.832
36.77984;582.5901;2306.236
36.94656;582.5844;2307.715
36.92641;582.5755;2300.167
36.8962;582.5703;2316.685
40.79094;582.5604;2413.412
33.38187;582.5271;2227.415
33.14391;582.5187;2211.037
35.98406;582.5182;2279.475
39.51339;582.5167;2413.548
32.24187;582.4891;2208.077
39.46302;582.4813;2433.856
36.98281;582.4714;2308.292
33.30307;582.4682;2212.856
33.22354;582.4672;2222.162
35.04026;582.463;2274.246
36.83042;582.4537;2314.579
36.87896;582.4531;2251.935
39.66958;582.4443;2433.142
36.93427;582.4391;2308.581
33.17776;582.4338;2216.153
36.77141;582.4281;2312.955
33.01115;582.4281;2230.687
32.38656;582.4089;2241.658
33.25109;582.4031;2215.209
39.71838;582.3948;2428.412
39.51036;582.3948;2380.533
37.06886;582.3823;2307.584
32.44526;582.375;2244.564
39.42594;582.374;2371.639
33.1512;582.3599;2217.221
36.89698;582.3281;2302.924
36.25229;582.3229;2320.158
36.5388;582.3177;2315.877
36.655;582.3151;2307.171
36.94073;582.3073;2314.078
40.08588;582.3036;2382.53
37.24057;582.3036;2276.782
37.2038;582.299;2303.534
40.60432;582.2958;2371.748
36.86411;582.2875;2309.116
33.36276;582.287;2250.304
37.03901;582.2864;2313.427
37.08167;582.2714;2279.412
36.83333;582.2609;2315.61
33.45485;582.2562;2234.933
33.00833;582.2552;2224.952
36.98833;582.2531;2316.511
37.17229;582.2516;2274.66
32.97151;582.2458;2230.838
33.49021;582.2427;2224.182
37.00354;582.238;2301.865
33.37833;582.2338;2216.762
33.14505;582.2234;2219.6
33.91823;582.2172;2223.713
36.8125;582.2167;2313.474
33.55479;582.2136;2237.624
35.55265;582.201;2320.76
37.05594;582.1969;2306.85
39.40854;582.1953;2420.586
36.53635;582.1875;2304.246
33.2724;582.1833;2204.99
40.68365;582.1791;2373.211
33.41297;582.1604;2235.427
33.06693;582.1547;2219.643
33.10958;582.1511;2214.33
37.15245;582.1484;2296.509
39.78125;582.1412;2426.087
37.44047;582.1396;2326.766
36.17344;582.1297;2304.541
33.38849;582.1172;2227.175
33.13391;582.1172;2206.612
33.42286;582.1063;2224.855
37.03052;582.1052;2314.349
37.08735;582.0823;2314.469
33.11151;582.075;2212.542
39.71635;582.0698;2434.39
33.04073;582.0662;2216.827
33.21583;582.0646;2225.844
37.10396;582.062;2309.456
33.90156;582.0604;2230.68
32.59708;582.0588;2239.961
33.27365;582.0469;2229.764
33.32042;582.0458;2215.749
36.96995;582.0453;2273.181
33.32964;582.0427;2223.339
33.85588;582.0417;2231.01
39.85281;582.0328;2434.013
37.10464;582.0302;2266.508
32.28901;582.0224;2207.669
36.8549;582.0214;2310.965
37.01682;582.0031;2320.407
33.89156;582.0005;2210.844
33.21594;582;2221.616
37.06813;581.9932;2293.608
33.88203;581.9833;2255.914
33.24151;581.9828;2225.994
33.18807;581.9724;2213.744
36.8726;581.9688;2316.118
33.44401;581.9682;2253.243
33.21599;581.938;2229.652
36.94094;581.937;2298.069
32.9487;581.9313;2230.594
33.27448;581.9307;2217.145
36.78245;581.9302;2306.788
36.96807;581.9297;2305.907
33.41224;581.925;2220.33
33.97224;581.9109;2223.067
33.46224;581.9104;2236.216
36.91448;581.9052;2282.516
36.83328;581.8906;2312.889
33.49599;581.8859;2219.316
33.25224;581.875;2237.772
32.97719;581.8641;2225.336
33.425;581.8578;2227.81
40.69464;581.8427;2404.106
33.2763;581.826;2225.469
33.47323;581.8214;2206.887
33.23422;581.8146;2217.669
33.44552;581.7844;2214.978
36.33136;581.7818;2317.625
36.91328;581.774;2309.04
33.13453;581.774;2219.344
33.33057;581.7729;2225.105
33.43187;581.7724;2225.939
33.41265;581.7714;2230.854
36.45068;581.7677;2275.01
32.96786;581.7562;2228.498
33.35437;581.7542;2226.348
33.33245;581.7526;2249.532
33.25354;581.7266;2229.64
33.21786;581.6791;2214.875
33.88953;581.6745;2233.076
40.65078;581.6651;2382.265
33.46083;581.6578;2232.278
33.05542;581.6516;2207.344
38.14734;581.6458;2294.802
37.04828;581.6245;2305.569
33.16219;581.6156;2219.706
37.10203;581.611;2272.955
33.33281;581.5984;2216.806
37.09469;581.5964;2269.764
33.99886;581.5896;2226.841
33.44115;581.5807;2218.52
33.02651;581.5802;2223.861
33.18833;581.5792;2233.868
33.49104;581.5635;2223.479
34.19922;581.55;2236.691
36.99115;581.5396;2305.872
40.63641;581.5333;2364.041
37.08552;581.5297;2297.645
36.97526;581.5245;2317.704
33.38984;581.5089;2223.97
32.33375;581.4745;2212.387
33.11625;581.4688;2224.796
33.22656;581.4641;2224.252
33.21927;581.4349;2228.786
36.88708;581.4291;2317.086
33.07125;581.4114;2205.853
33.03734;581.3953;2216.705
33.23235;581.3719;2216.612
32.20974;581.3672;2178.401
31.90016;581.3656;2228.383
32.31875;581.3484;2208.405
33.02193;581.3474;2224.531
34.05979;581.3464;2230.646
34.45026;581.3265;2204.352
34.04609;581.3245;2226.814
33.82844;581.3125;2224.139
32.2313;581.3052;2213.452
37.9776;581.3036;2333.767
36.99521;581.2943;2294.712
33.24516;581.2901;2219.161
33.18542;581.2724;2223.644
40.69521;581.2714;2373.804
33.21016;581.264;2214.502
36.89823;581.2604;2311.5
33.14177;581.2584;2218.027
32.5187;581.2568;2211.268
33.68245;581.2448;2204
33.2914;581.2365;2212.33
33.38849;581.2177;2232.357
33.85031;581.2172;2229.369
40.66141;581.2167;2364.628
33.26948;581.2146;2232.651
37.14463;581.2015;2305.933
33.31823;581.1807;2219.958
32.36813;581.1646;2130.342
33.11422;581.1365;2221.241
36.93489;581.1083;2312.456
37.11344;581.1016;2303.928
33.13344;581.1;2230.187
33.39302;581.0927;2214.531
38.42313;581.0901;2374.564
34.57156;581.0844;2204.106
32.41948;581.0833;2202.12
32.61047;581.0797;2184.082
37.11698;581.0318;2310.625
33.24375;581.0307;2219.481
37.21526;580.9953;2311.403
33.38719;580.9943;2216.329
37.03594;580.9729;2305.591
37.00844;580.9562;2317.747
33.18182;580.949;2249.229
33.02609;580.9453;2203.969
32.8963;580.9401;2219.328
40.65115;580.924;2373.754
34.63276;580.9161;2201.707
32.42682;580.8526;2209.056
33.19193;580.8209;2212.531
32.37912;580.8187;2207.674
32.42307;580.7901;2257.817
32.31526;580.7885;2229.197
32.27713;580.7792;2216.551
34.49682;580.7313;2230.955
31.835;580.7214;2214.501
32.5437;580.7203;2205.797
33.9124;580.7141;2233.02
33.77438;580.7104;2230.505
33.41406;580.7104;2216.5
33.80276;580.7015;2231.609
36.13927;580.6974;2275.088
35.8126;580.6969;2309.473
33.2837;580.6875;2216.479
33.04885;580.6813;2221.758
33.48677;580.6495;2223.917
33.34755;580.6422;2217.911
33.27911;580.6354;2210.417
33.14599;580.6323;2205.353
33.54719;580.6307;2205.394
36.87547;580.6156;2306.084
39.19307;580.6146;2361.93
38.00354;580.6005;2310.968
33.10661;580.587;2217.785
33.91526;580.5849;2257.021
33.93135;580.5797;2222.904
33.42672;580.5615;2216.492
36.93385;580.5541;2315.724
36.90115;580.549;2318.183
33.32953;580.5406;2209.284
36.46583;580.5182;2299.765
37.08516;580.5125;2307.416
37.08792;580.5073;2304.697
32.48188;580.4963;2195.507
33.20068;580.4901;2205.387
33.16787;580.4896;2221.069
33.9026;580.4786;2227.716
33.28094;580.4667;2222.347
37.05761;580.4661;2306.445
34.03198;580.4568;2206.469
33.20578;580.4552;2219.752
33.09;580.449;2217.116
33.06224;580.4459;2216.973
32.40745;580.413;2228.459
37.12791;580.4109;2281.47
33.66042;580.4047;2207.373
36.73766;580.3917;2318.021
37.69344;580.3375;2310.92
33.15979;580.3323;2212.042
31.78281;580.3255;2167.012
32.25719;580.3224;2216.193
39.52792;580.3187;2309.802
32.22511;580.3083;2205.382
33.27177;580.3073;2223.233
32.10078;580.3063;2164.605
33.40901;580.3021;2225.042
33.51557;580.2781;2210.532
33.49062;580.264;2222.149
33.39552;580.2484;2220.904
32.95167;580.2443;2218.458
33.32646;580.237;2219.371
37.08151;580.2229;2291.015
37.19807;580.2193;2313.661
33.16927;580.2161;2221.683
31.79797;580.2037;2170.065
32.90068;580.1953;2214.031
33.10724;580.1844;2221.805
38.40339;580.1807;2369.118
33.01188;580.1625;2208.524
33.82896;580.1417;2232.395
33.12375;580.138;2205.787
33.29031;580.1161;2217.387
37.14885;580.1156;2273.308
33.27714;580.0854;2226.648
31.79661;580.0765;2169.134
37.01818;580.0729;2314.638
31.5824;580.0709;2186.701
40.56969;580.0505;2394.685
34.91088;580.037;2287.157
32.23589;580.0364;2217.2
32.23505;580.0193;2160.116
33.2126;580.0099;2222.378
32.26437;580.0099;2206.019
33.14531;580.0005;2204.755
31.58755;579.9938;2178.33
38.22854;579.9677;2280.462
34.52287;579.9672;2191.558
31.74589;579.9578;2165.463
32.26682;579.9531;2158.315
32.34161;579.9464;2222.524
33.87901;579.9453;2222.727
34.31709;579.9354;2200.171
34.61172;579.8984;2199.317
33.58162;579.8969;2210.922
33.54036;579.8948;2204.906
31.64604;579.8182;2167.102
31.66552;579.8125;2183.366
34.51349;579.8036;2219.933
33.07818;579.7662;2199.149
38.58167;579.7651;2345.026
34.6463;579.749;2187.104
33.14635;579.7443;2220.496
32.42672;579.7438;2222.894
31.88094;579.7396;2186.547
33.88406;579.7099;2222.714
38.06099;579.7083;2305.24
32.34333;579.7078;2150.661
33.60156;579.7062;2207.418
30.78818;579.6964;2192.495
33.5538;579.6937;2210.662
32.90344;579.6042;2181.727
33.63349;579.5807;2210.5
34.53349;579.5734;2208.383
28.72677;579.524;2122.246
28.1824;579.4255;2123.436
32.94386;579.4213;2188.267
34.04807;579.4208;2224.685
37.1587;579.4151;2281.39
31.73057;579.3885;2187.804
33.35568;579.387;2222.282
33.67557;579.3443;2198.885
35.39172;579.3417;2199.817
33.95734;579.3328;2224.985
34.35839;579.3307;2224.968
31.81682;579.2917;2181.466
31.80969;579.2646;2154.741
33.74729;579.2505;2202.634
32.42552;579.2255;2153.76
31.68844;579.2047;2203.405
34.55182;579.1953;2198.911
31.44771;579.1797;2146.276
31.5849;579.1656;2144.756
31.70281;579.1563;2186.579
33.58797;579.1375;2196.869
31.91714;579.1365;2181.824
34.11864;579.1318;2205.9
40.4049;579.1052;2380.378
31.68844;579.0896;2181.934
33.94229;579.0453;2206.854
35.81021;579.0187;2231.222
33.71729;579.0104;2204.921
37.15651;578.9953;2307.838
28.5162;578.9677;2122.285
31.88781;578.9578;2184.937
31.69443;578.9578;2181.28
33.20016;578.912;2205.326
31.56156;578.8984;2152.345
31.62521;578.8849;2144.525
37.89219;578.8834;2282.031
31.61823;578.8812;2186.067
32.31979;578.8646;2147.48
33.94089;578.863;2220.635
31.69693;578.8432;2182.291
32.76047;578.8333;2173.255
31.56172;578.8333;2146.151
34.9963;578.7792;2224.312
34.78427;578.7776;2207.318
36.46651;578.7766;2291.392
33.04672;578.7761;2202.061
31.73974;578.7761;2178.684
32.80984;578.7568;2188.207
37.04287;578.7328;2278.773
31.60635;578.7167;2165.168
31.54333;578.6818;2151.994
34.68474;578.6635;2191.597
37.30448;578.663;2312.971
31.62953;578.6448;2165.779
34.3812;578.6271;2188.794
31.83813;578.6208;2158.096
32.46589;578.6115;2172.776
37.05854;578.6042;2306.657
34.38146;578.601;2192.609
28.83099;578.5865;2124.194
32.30406;578.5807;2191.86
34.57797;578.5787;2206.566
32.12;578.5682;2201.026
31.44828;578.5516;2136.347
31.68615;578.5422;2138.871
34.13167;578.5193;2200.76
28.50807;578.5162;2117.098
31.62849;578.5089;2154.679
32.04729;578.5037;2161.645
33.60594;578.5016;2198.291
37.97823;578.501;2292.999
33.73797;578.4708;2203.506
34.50307;578.4688;2193.211
29.81396;578.4609;2121.275
31.34328;578.4484;2144.41
34.51115;578.4474;2209.545
32.18536;578.4474;2172.408
28.11213;578.4427;2121.246
31.55609;578.4286;2135.992
31.63349;578.424;2144.419
31.95281;578.4156;2154.903
28.47698;578.4057;2123.905
35.67068;578.3932;2238.975
34.53474;578.3906;2213.953
31.42625;578.3781;2139.383
34.58432;578.3396;2207.661
32.03938;578.3344;2185.108
34.8749;578.3125;2206.271
32.01365;578.3;2181.831
29.64302;578.2974;2125.299
39.00547;578.2958;2314.713
33.63781;578.2906;2200.483
29.81016;578.2891;2131.058
34.56198;578.2823;2198.569
31.59833;578.2792;2176.092
31.5688;578.2547;2140.888
31.37609;578.2474;2135.228
33.11937;578.2422;2174.412
32.68146;578.1677;2178.605
34.12422;578.1255;2201.959
31.61542;578.1182;2161.097
29.75271;578.1156;2138.348
33.69234;578.088;2204.697
33.60109;578.0797;2204.162
31.40271;578.0709;2134.892
31.01516;578.0427;2147.436
31.51151;578.0339;2187.02
30.44594;577.9464;2164.146
34.56672;577.9375;2184.759
28.48724;577.9375;2113.166
32.25245;577.9291;2193.275
34.53021;577.9276;2207.645
31.73677;577.9208;2170.026
34.13833;577.9188;2202.684
31.6824;577.9057;2133.837
28.18042;577.8995;2114.92
31.66141;577.8745;2134.488
38.24005;577.8713;2303.396
31.76896;577.837;2188.224
31.3112;577.8271;2180.067
34.58401;577.8141;2198.504
31.64292;577.774;2167.774
32.03912;577.7573;2161.151
31.59859;577.7542;2137.236
32.62453;577.7537;2161.349
31.55521;577.7479;2155.129
28.25635;577.7276;2120.979
32.68568;577.6953;2135.793
28.82526;577.6927;2123.685
37.05974;577.6896;2249.827
32.35354;577.6703;2148.609
34.46125;577.6635;2199.787
31.84422;577.6604;2185.029
31.55333;577.6542;2144.148
32.14375;577.6521;2169.56
31.55713;577.6448;2149.605
32.12552;577.6334;2160.692
34.60734;577.6229;2183.917
31.63885;577.5922;2136.024
31.73063;577.5781;2176.569
34.11391;577.5698;2194.398
31.66422;577.5578;2137.776
31.77151;577.5495;2166.103
31.53198;577.5089;2151.758
33.73745;577.4984;2201.344
29.60245;577.4958;2121.124
34.7626;577.4875;2208.298
33.76047;577.4844;2193.711
31.69677;577.4813;2140.289
31.73557;577.4708;2175.005
31.67078;577.4703;2165.778
31.65349;577.4682;2139.904
34.51646;577.4656;2184.308
34.20214;577.4448;2193.251
31.41724;577.4177;2143.01
32.27432;577.4167;2162.269
32.08703;577.4073;2166.787
31.31812;577.3974;2128.225
35.81156;577.3906;2270.127
32.3526;577.3906;2148.571
29.81901;577.3896;2130.523
31.61885;577.3844;2137.014
31.67995;577.374;2169.064
31.5237;577.3672;2180.845
34.16135;577.3563;2193.406
29.96557;577.3453;2130.32
30.88828;577.3417;2145.039
32.09104;577.3401;2161.488
37.205;577.338;2313.563
31.75995;577.3094;2179.161
30.84833;577.3068;2115.246
30.93115;577.2943;2105.864
29.04281;577.2901;2124.986
32.25469;577.2833;2155.374
28.21844;577.2818;2132.385
31.3626;577.2776;2142.878
32.15693;577.2708;2160.05
30.65187;577.2703;2132.677
32.17057;577.2521;2165.384
31.57891;577.2516;2142.985
31.40219;577.249;2130.954
32.98333;577.2396;2166.344
31.78375;577.2385;2178.997
38.28318;577.2307;2311.074
31.53245;577.2229;2145.127
31.6524;577.2208;2138.75
31.62901;577.2177;2137.597
29.90443;577.2167;2121.227
32.39625;577.2104;2211.066
31.51724;577.2083;2134.264
32.15448;577.1891;2190.637
34.35844;577.187;2187.963
33.07255;577.1828;2157.519
31.57589;577.1797;2115.22
34.60068;577.174;2191.499
32.50135;577.1713;2157.646
31.58234;577.1667;2143.797
34.4375;577.1453;2186.307
30.14505;577.1401;2120.978
29.59141;577.1354;2121.553
31.67203;577.1344;2189.3
31.58156;577.1245;2150.44
31.55797;577.1198;2141.881
32.39125;577.111;2155.894
32.22401;577.1026;2168.794
32.30047;577.0984;2158.937
32.23177;577.0948;2160.949
31.5225;577.0812;2145.188
32.15635;577.0755;2169.549
31.53891;577.0667;2139.725
31.28188;577.0604;2131.492
31.54313;577.05;2140.732
31.68677;577.0229;2180.758
30.64865;577.0187;2123.881
31.62089;577.0182;2140.926
30.4349;577.0172;2126.295
31.55115;577.0167;2143.014
31.70198;576.9922;2144.861
34.49177;576.9906;2185.115
30.7562;576.9875;2121.288
32.3613;576.9844;2159.594
30.76813;576.9807;2154.862
31.41297;576.9802;2129.779
32.42839;576.9745;2154.901
28.62906;576.9656;2122.681
30.62146;576.9562;2155.327
28.6551;576.9385;2124.413
32.06969;576.9328;2164.905
31.65552;576.9271;2138.105
36.90911;576.9198;2251.795
34.5687;576.9114;2151.912
31.56667;576.9083;2142.548
31.63193;576.9083;2134.465
31.60922;576.9078;2146.386
31.38323;576.9073;2115.068
31.49156;576.8974;2137.819
32.36708;576.8943;2150.843
31.9188;576.8922;2137.016
31.61516;576.8901;2145.326
31.67411;576.8812;2137.068
31.71005;576.8792;2142.297
32.15364;576.8724;2157.905
29.31823;576.8713;2129.908
31.8849;576.8693;2161.088
32.32896;576.8677;2146.173
35.35036;576.8552;2219.572
31.86662;576.8375;2154.447
32.12583;576.8354;2163.882
31.44609;576.8354;2148.604
30.40516;576.8307;2123.367
32.51802;576.8265;2150.161
31.38911;576.824;2139.761
32.08781;576.8073;2157.032
31.39037;576.7974;2136.479
31.66292;576.7974;2133.92
31.49708;576.7901;2136.837
31.71505;576.7854;2139.631
27.80495;576.7761;2118.362
31.70354;576.7677;2141.798
36.11354;576.7635;2227.473
32.10688;576.7615;2155.771
34.27864;576.7584;2192.583
31.48276;576.7584;2135.343
28.35125;576.7542;2118.844
34.54203;576.7495;2185.671
30.47844;576.7375;2117.695
31.47792;576.7161;2147.993
31.5312;576.7099;2142.252
31.47422;576.7068;2121.945
