K0P125.PV;K5Q2_2.PV;K5FCV4_2I.PV;K5P6.PV;K5PCV6I.PV;K5PCV17_1I.PV;K5P17_1.PV;K5PCV17_2I.PV;K5P17_2.PV;K5F3.PV;K5T20.PV;K5P110.PV;K5PCV4I.PV;K5T12.PV;K5P13.PV;K5HCV60I.PV;K5P16_1.PV;K5GKAL.PV;K5HCV61I.PV;K5P16_2.PV;K5FCV4_1I.PV;K5Q2_1.PV;K5P4_1.PV
64.6095;261.375;5.304375;1.499774;97.72281;80.31219;10.23891;99.42219;9.885703;2842.6;14.3475;63.0375;39.94;151.4831;3.99675;97.98531;1.000391;20.19001;97.72656;1.124141;100;357.5625;19.37156
64.8355;285.2188;5.329688;1.50129;97.73594;80.37563;10.31008;99.43;9.928359;2849.969;14.36125;63.2935;39.93719;151.5844;3.997425;97.965;0.9723203;20.31126;97.75;1.114922;100;352.625;19.44813
65.0235;239.9688;5.316563;1.501369;97.72312;80.34156;10.37094;99.42906;9.987187;2853.481;14.35844;63.4595;40.28844;151.6731;3.994313;97.88375;0.956375;20.12902;97.77438;1.125656;100;356.6563;19.58781
64.8825;245.2188;5.32625;1.513575;97.71313;80.35468;10.91883;99.43344;10.52734;2936.766;14.37562;63.3805;41.43063;151.7456;4.001381;97.95375;1.0435;20.18968;97.75656;1.125445;100;345.125;20.48406
64.678;376.375;5.28375;1.551139;97.68562;80.39125;10.89773;99.43656;10.48711;2934.878;14.35156;63.1565;41.46781;151.825;4.000106;97.9175;1.030953;20.40334;97.77062;1.143031;100;359.9063;20.40937
64.372;315.6875;5.284375;1.5473;97.70812;80.38187;10.81141;99.43656;10.41422;2923.951;14.34375;62.757;41.45;151.8938;4.001625;97.95625;1.016508;20.35691;97.76375;1.148445;100;358.5313;20.26188
63.9525;319.9688;5.215312;1.553226;97.71532;80.31406;10.74414;99.42625;10.34219;2914.637;14.34188;62.3795;41.4575;152.0338;4.004269;97.91969;1.053961;20.3176;97.71031;1.162656;100;357.9063;20.13375
63.7485;299.875;5.2375;1.549662;97.72437;80.35281;10.67219;99.42438;10.28531;2908.765;14.35063;62.1805;41.4475;152.1244;3.998944;97.91406;1.022117;20.32508;97.8075;1.153859;100;348.5313;20.05531
64.068;364;5.24;1.583229;97.72813;80.34187;10.75086;99.42751;10.35672;2916.548;14.34;62.488;41.44313;152.1994;4.000931;97.90688;1.082477;20.29544;97.88782;1.191883;100;351.5938;20.16594
64.4965;197.5313;5.301875;1.601342;97.71531;80.34312;10.80945;99.43188;10.42352;2928.102;14.33438;62.8585;41.45;152.3038;4.002581;97.93719;1.007992;20.26914;97.88594;1.192234;100;358.2188;20.28375
64.704;276.0938;5.223437;1.600889;97.72031;80.29219;10.87773;99.425;10.4793;2936.092;14.35312;63.1275;41.45469;152.3781;4.000969;97.97031;1.061992;20.19346;97.81719;1.210117;100;362.6563;20.40313
64.9795;175.5;5.213125;1.599275;97.71375;80.31532;10.91359;99.43781;10.5082;2942.938;14.34781;63.333;41.44625;152.4987;3.999638;97.9425;1.023711;20.325;97.90594;1.201234;100;358.0625;20.47156
65.025;301.2813;5.326562;1.60272;97.71532;80.35563;10.94781;99.42188;10.55359;2945.215;14.33375;63.456;41.46312;152.5725;4.000031;97.98219;1.059367;20.38718;97.77406;1.194461;100;348.8438;20.52156
64.866;381.7188;5.300313;1.601893;97.6975;80.36125;10.9282;99.43844;10.52805;2941.932;14.33687;63.3425;41.46188;152.6419;4.004775;97.93156;1.094406;20.40964;97.73812;1.198234;100;356.9375;20.48344
64.5675;359.0625;5.318438;1.600023;97.69719;80.40219;10.85383;99.43562;10.46734;2932.607;14.34031;63.0015;41.4525;152.7375;4.001662;97.98344;1.097695;20.41221;97.86875;1.197438;100;353.375;20.3675
64.3445;284.9063;5.24875;1.59959;97.70313;80.30625;10.815;99.43313;10.41938;2925.316;14.33969;62.7735;41.4525;152.8175;4.000613;97.93938;1.048648;20.33386;97.77156;1.190344;100;358.875;20.27813
64.1345;256.7188;5.296875;1.601243;97.70812;80.32532;10.78469;99.43063;10.38;2920.986;14.33469;62.599;41.45844;152.9238;3.994406;97.89906;1.020773;20.24365;97.80906;1.195422;100;364;20.23156
64.3225;291.4063;5.246875;1.598034;97.72594;80.38687;10.79375;99.43188;10.40312;2923.878;14.32969;62.725;41.45375;153.0063;4.002375;97.97688;1.073437;20.2728;97.74937;1.187813;100;363.4688;20.24688
64.728;224.75;5.323438;1.600082;97.69406;80.32594;10.88531;99.42687;10.49852;2936.17;14.31625;63.1555;41.45219;153.1025;4.000669;97.92469;1.073258;20.28846;97.73625;1.200281;100;365;20.42875
65.0435;255.4375;5.229063;1.599511;97.72375;80.28344;10.95055;99.4375;10.54414;2946.704;14.31969;63.4605;41.46031;153.1794;4.005206;97.86875;1.078656;20.42599;97.79437;1.188094;100;359.6563;20.51531
65.303;342.1563;5.260625;1.600929;97.72;80.3425;10.99617;99.42281;10.58336;2952.433;14.32844;63.6775;41.45125;153.3025;4.005056;97.93969;1.07193;20.38566;97.66031;1.203273;100;351.8438;20.60312
65.241;358.4063;5.315938;1.598684;97.70969;80.30125;11.01086;99.45344;10.60023;2951.309;14.31156;63.671;41.455;153.3919;4.009912;97.95812;1.045633;20.49387;97.72219;1.183906;100;350.5313;20.63125
64.859;290.5;5.1625;1.600771;97.73062;80.33094;10.92953;99.43407;10.52602;2941.31;14.34188;63.3185;41.43375;153.5031;4.0101;97.93531;1.086328;20.44687;97.73969;1.198242;100;355.3125;20.495
64.524;351.5938;5.200313;1.607071;97.70531;80.35656;11.00648;99.435;10.59945;2955.428;14.32406;63.003;41.78156;153.6125;4.007288;97.93594;1.040867;20.42891;97.79562;1.204234;100;362.625;20.58406
64.18449;320.25;5.189375;1.648808;97.72781;80.41719;11.06594;99.425;10.65711;2964.683;14.2925;62.65;42.18844;153.7231;4.01355;97.91969;1.127656;20.51022;97.73625;1.240391;100;362.6563;20.68563
64.2075;389.6563;5.32;1.649025;97.72469;80.34093;11.06859;99.44844;10.65406;2962.047;14.28969;62.5995;42.1925;153.8013;4.012631;97.97157;1.118797;20.47848;97.77531;1.247625;100;358.0313;20.67344
64.576;332.25;5.199375;1.652411;97.7375;80.33844;11.14656;99.43656;10.73203;2972.856;14.28969;62.9725;42.18219;153.9669;4.014206;97.98187;1.076656;20.60104;97.79813;1.24468;100;362.5;20.8225
64.92;273.4063;5.261563;1.651151;97.74812;80.2775;11.19914;99.43344;10.79406;2983.843;14.3175;63.266;42.18094;154.1212;4.023656;97.9525;1.10093;20.62167;97.7225;1.231258;100;369.4375;20.9175
65.1505;356;5.22875;1.648946;97.71969;80.34563;11.24383;99.43562;10.82539;2989.082;14.28438;63.4485;42.17656;154.2419;4.019607;97.97031;1.067461;20.77827;97.7;1.22357;100;367.7188;20.9975
65.2855;152.5;5.23125;1.649537;97.72031;80.37968;11.27828;99.42656;10.86195;2994.491;14.28781;63.5935;42.19219;154.3537;4.021519;97.93906;1.088938;20.83461;97.74687;1.24225;100;362.9688;21.04594
65.11501;303.8438;5.145;1.65249;97.73375;80.2975;11.26008;99.4225;10.85055;2990.983;14.3;63.5155;42.18375;154.3669;4.025962;97.93063;1.136344;20.95594;97.78687;1.235164;100;366.0625;21.0075
64.738;290.625;5.2825;1.649183;97.72125;80.32781;11.17148;99.43094;10.77;2979.695;14.27312;63.153;42.18438;154.485;4.020056;97.95625;1.089313;20.93118;97.68344;1.23475;100;366.2813;20.87313
64.444;365.1875;5.241875;1.650246;97.72375;80.3525;11.13352;99.43407;10.70938;2972.285;14.29875;62.862;42.20219;154.685;4.022006;97.92375;1.127016;21.0036;97.70031;1.218969;100;373.625;20.77156
64.29;199.375;5.149687;1.650049;97.71594;80.32156;11.09828;99.42469;10.67891;2965.753;14.29;62.682;42.1825;154.7775;4.02;97.90469;1.102383;21.003;97.79031;1.229586;100;368.8438;20.69344
64.566;310.75;5.223125;1.64997;97.73688;80.29656;11.10992;99.42593;10.70437;2968.854;14.27719;62.81;42.19156;154.8838;4.023638;97.93094;1.143781;21.02932;97.76437;1.219516;100;363.9063;20.74219
64.855;284.0625;5.203125;1.651427;97.72812;80.32188;11.19219;99.44376;10.77938;2980.326;14.28281;63.191;42.17344;155.0087;4.024031;97.90938;1.068844;21.1293;97.83281;1.235414;100;364.5313;20.90313
65.195;363.8125;5.287812;1.649005;97.72688;80.30688;11.26312;99.42438;10.84695;2990.827;14.28875;63.531;42.19312;155.0963;4.026281;97.90531;1.150766;21.16351;97.70906;1.239242;100;362.5938;21.04125
65.4965;330.3438;5.260938;1.649202;97.70219;80.39375;11.33172;99.43813;10.90883;3000.03;14.26281;63.8625;42.18906;155.175;4.024819;98.0025;1.104008;21.29422;97.80531;1.218914;100;364.3438;21.13563
65.55;252.1875;5.229375;1.650659;97.72;80.32656;11.36453;99.44093;10.93289;3004.333;14.26406;63.9695;42.18813;155.315;4.024894;97.905;1.091023;21.37172;97.62;1.230859;100;372.4688;21.18
65.216;326.5625;5.29625;1.647982;97.70812;80.34156;11.28383;99.43125;10.85828;2992.902;14.2575;63.6075;42.18093;155.4312;4.029206;97.93281;1.152117;21.28227;97.78781;1.228938;100;366.9688;21.06562
64.898;268.1563;5.21875;1.651151;97.72688;80.36625;11.22406;99.42438;10.80937;2983.976;14.27688;63.3345;42.18375;155.5156;4.025756;97.90063;1.141344;21.28498;97.7525;1.232102;100;356.375;20.95875
64.641;368.8438;5.238125;1.650935;97.70657;80.30437;11.18094;99.43594;10.77312;2978.73;14.25875;63.084;42.19;155.5856;4.029788;97.92563;1.112617;21.36833;97.80531;1.234367;100;360.7813;20.86031
64.5;233.625;5.345937;1.649045;97.72625;80.37437;11.15422;99.42687;10.73141;2974.633;14.27344;62.957;42.18312;155.7381;4.029713;98.04218;1.085109;21.33222;97.71656;1.22775;100;363.9375;20.78656
64.7435;349.0938;5.419687;1.65188;97.73625;80.34875;11.18445;99.43094;10.76453;2976.942;14.28125;63.05;42.18687;155.7894;4.031569;98.05624;1.098352;21.29643;97.69625;1.232945;100;363.375;20.86062
65.102;242.0625;5.334687;1.647883;97.75;80.3475;11.23844;99.43313;10.80984;2988.522;14.26781;63.422;42.19594;155.87;4.039087;97.99906;1.085734;21.28432;97.705;1.232906;100;370.125;20.98063
65.3075;322.9375;5.30375;1.649832;97.72688;80.30188;11.29672;99.42281;10.87328;2995.391;14.24938;63.678;42.19281;155.9719;4.029807;98.065;1.089305;21.37344;97.66531;1.214945;100;368.2813;21.07688
65.6015;337.4375;5.238125;1.649635;97.72562;80.37749;11.34313;99.42844;10.9168;3002.469;14.25844;63.9025;42.18187;156.1837;4.040888;97.96407;1.061437;21.4122;97.75626;1.233711;100;367.9688;21.16375
65.432;308.7813;5.177187;1.650364;97.73375;80.32219;11.33859;99.42781;10.91016;2999.3;14.24281;63.8005;42.17406;156.3175;4.040475;97.92844;1.146602;21.39326;97.82313;1.229789;100;370.3438;21.13688
64.982;351.875;5.175;1.651978;97.7375;80.37031;11.26203;99.4375;10.82875;2987.865;14.25562;63.4125;42.17813;156.3975;4.03785;97.95781;1.122383;21.30127;97.79688;1.232961;100;371.875;21.01156
64.634;282.0938;5.214687;1.650128;97.73093;80.32781;11.1857;99.42125;10.76758;2977.992;14.23781;63.058;42.17625;156.5519;4.040925;97.96563;1.120547;21.43432;97.74687;1.232477;100;360.3438;20.84531
64.43;363.3438;5.157187;1.650915;97.73125;80.35313;11.13094;99.43063;10.71719;2970.261;14.2525;62.8405;42.18563;156.6744;4.038975;97.95718;1.084437;21.45395;97.75875;1.233844;100;372.1563;20.77094
64.4615;171.625;5.2575;1.650265;97.72594;80.34281;11.12094;99.43344;10.71711;2969.524;14.24906;62.7825;42.18844;156.7744;4.042181;97.97937;1.061898;21.3812;97.76312;1.239867;100;367.0625;20.76813
64.811;350.1563;5.17125;1.648612;97.70031;80.31344;11.18516;99.42438;10.7682;2980.057;14.25656;63.156;42.18563;156.8887;4.04415;97.94812;1.188195;21.47011;97.84531;1.235516;100;366.8125;20.86844
65.153;344.6875;5.202813;1.649675;97.7225;80.27782;11.2593;99.42313;10.83219;2987.427;14.24937;63.463;42.18687;157.0256;4.042013;97.99906;1.13075;21.4249;97.75;1.239758;100;362.9688;20.99438
65.3715;324.125;5.230937;1.651289;97.685;80.34187;11.30391;99.43125;10.88633;2996.309;14.21875;63.695;42.17531;157.1156;4.039219;97.91156;1.097891;21.5062;97.84032;1.236758;100;367.7813;21.07813
65.4005;303.1875;5.132813;1.648513;97.69281;80.32063;11.32906;99.42031;10.91492;2999.364;14.24094;63.8365;42.19156;157.21;4.036969;97.90781;1.144609;21.5741;97.81187;1.227734;100;361.0938;21.15281
65.0465;306.4375;5.1425;1.651624;97.72594;80.30813;11.26352;99.40844;10.85992;2990.723;14.22531;63.536;42.19;157.3506;4.04385;97.93781;1.120273;21.42939;97.84;1.229734;100;358.2813;21.05625
64.762;342.4688;5.273438;1.649379;97.73125;80.34438;11.20023;99.4125;10.78352;2979.027;14.23938;63.157;42.18687;157.4362;4.0446;98.00343;1.07918;21.45746;97.76125;1.230609;100;378.1875;20.87031
64.3695;362.5;5.175313;1.650108;97.72281;80.38281;11.15359;99.41844;10.73125;2971.434;14.23531;62.887;42.17906;157.5562;4.040344;97.975;1.100633;21.53556;97.74313;1.23143;100;371.0625;20.79125
64.229;356.3125;5.177187;1.649419;97.72406;80.31844;11.10547;99.42844;10.68234;2965.18;14.22781;62.634;42.18594;157.6913;4.036894;97.93219;1.097492;21.44624;97.7175;1.249734;100;375.0938;20.70062
64.472;233.3438;5.215625;1.650994;97.71781;80.27782;11.12742;99.43406;10.70516;2968.526;14.2325;62.8045;42.18219;157.7581;4.037288;97.91094;1.156203;21.41429;97.76156;1.234398;100;373.25;20.75375
64.725;355.625;5.2;1.650738;97.71875;80.30937;11.17969;99.42656;10.76422;2978.046;14.23;63.082;42.17656;157.845;4.038769;97.93125;1.07643;21.41686;97.7375;1.224313;100;372.3438;20.84594
64.924;334.1563;5.224688;1.651033;97.71438;80.34281;11.23344;99.42437;10.80547;2984.155;14.22125;63.296;42.18375;157.9331;4.043888;97.98312;1.094547;21.38434;97.73094;1.22668;100;370.4688;20.94312
65.0685;389.2813;5.27125;1.649242;97.72562;80.38156;11.25172;99.42719;10.83109;2988.498;14.21875;63.4345;42.19344;158.0275;4.033837;97.95062;1.126477;21.42179;97.74125;1.218039;100;370.7188;20.98937
65.2055;208.9375;5.2325;1.666724;97.72625;80.37594;11.29117;99.4325;10.86992;2990.704;14.22688;63.5565;42.18938;158.1387;4.034587;97.92719;1.130758;21.41188;97.75313;1.242742;100;371.4375;21.05219
65.158;312.8125;5.289063;1.703028;97.71562;80.3625;11.27031;99.42969;10.85398;2990.495;14.20031;63.5295;42.18125;158.1906;4.042575;97.94218;1.147227;21.3182;97.7375;1.269648;100;375.7813;21.03406
64.7345;317.6563;5.214063;1.697181;97.71281;80.3125;11.20359;99.43468;10.78414;2981.382;14.21469;63.208;42.18563;158.2644;4.0452;97.94406;1.130258;21.35336;97.77;1.266734;100;366.5313;20.89875
64.492;332.7188;5.21875;1.700016;97.71407;80.31937;11.15625;99.43938;10.73242;2971.848;14.21875;62.9225;42.17437;158.3031;4.040437;97.92375;1.10875;21.30664;97.79219;1.276758;100;363.4063;20.82031
64.272;391.5938;5.238438;1.699189;97.745;80.30375;11.10469;99.43469;10.69336;2966.583;14.2125;62.688;42.18094;158.325;4.040362;97.93063;1.135195;21.26027;97.77032;1.280187;100;372.2813;20.71719
64.2715;256.8438;5.2875;1.699583;97.73219;80.30063;11.10078;99.42594;10.69391;2964.722;14.19063;62.6655;42.18281;158.3837;4.049663;97.9525;1.090031;21.21708;97.75;1.278328;100;370.1875;20.72562
64.698;351.875;5.20625;1.701768;97.72969;80.31875;11.1668;99.4125;10.74875;2976.184;14.2025;63.0385;42.19531;158.4331;4.036181;98.04063;1.130648;21.2185;97.76094;1.266008;100;368.9063;20.84812
65.0765;186.125;5.118437;1.697673;97.72469;80.35562;11.23336;99.42438;10.82102;2984.438;14.20187;63.3675;42.17906;158.5325;4.038019;97.98219;1.138312;21.24584;97.75625;1.250156;100;376.0313;20.97469
65.2415;357.1875;5.159375;1.70037;97.73438;80.34843;11.29977;99.42032;10.86516;2991.812;14.19656;63.573;42.18438;158.5769;4.0359;98.01719;1.153055;21.19258;97.725;1.269844;100;370.1563;21.0425
65.367;338.5938;5.292187;1.700606;97.74187;80.32344;11.32086;99.43594;10.89891;2996.945;14.19438;63.7315;42.19406;158.5887;4.037663;97.90594;1.098352;21.23542;97.74094;1.275211;100;364.5938;21.12437
65.149;354.3125;5.27625;1.698264;97.71407;80.31125;11.29266;99.43094;10.86406;2992.838;14.19;63.5555;42.19375;158.6738;4.041769;97.90874;1.163875;21.24595;97.71531;1.272219;100;368;21.03844
64.7455;275.0938;5.190938;1.698027;97.71593;80.35469;11.21758;99.41406;10.79273;2980.207;14.185;63.1845;42.18656;158.7744;4.040944;97.92875;1.158359;21.22201;97.79156;1.257172;100;374.9063;20.89719
64.49;344.5625;5.127812;1.698244;97.72406;80.30125;11.15695;99.43063;10.73781;2973.294;14.19563;62.9305;42.17469;158.8425;4.037813;97.96375;1.118992;21.15205;97.755;1.263211;100;380.5938;20.81656
64.276;192.4063;5.221562;1.701906;97.71812;80.32094;11.11875;99.42406;10.69414;2967.057;14.18812;62.7335;42.17844;158.87;4.036144;97.94594;1.061773;21.30484;97.74;1.258867;100;380.0313;20.75187
64.4575;339.3438;5.29375;1.700803;97.74187;80.35125;11.14453;99.41843;10.7207;2969.027;14.16562;62.8175;42.18781;158.8906;4.032;97.93625;1.146289;21.11973;97.72031;1.265352;100;372.9375;20.77656
64.82349;340.1563;5.274375;1.700547;97.72343;80.35844;11.23461;99.41656;10.81547;2982.619;14.18937;63.231;42.18938;158.9044;4.035525;98.00406;1.202125;21.25767;97.67281;1.270414;100;380.9375;20.93188
65.1795;334.9688;5.221562;1.700508;97.73094;80.38187;11.30195;99.41438;10.8793;2990.917;14.175;63.52;42.19969;158.95;4.042125;97.92125;1.190586;21.20368;97.70375;1.27332;100;379.9375;21.02813
65.432;336.7188;5.18125;1.698854;97.74438;80.33562;11.33437;99.41031;10.91578;2996.46;14.16875;63.7345;42.18531;159.0212;4.037025;98.00906;1.173617;21.20544;97.84281;1.266617;100;385.1563;21.11844
65.2695;319.5938;5.293437;1.699031;97.71156;80.35656;11.32297;99.425;10.90641;2996.868;14.18312;63.7265;42.18875;159.0019;4.036912;97.93437;1.149203;21.1301;97.74313;1.269984;100;368.4375;21.10406
64.9555;326.0313;5.296563;1.701866;97.72406;80.33312;11.25672;99.44281;10.83875;2985.535;14.16187;63.3585;42.17531;159.065;4.043081;97.94344;1.127875;21.17013;97.76625;1.275109;100;374.125;20.98281
64.673;381.3438;5.143125;1.700193;97.70937;80.34375;11.19648;99.43687;10.77875;2976.996;14.1575;63.054;42.17812;159.1269;4.039537;97.98625;1.097625;21.18065;97.77843;1.271367;100;372.875;20.87844
64.4695;275.25;5.204375;1.697889;97.70625;80.33125;11.15281;99.4275;10.73844;2972.022;14.18406;62.8635;42.17844;159.2031;4.037213;97.93781;1.147758;21.13472;97.74406;1.260914;100;380.3125;20.77563
64.337;201.1875;5.268437;1.701473;97.72625;80.35062;11.13828;99.41594;10.71344;2968.842;14.16281;62.7795;42.18563;159.2538;4.0371;97.86281;1.153023;21.08453;97.84719;1.264063;100;371.5938;20.71969
64.7665;298.375;5.144375;1.698638;97.71469;80.3725;11.20648;99.42875;10.78383;2977.807;14.15125;63.102;42.17812;159.3025;4.034606;97.93375;1.1695;21.15615;97.82063;1.260773;100;379.375;20.885
65.1065;364.25;5.181875;1.699622;97.69406;80.3775;11.27219;99.42563;10.84578;2988.792;14.16406;63.441;42.17875;159.3281;4.037213;97.91;1.23782;21.19349;97.77406;1.271375;100;372.75;21.00687
65.349;353.5938;5.248437;1.701118;97.72187;80.29688;11.34055;99.43437;10.91914;2996.014;14.14937;63.6935;42.19375;159.385;4.039856;97.88438;1.144992;21.18813;97.80625;1.26557;100;378.9063;21.10375
65.582;339.625;5.31625;1.701807;97.73438;80.36969;11.38727;99.42531;10.94563;3002.263;14.16781;63.928;42.19125;159.4244;4.0338;97.97469;1.136383;21.23573;97.71156;1.254078;100;374.875;21.18937
65.3425;296.1875;5.251562;1.698618;97.72937;80.32156;11.33633;99.42812;10.90773;2996.306;14.1675;63.716;42.18188;159.4356;4.033894;97.9575;1.135523;21.36762;97.76813;1.253602;100;375.1563;21.11375
64.90601;355.2813;5.217813;1.700902;97.72813;80.33688;11.25359;99.43094;10.84313;2986.177;14.15344;63.391;42.18125;159.5063;4.034381;97.93969;1.13657;21.35245;97.75875;1.267352;100;375.4063;21.00344
64.6115;271.1563;5.22375;1.70161;97.72719;80.38969;11.2157;99.42687;10.78258;2977.927;14.15219;63.103;42.1825;159.5231;4.036106;97.95032;1.115469;21.38995;97.79437;1.274477;100;385.8125;20.88094
64.495;312.6563;5.209375;1.698775;97.71407;80.32813;11.17008;99.42812;10.75539;2971.517;14.14531;62.909;42.18594;159.47;4.029;97.9625;1.136094;21.37328;97.74844;1.282375;100;379.0625;20.81781
64.632;234.5;5.365;1.699464;97.70718;80.30656;11.14984;99.43844;10.74016;2971.766;14.14687;62.925;42.19125;159.4781;4.030687;97.93844;1.172;21.32359;97.69094;1.263133;100;381.4688;20.79062
65.0225;334.9063;5.243125;1.699819;97.70875;80.35094;11.24484;99.42625;10.82125;2984.455;14.13469;63.295;42.18813;159.5088;4.033275;98.01688;1.13832;21.3485;97.83937;1.272664;100;367.0625;20.94125
65.293;326.9688;5.231875;1.699563;97.70313;80.31937;11.3125;99.41625;10.88078;2993.11;14.14906;63.6535;42.18938;159.5837;4.032919;97.92;1.120289;21.3791;97.81281;1.266352;100;372.125;21.10188
65.5695;337.0625;5.29875;1.6985;97.72344;80.31594;11.37594;99.42719;10.94086;3001.032;14.13125;63.909;42.18813;159.6269;4.029544;97.90469;1.231547;21.44319;97.70875;1.261039;100;386.3125;21.21094
65.631;204;5.219375;1.699957;97.71156;80.33375;11.40531;99.42188;10.97836;3006.083;14.1425;64.071;42.17875;159.6519;4.033969;97.96531;1.143781;21.50605;97.76875;1.276586;100;380.9063;21.24031
65.341;346.4688;5.284062;1.699681;97.73531;80.33844;11.33695;99.41687;10.90633;2997.119;14.1475;63.754;42.18781;159.7069;4.032563;97.93781;1.107992;21.49422;97.74718;1.26368;100;377.7188;21.1225
65.015;349.7813;5.303438;1.700626;97.73469;80.30344;11.28039;99.42625;10.84969;2988.166;14.13469;63.4385;42.20344;159.7075;4.030313;97.99406;1.168492;21.46481;97.73;1.257273;100;375.0625;21.02156
64.8455;389.5313;5.287188;1.701236;97.74906;80.34469;11.23648;99.41312;10.8157;2981.877;14.14781;63.2445;42.19563;159.7156;4.031813;97.95344;1.159719;21.5195;97.79188;1.274016;100;375.25;20.96406
64.683;386.4063;5.272188;1.699996;97.73;80.355;11.20617;99.43124;10.78094;2976.734;14.15063;63.0675;42.19687;159.7569;4.026319;97.92875;1.080297;21.4644;97.795;1.267195;100;384.4063;20.88094
64.582;252.6563;5.252812;1.699661;97.72469;80.30125;11.20148;99.40938;10.7757;2975.88;14.13562;63.045;42.18594;159.8537;4.027594;97.9575;1.154445;21.44926;97.69063;1.273055;100;383.9688;20.84656
64.9265;341.6563;5.255;1.699543;97.715;80.31125;11.27742;99.41782;10.84414;2986.175;14.11219;63.3695;42.18125;159.8712;4.029338;97.91625;1.148383;21.50105;97.7125;1.260328;100;376.375;20.99375
65.249;305.75;5.290937;1.701256;97.73282;80.34032;11.33133;99.41406;10.91906;2995.327;14.11438;63.687;42.18188;159.8887;4.030744;97.92781;1.140328;21.4486;97.64844;1.266383;100;387.4063;21.10031
65.6145;365.6875;5.305937;1.696019;97.73062;80.3175;11.3907;99.4175;10.97;3004.04;14.11563;63.973;42.18125;159.8894;4.02765;97.92969;1.11343;21.48984;97.71156;1.265508;100;383.75;21.18687
65.639;222.3125;5.240938;1.698638;97.73;80.33156;11.41281;99.42438;10.97953;3007.937;14.11438;64.091;42.18125;159.9519;4.028944;97.97063;1.178617;21.5918;97.68188;1.247305;100;390.9063;21.21656
65.1875;330;5.218438;1.698972;97.72125;80.32156;11.33836;99.41937;10.91305;2996.026;14.10906;63.747;42.16719;159.9919;4.025625;97.85906;1.121758;21.54004;97.79562;1.25593;100;384.5313;21.10469
64.9785;378.1563;5.195313;1.706434;97.71532;80.34624;11.26133;99.43594;10.83906;2986.414;14.12937;63.3905;42.17937;160.0656;4.029975;98.00468;1.084484;21.5314;97.68094;1.271125;100;373.4375;20.98219
64.737;340.1563;5.315938;1.749352;97.72781;80.2975;11.21352;99.43125;10.7818;2978.249;14.13156;63.1305;42.185;160.0994;4.035619;97.9975;1.198125;21.47692;97.69375;1.309258;100;377.75;20.87062
64.408;286.2813;5.29;1.752916;97.73062;80.33594;11.18586;99.42594;10.76266;2973.725;14.095;62.9505;42.19812;160.0619;4.029919;97.98157;1.162437;21.37488;97.63062;1.305133;100;377.9688;20.80125
64.5445;292.6563;5.230312;1.747167;97.7275;80.3475;11.19102;99.44125;10.75883;2974.938;14.10563;62.959;42.19719;160.0969;4.026431;97.92031;1.23618;21.43107;97.65781;1.303813;100;385.6875;20.82594
64.915;373.2813;5.283438;1.751715;97.71938;80.31375;11.25023;99.43343;10.82039;2985.228;14.11687;63.2965;42.195;160.12;4.027088;97.95531;1.19618;21.429;97.65688;1.306234;100;383.25;20.95969
65.2515;210.875;5.171875;1.749215;97.71687;80.31032;11.31109;99.44156;10.89305;2992.917;14.11469;63.604;42.17844;160.1325;4.024332;97.92906;1.168156;21.39903;97.79094;1.304609;100;382.9063;21.0675
65.416;359.625;5.149375;1.748723;97.74532;80.28375;11.36828;99.43437;10.92641;2999.815;14.10031;63.8295;42.16938;160.1419;4.025288;97.98125;1.190484;21.35689;97.77781;1.303828;100;378.75;21.13156
65.45;385.9063;5.261875;1.749923;97.68687;80.29531;11.37961;99.41219;10.94992;3002.286;14.11875;63.8965;42.17625;160.1875;4.023244;97.95125;1.196109;21.4114;97.73625;1.29107;100;384.9063;21.18406
65.1445;321.0938;5.257813;1.751577;97.71719;80.29219;11.29813;99.41875;10.89039;2992.263;14.10281;63.526;42.17813;160.2381;4.029694;97.89218;1.233625;21.43476;97.77969;1.29682;100;385;21.06406
64.733;250.9688;5.224688;1.748309;97.71468;80.3;11.21789;99.42313;10.79703;2981.193;14.11625;63.172;42.18281;160.2731;4.025269;97.97031;1.233586;21.40096;97.77469;1.299336;100;388;20.89781
64.461;317.0313;5.276563;1.749018;97.72343;80.35781;11.17906;99.42031;10.74422;2973.474;14.10875;62.888;42.18125;160.2481;4.0251;97.9625;1.147836;21.39741;97.78906;1.299148;100;386.4063;20.8125
64.352;333.4063;5.298125;1.749687;97.71562;80.33375;11.14758;99.42313;10.71008;2967.677;14.10063;62.723;42.185;160.275;4.025662;97.94625;1.148594;21.37119;97.71687;1.299117;100;386.8125;20.75094
64.541;340.5;5.26;1.74951;97.73219;80.33688;11.15547;99.45;10.74047;2972.256;14.1;62.888;42.17688;160.2956;4.022738;97.86125;1.236406;21.34132;97.75687;1.29332;100;376.1563;20.81375
64.905;257.125;5.1425;1.750238;97.71281;80.33063;11.24156;99.42031;10.81617;2982.586;14.07156;63.261;42.16625;160.3387;4.025025;97.91469;1.170953;21.30601;97.83906;1.30225;100;378.75;20.93438
65.1365;235.25;5.189688;1.752522;97.75;80.28625;11.30242;99.42719;10.87492;2991.043;14.08219;63.538;42.17344;160.4119;4.017994;97.93875;1.203;21.39222;97.82031;1.298008;100;378.5313;21.05
