K5PC5CH.OP;K5T4.PV;K5T7.PV;K5PC6CH.OP;K5T9_2.PV;K5T8_1.PV
21.35922;103.7051;46.25438;33.97677;28.86417;52.20281
31.06359;108.3107;41.57385;42.43344;22.14531;52.2025
21.21443;103.6606;45.96229;33.93646;28.25438;52.2024
31.5312;111.7823;42.23063;43.59026;24.79656;52.19729
28.07427;110.2203;42.87156;40.8925;22.79458;52.19667
27.1451;106.7613;43.18864;39.66636;23.61406;52.19448
21.13542;104.1029;46.08771;33.97245;28.83698;52.19188
21.01312;102.5164;45.57385;33.93979;27.79344;52.19135
21.02938;102.2634;45.60667;33.93536;27.70594;52.19094
31.69448;108.3331;41.79844;43.19339;22.93011;52.19094
20.16359;102.7371;45.30177;32.76912;27.1676;52.19031
30.8824;108.4247;41.58958;42.56026;22.78094;52.18771
21.18813;103.126;45.90906;33.94437;27.88771;52.18667
31.68906;109.4186;42.00979;43.1939;22.2425;52.18261
31.76583;112.1366;42.3675;43.67849;25.61969;52.18
31.5225;111.9401;42.36146;43.60516;25.41458;52.18
21.42083;103.5678;46.20625;34.02677;29.55062;52.17646
20.99313;102.607;45.64063;33.91849;27.62719;52.17635
31.4887;111.6636;42.26417;43.59302;24.94229;52.17271
20.06016;102.5528;45.28938;32.75578;27.27271;52.17115
20.49297;102.3121;46.53896;32.73146;27.22135;52.17115
25.7874;105.0299;42.85083;38.62411;25.09406;52.17094
31.82828;112.0976;42.39698;43.67588;25.22177;52.1701
20.54167;103.2548;45.29625;33.94323;27.57688;52.16948
31.79755;109.4931;41.87427;43.06693;22.35229;52.16917
31.85182;109.5455;41.95385;43.10766;21.84458;52.16906
31.52865;111.7282;42.31344;43.59068;24.65635;52.16636
19.8549;102.9717;46.5401;32.70167;26.06458;52.16594
31.49708;111.8351;42.33781;43.61042;24.99552;52.16219
20.7199;103.5355;45.36635;33.89865;27.11437;52.16177
26.99182;106.9678;43.1599;39.66265;23.90844;52.16146
31.83016;111.8668;42.41604;43.65979;25.34073;52.16135
20.53391;104.2329;46.08417;33.94844;28.98292;52.16083
25.32193;105.0088;44.61573;37.78818;28.78312;52.16031
25.3025;105.038;44.52719;37.71469;28.66448;52.1601
25.36026;105.2002;44.59594;37.76943;28.68052;52.15865
21.41198;103.0804;46.205;33.96239;28.84531;52.15625
30.98255;108.7221;41.34687;42.41026;21.63896;52.15604
21.42349;103.3276;46.19437;34.00938;29.24719;52.15552
20.34203;103.521;46.6151;32.77922;28.86823;52.15521
31.68302;108.2188;41.81104;43.15073;22.70792;52.15511
30.96964;108.171;41.57979;42.47844;21.85906;52.15458
20.80859;103.3644;45.37406;33.88588;27.05865;52.15406
29.99297;108.1448;41.76136;41.79896;22.90958;52.15333
20.31771;103.5016;45.32823;33.93266;27.28979;52.15115
31.69917;109.8084;41.9125;43.06495;21.9951;52.14948
25.53531;105.5086;44.58937;37.75214;28.78469;52.14865
20.34349;102.5859;46.31469;32.59396;24.47094;52.14635
25.27094;105.0434;44.60021;37.76432;28.88615;52.14469
20.81484;102.6842;45.67021;33.93208;27.56917;52.14385
21.24438;102.837;46.19479;34.0088;28.94354;52.14229
25.56016;105.181;42.70083;38.64922;25.8076;52.14094
20.69542;102.944;46.30177;32.70646;25.32333;52.13979
19.89172;103.3403;46.13458;32.73073;26.55646;52.13927
26.78948;105.6271;44.57563;38.92583;28.79208;52.13896
20.15979;102.198;45.26625;32.77161;27.44083;52.13792
19.98135;103.395;46.15698;32.73729;26.61594;52.13573
19.84474;103.2744;46.14708;32.72635;26.57031;52.13396
25.68036;104.9914;42.88125;38.67005;25.42729;52.13313
25.37453;106.228;44.57667;37.69401;29.98688;52.13313
20.90104;103.6346;46.13511;34.01062;28.75031;52.1326
20.37724;103.363;45.37833;33.87521;26.83521;52.13219
19.75359;102.9979;46.02135;32.72401;26.5676;52.13083
31.78198;112.0239;42.33375;43.67365;25.78125;52.12948
19.93104;103.3109;46.13406;32.71932;26.72281;52.12938
20.52297;103.7116;45.36104;33.95625;27.26771;52.12917
20.8088;103.5739;45.34114;33.92786;27.02563;52.12885
20.47401;103.1623;45.39427;33.92531;27.47719;52.12885
20.90229;102.7992;45.675;33.90156;27.5124;52.12771
25.36552;105.7798;44.58823;37.75063;29.06646;52.1275
25.54422;105.0772;42.58521;38.6238;25.34927;52.12646
25.84219;105.0172;42.69458;38.58823;25.64823;52.12646
20.54979;103.2427;45.28083;33.96323;27.64885;52.12604
20.37995;103.3643;45.43667;33.91958;27.49979;52.12344
31.77281;112.0427;42.44365;43.66307;25.44281;52.12313
25.65156;104.9483;42.78938;38.65604;25.91344;52.12208
20.44641;103.4573;45.37542;33.94839;27.43052;52.12188
20.56052;103.3261;45.38375;33.90234;27.19646;52.12177
20.14682;102.5793;45.22854;32.81422;27.28115;52.12125
35.7563;113.3561;41.655;47.4936;16.82854;52.12115
21.05672;104.0568;46.11708;33.97437;29.2701;52.12041
31.66693;108.2582;41.81698;43.09833;22.61125;52.11937
21.08615;103.9825;45.44656;33.92328;26.55677;52.11813
30.72703;108.9572;41.79417;42.27875;22.80365;52.1175
20.47391;102.959;46.17552;32.76266;27.75906;52.11656
31.14589;108.6879;41.38385;42.49812;21.86677;52.11542
31.2276;108.2619;41.59823;42.63573;22.90615;52.11469
19.74271;102.8742;46.18854;32.70177;26.02469;52.11187
31.17104;108.3864;41.36771;42.48463;21.23313;52.11177
25.06427;104.9008;44.45531;37.7026;28.05906;52.11167
21.11083;103.6634;45.40615;33.9162;27.14771;52.11167
30.15042;107.7553;41.75052;41.80792;22.75906;52.11042
21.06958;103.7057;45.44396;33.94537;26.88302;52.11031
19.59583;103.0857;46.15469;32.68391;25.94979;52.10979
19.9113;102.9027;46.13073;32.74302;26.37406;52.10927
20.37297;103.6935;45.23563;33.93333;27.27135;52.10823
25.5276;105.023;42.64875;38.61823;25.48448;52.10729
20.98823;103.373;45.63562;33.92474;27.3951;52.10698
20.49146;102.9655;45.49042;33.91938;27.31396;52.10365
21.10245;103.7396;45.39823;33.91896;27.24917;52.10302
20.39088;103.0473;45.46989;33.91661;27.11125;52.10229
20.56276;103.2239;45.44886;33.91802;27.0051;52.10167
19.66068;103.2405;46.135;32.71443;26.58417;52.10094
20.60479;102.9899;45.3775;33.93448;27.43479;52.10021
25.33286;105.9779;44.50333;37.83245;30.1899;52.09896
25.48651;104.9629;42.88083;38.62938;25.91865;52.09781
20.60443;103.0188;45.46896;33.93188;27.22615;52.09542
20.56052;103.0219;46.24958;32.70203;25.50458;52.0951
27.14083;106.739;43.10437;39.61287;23.8249;52.09479
19.97797;102.5807;46.12594;32.73427;26.24;52.09469
20.4174;102.9995;45.44771;33.93526;27.4574;52.09438
20.58052;103.0059;45.44646;33.94516;27.4074;52.09406
19.99463;103.1499;46.12959;32.71807;26.60031;52.09354
19.83047;103.2074;46.13208;32.73068;26.49885;52.09333
20.54938;103.5095;45.24719;33.91682;27.44594;52.0924
25.23979;105.3459;44.42469;37.80083;30.32094;52.09219
25.40635;105.1224;42.56115;38.58932;25.11083;52.09084
31.79536;108.8068;41.79031;43.17656;22.46542;52.09052
21.11281;103.8571;46.12604;33.97531;29.1726;52.09031
20.31911;103.512;46.53625;32.82344;28.74052;52.0899
19.5962;103.4143;46.00771;32.71229;26.44365;52.08948
21.03557;103.4434;45.51531;33.92292;26.58073;52.08937
20.45328;103.6366;45.19365;33.93276;27.27094;52.08927
20.61026;103.6427;45.21917;33.93573;27.31604;52.08917
20.69885;103.0905;45.91417;32.81573;29.91667;52.08854
21.06328;103.8307;45.485;33.9375;26.90708;52.08729
27.0212;106.7494;42.88792;39.63662;23.45885;52.08677
20.4376;103.4426;45.49802;33.89453;27.28969;52.08635
20.19062;103.5664;45.45323;33.86578;27.22187;52.0849
20.48406;102.8934;46.18583;32.69745;26.21958;52.08479
31.84547;108.4315;41.78563;43.19005;22.57854;52.08438
19.90016;103.0743;46.25229;32.72151;26.94761;52.08417
31.68333;109.3318;41.77479;43.17302;22.32729;52.08364
21.12031;103.8754;45.5024;33.89953;27.1401;52.08281
20.59172;103.236;45.46854;33.9436;27.44469;52.08271
20.97719;103.8334;45.40198;33.90807;27.37677;52.0824
20.7151;103.332;45.35135;33.9412;26.97458;52.07865
21.0226;103.8107;45.48927;33.92417;27.09417;52.07771
20.64219;102.8473;46.19448;32.76083;27.6724;52.0774
19.91156;102.6634;46.24135;32.70719;26.72062;52.07698
20.31078;102.4067;45.18594;32.76802;26.90917;52.07656
20.36609;103.5396;45.18135;33.94073;27.20906;52.07542
20.48948;102.1274;46.22688;32.51495;24.07135;52.07531
20.68469;102.6793;45.40656;33.91578;27.13511;52.07333
20.45797;103.1089;45.3574;33.89255;26.84073;52.07312
21.20031;103.6594;45.49208;33.90213;26.78104;52.07271
20.4549;102.1751;46.49042;32.73219;27.2601;52.07229
20.64297;103.3386;45.47531;33.89682;27.03292;52.07094
20.48964;103.6701;45.45552;33.91833;27.07073;52.07052
31.185;109.16;41.44552;42.4412;22.76385;52.07011
25.4437;105.6922;44.59958;37.77297;28.78573;52.06615
19.83792;103.0236;46.21375;32.72427;26.93406;52.06604
21.02078;103.4319;45.63667;33.91792;27.39625;52.06406
25.6699;105.3071;42.54052;38.59526;24.98302;52.06396
20.9637;103.8626;45.38594;33.89677;27.39042;52.06375
30.26786;108.1096;41.76875;41.84245;22.65865;52.06281
19.94583;102.5611;46.13219;32.72937;26.39323;52.0624
20.76646;102.3968;45.4026;33.93854;27.07073;52.06146
19.68656;102.9508;46.00125;32.71354;26.8526;52.06136
30.16479;107.8988;41.75146;41.82187;22.68813;52.06136
20.78005;103.1044;45.42875;33.93911;27.24104;52.06042
20.62714;103.2391;45.47146;33.90052;27.60417;52.0601
19.73422;103.0033;46.1625;32.72635;26.17365;52.05906
20.50698;103.1553;45.44667;33.87312;27.44198;52.05875
20.59224;102.9025;46.21927;32.73604;25.8074;52.05844
20.32261;103.4313;45.36854;33.89135;27.02677;52.05823
31.03615;108.4048;41.45729;42.59135;21.82448;52.05823
20.89068;103.0393;45.62167;33.9176;27.45302;52.05781
20.71708;103.1324;45.45823;33.94198;27.05937;52.0574
20.76047;103.3296;45.4399;33.90693;26.68667;52.05625
20.27599;103.4504;45.44979;33.92057;27.27427;52.05521
27.93807;110.1477;42.87885;40.90344;22.99875;52.05458
19.83297;103.0151;46.11448;32.71703;26.40677;52.05427
20.67312;102.84;45.375;33.93693;27.07042;52.05416
20.0087;102.7193;46.16;32.7301;26.55427;52.05396
25.24818;105.4031;44.37208;37.79036;30.01708;52.05188
20.46146;103.2291;45.49167;33.87891;27.50458;52.05052
20.48958;103.1428;45.33542;33.90094;26.90958;52.05042
20.68078;103.4226;45.45802;33.95078;27.08344;52.05031
27.22797;106.4636;42.8699;39.63917;23.28927;52.04906
25.40234;104.9474;44.44062;37.74089;27.74771;52.04802
31.17391;107.8841;41.22313;42.50474;21.74187;52.04792
20.42739;103.4261;45.38552;33.86177;26.87854;52.04698
21.09443;103.307;45.55469;33.91484;27.04615;52.04656
20.52073;103.2505;45.47156;33.86979;26.88187;52.04646
20.4674;103.5321;45.46719;33.8688;26.89771;52.0449
20.50583;102.888;46.15771;32.73838;26.2749;52.04458
20.94161;102.9022;45.58302;33.92672;27.47635;52.04438
19.6987;102.8296;46.1676;32.71599;26.6075;52.04438
20.29646;103.2483;45.46219;33.93412;27.4675;52.04427
19.90344;103.3971;46.03531;32.72485;26.66813;52.04156
31.06271;107.7832;41.1274;42.42297;21.76646;52.04125
20.48385;102.8108;46.17406;32.72865;26.51792;52.04115
30.01479;108.3843;41.77344;41.78807;22.58542;52.04115
19.78318;102.9297;45.98719;32.73349;26.86677;52.04094
19.68573;102.9059;46.50719;32.71719;25.99948;52.04
19.76062;103.1981;46.11708;32.70078;26.045;52.04
20.66125;103.1403;45.38365;33.90172;27.27333;52.03771
20.66182;102.9089;46.13094;32.75776;26.77437;52.03729
20.00646;102.7156;46.10333;32.72641;26.05313;52.03729
31.14031;108.5953;41.50542;42.42286;21.99479;52.03531
20.97344;103.0677;45.61104;33.91677;27.45615;52.03458
21.06641;103.1156;45.59573;33.9163;27.42135;52.03312
20.66734;103.5249;45.4175;33.89687;26.66281;52.03219
31.2751;108.0296;41.53677;42.53552;21.68604;52.03094
25.33537;105.1506;42.55167;38.61646;24.85813;52.03083
19.88599;102.5068;46.11948;32.71151;26.27292;52.03031
19.71734;103.1754;46.17979;32.74313;27.08427;52.02365
19.86672;102.9578;46.05604;32.70911;26.2875;52.02344
20.4963;102.882;45.37365;33.91385;27.2701;52.02292
27.07193;106.7033;43.06854;39.6638;23.48573;52.02281
31.07109;108.0152;41.13375;42.46109;21.66;52.02281
27.0676;106.5468;42.93834;39.65688;23.3199;52.02104
20.42453;102.867;45.47052;33.93187;27.36104;52.02094
27.21385;106.5499;43.00948;39.6675;23.4901;52.0201
19.92417;102.7411;46.11979;32.7225;26.11323;52.01906
31.07224;108.1094;41.11521;42.49224;21.93656;52.01906
20.49214;102.8097;45.47333;33.92719;27.37552;52.01896
20.75182;103.5818;45.46188;33.90297;27.51135;52.01833
20.56125;103.0436;46.16792;32.74724;27.23552;52.01802
20.44448;102.4282;45.47115;33.89088;27.40177;52.0176
20.46854;102.65;46.47094;32.74229;27.47333;52.01729
20.55713;103.5485;45.46417;33.91885;27.34708;52.01417
31.16729;109.7076;41.42719;42.63615;23.19156;52.01406
19.84802;103.1173;46.16261;32.72708;27.01146;52.01281
31.02005;108.547;41.09979;42.52338;21.57333;52.0125
19.89573;103.1419;46.07802;32.71302;26.23052;52.01229
20.54328;101.9215;46.12135;32.55917;23.38469;52.01146
19.83417;103.2092;46.15427;32.71599;26.28354;52.01104
25.24104;105.4232;44.31;37.77927;29.91969;52.01073
25.38323;105.8509;44.57917;37.77766;28.67375;52.00958
31.14307;107.962;41.19073;42.49656;21.68583;52.00948
20.12109;102.052;45.19823;32.76812;26.73719;52.00917
31.09339;107.6765;41.19375;42.49667;21.88448;52.00834
30.34635;107.7043;41.76052;41.82854;22.63667;52.00771
30.94203;109.0393;41.19885;42.47021;23.01719;52.0075
19.68448;102.7685;46.11167;32.73656;26.7401;52.00646
26.965;106.4737;42.9826;39.6599;23.51948;52.00646
25.55083;105.0936;42.58719;38.56984;24.89271;52.00396
27.07818;106.6398;43.07073;39.64265;23.38812;52.00271
20.7976;103.0994;45.85885;32.8049;29.85063;52.00146
30.98766;108.1465;41.58573;42.63146;22.75344;52.00114
19.72062;103.2005;46.17313;32.71651;27.06396;52.00073
20.63807;103.2004;45.06698;33.90995;26.68771;52.00031
20.76406;103.0174;46.18229;32.77781;27.5474;52.00021
31.19755;108.1441;41.17448;42.61047;21.63583;51.99958
19.83776;103.3846;46.03844;32.71469;26.4751;51.99792
31.05052;108.4071;41.12396;42.52349;21.90969;51.99667
31.72224;112.0014;42.36979;43.65443;25.95385;51.99396
20.96172;102.9865;44.85677;33.90344;26.09323;51.99313
30.24594;107.8332;41.67062;41.76495;22.30865;51.99313
20.50203;103.5285;45.15958;33.96005;27.13375;51.99208
19.69708;103.0972;46.12677;32.72057;26.08854;51.99052
20.8213;103.4958;45.39167;33.87995;26.8051;51.9901
19.75057;102.7068;46.05906;32.71552;26.46906;51.98969
31.0838;108.2291;41.39791;42.44213;21.14052;51.98948
20.93745;103.8856;45.36156;33.93271;27.49031;51.98927
20.41313;103.5738;45.14698;33.88229;26.92969;51.98906
19.78052;102.7116;46.07792;32.73026;26.64604;51.98854
20.39937;103.6148;45.11792;33.91344;26.62698;51.98771
27.14781;106.346;42.83552;39.62286;22.76198;51.98656
29.97755;107.9782;41.66167;41.79224;22.20615;51.98333
31.17125;108.3175;41.23469;42.42422;22.69573;51.98281
19.9301;102.9607;46.07198;32.7401;26.61323;51.98219
27.26661;106.496;42.64563;39.61917;25.08042;51.98146
20.57943;102.8331;45.37542;33.91776;27.31792;51.98052
20.79406;103.5319;44.90583;33.89417;26.6501;51.97906
20.35552;103.3781;45.37688;33.88422;26.77042;51.97781
20.11714;102.0211;45.15313;32.78109;26.52583;51.97625
19.99036;102.9706;46.09271;32.72917;26.45854;51.97552
20.2626;103.6023;45.0976;33.9325;26.5176;51.97542
20.2899;102.9704;46.4276;32.74724;27.8325;51.97531
30.13781;107.8572;41.74917;41.82021;22.37646;51.97511
30.17583;107.9919;41.70594;41.7012;22.31073;51.97458
20.21802;103.3422;45.07084;33.90802;26.80812;51.97438
20.38646;103.4281;46.46125;32.81526;28.60396;51.97094
20.54031;103.6266;45.12365;33.9413;26.80969;51.97073
30.17016;107.8153;41.70687;41.71651;21.86146;51.9701
19.96651;102.7028;44.79792;32.7537;27.00781;51.96708
27.21552;106.9558;42.63136;39.64849;24.92135;51.96416
20.46198;103.0927;46.41;32.78896;27.89323;51.96208
31.1488;108.6016;41.19969;42.49136;21.75833;51.96083
20.49573;102.8203;45.03833;33.89073;26.61063;51.96073
27.58161;106.312;42.66125;39.60875;25.02177;51.96073
20.73292;103.4071;44.92198;33.90599;26.68604;51.95844
19.74036;103.3712;46.23625;32.72505;26.64042;51.95687
30.25146;107.627;41.69948;41.7276;21.57031;51.95521
30.00042;107.4794;41.68698;41.69432;21.51917;51.95458
25.4549;105.1705;44.24469;37.7938;30.10438;51.95448
27.07688;106.2749;42.80167;39.63484;22.62938;51.95302
31.13938;108.2346;41.54219;42.47802;21.68771;51.95292
19.68958;103.2902;46.16844;32.73443;27.11052;51.95063
19.97042;102.9748;46.49417;32.71505;25.87646;51.94948
25.37521;105.4961;44.54198;37.80156;28.2824;51.94865
27.25354;107.0436;42.60594;39.61297;24.5474;51.94844
31.01526;108.755;41.17073;42.51771;21.55052;51.94823
19.81536;102.731;44.81479;32.74807;26.95615;51.94781
20.91641;103.1683;44.89042;33.8988;26.46052;51.94677
25.04948;104.9212;44.48125;37.71625;27.4576;51.94635
20.80396;103.2556;44.86489;33.9001;25.78917;51.94479
19.79526;102.9108;45.99573;32.72604;26.80604;51.94427
31.08229;109.2436;41.22375;42.54063;22.11177;51.94417
20.2213;103.4845;45.1601;33.86927;26.98198;51.94386
21.15557;103.8662;45.32052;33.91568;27.52437;51.94375
31.25609;109.2238;41.40031;42.67302;22.84156;51.94365
31.05437;108.9932;41.20656;42.58557;22.81365;51.94177
25.43474;104.9321;42.62239;38.58735;25.35938;51.94104
20.34927;103.2217;46.42833;32.78089;28.22844;51.93896
20.71396;103.5149;44.90844;33.89;26.66677;51.93885
31.08255;108.1745;41.58198;42.62406;22.57104;51.93281
19.66047;102.929;44.8051;32.75;26.96958;51.93125
27.06599;105.8272;42.41563;39.69609;24.53073;51.93114
20.60714;103.4094;45.09052;33.90255;26.83896;51.93073
19.77161;103.4585;46.25719;32.73021;27.00448;51.93073
20.63552;103.3977;45.3826;33.86672;26.83521;51.92896
20.48047;103.4408;45.11344;33.87448;26.88;51.92781
19.8451;103.0076;46.13604;32.71469;25.99552;51.92781
20.58016;103.1991;45.10198;33.85839;26.88187;51.92625
20.63948;102.766;45.39208;33.93338;27.35823;51.92521
19.79391;103.4248;46.255;32.72578;26.8074;51.9249
27.09198;107.6489;42.5824;39.59943;24.18448;51.9249
30.33151;107.4121;41.66896;41.84875;21.64323;51.92458
20.45104;101.7986;46.0551;32.57427;23.35854;51.92365
31.23516;108.1082;41.51011;42.51281;22.19104;51.92292
19.7212;103.0685;46.43562;32.71;25.52271;51.92156
31.02333;108.1774;41.53531;42.48526;21.66281;51.92156
25.43755;105.0084;42.6376;38.5888;25.32261;51.92146
31.14328;108.958;41.58833;42.48099;21.93312;51.92125
20.43177;103.1407;45.07865;33.90833;26.88177;51.91875
25.29589;105.1186;44.46302;37.78912;27.60188;51.9175
19.99073;102.8606;46.08812;32.72031;26.18948;51.91636
31.87188;112.04;42.33937;43.68255;25.82906;51.91563
20.13359;102.3469;45.15104;32.79922;26.46031;51.91531
21.06365;103.8208;45.26219;33.92521;27.42031;51.91229
31.20865;108.1475;41.52656;42.62927;22.02042;51.91229
19.80177;103.332;46.17635;32.72099;27.22458;51.91031
20.56682;103.0864;45.37406;33.91401;27.31552;51.90927
19.94687;103.1606;46.04156;32.7211;26.29833;51.90927
30.1987;107.4413;41.6651;41.75797;21.44104;51.90833
20.57615;103.0765;45.35333;33.8651;26.64187;51.90739
20.01432;102.6727;44.79833;32.75198;26.86042;51.90708
20.82896;103.4741;44.89458;33.90677;26.80146;51.90583
20.64292;103.4691;45.12812;33.88677;27.05427;51.90542
19.90786;102.948;46.47;32.71203;25.42115;51.90511
25.40682;105.065;42.66438;38.5688;25.48865;51.90438
20.50708;103.1497;45.19521;33.92135;27.08365;51.90437
20.48724;103.4415;45.17802;33.93536;26.78375;51.90385
20.03932;103.3449;46.23208;32.74276;27.23521;51.90375
31.18333;108.3705;41.51917;42.58526;22.28948;51.90375
25.2913;105.0095;42.64229;38.59583;25.28271;51.9026
27.18464;106.1437;42.51177;39.64167;24.21115;51.9026
31.01089;108.4323;41.22552;42.505;22.12594;51.9026
20.10156;102.9314;44.82687;32.74651;26.89385;51.90146
19.93281;102.6104;44.72573;32.75547;26.6951;51.90104
28.00594;109.662;42.92198;40.90943;23.45896;51.89989
20.46323;103.1624;45.04865;33.87995;26.8401;51.89844
20.8576;102.9006;44.89875;33.90557;26.12594;51.89625
19.74828;102.7426;46.21062;32.7014;26.18094;51.89552
20.58297;103.1123;45.19271;33.90406;26.84031;51.89521
31.00396;108.769;41.37104;42.60516;22.60271;51.89521
27.4863;107.6222;42.65052;39.65344;24.5925;51.89386
27.11432;106.9017;42.46052;39.63755;23.99438;51.89375
25.50656;105.0968;42.65;38.63365;25.39552;51.89344
26.93818;106.2609;42.78521;39.65807;22.74906;51.8926
26.88625;106.3022;42.76781;39.66146;23.13125;51.89229
27.18193;106.939;42.55052;39.65682;24.37792;51.89198
20.41729;103.5282;45.17594;33.91979;27.10229;51.89188
19.8525;103.1683;46.42333;32.68422;25.62802;51.89
30.47182;108.2108;41.67229;41.90984;22.23281;51.88906
26.90193;106.2702;42.78875;39.62401;23.44594;51.88875
20.93328;103.7561;45.22334;33.90729;27.30729;51.88865
20.3149;103.2976;45.20333;33.91854;26.64875;51.88813
31.17089;108.0725;41.40708;42.53797;21.13208;51.88688
20.0801;102.9233;44.83573;32.75651;26.84146;51.88646
31.05224;107.9931;41.27198;42.49255;22.10969;51.88542
20.68182;103.4783;45.15583;33.87828;27.26063;51.88469
27.02135;105.9812;42.46521;39.66469;24.83552;51.88396
27.08693;106.8173;42.53417;39.6075;24.43344;51.88364
20.56526;103.0185;45.81115;32.81813;29.69979;51.88292
