K5L1_3.PV;K5F5.PV;K5F6X.PV
-3.683531;29.45375;22.24633
-3.683531;27.41129;19.25033
3.682219;23.46325;18.34267
-3.681234;27.62983;20.66839
-3.680906;26.27437;18.36999
3.680578;26.84828;20.36278
3.680578;22.46304;18.17488
-3.679265;25.40057;18.71825
-3.677953;26.17498;19.1514
-3.677625;28.61907;21.70987
3.677625;24.19802;19.66893
3.677625;22.93814;18.09452
-3.676641;25.44877;20.04808
-3.675328;25.30374;18.61214
3.675328;31.6212;25.89376
-3.674672;25.51236;20.06034
3.673359;23.02658;18.30076
-3.673031;26.0689;18.46461
-3.672375;26.644;20.56225
-3.671391;24.82403;18.37605
3.670406;22.74482;18.2301
-3.66975;34.44181;26.74831
3.66975;22.84863;20.15624
-3.669422;25.84423;18.32001
-3.667453;29.04222;21.35611
-3.667125;36.09718;28.44152
3.667125;26.51084;19.90872
3.666141;21.63719;17.7951
3.665812;25.86049;20.48812
3.6645;23.60079;19.75072
3.6645;25.30354;19.44373
3.6645;37.23844;30.96708
-3.664172;26.98751;20.25204
3.662203;28.69559;20.9139
3.661219;24.10621;19.35242
3.660234;22.55881;19.85676
3.659578;23.52227;19.27321
3.656953;25.94858;20.70571
3.656953;24.57688;19.55399
3.656297;27.00232;21.40501
-3.655969;26.49857;20.0594
3.654328;27.79578;22.6779
-3.654;28.38938;20.60856
-3.653016;28.142;21.52709
-3.652031;24.65966;18.24646
3.651703;34.84065;27.41728
-3.651375;23.73254;18.45688
-3.651047;26.19828;20.16656
-3.650719;28.90989;22.44213
-3.650391;27.79941;19.81456
3.650391;25.12478;19.40527
3.648422;34.73137;25.3765
-3.647438;27.79748;19.41533
3.6435;23.44668;18.10741
3.643172;23.73608;18.48554
3.643172;22.98918;18.24545
-3.641859;30.09326;21.90127
3.641859;27.59413;21.57808
3.641203;25.66746;20.517
-3.640219;30.54443;21.63918
-3.63825;24.8691;18.22664
-3.637922;25.31213;18.55608
-3.636938;31.36464;23.68042
3.636609;24.58046;19.3181
3.635953;24.83455;19.04179
-3.634641;29.67582;22.18481
3.634313;24.64515;18.24869
-3.632344;24.50692;18.46463
3.630375;24.38974;19.44434
-3.629719;33.04111;25.85226
-3.628078;33.22692;26.8618
-3.62775;25.999;20.68535
-3.626437;26.87813;20.24265
3.625453;31.68809;25.21549
3.625125;23.29898;18.06235
3.622828;25.90364;19.05901
3.620531;21.93335;19.31204
-3.619547;31.16293;24.63688
-3.619219;35.20322;28.44137
3.618562;41.29942;29.92608
3.61725;27.67131;21.68156
-3.614625;26.37781;19.60043
-3.613312;25.82196;19.86325
3.613312;23.40258;18.38039
-3.612984;25.29952;19.41391
3.612984;23.34459;18.15441
3.611344;23.40283;17.84908
3.610031;25.37927;19.27268
3.608719;25.47948;18.86296
-3.607734;26.18646;19.56781
3.607078;23.79329;19.52451
-3.606422;26.7973;19.77213
3.605109;23.78785;17.84047
3.604453;25.25191;19.90512
-3.604125;36.01664;27.61269
3.603797;25.56982;20.09472
3.603469;23.83501;18.19504
-3.603141;24.24281;17.8917
3.603141;24.29169;19.12509
3.602813;25.41843;20.09063
-3.601828;28.00801;22.33712
-3.601172;27.01539;19.5105
3.598875;23.8898;18.9465
3.598219;25.62793;19.28056
3.597891;22.24101;18.13898
-3.597234;25.62826;19.7266
-3.596906;28.4917;21.90589
-3.595594;26.84398;19.7977
3.595266;27.22097;21.46263
-3.594938;26.16356;19.61074
-3.594609;26.53395;19.84716
3.593297;26.17322;19.02168
3.591328;26.29772;18.81863
3.591328;23.31268;19.35596
-3.591;23.77042;18.51399
3.591;24.25334;17.82558
-3.590344;24.6419;18.51276
3.590344;26.28612;19.28978
-3.589688;25.10672;18.41407
3.589688;27.13276;21.72477
3.588047;23.72421;19.54746
-3.587391;23.26448;18.29987
-3.587391;26.01134;18.1978
3.587391;36.90955;30.09636
3.587391;23.7406;18.12514
-3.587063;29.59811;21.65814
3.587063;25.33862;19.07101
-3.58575;31.45288;23.96347
3.584109;25.11774;20.20232
3.584109;25.70313;20.47886
-3.583453;38.19189;30.31272
3.583453;24.45847;19.32846
-3.582469;30.83668;21.45524
-3.582469;25.93139;19.68499
3.582469;33.09958;25.47246
3.581812;27.38023;21.43443
-3.581484;26.10981;20.12824
-3.581156;25.90897;19.57544
3.581156;27.23542;21.71333
3.580828;22.62428;18.21181
3.580172;26.37791;21.34577
3.580172;24.37233;18.11881
-3.578859;23.71689;18.3462
-3.577219;28.40306;20.48275
3.575906;24.93321;19.18616
3.574922;28.14825;21.092
3.573937;31.0933;23.35888
3.573937;25.18396;19.52378
-3.573609;26.8987;20.47237
3.573281;27.32257;21.37434
-3.572953;29.15727;22.13614
-3.571969;26.24986;19.84379
-3.570328;24.60933;18.40174
-3.570328;35.02368;29.07493
3.570328;26.54021;20.08707
3.569344;27.87606;21.23821
3.569016;34.21591;25.75588
3.568687;23.41788;19.51125
-3.568359;25.87201;19.98755
3.568031;26.04434;22.09639
-3.567703;27.88274;19.99675
-3.567703;28.70979;22.60755
-3.567375;25.12119;18.90671
-3.567375;26.53161;19.87175
3.567375;24.00735;18.23027
-3.567047;32.78065;25.8611
-3.566391;25.52777;18.5021
3.566062;26.10905;19.99152
3.565406;32.24294;25.65192
3.565078;27.13703;21.65182
-3.56475;34.85845;27.67541
-3.563437;25.87979;19.52286
3.563437;23.10858;18.18297
-3.563109;25.66856;19.67904
-3.562781;33.7035;25.70189
-3.562453;27.49685;19.76113
3.562453;25.59725;19.36897
-3.562125;25.92814;19.52897
-3.561469;26.23035;20.2539
-3.561469;26.3166;20.58448
3.561141;25.28268;18.74344
3.560156;22.5493;17.79066
-3.5595;27.77813;20.82145
-3.558844;26.32632;19.64049
-3.558516;24.46144;18.58006
3.558516;27.57573;21.45154
3.557531;25.47286;19.04771
3.556219;26.63381;20.68091
3.555891;23.73381;18.11973
-3.555562;25.84425;20.27901
-3.554906;31.45455;22.68103
-3.554578;24.71682;18.64092
-3.553922;25.95893;18.68746
3.553922;32.38344;26.44367
-3.553266;39.23429;31.66879
3.553266;24.81153;20.35034
-3.552281;27.16509;17.9042
-3.552281;42.93521;30.947
3.551953;27.3057;21.50136
-3.551625;26.40568;19.79798
3.550969;23.16398;17.94786
3.550641;24.57013;18.00837
3.549984;22.95116;18.31972
-3.549328;25.62507;19.68758
-3.547359;23.7017;18.23906
-3.547031;24.34939;18.71125
3.547031;24.57163;19.22531
3.546375;30.24401;24.09183
-3.546047;29.12411;22.2405
-3.545719;25.94878;19.59525
-3.545391;24.24913;18.25388
3.545391;26.71809;20.55606
3.545063;25.03219;20.01512
3.544078;24.35179;19.96358
3.543422;23.15677;18.19901
3.543422;23.92366;17.94338
3.543094;23.04395;19.22417
-3.542766;27.68206;19.51105
-3.542438;23.36938;18.65422
3.542109;37.98413;29.7005
-3.541125;24.58334;18.50575
-3.541125;24.34112;18.75154
-3.540469;34.36149;26.95592
3.540141;25.67333;18.96843
3.539813;23.2097;18.02798
-3.539156;25.52561;18.47891
-3.539156;29.50241;21.72684
-3.5385;25.00525;19.52913
3.5385;25.58467;19.3551
-3.538172;33.41642;26.209
-3.538172;24.0465;18.35756
-3.536859;23.95526;18.3446
3.536859;23.22639;19.6584
-3.536531;26.02275;19.88644
3.536203;25.65356;19.5339
3.536203;31.89572;25.79855
3.536203;24.79142;19.51677
-3.535875;26.33698;19.56868
3.534891;21.46453;18.96568
3.534891;33.6029;27.36973
3.534563;24.50616;19.43968
-3.533906;26.0817;17.7592
-3.533578;28.80097;22.23147
3.533578;30.25117;25.56662
-3.532594;28.83487;19.46512
3.531938;23.18315;17.95159
-3.531609;24.35826;18.30022
3.530625;23.99724;17.75122
-3.530297;28.33053;22.16178
-3.530297;23.73643;18.48753
3.529969;24.014;18.99732
3.528656;26.95107;21.55903
3.528656;23.93168;17.64705
3.528656;22.97653;17.98371
3.528;24.73458;19.32735
3.527344;32.72091;25.74302
3.527344;26.61652;19.00576
3.525703;25.52364;21.65118
-3.525375;29.44938;21.61696
-3.525375;36.75235;30.47357
3.525375;25.36027;19.67575
3.524719;34.26282;27.12388
3.524391;27.65447;21.40334
3.524062;24.33419;20.20427
3.523078;22.10519;17.84864
-3.522422;26.54432;19.95297
3.522094;24.69792;18.31335
3.521437;25.88673;19.46326
-3.521109;33.74504;27.05935
-3.521109;25.1898;19.25445
3.520781;27.21062;21.95508
3.520781;27.69062;22.18537
3.519797;25.02842;19.42495
3.519469;25.41907;20.74035
-3.518484;25.83262;20.00921
3.518484;26.96931;21.63104
3.517828;23.98799;19.31572
3.516844;24.04377;18.21122
3.516844;25.8133;19.42112
3.516188;32.31322;26.02941
-3.516187;24.27458;18.47655
3.515859;26.42532;21.38252
-3.515531;24.07126;18.05578
-3.515531;27.69398;20.40575
-3.515531;23.59959;18.46752
3.515203;26.23779;20.34538
-3.514875;26.01808;19.46647
-3.514875;23.90853;18.71398
3.514875;25.66715;20.14287
3.514875;24.56832;19.06956
3.514219;27.53111;21.18103
-3.513891;24.50896;18.30501
3.512906;25.24464;19.63033
-3.512578;27.64534;22.00885
-3.512578;24.45896;18.16623
-3.511266;23.84519;18.64619
-3.509953;27.19988;20.05367
-3.509953;39.09367;30.15628
-3.509625;29.32368;22.33914
-3.509297;25.94378;19.77775
-3.508969;24.36579;18.45873
3.508969;25.60679;19.514
3.508641;25.74004;19.70675
-3.507984;33.03757;24.7727
3.507984;26.24694;21.88793
3.507656;22.81797;17.95596
-3.507;33.44514;26.11228
3.506672;25.06115;19.28724
3.506344;26.95088;21.90128
-3.506016;42.8539;31.83678
-3.505031;29.58841;21.90275
-3.504703;25.24559;18.53288
3.504703;27.61143;21.80931
3.504703;35.35229;28.6659
-3.504375;29.38884;21.73919
3.504047;23.44334;18.30408
-3.502734;25.35519;20.16822
3.502406;23.09153;18.23427
3.502406;24.81669;19.22628
-3.502078;27.24222;19.58419
3.502078;34.70027;28.15878
3.502078;23.07189;18.02526
-3.50175;26.43331;19.328
3.50175;23.26716;17.82578
-3.501422;27.08112;20.24503
-3.500766;26.35763;19.57033
3.500766;22.90759;19.86928
3.499781;22.42664;18.50666
3.499781;33.85837;27.34728
-3.499453;26.46334;20.99997
-3.498797;26.72252;20.79535
-3.498797;23.39983;18.90097
3.498797;39.81937;31.30399
-3.498469;34.50473;26.74706
3.497484;25.03724;19.68225
3.497484;26.33014;19.1992
-3.4965;35.24387;28.58071
3.4965;23.55216;18.07498
-3.495516;24.85927;18.89663
3.495188;26.58076;20.92051
-3.494531;26.16309;19.31534
-3.493875;26.60827;19.63476
-3.493219;23.63846;18.44739
3.493219;23.95787;17.73829
3.493219;23.04139;18.41853
3.491578;24.69744;19.3378
3.49125;23.67187;19.69802
-3.489938;25.16493;18.51366
-3.489938;25.98187;19.83083
-3.489938;31.3993;24.72783
3.489609;23.66072;20.48612
3.489281;26.69908;20.30279
3.487969;26.65457;20.45964
3.487641;23.94039;18.00641
3.486984;23.70233;19.22662
3.486984;23.99019;19.26654
3.486656;25.6954;19.14993
-3.485672;26.64444;19.78546
3.485672;25.52656;18.91097
3.485344;26.90182;21.71724
3.485344;23.68997;18.0989
-3.485016;25.32823;19.96093
-3.484688;25.65915;18.3285
3.48436;24.91174;18.66578
-3.484359;35.3756;32.10343
-3.484031;26.40605;19.70988
-3.483703;23.60753;18.26079
-3.483047;28.97952;22.61238
-3.482063;28.69053;22.32326
-3.479766;26.64976;19.77144
3.479438;32.26583;25.84128
-3.47911;27.37584;19.27488
-3.479109;24.52587;18.39477
3.478781;23.96711;19.3472
-3.477797;24.39343;18.43673
-3.477797;25.16124;18.15943
-3.477469;34.3018;27.34659
3.477141;25.19298;19.24838
3.477141;22.74447;19.05437
3.476484;25.02982;19.63953
-3.476156;26.14957;19.42326
-3.4755;26.58306;20.00027
-3.4755;27.28598;20.7039
-3.473859;26.93924;20.25987
3.473859;23.04368;18.13969
3.473531;22.39974;18.17207
-3.473203;24.446;18.42789
3.472875;23.83219;17.98626
3.471891;28.35108;21.53183
3.471891;25.11526;19.4826
-3.471562;25.95094;20.12377
3.471234;25.44406;19.75623
-3.470906;24.48285;18.49745
3.470578;24.19916;19.60905
3.470578;23.73421;18.20086
-3.469922;26.90886;19.5198
3.469922;25.59178;19.74583
-3.469594;26.13049;20.19963
-3.468938;26.12217;19.79519
-3.468938;28.21447;19.18023
3.468937;25.43858;20.30816
3.468609;23.84756;19.2982
3.468609;26.22369;20.12198
3.466641;26.5726;21.72526
-3.464016;36.66263;30.41445
3.464016;26.22101;20.38559
3.463359;34.39883;25.5837
3.462703;25.8934;19.90317
3.462703;24.06061;19.33294
3.462375;25.04863;19.44675
3.462375;25.22128;19.45361
-3.462047;28.9355;22.26287
-3.462047;23.67191;18.39465
-3.46139;25.92911;19.69423
3.460734;23.57338;18.21725
-3.460078;27.70311;20.56001
-3.45975;34.10697;22.9273
3.45975;23.61452;18.39318
-3.459422;26.41183;20.28652
-3.459422;27.96851;20.20474
-3.459422;26.98214;20.02808
-3.458437;27.84533;20.65732
3.458437;23.09316;18.2268
-3.458109;24.02181;18.37173
-3.458109;27.96655;20.49292
-3.458109;26.95101;19.54787
-3.457781;27.16607;19.79179
-3.457781;27.46684;19.51934
3.457781;27.39798;21.33839
-3.456141;28.94349;23.70354
3.456141;26.26774;21.24252
-3.454172;26.8493;21.09634
3.454172;23.9084;18.36251
-3.453516;32.51686;25.47366
3.453516;24.37265;19.31103
-3.453187;35.4049;27.55849
-3.452859;25.79062;18.27392
-3.452531;25.17362;18.56565
3.452531;31.30028;25.80186
-3.452203;32.03294;26.29218
-3.451547;25.36478;20.00059
-3.450891;25.74955;19.79423
3.450891;22.49163;18.39457
3.450891;33.75279;26.49303
3.450234;31.13202;25.29997
3.449578;26.82974;21.90874
3.447937;23.68568;18.44999
3.447609;33.81575;25.63682
3.447281;31.82482;25.89416
3.446953;26.98055;21.73894
3.446297;23.39395;17.91452
-3.445969;27.00967;20.31842
-3.445313;26.9962;19.61169
-3.445313;25.99935;20.33961
3.445313;24.18877;18.17869
3.444984;32.22301;25.71646
3.444328;33.24743;25.37283
3.444328;24.89728;20.66715
-3.443016;25.29964;19.8289
3.443016;24.78246;19.42272
-3.442688;27.49559;20.23915
3.442688;29.32095;22.24291
-3.442359;26.4224;19.85586
3.442359;31.77874;25.85584
-3.442031;26.96807;19.78638
-3.442031;27.50286;19.89934
-3.441703;25.22875;19.66598
3.441703;25.31042;19.7425
3.441703;24.44452;19.40393
3.441375;25.56342;18.45659
-3.441047;26.91486;19.94266
3.439734;23.88302;19.22843
3.439734;27.53084;22.27501
-3.439406;25.78104;18.47157
-3.43875;25.81682;19.59664
3.438422;25.19274;20.33638
3.438422;22.08813;18.28749
3.437438;27.81914;20.92092
-3.436453;26.88243;19.66999
-3.435797;29.05814;21.93843
-3.435469;25.38108;18.75887
-3.435141;25.79889;18.26604
3.434813;26.69866;21.93769
3.434813;23.54789;18.35124
3.434156;25.73314;19.92151
-3.4335;25.32457;18.04868
-3.4335;26.60636;19.57095
3.433172;33.82282;27.37459
3.431859;22.51835;18.04916
3.430875;23.70211;18.02084
3.430547;25.33939;19.15097
3.430219;24.47124;19.00493
3.430219;22.2355;18.24547
3.430219;25.03231;19.20095
3.429891;28.41006;21.48066
-3.427594;28.65434;21.69743
-3.426938;31.96631;24.01621
-3.426609;25.36811;19.89769
3.426281;26.74862;21.5731
-3.425625;23.38994;18.52428
3.425297;33.39368;27.11449
3.424969;22.10447;18.46334
-3.424641;27.3252;18.85635
-3.424313;24.08798;18.43293
-3.423984;27.01301;19.82856
-3.423656;27.70852;21.12255
3.423656;26.22452;19.43817
-3.423;25.20953;19.47351
3.422344;26.60081;21.65779
3.421688;23.96641;19.24397
-3.421359;26.20518;18.42393
3.420703;26.30211;19.32645
3.420703;25.42977;20.14392
-3.420375;28.15205;20.71033
-3.420047;27.27037;19.67631
-3.419062;25.92581;19.91668
-3.418078;37.34656;30.46504
-3.418078;23.97875;18.46549
3.417094;31.57927;25.15814
3.416766;25.59255;20.34515
-3.416437;26.45451;19.6268
3.415781;25.34079;18.96699
3.415125;23.52784;18.35988
3.414141;26.46738;20.32129
3.414141;23.44769;18.27509
-3.412828;38.03966;30.63701
-3.4125;25.56819;19.73236
3.4125;24.36449;19.02845
3.4125;24.49204;19.35608
3.411844;25.26447;19.27467
-3.411516;28.65073;21.78147
-3.411187;25.46125;18.65868
-3.410859;28.68074;22.33538
3.410859;23.74442;18.09555
3.410859;33.87011;27.17542
3.410531;25.30223;19.56665
3.410203;23.96081;18.49662
-3.409875;25.03901;18.44682
-3.409875;25.13736;18.42754
-3.408891;28.10219;21.92048
3.408891;23.56558;17.63191
3.408891;22.84118;18.26459
3.406594;31.23631;26.08546
3.406594;25.18043;19.46463
-3.406265;36.01844;27.987
-3.405937;28.59217;21.9766
3.405281;24.75113;19.37179
3.404953;34.62447;27.9951
3.404625;22.30826;18.49689
3.403969;23.96767;19.22238
3.403641;27.8361;21.72796
3.402984;23.22562;19.7813
-3.402656;25.96527;18.06156
3.402656;24.69553;19.55861
3.401344;27.74631;21.61361
3.401016;27.71157;21.91463
-3.400687;26.06431;19.70033
3.400687;24.04223;19.72167
-3.400359;24.47054;17.97503
-3.399703;26.8939;20.92792
3.399047;23.931;18.28554
-3.398391;25.85919;19.31886
-3.397406;29.00235;19.63633
3.397406;24.18373;19.7201
3.395437;26.03006;20.13216
3.395437;23.62905;18.03749
-3.395109;26.31477;19.90812
-3.394781;27.3069;20.6565
3.394781;25.43041;19.23038
-3.394453;27.59518;20.48355
-3.394125;26.31637;19.72551
-3.394125;38.44298;30.28671
3.393469;23.68989;18.00554
3.392484;23.18171;18.28615
3.392484;24.38258;17.94972
-3.3915;26.67671;19.77704
3.390844;23.52893;18.93827
-3.390516;27.56597;20.3581
3.390516;27.67773;21.57721
-3.390188;27.01466;20.01359
3.390188;26.97857;21.90246
3.389859;23.25159;18.15124
3.389531;24.68808;19.3333
-3.389203;31.86064;24.3517
-3.388547;29.00184;21.8454
-3.388219;27.87397;21.67221
3.387563;23.06616;18.41894
3.387563;24.53288;19.51361
-3.387234;25.00269;19.35204
-3.387234;34.4268;26.88841
3.387234;24.21729;18.58458
3.38625;22.54122;18.06982
3.385922;31.42277;23.31593
3.385922;25.75022;21.59726
3.385922;34.88424;27.97328
-3.385594;26.14758;20.37189
3.385594;24.72579;19.39359
-3.384938;26.74796;19.8247
3.384609;36.41312;29.76538
-3.383625;25.58166;18.37604
-3.382641;26.31345;20.25119
-3.381984;23.82112;18.41387
3.381656;24.36239;19.3233
-3.379031;24.34342;18.58224
3.378703;27.55622;21.72224
-3.378047;24.25557;18.48931
-3.378047;25.2966;19.52606
3.378047;23.50031;19.32863
-3.377391;25.05099;18.30867
3.377391;23.30231;18.08975
-3.377063;23.43365;18.39476
-3.377063;29.17008;22.1372
-3.376734;25.65834;19.50438
3.376734;25.19553;19.42384
3.376406;27.6895;21.42788
3.376078;24.97488;19.58317
3.37575;23.72062;18.2974
-3.375422;33.68444;27.02413
3.375094;23.6502;19.36215
-3.374766;25.46007;18.20329
-3.374766;27.20581;20.5272
3.374438;23.21122;18.30095
-3.373453;27.3437;19.78875
3.373453;29.31695;22.34586
3.373453;22.37798;18.44154
-3.373125;28.42276;21.57672
3.371813;22.90496;17.85565
-3.371156;35.229;25.56765
-3.371156;28.07213;22.37576
3.3705;24.0033;18.05866
3.3705;24.41008;18.22418
-3.370172;25.45163;19.44555
-3.368859;28.53891;22.1425
-3.368531;31.72577;25.11313
3.367875;25.01928;19.43645
-3.367547;28.16022;22.07277
3.366891;27.19426;21.42159
-3.366234;27.4089;20.79458
-3.366234;28.09206;20.88617
3.365578;22.79994;17.69251
3.36525;24.03155;18.14304
3.36525;26.48337;20.40472
3.364922;25.99492;19.32785
3.364922;23.76809;19.55392
-3.364594;28.24409;20.93229
3.364266;24.5732;20.52813
-3.363938;27.63706;19.41949
-3.363609;26.0596;19.82701
-3.363281;24.14097;18.19659
-3.362625;24.96818;18.14017
-3.362625;25.25463;19.77689
-3.362625;27.41868;20.95414
3.362625;26.71573;20.59175
3.362625;22.63208;18.27928
3.362297;25.03632;19.44237
-3.361641;28.4399;21.80024
3.361641;25.62972;19.65544
3.361641;26.26002;20.11489
-3.360984;29.69552;21.87321
-3.360328;27.18365;20.11528
-3.360328;38.91063;30.31468
3.360328;27.57472;21.48604
3.359344;25.40423;19.61646
3.359344;23.69463;19.66383
-3.359016;23.68057;18.51195
3.358687;24.18801;19.28174
3.358687;22.31154;18.18179
3.358359;23.3866;19.90935
3.357703;23.32871;18.24554
3.356719;25.02212;19.51001
-3.356062;24.81743;20.53447
-3.35475;26.79346;20.42981
-3.352125;25.23942;20.05719
3.352125;27.56315;21.88786
3.351797;24.55594;19.51547
-3.351469;27.57372;20.44992
3.351469;25.10723;19.45779
3.350812;21.8774;17.82639
3.350812;24.98926;19.48634
3.350156;25.74929;19.31791
-3.3495;26.96823;19.67159
-3.3495;28.22212;21.95836
-3.349172;23.81492;18.3972
-3.348844;27.36749;19.426
3.348516;24.03692;19.95637
3.347859;23.09495;19.29268
-3.347531;27.08373;19.32065
-3.347531;27.72515;21.70015
-3.346875;26.7369;19.48454
3.346875;26.6067;20.47668
3.346547;24.15156;19.53727
3.343594;35.41452;27.05217
3.343266;25.35259;19.58554
3.342937;24.55452;19.30577
3.342609;24.03509;18.30282
3.342609;24.95049;19.13055
3.342609;30.99729;25.28812
3.342281;26.79797;21.39652
-3.341953;27.34601;20.98526
3.341297;24.08092;18.43908
-3.340969;25.55717;19.56681
3.340969;31.78415;26.08809
-3.340641;37.83241;31.55595
-3.340312;24.3232;18.59727
-3.340312;32.93554;26.07711
-3.338672;25.91803;19.83022
3.338672;29.77635;22.20176
3.338344;22.66137;18.33074
-3.338016;26.44758;20.40364
3.338016;26.76376;20.48119
-3.337687;25.30335;19.52586
-3.337687;24.73158;18.47027
-3.337031;26.17584;19.69465
-3.337031;22.84061;18.35879
-3.336375;26.20999;19.95179
3.336375;25.14766;22.1024
-3.335719;24.50578;18.23569
3.335719;23.28622;18.08511
-3.335063;26.66751;20.41254
-3.334078;28.67251;20.21887
-3.333422;28.55399;22.38902
-3.332766;35.9289;29.13078
3.330797;27.29966;21.48875
3.330797;23.5545;20.09795
-3.330469;25.44431;19.83285
-3.330141;23.8651;18.35527
-3.329813;26.25325;19.15969
-3.329813;26.11611;20.21092
3.329813;26.29503;21.6748
-3.329484;37.7846;30.15229
3.329484;25.62288;19.48579
3.329484;24.74815;19.44289
3.329156;25.45759;19.01611
3.3285;22.43757;19.43702
-3.328172;28.30409;22.14492
-3.327844;26.48872;19.98347
3.327844;30.93813;25.91682
3.327188;26.74122;19.81699
-3.326859;24.97518;18.40743
3.326203;36.12277;27.85739
-3.325875;28.9411;21.8263
3.325547;24.86849;19.43305
3.325547;31.54706;25.61586
-3.324891;25.52682;18.65186
3.324891;32.19388;26.53082
3.324234;32.56224;25.59607
-3.323906;25.96764;19.78358
-3.323578;27.57653;20.74807
-3.322922;26.02073;19.895
-3.321938;27.03477;19.51172
3.321938;25.93877;18.8489
-3.321281;25.35985;18.30059
3.321281;23.72703;19.8597
3.320953;25.75185;20.22882
-3.319969;29.06503;22.0422
-3.319969;25.18568;19.25288
3.319969;22.36892;18.306
3.319313;27.23833;22.09757
3.318985;23.31437;18.28679
-3.318984;25.79863;19.99411
-3.318984;23.78344;18.46531
