K0P125.PV;K5PCV4I.PV;K5P4_1.PV
67.4535;29.29464;10.88297
68.80392;28.75495;10.53182
67.76884;29.38391;10.85198
68.73766;28.76359;10.52656
67.6655;29.36943;10.9387
68.788;28.76599;10.54073
67.62475;29.74937;10.96104
68.76117;28.75115;10.53693
67.75816;29.80286;10.97891
68.15292;29.2062;10.94151
67.84033;29.79115;10.99031
68.60059;29.59219;11.01266
68.17233;29.20057;10.95885
67.67775;29.36453;10.9349
68.62992;29.59411;11.00224
68.23333;29.3301;10.99687
67.86242;29.78776;10.99573
67.7225;29.74578;10.95719
68.14625;29.2001;10.9512
67.93;29.74859;10.9726
67.76608;29.37948;10.85448
68.66375;29.57297;11.02
68.95417;28.73167;10.56844
67.819;29.76193;10.96552
67.75283;29.76807;10.96599
67.782;29.76234;10.96609
68.76258;28.74589;10.53219
68.61317;29.56766;10.9824
67.96767;29.02583;10.73911
67.66016;29.74818;10.95365
67.70866;29.7874;10.95115
68.75533;28.73036;10.53609
68.86625;28.74943;10.54651
68.15542;29.19917;10.94578
67.70375;29.75214;10.95536
68.74225;28.7576;10.52068
68.73792;28.78031;10.51818
68.69625;28.76552;10.52724
68.70192;29.56938;11.01026
68.52309;29.59792;11.00589
68.69742;28.76573;10.52437
67.81617;29.80526;10.98635
68.423;29.06901;10.65797
67.43242;29.50932;10.83979
68.73859;28.78016;10.52198
68.69067;28.75964;10.51812
68.55033;29.57995;10.97708
67.7535;29.76901;10.98583
67.82784;29.81953;10.97062
68.70458;28.73547;10.52552
67.71484;29.75281;10.95427
68.71892;29.5638;11.03135
68.54183;29.56693;10.96844
67.66825;29.74984;10.95271
68.4895;29.54568;10.98557
68.70892;28.75531;10.52083
68.12158;29.21906;10.94219
68.73116;29.55266;11.00182
68.52358;29.56281;10.9825
68.69759;29.56812;11.01245
68.54508;29.60505;11.00062
68.48833;29.56172;10.98563
68.74516;28.74;10.52536
68.22375;29.1537;10.96052
67.67741;29.73672;10.94693
67.83925;29.80135;10.97453
67.86158;29.73531;10.97234
68.39883;29.10818;10.62063
68.7175;28.75193;10.51984
67.86292;29.75161;10.97115
68.67458;28.76057;10.52328
67.70075;29.8213;10.96922
68.74558;28.76026;10.52339
67.69;29.74438;10.94917
67.72125;29.73854;10.95531
68.56208;29.58193;10.96875
68.90642;28.73339;10.55865
68.01759;29.73297;10.97208
68.71075;28.7638;10.52156
68.53533;29.57755;10.99776
67.69492;29.74792;10.95198
68.49358;29.59021;11.00057
67.81409;29.7963;10.97625
68.73708;28.76557;10.51724
68.71175;28.76589;10.51875
68.48775;28.96313;10.57443
68.6055;29.53911;10.99286
67.7455;29.80229;10.95833
68.70292;28.76391;10.52901
68.8215;28.74729;10.55505
68.68417;28.7437;10.525
68.84983;28.71453;10.5474
68.69859;28.75021;10.53365
68.66692;28.78281;10.52474
67.943;29.2526;10.9326
68.721;28.75099;10.51057
68.79608;28.7563;10.54099
67.83109;29.75375;10.96422
67.63142;29.81198;10.95328
67.66125;29.74088;10.94833
67.75442;29.79104;10.9726
68.41725;28.98823;10.58135
67.63959;29.35583;10.92229
68.52133;29.60125;11.00255
67.71275;29.79021;10.97109
67.84192;29.76224;10.96266
67.82425;29.42724;10.95151
68.81617;28.74656;10.54161
68.447;29.57891;10.97036
67.84925;29.81339;10.9749
67.86075;29.78781;10.96724
67.76659;29.77026;10.95802
68.50433;29.49995;11.02036
69.12392;28.87427;10.71948
67.84509;29.76469;10.96255
68.13084;29.19839;10.94755
68.77817;28.74557;10.54573
67.81758;29.76677;10.95896
68.49133;29.58937;10.98646
68.76508;29.54719;11.0049
68.486;29.57927;10.95839
68.50233;29.59505;11.00125
68.08183;29.20818;10.93333
68.68225;28.75745;10.50859
68.82008;28.73115;10.545
67.7975;29.62693;10.80766
68.49516;29.5725;10.9513
68.71217;29.57995;11.00661
68.61275;29.57198;11.0049
67.863;29.75495;10.95906
68.15884;29.75516;10.95031
68.83383;28.71464;10.54276
68.53017;29.5713;10.96734
68.651;28.74625;10.52312
67.74633;29.80839;10.96318
68.15359;29.74073;10.94271
68.83483;28.74474;10.55099
68.68909;28.74859;10.5238
68.64475;28.77891;10.5126
68.49033;29.58432;10.9738
68.68708;28.76625;10.51672
67.84184;29.75187;10.9576
67.65767;29.79047;10.96458
68.80434;28.72292;10.54078
68.79491;28.72573;10.54088
68.23209;29.15562;10.9487
67.81475;29.79401;10.9713
68.65816;28.73927;10.52016
68.67258;28.76484;10.51589
68.69933;29.55797;11.02104
67.84617;29.77813;10.96745
68.63625;28.7576;10.50927
67.7365;29.78906;10.96682
68.039;29.2137;10.92625
67.79308;29.77156;10.96651
68.65691;28.76714;10.52589
68.50658;29.16339;10.61542
68.80959;28.7324;10.5425
67.9725;29.74646;10.93792
67.73092;29.75823;10.95484
68.33492;28.94802;10.56615
67.78117;29.74589;10.96052
68.14975;29.7501;10.95208
68.63316;28.74677;10.50917
68.10733;29.74292;10.94193
67.80392;29.42646;10.94187
67.76283;29.76708;10.95292
67.76725;29.76771;10.95922
68.657;28.76609;10.51703
68.73583;28.73625;10.53302
67.7645;29.43323;10.95771
67.69267;29.75802;10.93422
68.15567;29.74562;10.94891
67.81609;29.79;10.96641
68.3695;28.96812;10.56922
68.78775;28.75141;10.53844
68.36725;29.63255;10.98432
68.16142;29.74234;10.94953
68.34959;28.98094;10.56526
68.59025;28.77021;10.50104
68.25042;29.03588;10.79198
67.72075;29.74698;10.95453
68.68175;28.75651;10.51547
67.71909;29.80276;10.96391
68.57917;28.76078;10.50042
68.74184;28.73286;10.54177
68.64508;28.7663;10.50854
67.74367;29.79547;10.95818
68.85392;28.72656;10.54401
67.77033;29.73672;10.95552
68.63808;28.7799;10.51083
68.35733;28.95958;10.56156
68.43517;29.58146;10.99
68.63441;28.76547;10.51427
67.69642;29.74552;10.96401
68.42858;29.57229;10.99109
67.71684;29.80266;10.96854
67.81258;29.77297;10.96839
68.548;29.56448;10.99208
68.77558;28.72917;10.53344
68.68833;28.75526;10.51464
68.64608;28.75677;10.51391
68.41734;29.59844;10.98125
67.81817;29.73401;10.96391
68.69833;28.77922;10.5238
68.16142;29.13828;10.93417
67.70575;29.74885;10.95349
68.08767;29.72193;10.92693
68.69942;28.73333;10.52141
68.63558;29.58068;11.01469
67.979;29.19193;10.92375
67.73241;29.27151;10.66474
67.38525;29.48766;10.78703
68.73508;28.74875;10.53469
68.68408;28.73323;10.52167
68.70417;28.75443;10.5251
68.66158;28.76052;10.50516
68.58517;28.76792;10.5
68.74517;28.69641;10.53807
68.89992;28.70563;10.55188
68.6855;28.74932;10.52932
68.77216;28.75021;10.53141
68.12041;29.76339;10.94417
68.63617;28.74104;10.51974
68.00359;29.20984;10.9125
68.66116;28.77146;10.51141
67.71625;29.77318;10.93953
68.57533;28.76958;10.50016
68.79317;28.81167;10.55391
67.72141;29.73948;10.94823
68.641;28.75698;10.50099
68.00425;29.20755;10.91917
67.69067;29.75422;10.93943
67.691;29.80734;10.96354
68.61967;28.77104;10.50594
67.70309;29.75891;10.95307
68.76742;28.73953;10.53802
68.57125;28.7599;10.50333
67.69508;29.78974;10.96396
67.92809;29.00125;10.72432
68.68283;28.74958;10.52443
68.65417;29.32911;10.99802
68.6435;28.7612;10.51208
68.48758;29.58495;10.97896
68.70808;28.86349;10.59792
68.61833;28.76344;10.50776
68.60183;28.76318;10.50411
68.02392;29.58745;10.86036
68.82291;29.37896;11.00042
68.64883;28.76271;10.51583
68.51025;29.57562;10.98547
68.65984;28.74594;10.51135
68.8175;28.73016;10.54276
68.57417;28.77677;10.49312
68.63342;28.75802;10.51031
68.93559;29.22151;11.00318
68.60775;28.75302;10.50057
68.09692;29.15536;10.93266
68.656;28.7613;10.51281
67.62075;29.81297;10.95557
68.56384;28.76266;10.49589
68.84292;28.7401;10.54266
68.5035;28.78625;10.48677
68.781;28.71417;10.5338
68.25667;29.47583;10.99599
68.53758;29.56958;10.98755
68.7785;28.74703;10.52339
67.70509;29.7549;10.95677
68.11942;28.96568;10.73521
68.70892;28.81167;10.59432
68.52058;29.55792;10.96943
68.404;29.59078;10.9674
68.43017;29.59719;10.98229
68.51483;29.57776;10.99453
68.55458;28.76531;10.49807
68.79992;28.74339;10.53094
68.58317;28.76432;10.49891
68.75933;29.37234;10.98969
68.65975;28.76083;10.51292
68.64825;28.74854;10.51651
68.70341;28.72854;10.53042
68.77858;28.71766;10.52411
67.53342;28.98271;10.6387
68.77742;28.72146;10.53932
68.78833;28.73797;10.53427
67.6625;29.78802;10.92583
68.81433;28.71338;10.53318
67.65292;29.81693;10.95646
68.79942;28.68969;10.53979
68.34025;29.59948;10.96484
67.64733;29.16042;10.72552
68.59541;28.74698;10.50526
68.10683;29.71891;10.94599
68.79258;28.72854;10.53672
68.81292;28.72359;10.53589
68.56275;28.73292;10.49948
67.56541;28.98615;10.64276
68.77775;28.7188;10.53432
67.68525;29.7988;10.95687
68.81067;28.75562;10.53672
68.50367;28.77318;10.48922
68.58984;28.74547;10.50224
68.76017;28.74323;10.53318
68.60641;28.75427;10.50875
68.48075;28.76422;10.48385
68.32391;29.58364;10.96708
68.522;29.56214;10.99187
68.64425;28.7537;10.50693
68.34383;29.59703;10.98292
68.77641;28.73089;10.53526
68.62733;28.74078;10.50359
67.93508;29.18932;10.91161
68.76867;28.71599;10.53651
68.54517;28.75401;10.48844
68.62167;29.53839;10.97646
68.51525;29.56109;10.98599
68.57342;28.74724;10.5012
68.7455;28.70911;10.53339
68.59558;28.765;10.50688
68.56567;28.76172;10.49849
68.55241;28.74177;10.505
68.72392;29.37125;10.97854
68.52641;29.57937;10.98052
68.57841;28.74927;10.50438
67.62867;29.80896;10.95401
67.66267;29.75203;10.95063
68.76725;28.72729;10.52578
68.6005;28.72078;10.49714
68.54942;29.54401;10.97047
68.4985;28.76854;10.47823
68.62425;28.75328;10.50734
68.565;28.77786;10.50234
67.72583;29.52021;10.84182
68.62067;28.7388;10.50536
68.105;29.14578;10.9238
68.62133;28.7513;10.50682
68.81467;28.74068;10.53927
68.54742;28.76375;10.50078
68.77534;28.74573;10.55656
68.61342;28.75318;10.50307
68.6285;28.75016;10.50141
68.56392;28.74224;10.49172
68.56758;28.79031;10.49766
68.83266;28.71708;10.53521
67.94175;29.20016;10.90578
68.76492;28.71563;10.52198
68.58791;28.76375;10.4988
68.57075;28.74589;10.4976
68.80808;29.36922;10.9987
68.03225;29.35245;10.70562
68.55424;28.7438;10.50068
68.03117;29.14557;10.92385
68.31509;29.02641;10.58349
67.44016;29.14422;10.82563
68.79517;29.36818;10.99885
68.55167;28.75974;10.50734
68.53992;28.78193;10.48333
68.58266;28.74677;10.50547
68.47567;28.77141;10.47474
68.48734;29.55594;10.96115
67.93825;29.78224;10.91375
68.7055;29.3601;10.94615
68.65683;28.74292;10.50604
68.58366;28.75385;10.49964
68.54041;28.76464;10.49964
68.63917;28.7663;10.50437
68.57941;28.75057;10.51182
68.49059;28.76234;10.4763
68.54208;28.76854;10.49438
68.46017;28.74104;10.48162
67.97083;29.74573;10.91141
68.56583;28.7599;10.49984
67.941;29.71917;10.90938
68.51141;28.75526;10.48302
68.6675;28.76271;10.50521
68.47617;28.76453;10.47677
68.4875;28.74187;10.49536
67.93608;29.74755;10.90208
68.53667;28.74807;10.49281
68.4625;28.74573;10.48
68.70609;28.75458;10.52823
68.534;28.75958;10.4925
67.95;29.76396;10.91198
68.55133;29.54958;10.9674
68.61575;28.74333;10.50943
68.47933;29.57229;10.97865
68.84458;28.7588;10.53292
68.49325;28.75052;10.48234
68.47884;28.75714;10.47703
67.60558;29.02953;10.67703
68.59925;28.74875;10.4937
68.53875;28.76219;10.49224
68.58266;28.73964;10.50276
68.67108;28.79516;10.61453
68.45042;29.55906;10.9751
68.416;28.76318;10.47526
68.55358;28.73656;10.50484
68.53291;28.73427;10.49833
68.66075;29.37292;10.96219
68.85042;28.86833;10.57177
67.95292;29.11995;10.80839
68.48125;28.74531;10.48109
68.57892;28.74693;10.48469
68.63892;28.77302;10.50604
68.81858;28.86995;10.55911
68.638;29.37516;10.96682
68.49709;28.74573;10.47865
68.48067;28.75714;10.4875
68.50983;28.74969;10.48016
68.46425;28.75979;10.4726
68.44908;28.76792;10.48271
68.70625;28.75391;10.54714
68.51808;28.77281;10.4812
67.88858;29.75333;10.89479
68.28208;29.59901;10.95807
68.42792;28.7575;10.47891
67.61433;29.15995;10.72146
68.56917;28.75458;10.48656
68.75117;29.2199;10.97271
68.43525;28.74146;10.47927
68.49416;28.77563;10.47958
68.56216;28.75984;10.50052
68.68916;28.75073;10.54672
68.49733;28.75594;10.49609
68.48825;28.76802;10.47089
68.4665;28.74562;10.47964
68.44375;28.74552;10.47536
68.47858;28.75453;10.47792
68.535;28.76516;10.48401
68.49683;28.77354;10.47885
68.59834;28.74016;10.49547
68.46108;28.75281;10.47021
67.84167;29.19026;10.88458
67.91558;29.73823;10.90724
68.56617;28.74568;10.49203
68.67033;29.34802;10.95307
68.65608;29.37891;10.97865
68.6;29.36432;10.95333
68.63325;29.36073;10.94687
68.38167;28.75927;10.4738
68.75475;29.23677;10.96979
68.77117;28.71865;10.5324
68.51017;28.74656;10.48964
68.4305;28.77547;10.47182
68.49741;28.74604;10.48724
68.74284;28.7274;10.51667
68.40759;28.755;10.47661
68.55733;28.74411;10.48573
68.49225;28.75875;10.48724
68.68142;28.75542;10.50891
68.55808;28.75214;10.48182
67.39108;29.25568;10.47151
68.42384;28.77938;10.47521
68.51183;28.76276;10.47859
68.83092;28.72313;10.55406
68.65892;28.75245;10.52536
68.46525;28.76766;10.47344
68.7045;29.36995;10.99286
68.83025;28.72396;10.56219
68.56025;28.76906;10.48073
68.57092;28.73229;10.50172
67.469;29.15714;10.70682
68.56042;28.74734;10.48693
68.53909;28.71625;10.48885
67.80158;29.20849;10.88484
67.85208;29.20578;10.89078
68.72134;28.73745;10.51495
67.44109;28.9863;10.62057
68.69366;28.73698;10.54365
68.42775;28.75813;10.46943
67.83958;29.19141;10.89818
68.78733;28.74255;10.55661
67.57391;29.25646;10.63036
68.67667;29.36568;10.94536
68.7345;28.7051;10.51865
68.00459;29.32505;10.89911
68.58217;28.7362;10.48917
69.73792;28.51667;10.67495
67.54475;29.16135;10.71375
68.9545;29.3201;10.84
68.26867;29.58193;10.94026
68.73766;28.75187;10.50828
68.77742;28.7063;10.51208
68.47408;28.74828;10.48708
68.67992;28.7676;10.51161
68.49683;28.74453;10.48724
68.75616;28.72396;10.5501
68.57175;28.72682;10.48922
68.61808;28.82453;10.61161
68.68475;28.74286;10.51115
68.72591;29.36599;10.97609
67.98583;29.13807;10.90521
68.56092;28.73411;10.49495
68.7545;28.75719;10.54458
68.70208;28.74276;10.53682
67.83867;29.20911;10.9038
68.73734;29.23193;10.96146
68.66458;28.74917;10.52609
68.67216;29.37297;10.97151
68.64308;29.35438;10.95141
68.52325;28.76443;10.48771
68.539;28.76609;10.49208
68.72208;28.7226;10.50719
68.45409;28.77531;10.4825
68.24342;29.59589;10.9501
68.50391;28.73635;10.48583
67.577;29.02786;10.67422
68.68767;29.36312;10.96214
68.57367;28.74339;10.48333
67.98975;29.14542;10.90286
68.63675;28.75156;10.52646
68.57558;28.7701;10.4862
68.64592;29.3699;10.96484
68.5675;28.73385;10.49177
67.81458;29.18792;10.88292
68.51583;28.72979;10.49187
68.53475;28.7563;10.49193
67.87867;28.94255;10.65792
68.56841;28.74187;10.50115
68.75467;28.73162;10.54271
68.72117;28.77521;10.51875
68.64925;28.745;10.5299
68.05842;29.11323;10.82396
68.51967;28.73427;10.49354
68.73625;28.74005;10.54396
68.37525;28.77062;10.45828
68.63883;29.38089;10.95521
68.73192;28.74;10.51625
68.727;29.215;10.95516
68.64675;28.74651;10.53385
68.61642;28.80281;10.60771
67.83933;29.74901;10.89005
68.74117;28.70495;10.51651
68.7575;28.71563;10.54583
68.49675;29.37448;10.93115
68.81817;28.74516;10.51792
68.73617;28.69828;10.51854
67.86617;29.14234;10.90453
68.55983;28.72302;10.49078
68.75484;29.11427;10.93807
68.74133;28.73719;10.55135
68.56667;28.75516;10.48906
68.7245;28.74474;10.50651
68.623;28.73823;10.52667
68.759;28.72698;10.53859
68.74633;28.74526;10.54708
67.75842;29.18833;10.87771
68.10025;29.25729;10.87062
68.75591;28.74807;10.54088
68.48783;28.75146;10.47391
67.72433;29.22313;10.87568
68.49742;28.72391;10.49104
67.75925;29.20516;10.87755
68.64917;28.76615;10.52823
68.5955;28.75005;10.52495
68.62425;28.71307;10.49651
68.6605;28.69516;10.53141
68.76125;28.73208;10.54724
68.467;28.75172;10.48448
68.71467;28.71849;10.5188
68.63433;28.74609;10.52375
68.4725;28.74677;10.47807
68.53741;28.76328;10.4812
68.61158;28.76109;10.53193
67.91383;29.1526;10.88479
68.636;28.73422;10.53542
68.62992;28.75203;10.54109
68.61183;28.73063;10.53641
68.81617;29.3326;10.82927
68.08767;29.25453;10.87005
68.6515;29.46266;10.92286
68.585;28.7388;10.52036
68.56675;28.76755;10.52573
68.54958;29.50615;10.9438
68.60966;29.36833;10.96719
68.09125;29.2588;10.87484
67.76942;29.7351;10.87505
68.70033;28.70755;10.50089
68.45441;28.73021;10.47995
68.6295;29.22412;10.94885
68.50175;28.72781;10.49052
68.68892;28.69396;10.50917
68.58675;29.34531;10.93188
67.72784;29.19911;10.86672
68.71225;29.46604;10.93776
68.56184;28.73995;10.51188
68.57442;29.35469;10.92536
68.495;29.35969;10.92
68.49017;28.74;10.48427
68.71217;29.12177;10.92229
68.57808;28.74193;10.52307
68.50342;28.72974;10.4751
67.83475;29.15568;10.87943
68.53275;28.75411;10.46875
68.13875;29.51557;10.87771
67.83258;29.14625;10.87802
68.59708;29.36771;10.94464
68.39667;28.74521;10.47292
68.39725;28.73818;10.47307
68.745;28.74969;10.54661
68.44258;28.73677;10.47203
68.54833;28.76797;10.4813
68.5705;28.78875;10.51328
68.50467;28.69385;10.51875
68.47533;28.73792;10.48125
68.56367;28.76646;10.52219
67.71967;28.93588;10.64
68.057;29.26802;10.87339
68.57066;28.80354;10.50979
68.7445;28.73932;10.54698
68.54;28.75859;10.48193
67.96325;29.10901;10.80193
68.653;29.45797;10.92302
68.20925;29.2212;10.90979
67.86308;28.90625;10.61286
68.561;28.71375;10.49552
68.72517;28.71427;10.50365
68.39575;28.73432;10.46958
68.57933;28.73516;10.52104
68.65933;29.47068;10.93474
67.84025;29.745;10.88828
68.51266;28.73443;10.47677
68.536;29.36344;10.91141
68.46525;28.75766;10.47937
68.65083;28.75927;10.56526
68.33725;28.99943;10.66099
68.5095;29.37943;10.94052
68.4825;29.2626;10.94302
68.67917;28.76318;10.56583
68.5655;28.74052;10.52286
68.69683;28.71318;10.5375
68.713;28.75667;10.53448
68.45075;28.76297;10.47557
68.74425;29.31521;10.81177
68.44583;29.37385;10.9224
68.42683;29.38958;10.93417
68.37634;28.74328;10.46339
68.89242;28.87354;10.55812
68.7065;28.74745;10.53167
68.67367;28.77635;10.55911
67.80433;29.14412;10.87438
68.42108;29.38198;10.9199
68.53358;28.74651;10.51104
68.40442;28.72932;10.46677
68.568;29.23573;10.94781
68.7155;28.68026;10.53479
68.42992;28.72078;10.4725
67.95783;29.27323;10.77318
68.45692;29.38203;10.9426
68.589;28.74026;10.52318
68.705;28.78708;10.56505
68.69275;28.75063;10.55943
68.49059;28.68813;10.51198
67.73042;29.74734;10.875
68.43716;28.72812;10.46531
68.62041;28.71531;10.49411
68.63433;29.22984;10.93234
68.40884;28.74438;10.46516
68.64642;28.69604;10.49609
68.81125;29.33458;10.81219
68.4255;28.73349;10.47167
68.3585;28.75115;10.47109
68.57684;28.7513;10.51917
68.427;28.74177;10.49766
68.67817;28.75562;10.56875
68.45133;28.75766;10.50557
68.51208;28.75714;10.47031
68.51317;28.73828;10.50698
68.44825;28.75208;10.50823
68.56483;28.74854;10.51688
68.66525;28.69323;10.4912
68.46941;28.79422;10.58208
68.49617;29.35588;10.91406
68.67358;28.76885;10.55922
68.75075;29.44724;10.91813
68.42442;28.74943;10.47287
68.66558;28.76224;10.56635
68.09683;29.51651;10.87182
67.712;29.19932;10.86255
68.38683;28.73365;10.44953
68.61784;29.11536;10.90406
68.64191;28.76438;10.56786
68.6315;28.6913;10.49198
68.39742;28.7401;10.46411
67.82684;29.74984;10.88115
68.40767;28.73755;10.47203
68.64283;28.7675;10.56641
68.53275;29.2213;10.93406
67.77534;29.14818;10.86906
68.405;28.74865;10.46755
68.529;28.73615;10.46979
68.37566;28.73219;10.46214
68.42775;29.37338;10.92542
68.51058;29.36604;10.93609
68.61775;29.06198;10.89167
68.46925;28.74625;10.49813
68.60992;28.74396;10.56125
68.42133;29.37557;10.92917
68.57584;28.79896;10.57109
68.63492;28.79677;10.55531
68.70133;28.71255;10.5326
68.66017;28.75208;10.55937
68.7325;29.305;10.79708
67.71367;29.75958;10.85833
68.39008;28.75276;10.49823
68.60458;29.10557;10.9062
67.72583;29.71974;10.85969
67.75217;29.75234;10.86453
67.6975;28.96568;10.65495
67.69642;29.75115;10.86641
68.50941;29.23307;10.92531
68.48908;29.37542;10.9387
68.634;28.76245;10.55766
68.44283;28.74958;10.49833
68.37867;29.36911;10.91099
68.54575;29.46333;10.90292
68.53875;29.47;10.90672
68.59358;28.79115;10.55479
68.5305;28.74636;10.48469
68.41341;28.75646;10.49073
68.53267;29.21505;10.91479
67.8795;29.52036;10.7924
68.61525;29.11224;10.8999
68.42008;28.7499;10.49516
68.43083;28.75083;10.49969
68.69158;28.71016;10.52167
68.66991;28.65781;10.49557
68.59892;28.80573;10.57818
67.75208;28.9624;10.66542
68.36517;28.7526;10.46198
68.624;28.77344;10.55615
68.42267;28.75734;10.49474
68.58483;28.80781;10.5751
68.31367;28.74385;10.46125
68.6165;28.82266;10.57703
68.655;28.73604;10.55927
68.53133;28.86484;10.51865
68.44708;29.35213;10.90187
68.58992;28.82594;10.57505
68.34575;29.37786;10.90427
67.71917;29.74885;10.86682
68.60809;28.7775;10.55
68.64675;28.73958;10.56432
68.63725;28.7651;10.56687
68.51117;29.22344;10.91734
68.47491;29.36635;10.92349
68.62033;28.75578;10.55932
68.71083;28.75354;10.49583
68.40459;29.36505;10.88911
68.53325;28.69365;10.47995
68.608;28.75302;10.55568
68.33483;28.80042;10.52625
68.56725;28.78583;10.54693
68.36625;28.74875;10.45865
68.733;28.87568;10.53698
68.74025;28.87687;10.53172
68.42825;29.37234;10.93115
68.66808;28.74068;10.55672
68.39592;28.71943;10.45776
68.61816;28.80682;10.57125
68.37466;28.73604;10.45438
68.8785;28.75;10.52339
