K5T6.PV;K5F5.PV;K5F6X.PV;K5T17.PV
159.4738;27.31516;23.12678;120.38
159.4725;27.99898;23.49287;119.9337
159.4725;29.16408;23.31563;119.7062
159.4725;27.32393;23.25564;119.6194
159.4725;27.63916;23.34498;119.7062
159.4713;29.86395;23.52718;119.8719
159.4688;27.37874;23.28573;120.2456
159.4688;28.68497;23.41345;120.1513
159.4675;27.54771;23.44587;119.9013
159.4675;27.68257;24.29667;119.6919
159.4675;29.85719;24.24874;119.5225
159.4662;28.96562;23.4095;120.12
159.4662;27.88653;23.16097;120.0687
159.4637;27.51919;23.47241;119.88
159.4637;28.59052;23.27972;119.7744
159.4613;27.32221;23.51306;120.8281
159.4613;27.59755;23.49049;119.6819
159.46;29.02156;23.3762;119.6563
159.46;30.62363;23.08637;119.5794
159.46;27.84581;23.17729;120.0513
159.46;29.68689;24.31921;119.7138
159.46;29.11116;23.08243;123.1631
159.4575;29.29199;23.47986;119.8581
159.4575;27.71487;23.3391;120.0356
159.4575;28.99994;23.36255;120.5606
159.4575;27.6413;23.32257;119.6469
159.4575;26.71446;23.46929;120.3913
159.4575;29.92118;24.28071;119.4931
159.455;28.06611;23.4592;119.9463
159.455;29.17951;23.14739;120.1469
159.455;29.18678;24.44484;119.7788
159.4538;27.31151;24.95435;119.85
159.4538;28.54164;25.3109;120.2087
159.4525;27.37343;23.4593;119.6225
159.4525;29.14855;24.6468;120.4075
159.4512;29.05336;23.33092;119.6912
159.4512;28.40137;23.22068;120.48
159.45;28.22079;23.28777;120.1269
159.45;26.47073;23.50855;119.76
159.45;27.30796;23.36209;119.585
159.45;27.64578;23.34332;119.7712
159.45;27.30612;23.46761;119.9638
159.45;27.30959;23.55659;119.9888
159.4487;26.49325;23.568;120.3025
159.4475;28.6665;23.37126;120.0725
159.445;28.047;23.62252;119.9731
159.445;26.60775;23.46376;119.3975
159.445;27.65103;23.32954;119.7394
159.4438;27.74584;23.40341;120.0175
159.4438;28.68195;25.28839;119.6444
159.4425;31.47351;24.34456;119.6056
159.4413;27.07788;23.46624;120.4525
159.4412;27.64784;23.44048;120.2206
159.4388;27.74846;23.34604;120.06
159.4388;29.84424;24.20086;119.5088
159.4375;28.43414;23.03042;120.5194
159.4362;26.54181;23.60463;120.8206
159.435;27.54218;23.5194;120.6475
159.435;29.0631;23.44815;119.8363
159.435;25.60756;23.50497;120.1694
159.435;30.03665;24.88974;119.5231
159.4337;27.02117;23.46343;120.4512
159.4325;29.01352;23.31929;120.0306
159.4312;25.98513;23.44814;120.1637
159.4312;26.87029;23.41689;119.805
159.4287;26.10656;23.2069;119.955
159.4275;27.54798;23.04193;120.2781
159.4263;29.19275;23.37441;119.6862
159.425;27.41087;23.21826;120.35
159.4238;28.62287;23.09616;120.2763
159.4238;27.83012;23.71731;119.7588
159.4238;28.37421;23.10469;120.5013
159.4225;28.98742;23.15427;120.2506
159.42;29.78961;23.48048;119.8237
159.4187;28.74556;25.0934;119.5869
159.4175;27.65392;24.35747;119.6531
159.4163;26.17281;23.2182;119.9206
159.4162;27.70647;23.50425;120.0644
159.4162;30.03545;24.9829;119.5438
159.415;28.9839;23.20503;120.5387
159.4138;26.96082;23.41678;120.7394
159.4138;27.38963;23.2467;120.2988
159.4125;26.45834;23.45847;120.2381
159.4125;29.71679;24.26174;119.7306
159.4113;28.53473;23.25455;119.7825
159.4075;27.62868;23.54415;120.1875
159.4075;28.78198;23.2387;119.6062
159.4075;27.38857;23.20613;120.3075
159.4063;27.37047;23.29914;120.3531
159.405;29.35747;23.32111;119.8375
159.405;27.69753;23.38025;120.0519
159.4037;26.99292;23.48761;120.4337
159.4025;29.77229;23.34753;119.7831
159.4025;29.7559;23.30102;119.7375
159.4025;28.93369;23.51499;120.0938
159.4025;27.87641;23.40013;120.7331
159.4012;28.11565;23.34134;120.0775
159.4012;29.97334;25.1942;119.5481
159.4012;29.16785;25.16549;119.5781
159.4;29.03784;24.52444;119.8019
159.3988;28.90124;23.41967;120.1006
159.3963;28.98318;23.19985;120.2431
159.395;27.69152;23.57303;120.0744
159.395;27.3053;23.30115;119.3812
159.3938;28.98568;23.31219;120.5531
159.3925;28.69966;25.20365;119.6281
159.3913;28.53959;25.28139;120.1881
159.39;31.41562;24.00144;120.2294
159.3887;28.69135;23.30034;120.1519
159.3887;27.48716;22.81993;120.3787
159.3875;26.64385;23.51748;119.3931
159.3875;29.90661;24.26599;119.4806
159.3862;26.77375;23.2467;120.5475
159.385;26.39534;23.75184;119.9894
159.3837;27.0026;23.50251;120.4463
159.3825;28.87884;23.31496;120.325
159.3825;27.61524;24.66355;120.9125
159.3812;27.35269;23.40568;119.9244
159.3788;27.51732;23.12763;120.2744
159.3775;26.63866;23.37183;119.3844
159.3763;29.1698;23.35957;119.6787
159.375;26.98779;23.53943;120.6844
159.3737;28.66623;23.31762;120.14
159.3712;27.77021;23.79564;119.7644
159.37;27.90477;23.5554;119.9625
159.3675;26.48283;23.59887;119.7206
159.3663;27.22016;23.41199;120.6888
159.3638;28.35061;23.31582;120.4463
159.3625;26.59411;23.48159;120.7813
159.3613;28.60143;23.12302;120.2519
159.36;28.07991;23.52006;119.9463
159.36;29.01194;23.39231;119.6844
159.36;29.13364;22.88713;123.0444
159.3587;29.33963;23.41407;119.8262
159.3575;26.72835;23.45843;120.3131
159.3575;28.21248;23.16514;119.7925
159.3575;27.288;23.41742;120.6481
159.355;29.93093;24.29617;119.4406
159.3525;28.7807;23.40642;120.28
159.3525;27.24504;23.40852;119.3563
159.3525;27.00517;23.40277;119.3675
159.3525;27.93832;23.05459;119.2994
159.3525;26.81122;23.44642;119.7781
159.3525;27.27089;25.01012;119.83
159.3513;25.96551;23.40964;120.1413
159.3513;28.13757;23.38667;120.4238
159.35;28.10634;23.37609;120.06
159.35;27.07928;23.51113;120.44
159.35;28.55945;23.10306;119.8063
159.3488;27.68521;23.48238;120.0863
159.3488;29.21715;23.23574;119.6719
159.3463;29.01906;23.44364;120.0025
159.3463;29.18353;23.07204;120.125
159.3463;27.44772;22.79353;120.3662
159.3463;29.71189;24.3038;119.7181
159.3425;27.18998;23.47823;120.8131
159.3412;27.69118;24.38016;119.6263
159.34;27.3149;23.42639;119.3538
159.3387;27.145;23.38519;120.3875
159.3387;26.30922;23.39588;120.13
159.3387;29.928;24.21121;119.425
159.3375;28.12431;23.49546;120.1063
159.3375;29.83865;24.62873;119.8106
159.3363;27.32076;23.46565;119.3619
159.3363;28.50945;25.33723;120.1625
159.3362;28.65888;23.39284;119.6769
159.3362;27.29999;23.42989;119.9144
159.335;25.62886;23.36428;120.1394
159.3338;28.65353;23.36686;120.155
159.3325;28.89345;23.36975;120.0906
159.3313;27.28773;23.5161;119.3425
159.3313;28.37267;23.2364;119.8112
159.3313;29.01553;24.54099;119.8094
159.325;28.80242;23.34808;120.2925
159.325;27.42111;23.57247;120.6544
159.325;28.54187;23.18632;119.7787
159.325;28.05943;24.61886;120.4006
159.3225;26.16532;23.13788;119.9206
159.3212;25.9602;23.40927;120.0781
159.3188;26.48832;23.49468;120.2169
159.3188;28.68931;23.41264;120.015
159.3187;28.90753;23.22393;120.3163
159.3175;29.06082;23.45613;119.835
159.3175;27.91677;23.61047;119.9881
159.315;30.11756;23.03673;119.5113
159.315;27.00718;23.56167;120.4225
159.31;29.42528;23.35957;119.7875
159.3087;29.02357;23.33116;120.0212
159.3087;26.99534;23.66164;120.6494
159.3087;28.97465;23.24041;120.5669
159.3087;26.46386;23.4335;119.6706
159.3075;29.78156;23.21373;119.6794
159.3075;27.74427;23.76033;119.7375
159.3075;27.23944;23.52912;119.8094
159.3062;28.77362;23.41541;120.2806
159.3062;27.59969;23.44596;120.1669
159.3;27.28027;23.54528;119.8662
159.2988;27.16589;23.4129;120.8031
159.2988;28.66901;23.37996;120.1756
159.2962;27.26677;23.46813;120.1331
159.2962;27.74976;23.63706;119.73
159.295;27.422;22.97662;120.4069
159.295;27.33727;23.3049;120.4794
159.2937;28.65456;23.2928;120.1881
159.2937;28.77706;23.19164;120.24
159.2937;27.91521;23.5799;119.9619
159.2925;28.14434;23.47377;119.9369
159.2912;27.78373;23.51773;120.0813
159.2912;26.89248;23.40196;120.4306
159.2912;28.49954;25.25181;120.1325
159.29;28.65963;23.21123;120.2056
159.29;27.34144;23.23664;120.2663
159.29;26.71336;23.52248;120.28
159.2863;28.765;23.40205;120.2875
159.2863;28.91304;23.21629;120.3337
159.2863;27.31091;23.20447;119.7706
159.285;28.87432;23.31552;120.3019
159.285;25.65663;23.36404;120.1569
159.285;27.33727;23.40373;120.5756
159.2838;26.32442;23.53219;120.0994
159.2825;28.76857;23.39899;119.6725
159.2813;29.04285;23.37273;119.9975
159.2813;26.89875;23.3323;120.4063
159.2813;27.68231;24.30981;119.615
159.28;26.67985;23.56741;120.2381
159.2787;28.82516;23.34402;120.2763
159.2787;27.34152;23.04013;119.7856
159.275;27.67707;23.47144;120.1038
159.275;29.49317;24.53397;120.2894
159.2737;28.82666;23.4308;120.315
159.2725;27.09216;23.27638;120.2363
159.2725;26.99828;23.43254;120.4313
159.2725;26.79765;23.26235;120.5437
159.2725;29.79814;24.30493;119.4375
159.2713;29.7219;23.07726;119.6338
159.2713;26.5747;23.44756;120.0462
159.27;27.96617;23.03928;119.2787
159.2675;28.65558;23.30178;119.6687
159.2675;29.55847;24.47132;120.2794
159.2663;28.75213;23.5678;119.6569
159.2663;26.45919;23.3786;120.1563
159.2663;28.96813;23.0798;120.5413
159.265;27.1691;23.44145;120.405
159.2637;28.74451;23.51164;119.6338
159.2637;26.93951;23.56526;120.6069
159.2637;27.30692;23.42927;120.5931
159.2625;27.27862;23.37049;119.765
159.2625;28.67433;23.51669;120.1738
159.2625;26.19035;23.20039;119.9012
159.26;27.93551;23.68789;119.9669
159.2587;29.69524;24.17091;119.7206
159.2563;26.34346;23.46763;120.0456
159.2563;27.33887;23.28862;120.5225
159.2563;29.12087;22.94733;122.9012
159.255;28.77616;23.49521;119.5938
159.255;28.69743;23.25723;120.1625
159.255;29.69271;23.80808;120.1269
159.2538;25.93524;23.25591;120.0425
159.2513;27.36811;23.61487;120.6375
159.2513;28.03481;23.35293;119.6475
159.2513;29.04957;23.08967;120.5212
159.25;27.01687;23.41648;120.4069
159.2487;27.71489;23.30742;120.1125
159.2487;27.37874;23.10361;120.4369
159.2437;26.80931;23.33647;119.725
159.2437;27.30529;23.2239;119.7756
159.2437;27.55961;23.1364;120.2813
159.2437;27.32422;23.41454;120.545
159.2437;29.51932;23.96404;120.1706
159.2425;27.24981;23.54365;119.8331
159.2425;28.51764;25.36975;120.09
159.2413;28.95055;23.4356;120.2556
159.2413;28.83246;23.28547;120.3037
159.2413;28.60087;23.56718;119.8063
159.2413;27.39389;23.22984;120.4594
159.24;28.3859;23.34495;119.6488
159.24;31.48758;23.89998;120.1675
159.2388;29.49017;24.19866;120.1575
159.2388;27.533;24.68708;120.8319
159.2375;28.64492;23.25544;119.6637
159.2375;27.04245;23.49325;120.3931
159.2375;29.50619;24.37383;120.2438
159.2363;27.37025;23.61074;120.6313
159.2363;25.65723;23.71081;119.9037
159.2363;28.06463;24.60431;120.335
159.235;29.48827;24.32253;120.1844
159.2337;28.91309;23.34047;120.0925
159.2337;29.49246;24.35986;120.2262
159.2325;29.52325;24.38874;120.2744
159.2325;31.50793;24.32965;119.5762
159.2313;27.02443;23.49534;120.3938
159.2312;28.40803;23.23138;119.7919
159.2275;27.07632;23.56723;120.1094
159.2275;29.46006;24.6436;120.3169
159.2263;28.8244;23.36234;120.2687
159.2262;29.76326;23.0197;119.5931
159.2238;26.90681;23.54083;120.5894
159.2238;26.93816;23.43826;120.3856
159.2225;27.18652;23.28733;120.3313
159.2225;30.008;23.67533;120.1319
159.2213;28.80166;23.36684;120.2506
159.2213;28.69896;23.37936;120.0575
159.2213;30.0408;23.85111;120.15
159.2213;29.69572;24.19635;119.725
159.22;29.35201;23.30153;119.7625
159.22;26.5911;23.37776;120.7312
159.22;28.65024;23.44061;120.1531
159.2188;28.62053;23.19121;119.6712
159.2175;27.69441;23.39025;119.5625
159.2162;28.67207;23.25936;120.1356
159.215;28.78676;23.32424;120.295
159.215;29.44284;24.39205;120.1956
159.2137;27.81549;23.51468;119.7194
159.2125;27.73846;23.37609;120.1087
159.2125;28.99724;23.37148;120.5725
159.2125;26.78109;23.17283;119.6956
159.2125;29.44374;24.70898;120.3575
159.2125;29.50207;24.65129;120.3169
159.2112;28.06982;23.4096;119.915
159.2112;26.44819;23.43198;120.0875
159.2112;29.52968;24.28265;120.2119
159.2088;27.712;23.27161;120.0581
159.2088;29.43666;24.37214;120.185
159.2088;29.10555;24.1174;119.415
159.2075;27.1758;23.41824;120.7825
159.2063;26.45424;23.29816;120.0638
159.2063;29.23533;23.09824;120.1237
159.205;30.0715;23.0662;119.4875
159.205;27.54562;23.17513;120.2912
159.2038;28.76402;23.46759;119.69
159.2025;27.9259;23.21065;119.2569
159.2012;29.06064;23.36819;119.5519
159.2;26.37162;23.50355;120.0387
159.2;26.45864;23.41158;119.6531
159.2;28.61134;23.52637;120.1606
159.2;28.06592;24.56708;120.3019
159.1988;29.03306;23.35503;119.9938
159.1975;26.41681;23.37291;120.1306
159.1975;26.84349;23.24618;120.5288
159.1975;29.49125;24.42168;119.8037
159.1962;28.942;23.50921;120.2337
159.1938;25.89989;23.43341;120.0275
159.1925;28.65863;23.32872;120.1781
159.1925;26.22864;23.14035;119.91
159.1925;27.28293;24.91683;119.8144
159.1913;27.8685;23.6733;119.9613
159.1913;25.63478;23.46734;120.1375
159.1913;29.0178;23.11397;120.505
159.19;29.27089;23.28567;119.5406
159.19;28.76957;23.3974;120.2337
159.19;28.70528;23.1994;120.1444
159.1875;26.36142;23.40192;120.0456
159.1862;28.67687;23.43225;120.1675
159.1862;27.73978;24.27558;119.5931
159.1862;28.53016;25.29638;120.0869
159.1825;29.0138;23.40258;120.5975
159.1813;28.74656;23.44536;119.5756
159.1813;28.91485;23.36169;120.0775
159.1812;27.74137;23.20006;120.0625
159.1775;27.09781;23.61377;120.0794
159.1775;28.08226;24.61657;120.2794
159.1762;30.02549;23.61987;120.1225
159.175;25.88695;23.38623;120.0175
159.175;26.65179;23.06337;119.9013
159.175;26.99608;23.40956;120.4
159.1738;29.04686;24.09743;119.41
159.1725;29.25916;23.33875;119.5419
159.1725;27.16028;23.30671;120.3156
159.1712;28.75239;24.79441;120.3406
159.17;26.30449;23.44535;120.6469
159.17;26.90347;23.30897;120.0031
159.17;30.00636;23.6445;120.1319
159.1687;28.85088;23.30316;120.2219
159.1675;28.72479;23.34837;119.7031
159.1675;27.72327;23.30854;120.0294
159.1675;27.17149;23.12228;120.2475
159.1662;28.68551;23.31528;120.0344
159.1625;27.10801;23.2121;120.2294
159.1625;28.06256;23.29478;119.6256
159.1613;28.96154;23.28601;120.0987
159.1613;26.34429;23.45622;119.9631
159.1613;26.96598;23.53355;120.1
159.16;27.73352;23.65699;119.8238
159.16;28.69744;24.62943;120.3638
159.1588;28.6608;23.21401;119.6975
159.1588;29.99668;23.61851;120.1219
159.1575;26.34568;23.44747;119.99
159.155;26.89519;23.50687;120.5519
159.1525;27.81145;23.30512;120.0975
159.1525;28.64765;23.18784;120.0863
159.1525;28.59805;23.16691;119.6913
159.1525;28.99087;24.80077;120.355
159.15;27.17233;23.28552;120.3081
159.15;28.42517;23.27119;119.775
159.1475;27.54667;23.24808;120.285
159.1462;27.32662;24.76473;120.7719
159.145;27.79273;23.56225;119.7256
159.1438;29.08039;23.32783;120.0025
159.1438;27.68968;23.40963;119.5431
159.1425;29.99087;23.40681;120.1625
159.1413;27.92504;24.32514;119.7831
159.14;29.94671;23.26075;120.0619
159.1387;26.32939;23.33966;119.865
159.1375;28.78091;23.21928;120.0969
159.135;28.80596;23.41104;120.2162
159.135;27.14525;23.09047;120.2831
159.1337;30.06364;23.31527;120.1394
159.1337;27.82958;23.54416;119.9337
159.1337;29.17536;22.80108;122.8081
159.13;27.71436;24.31669;119.5563
159.13;29.67709;24.04849;119.6937
159.1263;27.78093;23.71386;119.925
159.1263;27.75266;23.48347;119.715
159.1263;28.62103;23.22919;119.6944
159.1237;28.75463;23.43359;119.6837
159.1237;27.26747;24.75509;119.7656
159.1225;28.02078;23.38249;119.6162
159.1225;26.64656;23.34188;119.6081
159.1225;26.49627;23.36376;119.6375
159.1225;28.6789;23.26858;119.7144
159.1225;27.41219;23.53164;120.0881
159.1225;26.87975;23.30687;120.5219
159.1225;28.68222;24.76966;120.3344
159.12;27.80551;23.63585;119.9256
159.12;26.83616;23.19764;119.6025
159.1187;28.88387;23.20609;120.2894
159.1187;28.69769;23.37021;120.1975
159.1187;29.08741;24.0609;119.4038
159.1175;29.37429;23.14878;119.4906
159.1163;27.16451;23.38837;120.7681
159.1163;28.03429;24.66296;120.2875
159.1162;27.74296;23.39732;120.1113
159.1162;26.79901;23.22532;119.6256
159.115;27.75973;23.32425;120.1025
159.115;27.72564;23.58857;119.8237
159.1138;29.90126;23.56719;120.185
159.1138;28.52931;25.19609;120.0444
159.1125;27.32502;23.44612;120.605
159.1125;27.94958;23.14656;119.2669
159.1113;28.05951;23.49384;119.6956
159.1113;26.7482;23.527;120.17
159.1087;29.75177;23.01842;119.5469
159.1075;28.38258;23.11535;120.3094
159.1062;29.40813;23.22666;119.7469
159.1038;31.45985;24.20851;119.5262
159.1012;28.54822;25.24303;120.0413
159.1;26.90122;22.99664;119.9006
159.0963;28.99619;23.51582;120.1919
159.095;28.71213;24.72226;120.3419
159.0938;28.78209;23.04948;120.4769
159.0925;28.94853;23.22555;120.0894
159.0925;27.94125;23.17564;119.2944
159.0912;29.42948;23.21254;119.4694
159.0912;28.65911;24.58246;120.3381
159.09;29.95762;23.18405;120.015
159.0888;29.32895;23.02973;120.095
159.0887;28.06671;23.31472;119.5919
159.0887;27.53899;23.15874;120.2919
159.0875;29.93019;23.55467;120.1706
159.0875;26.51056;23.30682;119.6038
159.0875;28.66319;24.59972;120.32
159.0862;28.68907;23.3349;120.0175
159.0862;28.67024;24.5929;120.3294
159.0862;29.07291;24.13894;119.395
159.085;28.02625;23.31524;119.6263
159.0837;27.12272;23.38113;120.0737
159.0825;31.4862;23.91986;120.0756
159.0813;28.13243;23.37714;119.7331
159.0813;25.0858;23.69649;119.8369
159.0812;27.28533;24.77228;120.7256
159.08;28.94727;23.28064;120.5863
159.08;27.82253;23.58874;119.7087
159.08;28.70555;23.45035;120.1644
159.0788;28.47949;23.43747;119.7156
159.0775;27.75026;23.62591;119.8131
159.0775;28.0356;23.38504;119.6413
159.0775;26.50451;23.3281;119.6056
159.0762;28.24908;24.60801;120.3037
159.0725;26.36776;23.39059;119.8475
159.0712;27.35988;22.96431;119.8956
159.07;26.91168;23.37553;120.4969
159.07;27.12517;23.52045;120.7719
159.07;27.95972;24.4689;119.7869
159.0688;27.84396;23.74359;119.9325
159.0675;28.15572;23.4439;119.765
159.065;28.11926;23.47089;119.9188
159.065;28.01665;24.57237;120.3063
159.065;29.73878;24.01395;119.6956
159.0638;28.4216;23.22675;119.7819
159.0575;30.01386;23.75245;120.0988
159.0562;28.76881;23.36402;120.1956
159.0562;26.84484;23.26444;120.5263
159.055;28.95531;23.29729;120.5713
159.0538;29.09988;22.68564;122.6775
159.0537;29.46135;23.38274;119.4631
159.0537;28.67994;23.50848;120.1644
159.0525;26.74112;23.34323;119.7988
159.0513;27.26011;23.49577;120.6106
159.0513;27.76339;23.63737;119.8688
159.0475;29.21417;23.42765;119.9644
159.0475;27.75397;24.19279;119.5262
159.0475;28.5694;25.12359;119.9912
159.0437;27.50621;23.45402;119.72
159.0425;27.37236;22.91545;119.9263
159.0412;29.37457;23.36789;119.7469
159.04;27.67621;23.55051;120.1706
159.0388;27.92788;22.95901;120.4619
159.0375;27.75892;23.56194;119.8112
159.0375;28.09142;23.26491;119.7906
159.0363;30.47932;23.1976;119.9112
159.0338;28.2828;23.14426;120.3075
159.0313;29.2383;23.53448;119.9887
159.03;28.67817;23.4651;120.1512
159.0287;27.08411;23.416;120.0387
159.0287;27.86696;23.65841;119.8913
159.0237;27.55775;23.51331;119.7044
159.0188;28.97591;23.28787;120.0031
159.0188;27.39919;23.60821;120.0675
159.0188;29.06264;24.21052;119.4044
159.0175;28.07006;23.64795;120.1819
159.0175;30.07335;23.16434;119.9788
159.0163;26.7199;23.51046;120.12
159.015;26.35672;23.35501;119.8037
159.015;28.49774;25.00956;119.97
159.0137;29.2072;23.38866;119.9344
159.0125;29.68249;24.18497;119.7181
159.0112;28.4993;24.92863;119.9463
159.01;27.76678;23.42525;120.0888
159.01;25.77432;23.41297;120.5906
159.01;29.93407;23.65548;120.0938
159.01;27.73667;24.13079;119.495
159.01;27.96622;24.43143;119.7794
159.0087;26.94113;23.3965;120.47
159.0075;27.89979;23.61685;119.8806
159.0075;26.8199;23.23975;119.565
159.0063;26.9902;23.32639;119.3619
159.005;27.55404;23.16962;120.2869
159.0025;27.92667;23.64662;119.8775
158.995;27.19258;23.11947;120.3031
158.9937;29.3051;23.41024;119.8981
158.9925;29.23881;23.45715;119.4244
158.9925;27.74558;23.58027;119.6988
158.99;27.59256;23.50027;119.725
158.9888;29.36117;23.3992;119.9875
158.9888;27.81052;23.65699;119.8213
158.9875;28.95406;23.30424;119.9944
158.9875;27.68154;23.43025;119.5325
158.9875;27.93968;23.254;119.3331
158.985;27.84895;23.187;119.3469
158.985;26.72097;23.48911;120.0969
158.9837;28.14536;23.379;119.9088
158.9837;27.76365;23.5614;119.6844
158.9837;28.57449;24.5599;119.9231
158.9825;26.93275;23.38829;120.4506
158.9825;28.72808;23.17505;120.0219
158.9825;26.87164;23.30733;120.4856
158.9813;28.74527;23.52347;120.1731
158.98;27.27547;24.62929;119.7438
158.9787;28.96585;23.21172;120.08
158.9762;28.69564;23.41516;120.1263
158.9762;31.44299;24.23255;119.4906
158.975;25.79939;23.4115;120.5113
158.975;28.33668;23.25094;119.8044
158.9738;26.80335;23.22378;119.4956
158.9688;26.82912;23.26132;119.4644
158.9688;27.36994;23.37932;120.0694
