K5PS14_1.PV;K5PS14_2.PV;K5T6.PV;K5P10.PV;K5F5.PV;K5T14.PV;K5F6X.PV
4.112625;4.224544;166.7787;4.219313;32.77324;353.1787;26.69153
4.124213;4.24515;165.3562;4.22525;31.97827;353.1787;26.82803
4.136156;4.251356;166.6362;4.230625;31.42328;353.1769;26.9902
4.12155;4.232494;168.1175;4.224406;33.47119;353.175;27.55184
4.135781;4.249594;167.6063;4.2275;31.28781;353.175;27.17512
4.146281;4.25985;168.0638;4.235656;30.39569;353.175;27.20668
4.118738;4.239263;164.9538;4.212594;32.12987;353.175;26.82603
4.138106;4.249125;168.8062;4.244469;33.31064;353.1731;27.74649
4.133269;4.254319;165.4913;4.229063;31.58241;353.1731;26.98124
4.126594;4.245844;164.3513;4.218719;31.72281;353.1731;26.83388
4.130944;4.248262;168.6438;4.237062;33.88003;353.1731;26.92436
4.134131;4.244625;168.62;4.233719;33.32938;353.1713;27.58532
4.133119;4.245131;168.0813;4.240906;33.2995;353.1713;27.73667
4.158656;4.280813;164.7437;4.257563;32.28826;353.1694;26.95356
4.136813;4.255725;164.2388;4.234125;32.20571;353.1694;27.09528
4.132819;4.243237;168.3838;4.238406;32.86454;353.1675;27.51413
4.13205;4.244437;167.5475;4.226062;31.72754;353.1675;27.11614
4.127606;4.239919;166.9962;4.223938;32.27251;353.1675;26.72206
4.132519;4.252687;165.72;4.231156;32.53916;353.1675;26.96493
4.144294;4.264969;164.66;4.241562;32.49239;353.1675;27.16604
4.118156;4.229907;168.0688;4.222343;33.17342;353.1656;27.84875
4.145813;4.257544;167.175;4.255719;33.44269;353.1656;27.35814
4.13445;4.247381;167.3988;4.223437;30.99891;353.1656;26.89257
4.139287;4.253175;167.155;4.237094;31.63281;353.1638;27.06956
4.149694;4.269638;164.5088;4.250937;32.917;353.1638;27.0277
4.150913;4.26225;169.2813;4.256531;33.44614;353.1619;27.61307
4.118869;4.230281;168.2113;4.211031;31.98587;353.1619;26.94962
4.136137;4.2555;164.2012;4.23225;32.17905;353.1619;27.09349
4.12335;4.234519;168.1325;4.228719;33.27698;353.16;27.74126
4.136606;4.251525;166.9575;4.234406;31.47998;353.16;26.8503
4.129931;4.249556;164.7312;4.22525;31.39576;353.16;27.07315
4.141556;4.256119;167.3288;4.232781;31.40711;353.1581;27.09683
4.127494;4.247456;165.7875;4.213687;31.03431;353.1581;26.90345
4.135744;4.255256;166.6187;4.233719;32.97459;353.1581;27.02725
4.116656;4.227282;168.0125;4.2225;33.22274;353.1563;27.66015
4.113863;4.225312;168.0575;4.219375;33.27896;353.1563;27.69297
4.126725;4.239375;167.2363;4.22225;32.0438;353.1563;26.91759
4.134806;4.253287;165.3537;4.225594;31.12186;353.1563;26.86875
4.132444;4.243931;168.5163;4.240031;33.28201;353.1544;27.63958
4.1421;4.256156;166.9063;4.23725;31.7086;353.1544;27.02917
4.141181;4.255181;167.0125;4.2415;31.62908;353.1544;27.08951
4.118756;4.236244;165.2137;4.209375;30.90708;353.1544;26.82828
4.139456;4.257994;164.4612;4.234313;32.22534;353.1544;27.32089
4.131;4.243125;166.84;4.232563;32.50762;353.1525;26.70175
4.1484;4.268063;164.5238;4.245531;32.42023;353.1525;27.18626
4.125731;4.236413;167.8587;4.218094;30.91499;353.1506;27.23584
4.119975;4.231875;168.095;4.221875;31.73448;353.1506;26.89475
4.127644;4.2396;168.3613;4.223469;32.05379;353.1506;27.13219
4.130737;4.251187;165.7213;4.231125;32.50584;353.1506;26.89253
4.130737;4.241982;168.5612;4.240344;33.36864;353.1487;27.64337
4.125919;4.239356;168.3225;4.212812;31.86867;353.1487;27.08961
4.159143;4.281525;164.8075;4.258344;32.10265;353.1487;26.94774
4.123594;4.235119;168.0013;4.22975;33.38193;353.1469;27.38636
4.136231;4.250663;166.7088;4.22325;31.44136;353.1469;27.02531
4.1463;4.259588;167.9812;4.223594;30.35924;353.145;27.24661
4.133718;4.254787;165.7238;4.223875;31.48042;353.145;26.8219
4.131206;4.250644;164.5963;4.222281;31.42908;353.145;26.99671
4.160888;4.28175;165.2725;4.258563;32.10383;353.145;27.24018
4.145062;4.264781;164.63;4.244125;32.43613;353.145;27.06685
4.133981;4.244681;168.125;4.236688;33.32635;353.1431;27.64221
4.113431;4.2249;166.6725;4.211688;32.5433;353.1431;26.64281
4.115231;4.235925;165.1488;4.210281;32.35736;353.1431;26.87068
4.136925;4.250587;167.1362;4.220375;31.26316;353.1413;26.8944
4.114687;4.225725;168.1313;4.220313;33.47118;353.1412;27.44476
4.12155;4.2333;167.7625;4.219031;32.67546;353.1412;27.13975
4.125;4.24635;165.3962;4.219719;31.93261;353.1412;26.84922
4.139681;4.252106;167.8063;4.229;31.07601;353.1394;27.27531
4.141219;4.253963;167.9175;4.235125;31.14289;353.1394;27.28279
4.140937;4.256288;166.47;4.228469;30.56625;353.1394;26.77448
4.115438;4.226438;167.7063;4.202031;31.21568;353.1375;26.69726
4.117031;4.228875;168.3688;4.221094;33.05371;353.1375;26.77852
4.123688;4.235063;167.6313;4.225469;32.66965;353.1375;27.15056
4.136756;4.249837;167.8812;4.232563;32.418;353.1375;27.28088
4.137244;4.249688;167.8963;4.238688;32.40969;353.1375;27.24489
4.125262;4.237688;166.9263;4.218656;31.80363;353.1375;26.74125
4.130437;4.244062;166.1187;4.216563;31.35158;353.1375;26.81854
4.141088;4.254619;166.9175;4.235156;31.78076;353.1375;27.09951
4.140356;4.2561;166.1875;4.227313;30.67552;353.1375;26.84742
4.122881;4.243032;165.3013;4.219563;31.95629;353.1375;26.93251
4.12545;4.2465;165.475;4.222625;31.93989;353.1375;26.91558
4.114144;4.225294;168.0575;4.219406;33.27435;353.1356;27.62533
4.150388;4.261106;169.26;4.256968;33.46876;353.1356;27.56574
4.107375;4.218563;166.64;4.207375;32.54922;353.1356;26.7105
4.137056;4.25025;167.0313;4.232531;31.26062;353.1356;26.8034
4.125937;4.245712;165.5;4.223469;31.07554;353.1356;26.99741
4.131563;4.251956;165.4112;4.23125;32.19506;353.1356;26.90534
4.131675;4.252237;165.3663;4.222344;31.67669;353.1356;26.82077
4.122994;4.23405;166.5287;4.216906;31.11601;353.1338;26.84048
4.120856;4.232344;167.9925;4.207562;31.50327;353.1338;26.83658
4.161506;4.283888;164.8913;4.2545;32.09462;353.1338;26.99743
4.129013;4.240069;167.49;4.232187;33.34113;353.1319;27.4551
4.121269;4.233;168.4587;4.225657;33.1324;353.1319;26.94782
4.128488;4.244175;165.9025;4.217312;31.30132;353.1319;27.00362
4.12845;4.245675;165.99;4.2135;31.05611;353.1319;26.90129
4.134937;4.246069;168.625;4.240281;33.36344;353.13;27.65921
4.132987;4.24455;167.51;4.239312;32.97083;353.13;27.27957
4.140675;4.253325;167.9438;4.227125;31.15411;353.13;27.27715
4.128694;4.248356;165.1187;4.229125;31.95515;353.13;26.71093
4.131581;4.252219;164.0225;4.221781;31.8015;353.13;27.22519
4.134862;4.252762;168.9413;4.241062;33.92208;353.13;27.08278
4.134712;4.246856;166.8;4.234469;32.56638;353.1281;26.74088
4.139438;4.255031;167.2;4.229531;31.40502;353.1281;27.04382
4.118494;4.236225;165.1062;4.213375;30.75498;353.1281;26.72415
4.131675;4.251019;166.7838;4.235344;33.59655;353.1281;26.92296
4.136025;4.254975;164.22;4.236344;32.16072;353.1281;27.22515
4.126181;4.238606;167.4912;4.230781;33.39569;353.1263;27.35341
4.121381;4.237594;165.3962;4.214406;30.80377;353.1263;26.78041
4.124981;4.244775;165.35;4.220438;32.00338;353.1263;26.77045
4.13985;4.257731;165.3338;4.236625;32.00018;353.1263;27.23588
4.115531;4.226606;168.1263;4.21925;33.48182;353.1244;27.63899
4.129744;4.251;165.2313;4.222719;31.74481;353.1244;26.75848
4.109287;4.221319;166.555;4.198657;31.53073;353.1225;26.72935
4.132519;4.254094;165.3563;4.235;32.23439;353.1225;26.75332
4.128768;4.248713;164.9113;4.221625;31.48229;353.1225;27.0226
4.135163;4.247287;166.6812;4.221875;30.98689;353.1206;26.91806
4.130662;4.24425;166.5762;4.233313;32.57932;353.1206;26.79951
4.126312;4.246781;165.1313;4.22125;32.46082;353.1188;26.84825
4.119469;4.232438;168.4375;4.219531;32.80896;353.1187;26.76216
4.130737;4.244062;166.185;4.223156;32.03442;353.1187;26.73328
4.140769;4.255444;167.0425;4.237;31.64174;353.1187;27.20211
4.14;4.254281;167.4063;4.233125;31.81806;353.1187;27.13056
4.128656;4.248656;165.65;4.225938;32.44958;353.1187;26.89052
4.130006;4.250437;165.6237;4.232219;32.56015;353.1187;26.85362
4.125656;4.2465;166.0375;4.23;32.21786;353.1187;26.88454
4.126744;4.245769;164.3837;4.218219;31.60796;353.1187;26.65038
4.131825;4.251825;164.0575;4.213562;30.57052;353.1187;27.1862
4.135669;4.254769;164.185;4.232969;32.20568;353.1187;27.17324
4.132313;4.249894;168.4;4.242188;33.86633;353.1187;26.78266
4.115006;4.226775;168.0838;4.219563;33.39507;353.1169;27.65199
4.131394;4.244475;167.255;4.232313;32.02179;353.1169;26.78364
4.149469;4.26945;164.5087;4.246;32.39061;353.1169;27.26811
4.134975;4.2468;168.485;4.238156;33.13169;353.115;27.53453
4.137338;4.247981;168.2513;4.239875;33.19448;353.115;27.71004
4.134675;4.252012;167.9525;4.241156;33.57359;353.115;26.44554
4.131038;4.25145;165.4288;4.233844;32.16729;353.1131;26.885
4.119487;4.239825;165.4875;4.225844;33.28242;353.1131;26.8873
4.140206;4.258331;164.1175;4.234531;32.43592;353.1131;26.95601
4.132762;4.2447;166.5237;4.224968;31.21775;353.1113;26.80831
4.134037;4.251956;165.6525;4.233469;31.16063;353.1113;26.90085
4.141556;4.252875;167.4262;4.248719;33.66469;353.1112;27.32182
4.110169;4.221431;166.5625;4.204062;31.53486;353.1112;26.94363
4.121775;4.234313;167.8913;4.221187;32.88689;353.1112;27.2126
4.131431;4.243594;167.185;4.220063;31.48989;353.1112;26.68946
4.121419;4.232812;168.1062;4.226531;33.4592;353.1094;27.66464
4.121231;4.232738;168.04;4.228562;33.47898;353.1094;27.66676
4.119019;4.231237;168.38;4.214625;31.84819;353.1094;27.04481
4.126969;4.240556;167.0163;4.227282;32.96424;353.1094;26.56763
4.115512;4.231762;165.19;4.214125;31.73938;353.1094;26.69778
4.135275;4.252481;167.9037;4.238969;32.87578;353.1094;26.45158
4.129425;4.241138;167.5212;4.235406;33.00285;353.1075;27.39559
4.125731;4.246407;165.5675;4.216938;31.10316;353.1075;26.94965
4.122731;4.234125;168.0788;4.23;33.38197;353.1056;27.41809
4.133681;4.244194;168.1613;4.239375;33.30255;353.1056;27.61119
4.127532;4.241081;166.1987;4.21975;31.39066;353.1056;26.64824
4.136194;4.249875;166.9037;4.229406;31.34982;353.1056;26.54103
4.118288;4.234931;165.0887;4.207812;30.79031;353.1056;26.9402
4.131338;4.2522;165.0838;4.225469;31.80457;353.1056;26.94254
4.163775;4.286287;165.1175;4.258156;32.11457;353.1056;27.15903
4.14195;4.260206;165.16;4.23925;31.96404;353.1056;27.26817
4.117162;4.229494;168.3862;4.221313;33.04443;353.1038;26.76777
4.125506;4.246331;164.2637;4.222156;31.75375;353.1038;26.85305
4.115531;4.226963;168.1037;4.214281;33.25731;353.1019;27.80131
4.122;4.233825;168.075;4.225438;33.4327;353.1019;27.47369
4.1451;4.256588;167.16;4.237969;31.51397;353.1019;27.54507
4.126725;4.238625;168.3112;4.222594;32.06378;353.1019;27.17756
4.131581;4.252538;165.3887;4.230562;32.14897;353.1019;26.91808
4.123725;4.242994;164.2762;4.220562;32.58332;353.1019;26.93306
4.12605;4.245525;164.3925;4.219156;31.62881;353.1019;26.71782
4.133287;4.251338;168.2787;4.240844;33.89124;353.1019;26.6238
4.122975;4.234387;168.11;4.227219;33.3715;353.1;27.64786
4.136662;4.248225;168.3375;4.237844;32.84753;353.1;27.51626
4.119469;4.231819;168.4887;4.221406;33.12008;353.1;26.78654
4.128281;4.24875;166.4688;4.233281;33.0317;353.1;26.95355
4.130494;4.2519;165.1563;4.225125;31.69161;353.1;26.76647
4.127325;4.248056;165.915;4.223156;31.64614;353.1;27.02595
4.126013;4.246969;165.655;4.222625;31.87517;353.1;27.17534
4.128206;4.247363;164.4075;4.217906;31.55014;353.1;26.78291
4.141237;4.258744;165.3737;4.233125;31.90934;353.1;27.24617
4.131338;4.242188;167.4713;4.229875;32.99336;353.0981;27.39931
4.127381;4.24245;166.1138;4.219781;31.30736;353.0981;27.06029
4.130981;4.25085;165.4962;4.224688;32.09256;353.0981;26.90013
4.130625;4.251487;165.4713;4.2255;32.31552;353.0981;26.85366
4.146619;4.266862;164.5675;4.241625;32.41036;353.0981;27.17432
4.141687;4.259175;165.2287;4.237937;31.98017;353.0981;27.39844
4.135763;4.247006;168.325;4.2385;32.89309;353.0963;27.74086
4.132388;4.243425;168.6;4.236063;33.34336;353.0963;27.6675
4.120125;4.2321;168.405;4.218094;31.93784;353.0963;26.90703
4.120125;4.23315;168.5313;4.227625;33.18396;353.0963;27.01067
4.126706;4.244081;165.6588;4.215156;31.0596;353.0963;26.94628
4.1265;4.247456;165.4825;4.21825;31.52561;353.0963;27.04734
4.133681;4.253119;165.6738;4.222687;30.93644;353.0963;27.05287
4.11975;4.231838;168.115;4.223375;33.01539;353.0944;26.80011
4.139756;4.254375;166.9425;4.233469;31.72603;353.0944;26.98097
4.129519;4.250606;165.7613;4.226875;32.16669;353.0944;26.94614
4.119469;4.240631;165.3813;4.226031;33.22536;353.0944;27.0526
4.124887;4.245637;165.3837;4.222188;32.09076;353.0944;26.83095
4.135013;4.2465;168.5038;4.241594;33.12801;353.0925;27.38232
4.131881;4.244419;167.0963;4.227437;31.51273;353.0925;26.84489
4.1331;4.252069;165.7162;4.22225;31.33263;353.0925;26.92841
4.129538;4.2498;164.5;4.21975;31.53721;353.0925;26.87988
4.13865;4.2519;167.2175;4.236;31.69276;353.0906;27.12256
4.1355;4.250006;166.4538;4.222781;31.44159;353.0906;26.85031
4.117894;4.239431;164.9125;4.209437;31.65556;353.0906;26.83367
4.130906;4.250288;166.83;4.238688;33.68672;353.0906;26.99107
4.131037;4.251806;163.965;4.228531;32.07214;353.0906;26.97075
4.135875;4.255819;164.315;4.23725;32.24814;353.0906;26.985
4.134937;4.256531;164.3875;4.234688;32.28782;353.0906;26.88475
4.138594;4.258406;164.55;4.234531;32.21563;353.0906;27.39492
4.139625;4.258219;164.125;4.24125;32.5011;353.0906;26.93874
4.1304;4.251094;165.5075;4.227562;32.11633;353.0888;26.74919
4.082381;4.194562;162.145;4.18975;32.48905;353.0887;26.93116
4.107563;4.219631;166.6075;4.207531;32.48076;353.0887;26.56666
4.120875;4.232269;168.5437;4.224625;33.07902;353.0887;26.8139
4.067925;4.188413;168.6163;4.171719;33.06736;353.0887;26.13436
4.136025;4.250081;166.5425;4.22825;31.44086;353.0869;26.8981
4.135706;4.255013;165.01;4.226375;31.47119;353.0869;27.17012
4.086412;4.197656;162.2063;4.168094;31.12449;353.085;27.11642
4.136456;4.247044;168.33;4.24075;32.86724;353.085;27.79384
4.135612;4.246838;168.4688;4.23875;33.14339;353.085;27.51277
4.140469;4.252294;167.4962;4.246531;33.71867;353.085;27.42938
4.122694;4.234519;168.0838;4.218781;31.29361;353.085;27.27976
4.1079;4.2201;166.6075;4.206906;32.49151;353.085;26.53137
4.146112;4.26;168.155;4.252781;31.46331;353.085;27.27412
4.12065;4.240613;164.1812;4.217125;32.39308;353.085;26.98555
4.12425;4.23555;167.5175;4.233031;33.38196;353.0831;27.30582
4.12005;4.2315;168.0963;4.226469;33.01296;353.0831;26.76778
4.1256;4.245563;164.8663;4.228625;32.45117;353.0831;26.83945
4.125056;4.245488;165.59;4.21675;31.17738;353.0831;26.82531
4.132219;4.252969;165.5513;4.224875;32.27384;353.0831;26.88941
4.133438;4.2531;164.1613;4.236719;32.6075;353.0831;27.05113
4.1403;4.2543;167.0912;4.232094;31.6597;353.0812;27.20396
4.140956;4.256944;166.15;4.227188;30.74955;353.0812;26.79831
4.122507;4.242188;164.5387;4.222031;32.57333;353.0812;26.93068
4.134019;4.254506;164.8063;4.226094;32.34313;353.0812;27.34479
4.133344;4.254094;164.9125;4.230937;32.16483;353.0812;27.31577
4.136063;4.2537;167.7513;4.236969;32.59255;353.0812;26.54289
4.118813;4.229906;168.465;4.219188;33.09573;353.0794;26.95301
4.130194;4.242487;166.9962;4.230875;32.90369;353.0794;26.62788
4.121044;4.23765;166.5213;4.2105;30.95522;353.0794;27.2214
4.128;4.248487;166.175;4.223344;32.19144;353.0794;26.87279
4.150012;4.269788;164.5425;4.249656;32.40184;353.0794;27.09992
4.128037;4.240613;166.9438;4.232094;33.16598;353.0775;26.6221
4.134281;4.249819;166.3875;4.225719;31.3767;353.0775;26.79803
4.112869;4.229794;164.8613;4.200844;31.82742;353.0775;26.76949
4.127512;4.248037;165.5663;4.216031;31.93371;353.0775;27.01369
4.120893;4.2405;164.5875;4.222656;32.67251;353.0775;27.07195
4.128769;4.2483;164.82;4.215281;31.41394;353.0775;27.12268
4.15935;4.280982;165.41;4.25825;32.951;353.0775;27.38964
4.142719;4.260525;164.9475;4.237062;31.82925;353.0775;27.53497
4.126106;4.24695;165.4825;4.225812;31.82216;353.0756;27.03568
4.133119;4.244625;168.3587;4.238281;32.87961;353.0738;27.60858
4.119881;4.240481;164.18;4.227344;32.688;353.0738;26.80423
4.120838;4.232794;168.1237;4.228063;33.41309;353.0737;27.59687
4.140225;4.257094;169.24;4.2515;33.84482;353.0737;27.09188
4.138012;4.255425;169.1463;4.241719;33.87836;353.0737;27.102
4.133344;4.244156;168.15;4.238281;33.23915;353.0719;27.69161
4.129219;4.242263;167.0675;4.234156;32.90881;353.0719;26.60716
4.142175;4.256831;166.8288;4.236875;31.78808;353.0719;26.97582
4.119712;4.240219;164.9812;4.213125;31.60082;353.0719;26.79704
4.1205;4.240593;164.9725;4.206219;31.58033;353.0719;26.79745
4.125731;4.245619;165.7375;4.220812;31.94537;353.0719;26.94431
4.125638;4.246613;166.0275;4.2215;32.08762;353.0719;27.01533
4.120237;4.240313;164.1387;4.221875;32.36184;353.0719;26.82505
4.13175;4.2489;168.4662;4.241625;33.8442;353.0719;26.77652
4.134713;4.251843;168.0513;4.239187;33.63615;353.0719;26.57075
4.115775;4.227656;168.0737;4.223625;33.1903;353.07;27.65041
4.116094;4.227131;168.0813;4.222938;33.27107;353.07;27.71418
4.1358;4.248656;167.9837;4.234;32.39688;353.07;27.28139
4.132519;4.252969;165.5488;4.226438;32.28827;353.07;26.85486
4.118831;4.23045;168.1075;4.221969;33.46651;353.0681;27.32711
4.13595;4.247194;168.3788;4.239094;33.18964;353.0681;27.43553
4.133738;4.244213;168.1175;4.237719;33.27698;353.0681;27.64623
4.138706;4.253381;167.5025;4.23725;31.28644;353.0681;27.16482
4.116038;4.235756;164.5375;4.219563;32.261;353.0681;27.12822
4.128975;4.249087;164.9713;4.219844;31.49312;353.0681;27.13398
4.131094;4.251937;163.985;4.236375;32.2231;353.0681;26.85926
4.137469;4.256868;164.655;4.2345;32.23504;353.0681;27.34815
4.14135;4.253663;167.3887;4.250219;33.68737;353.0663;27.32415
4.141856;4.255331;167.6987;4.2305;31.15761;353.0663;27.2076
4.140431;4.254188;167;4.235844;31.65694;353.0663;27.14481
4.129781;4.248375;166.2538;4.218594;31.01015;353.0663;26.86142
4.1238;4.244438;165.4375;4.2185;31.36238;353.0663;26.86164
4.118231;4.238456;165.3337;4.22125;32.8891;353.0663;26.93992
4.136025;4.247062;168.6187;4.240031;33.64956;353.0644;27.55073
4.134544;4.246013;168.525;4.240719;33.27414;353.0644;27.55306
4.126088;4.238906;167.2275;4.222156;31.99359;353.0644;26.93876
4.130513;4.250119;166.7863;4.238219;33.56643;353.0644;27.06683
4.133231;4.244569;168.5013;4.235781;33.3462;353.0625;27.63666
4.141444;4.255556;167.35;4.231688;31.68995;353.0625;27.15108
4.113825;4.231388;164.8688;4.205781;31.76433;353.0625;26.90811
4.13025;4.247344;166.4063;4.229375;31.62718;353.0625;27.02527
4.126256;4.246237;166.3463;4.222125;32.59614;353.0625;27.00063
4.133344;4.252556;165.5163;4.230219;31.74597;353.0625;26.79705
4.127981;4.248075;164.5213;4.228969;32.66165;353.0625;26.84659
4.143019;4.260881;165.8362;4.244438;32.87387;353.0625;27.23788
4.137244;4.248506;168.2575;4.241063;33.2249;353.0606;27.70742
4.108537;4.220325;166.5587;4.206875;32.41977;353.0606;26.55681
4.120913;4.232512;168.4013;4.220562;31.90436;353.0606;26.90175
4.123856;4.235794;167.5188;4.220375;31.82259;353.0606;26.92026
4.114406;4.226456;167.1775;4.220562;34.01848;353.0606;26.5441
4.1352;4.252875;167.8438;4.2345;32.60615;353.0606;26.52079
4.120931;4.240481;164.575;4.225313;32.59768;353.0587;27.20258
4.143938;4.255181;167.3013;4.247437;33.64307;353.0569;27.30642
4.157381;4.278131;164.6475;4.255812;32.21063;353.0569;26.98404
4.136419;4.247644;168.84;4.244062;33.75061;353.055;27.59289
4.122956;4.234744;167.7988;4.222844;32.64473;353.055;27.26645
4.127512;4.239825;166.9925;4.22275;33.13351;353.055;26.54324
4.140394;4.253775;167.8313;4.229969;31.17044;353.055;27.19032
4.114106;4.231237;164.9012;4.210813;31.88807;353.055;26.75793
4.120162;4.232775;166.4688;4.213625;31.81919;353.0531;26.54814
4.120744;4.232681;168.5537;4.224313;33.10341;353.0531;26.89157
4.118944;4.230319;168.195;4.226281;33.01054;353.0531;26.89017
4.123744;4.243819;164.1687;4.228156;32.34768;353.0531;26.75771
4.126406;4.245881;164.215;4.220125;31.83014;353.0531;26.95016
4.129087;4.249181;164.4538;4.222781;31.49174;353.0531;26.86845
4.131525;4.251563;164.665;4.222562;31.42263;353.0531;27.01098
4.146;4.265438;164.6375;4.249219;32.41597;353.0531;27.0889
4.133344;4.25325;164.2312;4.233281;32.55478;353.0531;26.96933
4.133756;4.251956;168.1775;4.246438;33.75443;353.0531;26.65454
4.114256;4.226194;168.0988;4.219781;33.47008;353.0512;27.39106
4.129125;4.246856;166.1313;4.216156;30.98763;353.0512;26.92654
4.116;4.233225;164.9888;4.200344;30.81224;353.0512;26.75415
4.131863;4.249725;168.79;4.239;33.76953;353.0512;27.05118
4.118456;4.230338;168.2137;4.2165;31.90639;353.0494;26.86607
4.140394;4.255894;167.2513;4.228531;31.43767;353.0494;27.0908
4.119563;4.23915;164.325;4.222938;32.63247;353.0494;26.94857
4.137563;4.248956;168.8438;4.239937;33.34358;353.0475;27.75949
4.120069;4.232119;168.46;4.211312;31.92895;353.0475;26.82851
4.123594;4.243069;164.275;4.224031;32.66226;353.0475;26.86388
