K5F5.PV;K5F6X.PV
25.16113;19.06851
25.15989;20.1678
25.15954;19.54988
25.15837;19.57475
25.1583;17.86265
25.15807;19.75189
25.15763;18.14823
25.15733;19.41023
25.15724;20.27411
25.15717;19.56132
25.15686;22.51754
25.15677;19.69528
25.15664;20.32573
25.15592;20.65123
25.1554;19.28739
25.15531;18.40435
25.15453;19.87363
25.15411;20.32832
25.15396;19.54126
25.15373;19.86514
25.15349;19.19184
25.15345;18.84268
25.15339;18.49719
25.15333;19.90465
25.15278;19.44819
25.15278;18.21996
25.15277;19.54277
25.15266;19.70184
25.15262;19.56392
25.15248;18.17412
25.15231;19.7324
25.15192;19.55976
25.15178;19.89267
25.15126;21.21459
25.15125;19.89122
25.15122;19.62528
25.15111;18.24082
25.15097;19.84168
25.15058;17.98106
25.15044;19.80143
25.15016;19.29655
25.15001;20.10036
25.14997;19.84117
25.1499;18.9897
25.1499;18.64279
25.14976;19.40214
25.14968;19.49566
25.14945;19.40218
25.14916;18.78372
25.14867;20.25371
25.14831;17.65144
25.1482;18.08959
25.1482;19.9302
25.14818;19.5063
25.14803;19.34662
25.14766;22.1024
25.14611;19.99703
25.14569;20.53575
25.14544;20.73273
25.14508;19.58527
25.14478;19.06932
25.14415;17.94714
25.14409;19.47509
25.14364;19.37655
25.14307;19.93297
25.14295;19.49801
25.14279;19.35943
25.14028;20.1738
25.14013;19.06196
25.13997;19.41044
25.13907;19.23371
25.13863;20.1446
25.13818;18.38083
25.13797;19.16946
25.13736;18.42754
25.13685;19.90316
25.13674;19.36878
25.13596;19.56051
25.13591;19.60087
25.13561;19.95874
25.13521;18.2427
25.13506;19.79157
25.13448;19.67864
25.13415;19.26296
25.13406;19.41186
25.13391;20.90302
25.13162;19.43602
25.13043;19.71114
25.13016;19.36757
25.1299;19.69573
25.12978;19.1379
25.12911;19.83206
25.12909;17.84136
25.12903;19.17646
25.12894;20.29569
25.12884;20.15814
25.12871;19.49976
25.12841;18.09109
25.12721;19.20315
25.12698;19.52515
25.1269;20.40346
25.12667;19.1773
25.12643;19.24654
25.12602;20.75483
25.12513;19.38469
25.12478;19.40527
25.12467;19.34327
25.12462;19.62318
25.12395;20.27249
25.12363;19.30646
25.12355;18.15463
25.12323;17.99313
25.12286;20.98551
25.12266;18.01658
25.12167;19.67953
25.12119;18.90671
25.12048;19.20743
25.11993;20.24479
25.11926;19.29559
25.11919;19.11924
25.11908;19.47619
25.11895;19.67419
25.11891;19.64772
25.11867;19.35101
25.11863;20.02847
25.11846;19.6015
25.11814;18.05687
25.11791;19.57019
25.11774;20.20232
25.11726;19.40148
25.11654;19.64259
25.1164;19.2254
25.11618;19.91977
25.116;19.88289
25.11547;19.73055
25.11526;19.4826
25.11492;19.34332
25.11417;19.30199
25.11324;19.70185
25.11308;20.60845
25.11302;18.67256
25.11255;19.61618
25.11228;20.91555
25.11195;17.93875
25.1119;20.1486
25.11183;19.24567
25.11137;18.17669
25.11121;19.32937
25.11116;19.52577
25.11104;19.70152
25.11088;20.35845
25.1104;19.49203
25.10892;18.08456
25.10891;19.43717
25.10891;17.8735
25.10873;19.62106
25.10864;19.70352
25.1081;19.47263
25.108;17.71092
25.10792;19.72814
25.10755;17.93862
25.10723;19.45779
25.1071;19.58513
25.10683;19.60528
25.10672;18.41407
25.10619;19.74184
25.10592;19.83847
25.10509;19.56653
25.10501;19.60789
25.10487;19.40528
25.10447;18.94744
25.10394;20.44548
25.10358;18.20617
25.10332;19.82332
25.10268;20.56661
25.10232;19.62084
25.1019;20.99255
25.10172;21.07791
25.10142;19.87688
25.10116;18.2322
25.10096;19.68469
25.10091;19.92835
25.10087;19.04251
25.10067;19.98407
25.10046;20.37534
25.10023;18.24438
25.10021;18.93587
25.10015;18.26501
25.09998;19.70595
25.09993;18.27586
25.09992;19.49345
25.09966;20.64677
25.09901;19.58636
25.09882;19.64173
25.0987;19.49191
25.09843;19.76946
25.09799;19.73795
25.0976;19.75697
25.09733;19.34669
25.09669;19.69789
25.09631;19.45108
25.09531;20.13929
25.09501;19.60036
25.09492;20.08524
25.09472;17.78769
25.09437;19.55128
25.09433;19.41504
25.09422;19.32599
25.09389;20.825
25.09379;20.95785
25.09378;19.52462
25.09361;19.74768
25.09301;19.36914
25.09253;19.25517
25.0923;19.36938
25.09221;19.31774
25.09128;19.47622
25.09115;17.79978
25.09108;19.34917
25.09099;18.137
25.09086;19.33295
25.09059;19.56571
25.08935;19.55027
25.08906;19.68614
25.08869;19.78971
25.08839;19.84305
25.0883;20.30608
25.08718;17.86322
25.08648;19.40164
25.08614;19.04604
25.0858;19.41579
25.08576;19.92464
25.08522;19.3204
25.08513;20.99602
25.0848;19.74045
25.08479;18.28661
25.08383;17.93561
25.08356;19.42959
25.08335;19.52268
25.08293;19.50368
25.08282;19.60014
25.08278;19.86028
25.08167;20.46621
25.08117;19.80821
25.08104;18.09447
25.08054;19.5642
25.08048;20.06001
25.08041;19.75831
25.07952;20.26912
25.07949;19.55987
25.07903;19.45391
25.07901;19.86776
25.07875;19.3696
25.07825;19.48513
25.07814;19.51454
25.07732;19.3338
25.07707;19.4758
25.07661;19.40591
25.07647;17.97247
25.07623;19.87287
25.07606;20.01922
25.07558;18.07991
25.07504;19.3706
25.07498;19.76202
25.07455;19.86895
25.07383;20.15661
25.0733;17.84865
25.07287;19.57213
25.07238;18.07764
25.07191;19.34634
25.07166;19.52883
25.07137;19.56077
25.07102;19.36365
25.07088;19.54041
25.07068;19.56398
25.07067;19.20526
25.06894;18.94871
25.06866;19.68839
25.06835;18.65984
25.06752;20.6468
25.06731;19.27886
25.06676;18.44274
25.06672;18.88195
25.06622;19.07406
25.06571;19.66856
25.06565;18.60079
25.06523;18.09671
25.06516;19.51319
25.06495;20.84015
25.06467;18.25286
25.06448;19.72489
25.06435;17.95464
25.06423;19.25939
25.0639;17.56815
25.06365;19.78501
25.06325;20.36178
25.06246;19.83409
25.06187;20.63465
25.06144;20.4633
25.06115;19.28724
25.06022;19.72624
25.05991;19.38918
25.0598;19.75691
25.05937;18.79623
25.05905;19.35466
25.05901;19.95415
25.05896;19.10494
25.05893;20.36127
25.05881;19.72676
25.05865;19.59743
25.0582;19.39953
25.05786;18.20497
25.05621;19.51139
25.0561;19.6788
25.05552;18.35419
25.05547;20.49058
25.0554;19.53335
25.05501;19.24554
25.05492;18.44001
25.05492;17.83518
25.05467;19.85316
25.05434;18.38521
25.05352;18.92687
25.05337;18.61731
25.05274;19.5192
25.05253;19.73174
25.05196;19.26191
25.05186;19.84123
25.05175;19.31865
25.05163;19.55429
25.05148;18.63156
25.05099;18.30867
25.05079;19.125
25.05066;18.13488
25.05043;17.56866
25.05015;19.60597
25.05005;17.98785
25.04863;19.44675
25.04859;20.51979
25.04814;19.6127
25.048;19.72971
25.04763;19.8981
25.04749;20.35055
25.04688;19.68343
25.0468;19.11482
25.04677;18.30267
25.04676;18.80232
25.04654;19.33609
25.04582;18.15082
25.04538;19.29563
25.04471;19.69101
25.04446;19.21655
25.04394;19.35758
25.04392;17.94662
25.04315;20.22356
25.04305;19.62876
25.04215;19.6754
25.04214;20.36915
25.04176;18.37708
25.04108;19.26139
25.04104;17.88379
25.04099;19.73024
25.04093;18.57895
25.04089;19.9582
25.03991;20.55703
25.03961;19.82427
25.03946;18.03632
25.03901;18.44682
25.03876;18.18872
25.03871;17.96329
25.03863;17.94563
25.03853;19.68785
25.03852;20.1685
25.0385;17.907
25.03831;18.30471
25.03822;19.443
25.03762;17.53394
25.0375;18.23135
25.03724;19.68225
25.03709;19.54534
25.03696;20.41384
25.03682;18.11464
25.03632;19.44237
25.03616;19.27271
25.03573;20.02986
25.03552;19.1283
25.03533;19.87883
25.0351;19.34578
25.035;19.6254
25.03367;18.23627
25.03313;18.40652
25.03274;18.26803
25.03246;18.62804
25.03231;19.20095
25.03221;20.28549
25.03219;20.01512
25.03205;19.98503
25.03149;19.49319
25.03076;19.36914
25.03065;20.27337
25.03053;19.61288
25.0303;18.2868
25.02987;19.79831
25.02982;19.63953
25.0293;18.02819
25.02879;18.44631
25.0287;19.29259
25.02842;19.42495
25.02842;17.67617
25.02823;20.33709
25.02794;19.52538
25.02717;20.90995
25.0266;20.10012
25.0261;19.78406
25.02489;19.02495
25.02471;19.88398
25.02374;18.30362
25.02358;18.08411
25.02302;19.35759
25.02281;19.50504
25.02277;19.52108
25.02251;19.59252
25.02243;18.11326
25.02233;19.12279
25.02228;20.55534
25.02212;19.51001
25.02201;19.46447
25.02192;19.60381
25.02169;20.05503
25.0216;19.40294
25.02147;19.55008
25.02144;20.23044
25.02112;18.05191
25.02093;18.10694
25.02077;18.60467
25.02055;20.48209
25.02031;19.89765
25.0203;19.37076
25.02024;19.88632
25.0202;18.13954
25.01975;18.89962
25.01928;19.43645
25.01909;19.02654
25.01869;19.74611
25.01855;19.66788
25.01837;19.37548
25.01798;20.38108
25.01748;18.29933
25.01713;19.39727
25.01641;19.48257
25.016;17.86096
25.01595;18.15071
25.01535;18.25593
25.01504;19.51591
25.01485;19.72383
25.014;19.75104
25.01398;19.52912
25.01359;18.18484
25.01274;18.11853
25.01255;19.62469
25.0124;19.08473
25.01209;17.76988
25.01196;18.50978
25.01178;18.35245
25.01166;19.80462
25.01138;18.34171
25.01072;18.42785
25.01071;18.27833
25.00969;19.95092
25.00943;19.16913
25.00904;20.36327
25.009;20.32729
25.0089;19.13851
25.0086;18.11878
25.00826;20.57521
25.00808;20.83325
25.00798;19.96398
25.00792;19.72895
25.00776;19.31047
25.0077;19.14562
25.00767;19.67773
25.00691;18.68761
25.00594;19.19278
25.00525;19.52913
25.00451;20.64994
25.00445;19.85115
25.00417;20.01425
25.0039;21.81723
25.00382;19.50782
25.00361;19.63078
25.00269;17.68139
25.00269;19.35204
25.00232;19.62963
25.00228;20.36982
25.00213;20.72052
25.00204;19.71398
25.00185;18.68182
25.0011;19.70411
25.00016;19.39229
24.99983;18.22545
24.99957;18.43461
24.99954;19.28107
24.99945;17.95241
24.99911;19.61853
24.99871;18.22299
24.99831;18.11957
24.99792;18.22219
24.99775;18.68194
24.99759;19.74449
24.99741;18.34182
24.99622;19.29745
24.99538;17.8171
24.99495;18.42953
24.9948;18.03152
24.99435;18.75009
24.99338;19.84226
24.99331;19.23538
24.9933;19.51987
24.99319;19.78776
24.9928;19.60678
24.99275;19.4215
24.99273;21.10782
24.99273;19.79565
24.99239;19.62904
24.99165;20.42584
24.99157;20.44293
24.99144;19.26003
24.99141;17.69577
24.99075;20.2796
24.99014;19.59138
24.98926;19.48634
24.98884;18.28316
24.9887;19.44744
24.98868;18.21948
24.98847;20.7927
24.98825;19.73541
24.98813;20.65721
24.98789;19.53021
24.9861;18.25054
24.98523;19.6953
24.984;18.19654
24.98374;20.56658
24.98368;19.63723
24.98313;19.89299
24.98297;19.76657
24.98277;18.42837
24.98243;20.02543
24.98214;18.07051
24.98209;20.1837
24.98153;18.20015
24.98083;20.24881
24.98048;20.7558
24.98025;19.46965
24.97989;19.69373
24.97961;19.787
24.97956;19.18723
24.97926;19.65862
24.97925;18.30089
24.97918;19.83562
24.9791;18.03118
24.97854;19.72109
24.97801;21.67904
24.97751;19.38183
24.97748;20.96532
24.97709;19.08983
24.97686;20.20344
24.97594;19.94871
24.97574;19.72654
24.97562;18.2728
24.97548;19.87961
24.97518;18.40743
24.97508;19.96883
24.97489;19.44436
24.97488;19.58317
24.97477;20.32349
24.97462;19.24927
24.97453;19.8681
24.97412;18.52337
24.97378;19.69071
24.97285;17.9257
24.97283;19.01995
24.97282;19.6383
24.97282;20.96161
24.97268;19.67412
24.97266;19.67866
24.97205;18.53558
24.97203;20.94699
24.97148;20.44359
24.96986;18.56344
24.96874;19.41714
24.96844;19.65543
24.96818;18.14017
24.968;18.56463
24.9679;17.92544
24.9673;19.94034
24.96704;19.98064
24.967;18.30794
24.96651;19.71645
24.96571;18.20294
24.96571;18.33664
24.96567;19.59282
24.96565;19.68241
24.96553;19.50669
24.96547;19.26074
24.9652;19.70573
24.96509;19.68519
24.96469;19.76705
24.96457;19.55932
24.96433;18.27461
24.9642;19.52174
24.96375;20.58586
24.96349;18.20341
24.96309;19.83427
24.96296;20.53539
24.96295;21.04955
24.96263;19.62868
24.96249;18.60863
24.96238;18.4546
24.96222;19.46857
24.96216;20.25144
24.96209;19.60954
24.96189;20.20712
24.96168;19.74568
24.96156;19.9396
24.96143;18.34063
24.96112;19.67399
24.96078;19.59943
24.9604;19.41905
24.96038;19.17556
24.96004;18.03549
24.95908;19.36148
24.95904;19.56883
24.95901;19.87749
24.9587;17.95647
24.95794;19.58229
24.95781;19.59389
24.95779;19.0641
24.95744;19.5654
24.95687;18.10744
24.95683;20.51202
24.95648;19.68765
24.95606;19.52585
24.95594;19.52815
24.95587;19.58711
24.95586;19.79034
24.95523;19.62673
24.95462;19.62165
24.95411;19.36966
24.95372;19.36188
24.95366;19.41985
24.95354;19.41548
24.95317;18.01037
24.95279;20.27074
24.95258;18.3248
24.95256;19.62227
24.95227;19.43927
24.95189;18.48091
24.9516;19.62745
24.95155;18.22121
24.95068;19.80962
24.95049;19.13055
24.94838;19.41022
24.94779;19.69291
24.94708;19.3993
24.94702;19.85056
24.9469;20.15806
24.94674;19.397
24.94653;20.14129
24.94648;18.23133
24.94631;19.62271
24.946;19.45283
24.94571;19.88619
24.94562;19.58995
24.94522;17.98118
24.94512;18.92287
24.9445;19.5873
24.94449;18.37628
24.94429;19.44373
24.94413;19.01773
24.94407;18.28935
24.94384;19.60578
24.94276;19.52591
24.94263;19.80182
24.9422;18.30878
24.94141;19.63316
24.94108;17.52899
24.9407;19.38097
24.94059;19.7274
24.94037;19.53994
24.94006;19.67817
24.93988;18.88942
24.93958;19.61618
24.93941;20.20585
24.93921;20.46018
24.93913;20.46635
24.93901;18.27311
24.93853;19.1982
24.93784;18.47876
24.9376;19.81256
24.9373;19.38173
24.93705;19.45726
24.93684;19.59266
24.93684;20.31876
24.9365;17.91776
24.93608;18.57268
24.93511;19.61166
24.93439;18.14253
24.93416;20.02808
24.93321;19.18616
24.93283;19.33344
24.9327;19.40512
24.9322;19.94166
24.93203;18.06976
24.93188;19.59023
24.93183;19.33368
24.9309;18.31915
24.93072;18.46739
24.93041;19.4854
24.9303;19.773
24.9297;19.7564
24.92939;19.08102
24.92891;19.13901
24.92815;19.28081
24.92805;18.80985
24.92802;19.85024
24.9278;19.46499
24.9278;18.12851
24.92748;19.75851
24.92746;17.96524
24.92744;18.09243
24.927;18.69537
24.9269;19.91509
24.92685;19.48628
24.92615;19.47134
24.92555;19.37303
24.92404;20.91498
24.92393;19.54585
24.92321;19.77262
24.92319;17.88944
24.92306;19.78127
24.92289;18.48986
24.92216;19.57114
24.92197;18.13952
24.92174;19.50478
24.92159;18.61632
24.92155;18.05472
24.92146;19.58922
24.92144;19.66982
24.92135;19.53499
24.92074;20.08833
24.9196;19.33883
24.91945;18.99117
24.91908;19.85492
24.91855;19.7135
24.91845;18.06505
24.91807;19.73759
24.918;17.76962
24.91744;20.19004
24.91643;19.66251
24.9159;18.08251
24.91582;18.7251
24.91499;18.10337
24.91494;20.18751
24.91472;19.49225
24.91464;19.61884
24.91396;18.46942
24.91323;18.11586
24.91289;19.48627
24.91284;19.75851
24.91243;20.85002
24.91191;18.30729
24.91174;18.66578
24.91145;19.73776
24.91113;20.13346
24.90998;20.16876
24.90927;19.57287
24.90921;19.012
24.90919;17.95544
24.90885;19.14727
24.90856;19.4619
24.90807;18.49604
24.90797;18.16518
24.90791;19.45668
24.90768;20.44954
24.90732;19.72277
24.90719;19.63553
24.90718;19.78571
24.907;19.87162
24.90698;18.42507
24.90696;18.80351
24.90693;19.68647
24.90689;19.69266
24.90677;18.2406
24.90617;18.19533
24.90564;19.46178
24.90553;19.73229
24.90487;18.56948
24.90474;19.92722
24.90417;18.55157
24.90389;19.7045
24.90384;19.39486
24.90384;19.70877
24.90345;19.64563
24.90342;19.05881
24.90339;19.55408
24.90335;20.3586
24.9032;19.95093
24.9031;20.53015
24.90263;19.72926
24.90185;19.68283
24.9015;19.49065
24.90121;19.83164
24.90042;19.41129
24.90036;19.66794
24.89986;21.08922
24.89984;19.19376
24.89954;19.62282
24.89902;20.34217
24.8989;19.36567
24.89866;19.87036
24.89852;19.54792
24.8979;20.19406
24.89773;19.81137
24.89772;19.30194
24.89737;19.71505
24.89728;20.66715
24.89668;19.69639
24.89649;19.8237
24.89648;20.23731
24.89622;19.55216
24.89608;19.39919
24.89604;19.37005
24.89557;20.79997
24.89523;19.68102
24.89482;18.57423
24.89423;19.29085
24.8942;18.48213
24.89162;19.44297
24.89138;19.56922
24.89138;18.19494
24.89137;20.47656
24.89118;19.69604
24.8911;20.01343
24.89076;20.59988
24.89076;20.18515
24.89066;20.06284
24.89031;20.56743
24.88934;19.45488
24.88933;19.70202
24.88907;19.97204
24.8886;19.63397
24.88809;19.42639
24.88771;19.35836
24.88767;20.26348
24.8875;20.54554
24.88719;18.16667
24.88629;19.46486
24.88604;19.89903
24.88572;18.45921
24.88549;19.55936
24.88543;19.6762
24.88473;18.38991
24.88452;18.42209
24.88411;19.56243
24.88357;20.48296
24.88321;19.64128
24.88318;19.63597
24.88275;18.30683
24.88243;19.7565
24.88242;20.17503
24.8822;19.62936
24.88207;20.46509
24.88183;17.79021
24.88168;18.31728
24.88159;19.90223
24.88099;19.85072
24.88097;20.50556
24.8808;19.83016
24.88078;19.35016
24.88052;19.52365
24.88027;18.54359
24.88022;19.30938
24.8801;19.44207
24.8797;19.24987
24.8794;19.29132
24.87911;21.07751
24.87865;18.02986
24.8786;20.03073
24.87761;19.21165
24.87747;18.10226
24.87725;18.11442
24.87677;19.7056
24.87654;19.62587
24.87613;19.04271
24.87553;18.60005
24.87498;18.36084
24.87465;19.62337
24.87458;19.70645
24.87455;18.15909
24.87431;19.68671
24.87373;19.56427
24.87362;19.11563
24.87351;19.66829
24.8726;17.97151
24.87071;19.39416
24.8691;18.22664
24.86884;20.55474
24.86849;19.43305
24.86824;19.35951
24.8681;18.07504
24.86771;19.63595
24.86725;18.79213
24.86703;19.4115
24.86672;18.10031
24.86634;18.42459
24.86618;19.58216
24.86595;19.51052
24.86515;19.36214
24.86484;19.69009
24.86378;18.07525
24.8633;19.71968
24.86281;18.67255
24.86259;18.15514
24.86257;18.01035
24.86252;19.96695
24.86204;19.57538
24.86198;19.19662
24.86131;19.6078
24.86106;19.44593
24.8604;18.3258
24.86024;19.79091
24.86007;18.35969
24.85983;19.57396
24.85951;19.66578
24.85951;19.2655
24.85927;18.89663
24.8584;17.88106
24.8563;20.24966
24.85629;19.47304
24.85577;19.64939
24.85527;17.9473
24.85517;18.19937
24.85448;20.57957
24.85388;19.82948
24.85383;20.00463
24.85355;19.75661
24.85345;19.37608
24.85341;18.36245
24.85184;18.23076
24.85175;18.03436
24.85166;17.8896
24.85166;19.60624
24.85137;19.07448
24.85092;19.8341
24.85085;19.75821
24.84988;19.98418
24.84908;19.82755
24.84823;19.69439
24.84573;19.23435
24.84558;19.39602
24.84506;17.92858
24.84455;20.75284
24.84453;18.00596
24.84416;19.84362
24.84398;19.74746
24.84384;19.06978
24.84341;18.00415
24.84286;18.01141
24.84198;17.90378
24.84092;17.93889
24.84072;18.58507
24.84062;19.71346
24.84011;19.65766
24.83939;20.56227
24.83921;19.58283
24.83869;19.94749
24.83832;19.64086
24.83808;18.29309
24.83749;18.47358
24.83741;18.26331
24.83725;20.45802
24.83664;19.66415
24.83625;17.91518
24.83605;19.83363
24.83555;19.74046
24.83531;19.49799
24.835;19.52643
24.83455;19.04179
24.83392;19.71335
24.83363;18.06841
24.83332;19.01441
24.83217;19.71008
24.83208;19.47111
24.83187;18.05798
24.83166;18.67443
24.83136;18.27461
24.8307;19.75202
24.83055;19.54961
24.8299;18.06131
24.82979;20.31128
24.82949;19.97184
24.8286;19.64105
24.82851;17.75548
24.82824;18.54654
24.82797;17.99807
24.82792;18.27564
24.8274;19.2401
24.82678;18.33101
24.82661;20.16956
24.82651;19.55722
24.82633;19.20269
24.82592;18.48417
24.82573;19.42394
24.82573;18.05051
24.82541;19.70355
24.82531;18.38849
24.82427;19.80563
24.82424;19.34819
24.82418;19.141
24.82415;18.10304
24.82403;18.37605
24.82395;20.05169
24.82351;18.91965
24.82333;19.3621
24.82329;18.056
24.82311;19.9453
24.82272;19.81804
24.82261;19.37874
24.82253;18.54736
24.82235;20.13935
24.82161;19.58992
24.82158;18.29773
24.82153;19.30493
24.82123;18.18232
24.81994;18.55022
24.81977;17.83873
24.81947;19.84056
24.81813;19.50636
24.81801;19.74448
24.81794;19.89291
24.81767;19.69377
24.81743;20.53447
24.81691;19.56679
24.81669;19.22628
24.81627;18.00173
24.81591;18.26525
24.81547;19.60919
24.81534;18.69278
24.81486;19.25016
24.81483;19.43055
24.81476;19.77427
24.81418;20.41788
24.81351;18.09788
24.81336;17.80382
24.81326;19.15802
24.81312;18.11703
24.81185;19.93565
24.81165;17.89153
24.81153;20.35034
24.81079;19.21156
24.81005;19.4829
24.80973;19.85809
24.8095;17.8641
24.80947;19.50435
24.80914;19.76892
24.80872;19.22732
24.80867;19.23728
24.80808;19.93089
24.80799;18.0681
24.80731;18.5416
24.807;19.55959
24.80682;19.70075
24.80545;19.13966
24.80529;19.06556
24.80507;19.66146
24.80467;19.68174
24.80455;19.812
24.80393;19.18938
24.8035;18.35999
24.80265;18.04784
24.80108;18.47828
24.80098;19.49447
24.80097;17.87548
24.80085;19.50688
24.8007;19.82318
24.80036;19.4613
24.79984;19.12132
24.79877;18.21936
24.7983;19.20325
24.79806;19.64255
24.79797;18.36897
24.79783;18.4178
24.79761;19.42682
24.79753;18.34674
24.79719;19.5835
24.79646;19.77466
24.79641;19.41656
24.79635;18.18635
24.79618;20.70645
24.79577;19.39496
24.79549;18.2633
24.79514;18.27178
24.79434;20.03088
24.79409;19.69027
24.79377;19.61184
24.79369;18.21828
24.79365;19.40762
24.79338;20.34853
24.79316;19.60578
24.79251;19.69071
24.79242;18.32698
24.79185;18.16033
24.79174;18.11545
24.79142;19.51677
24.79125;18.70168
24.79079;18.45446
24.78986;18.28855
24.78967;18.4656
24.78941;19.40906
24.78896;20.02896
24.78831;19.71113
24.78826;17.85409
24.7878;19.65261
24.78748;19.72124
24.78725;19.2209
24.78691;19.27566
24.78667;17.95269
24.78662;19.72795
24.78642;19.49043
24.7856;18.53426
24.78555;19.57461
