K5L1_2.PV;K5F5.PV;K5F6X.PV
5.251312;32.5011;25.98579
5.250984;37.57833;30.20469
5.250656;31.53438;25.33359
5.25;26.62664;18.8515
5.249672;27.60763;20.77957
5.249344;37.32246;29.32412
5.249016;31.83193;25.7716
5.248687;32.04591;25.73897
5.248687;37.86898;30.22355
5.248359;30.03556;22.33318
5.247375;23.14649;18.11626
5.247047;26.57969;21.63293
5.247047;25.84536;20.46594
5.247047;24.83208;19.47111
5.246719;26.68165;20.45978
5.246391;22.71144;17.76891
5.246063;35.85266;28.3931
5.246063;34.16568;27.00567
5.245734;28.51943;21.32174
5.245734;26.40235;22.04514
5.245734;32.28743;26.4248
5.245406;32.8356;26.234
5.245078;25.66072;20.64239
5.245078;26.05318;20.17463
5.24475;29.15529;22.10578
5.24475;32.39483;25.70256
5.244422;28.29447;21.86961
5.244422;28.84938;21.9541
5.244094;30.93252;24.61685
5.244094;31.11262;25.46977
5.244094;25.44098;19.08681
5.244094;33.42919;28.45038
5.243437;33.80874;28.15304
5.243109;34.82909;28.14944
5.242781;33.5361;25.58917
5.242453;29.2366;21.44256
5.242453;24.96222;19.46857
5.242125;31.4225;26.09809
5.241469;25.42922;19.99419
5.240812;27.33097;21.7693
5.240484;27.97331;21.806
5.240484;32.06778;26.59184
5.240156;24.50766;18.02179
5.240156;27.2983;21.6193
5.240156;24.89423;19.29085
5.239828;23.51643;18.14321
5.239828;31.09093;25.56939
5.239828;38.11142;30.92115
5.2395;27.26644;21.39088
5.2395;32.04296;25.96255
5.2395;35.39359;28.51572
5.2395;23.53367;18.29595
5.239172;29.85912;22.15512
5.238844;22.51243;18.07442
5.238516;28.49032;22.16226
5.238188;23.5336;20.00573
5.238187;26.71366;20.37555
5.237859;31.01374;22.18561
5.237203;27.61274;22.06884
5.236875;32.36369;26.51078
5.236875;25.15277;19.54277
5.236547;25.39651;19.41483
5.236219;25.07067;19.20526
5.236219;25.25495;18.13877
5.234906;30.62205;23.78706
5.234578;27.4755;21.9487
5.23425;23.51959;20.25454
5.233594;31.68354;25.72942
5.233594;26.84641;20.75534
5.233594;24.48249;19.39896
5.233265;23.75694;18.17965
5.232937;26.45621;21.43594
5.232937;26.73269;19.26248
5.232609;24.11917;19.77613
5.232281;33.67592;26.54608
5.231953;22.26509;18.53047
5.231953;25.53946;20.02099
5.231297;28.35238;21.62103
5.231297;31.76697;25.55793
5.231297;22.27225;18.20973
5.230969;27.53341;21.72873
5.230969;26.11574;20.28353
5.230641;27.7675;22.32145
5.230312;28.46071;22.82648
5.230312;32.68319;26.08866
5.230312;35.03412;28.21007
5.229984;23.83083;18.08415
5.229656;27.777;22.34335
5.229;23.90067;19.65224
5.228015;27.46635;21.94537
5.228015;34.31546;27.30984
5.227687;24.54778;19.74202
5.227687;24.42891;19.46631
5.227687;25.41871;19.80713
5.227359;27.148;20.11318
5.227031;25.28657;19.54937
5.226703;25.6234;19.57973
5.226375;23.91685;19.69001
5.226375;25.65308;20.11208
5.226375;22.6755;18.09571
5.226047;37.86665;29.93367
5.225718;32.06435;24.54835
5.22539;25.14831;17.65144
5.22539;26.39361;20.00892
5.225062;32.3073;25.92543
5.225062;24.2634;18.22409
5.224734;28.00383;22.00727
5.224734;26.83159;21.61312
5.224406;34.95266;25.86352
5.224406;24.9861;18.25054
5.224078;23.43812;19.78108
5.224078;26.10994;18.6839
5.224078;28.42274;21.59922
5.224078;24.07159;19.78656
5.22375;26.17391;18.00901
5.22375;24.18693;19.79006
5.223422;24.46929;19.35975
5.223422;32.82247;25.62113
5.223422;32.20132;26.20819
5.223422;36.96192;29.00805
5.223094;34.05238;25.88423
5.223094;32.87448;25.32683
5.223094;37.80448;30.89487
5.223094;25.69532;20.82261
5.222765;25.86718;20.75731
5.222437;22.80186;18.26824
5.222437;38.83898;31.4469
5.222109;27.39913;20.51241
5.221781;24.9278;19.46499
5.221781;32.49282;26.80955
5.221781;33.10682;26.84329
5.221781;27.33968;20.74159
5.221125;34.11217;27.07601
5.220797;33.09517;25.70286
5.220469;29.68592;24.08471
5.22014;23.86711;19.63574
5.219812;36.60148;29.82067
5.219156;32.12752;26.12295
5.218828;21.66772;18.3581
5.217844;25.58904;19.49633
5.217844;25.40367;19.95025
5.217515;35.00737;28.47999
5.217187;27.05749;21.74046
5.217187;23.94532;17.4452
5.217187;25.91935;19.28357
5.216859;28.81521;21.78835
5.216531;26.98009;20.59939
5.216531;27.83213;21.85875
5.216531;27.27119;22.32612
5.216203;26.77069;21.71024
5.216203;32.3418;25.91306
5.215875;23.8552;19.72076
5.215547;34.73567;26.05315
5.215547;32.33945;26.11592
5.215547;24.67682;18.29652
5.215219;28.07029;21.43311
5.214234;26.9184;21.42579
5.214234;32.66193;26.3773
5.213906;24.1928;18.07024
5.213906;32.93071;26.69689
5.213578;31.07098;25.70858
5.213578;32.00964;25.75792
5.212922;27.94754;21.92999
5.212922;24.59697;19.7566
5.212594;27.3574;22.05346
5.212594;33.62278;27.78032
5.212265;32.23032;25.38031
5.212265;26.26198;19.28568
5.211937;26.88394;19.19498
5.211609;33.15726;26.26644
5.211281;28.08811;21.99206
5.211281;22.16024;18.97564
5.211281;32.30477;25.90722
5.210953;25.03313;18.40652
5.210953;32.09753;25.30304
5.210625;27.51167;21.61169
5.210625;27.93499;20.63612
5.209969;26.52777;21.86061
5.209641;31.99095;24.06471
5.209312;22.45759;18.23576
5.208984;33.03048;26.82014
5.208984;33.00378;26.04206
5.208656;30.26671;22.22283
5.208656;26.44052;20.61182
5.208656;26.94533;21.97363
5.208656;27.59066;22.20798
5.208656;34.13366;26.6465
5.208328;32.52826;26.2117
5.207672;21.86682;18.0788
5.207672;32.96;26.09878
5.207344;28.18155;19.61794
5.207344;25.02112;18.05191
5.207016;27.90697;21.84798
5.207016;31.80942;26.37644
5.207016;24.22609;19.33895
5.206687;24.57047;19.72316
5.206359;25.26792;19.79045
5.206359;36.48453;30.07222
5.206031;26.21304;19.28446
5.205375;25.48723;20.43341
5.205047;24.38531;19.48638
5.204062;27.06703;19.49214
5.204062;26.89099;21.97326
5.204062;32.99544;26.26541
5.203734;25.54496;20.18798
5.203078;22.88257;18.07012
5.202422;32.45621;25.39037
5.202422;35.8695;29.05628
5.202094;32.58001;23.91497
5.202094;24.9031;20.53015
5.201109;27.46801;20.4397
5.200781;32.95651;26.50794
5.200125;28.15983;21.49841
5.199797;24.73141;18.24642
5.199469;32.5796;25.85985
5.199141;31.07495;25.9752
5.198812;28.65074;22.24658
5.198812;23.68218;18.69431
5.198812;23.88882;19.55641
5.198484;32.53135;25.71445
5.196516;26.08997;22.15067
5.196516;25.13561;19.95874
5.196516;24.93958;19.61618
5.196516;27.47943;20.492
5.196187;29.12724;21.81536
5.196187;32.1638;26.40832
5.195531;28.38818;21.50731
5.195203;25.9011;22.10547
5.194875;24.03049;20.26175
5.194875;27.66783;21.75713
5.194875;27.84861;21.49667
5.194875;32.05793;26.27855
5.194875;25.07814;19.51454
5.194547;31.89689;25.59037
5.194219;32.05734;25.71618
5.193891;22.6837;18.34366
5.193563;25.72686;20.38218
5.193234;33.57654;25.93474
5.193234;24.76049;19.66046
5.193234;35.12529;28.35186
5.192906;34.63532;24.94357
5.192906;25.54992;19.57236
5.192578;24.85166;17.8896
5.192578;25.10792;19.72814
5.19225;37.27908;30.78264
5.19225;25.77384;19.55673
5.191922;27.14958;20.58187
5.191922;28.08485;21.72548
5.191922;27.61523;20.372
5.191922;22.55747;18.00644
5.191266;26.13467;21.24783
5.191266;24.4729;19.91061
5.191266;23.54659;19.82307
5.190609;25.42956;21.00424
5.190281;32.22995;25.89787
5.189953;26.88272;19.74276
5.189953;35.69078;29.93577
5.189953;25.82729;20.04356
5.189625;26.32802;20.69136
5.189297;23.77056;17.99547
5.189297;25.58156;19.49199
5.188641;24.25373;17.79824
5.188313;24.66002;18.2944
5.187984;28.01803;21.88679
5.187984;32.36611;25.12259
5.187656;28.5466;21.62511
5.187656;23.13921;18.23367
5.187328;27.00435;21.82282
5.187;27.88238;21.66567
5.186672;32.74491;26.75792
5.186672;25.79451;20.31697
5.186344;26.12569;19.64028
5.186344;26.61407;20.06097
5.186016;26.31827;19.14285
5.186016;31.70017;25.72454
5.186016;24.61483;19.75557
5.185359;25.05905;19.35466
5.185359;32.92652;26.20111
5.185359;38.04978;29.06498
5.185031;24.94653;20.14129
5.185031;32.14631;25.44767
5.184703;35.44761;27.96585
5.184703;25.58357;19.66431
5.184047;24.62656;18.21992
5.183719;34.47213;25.25937
5.183719;22.6092;18.26569
5.183063;35.76696;28.44311
5.182406;26.7691;19.73352
5.182078;32.81081;26.33717
5.181422;23.56673;19.66035
5.181422;34.63413;27.69571
5.181094;24.45844;19.76335
5.181094;25.1019;20.99255
5.180766;23.07749;18.41736
5.180766;32.12689;26.20641
5.180438;27.62674;21.91237
5.180438;32.48856;25.50405
5.18011;32.35742;26.32349
5.179781;30.97698;22.37469
5.179781;28.37644;22.02452
5.179781;22.68032;17.93896
5.179453;34.07827;27.50424
5.179125;26.00451;21.99927
5.178797;32.67906;26.91097
5.178797;29.15316;21.55796
5.178797;28.8336;21.51438
5.178469;27.18698;19.86147
5.177813;22.12855;18.39915
5.177485;34.46357;27.24121
5.177156;25.14295;19.49801
5.177156;27.33714;21.83097
5.176828;24.43351;19.72383
5.176828;23.7183;19.61661
5.1765;26.95883;20.63908
5.176172;31.63429;26.2547
5.175844;42.65548;30.78896
5.175516;25.85503;19.57966
5.175516;25.00361;19.63078
5.175516;36.96066;30.16661
5.175188;34.26146;25.69242
5.175188;25.67093;19.57825
5.175188;26.5337;21.77294
5.17486;32.56428;25.76832
5.174531;26.53816;19.72958
5.174531;33.42401;26.33988
5.173875;33.73771;26.49115
5.173875;31.17381;23.99504
5.173875;25.64684;18.00312
5.173547;26.93996;20.57534
5.173219;25.48705;19.17429
5.173219;31.87759;25.58003
5.173219;37.895;30.69385
5.171906;24.66541;19.58406
5.171906;33.5078;26.97456
5.17125;27.79635;21.68042
5.17125;25.74249;19.50905
5.170922;22.50594;18.26618
5.170922;31.1169;25.72208
5.170594;27.90314;21.49
5.170594;27.26358;21.72177
5.170266;30.46773;22.20573
5.170266;33.12941;26.71942
5.170266;25.71386;19.44057
5.170266;33.8185;27.73871
5.170266;27.16153;19.4211
5.169938;29.22439;21.89003
5.169938;27.7369;21.5699
5.169938;29.64302;25.76303
5.169938;26.51613;20.61998
5.16961;33.97612;26.80181
5.16961;28.63321;21.71841
5.16961;26.73115;21.71214
5.16961;24.4351;19.50188
5.169281;23.95247;19.49582
5.168625;33.73124;26.37668
5.168297;29.30827;21.7956
5.168297;22.7027;18.48955
5.167969;34.90823;28.24684
5.167969;25.90739;20.68576
5.167313;33.25924;26.96181
5.166985;25.63399;19.40029
5.166656;26.24173;19.54075
5.166656;25.44288;19.51116
5.166;33.65585;26.45804
5.166;31.52245;25.89052
5.166;35.62014;28.95752
5.166;33.0135;26.07623
5.165672;35.00346;25.50923
5.165672;32.05257;25.98573
5.165016;26.77316;21.77145
5.164032;29.20649;22.71136
5.164031;24.06392;19.2191
5.163703;32.09145;25.69666
5.163703;24.72551;17.9085
5.162719;34.53701;25.77346
5.162719;27.4519;21.74859
5.162391;28.46225;21.54033
5.162063;32.34001;26.49635
5.161735;25.97765;20.80753
5.161735;34.67006;28.65841
5.161407;31.39603;25.67245
5.161407;36.06259;28.22111
5.161078;33.50269;26.14399
5.16075;26.80515;18.77884
5.160094;32.69938;25.56833
5.159766;35.52406;25.70444
5.159438;34.1286;25.98823
5.159438;32.4725;25.64406
5.159109;28.03043;21.62172
5.158781;35.19475;28.27456
5.158453;31.45682;25.78878
5.158125;31.77789;25.84532
5.157797;30.17155;24.81862
5.157797;31.01818;25.8472
5.157469;31.06607;25.58295
5.157469;31.78824;26.08136
5.157141;25.10015;18.26501
5.157141;33.11241;25.91665
5.157141;25.15001;20.10036
5.157141;28.21401;20.98825
5.156813;34.42414;25.91162
5.156813;25.38462;18.39634
5.156485;35.24419;28.28535
5.156485;27.64078;20.25127
5.156156;25.10087;19.04251
5.156156;26.30492;20.94553
5.155828;35.2396;25.98097
5.155828;28.47979;21.64423
5.155828;26.91091;21.98785
5.155828;33.18789;25.22053
5.1555;26.745;21.50508
5.154844;29.26738;21.49831
5.154516;27.91739;21.72816
5.154188;24.24727;19.32886
5.153859;24.98825;19.73541
5.152875;23.77693;18.12035
5.152547;31.89996;25.61944
5.152547;25.18821;18.22901
5.151891;31.165;25.52845
5.151563;25.79931;19.47077
5.150906;25.5031;19.52298
5.150578;31.53732;25.48531
5.15025;23.25348;18.28646
5.15025;27.04141;21.81393
5.149594;30.68687;22.49108
5.149594;23.27139;18.15635
5.149266;33.79664;26.8293
5.148938;32.72055;26.17091
5.148609;29.17276;21.76704
5.148609;33.61034;25.78524
5.148281;23.57266;19.3417
5.148281;25.83057;19.25201
5.147953;27.46494;22.81456
5.147953;32.17925;25.56752
5.147953;32.92815;25.7494
5.147953;42.04028;29.99253
5.147953;24.57135;20.27929
5.147625;25.10873;19.62106
5.147625;25.00594;19.19278
5.147297;34.80844;25.66068
5.147297;26.34361;19.22627
5.146641;24.43711;19.59569
5.146641;22.8176;20.01933
5.146641;27.7083;22.19538
5.146641;25.4783;19.98288
5.145656;33.91772;26.78317
5.145328;30.25296;22.19936
5.145;32.56133;25.46513
5.145;33.15017;26.05376
5.145;33.56019;26.22655
5.144344;29.42152;22.33466
5.144344;32.23587;26.77637
5.144344;35.03641;28.39577
5.144016;25.2317;19.46501
5.143688;25.17069;19.56707
5.143359;30.88715;23.47059
5.143031;24.45276;19.36042
5.143031;24.14292;19.11732
5.142703;31.65447;25.91326
5.142375;24.7983;19.20325
5.141391;24.50987;19.46518
5.141063;27.86547;20.35516
5.140734;34.75223;27.36281
5.140406;26.32069;19.2782
5.140406;26.52912;20.15672
5.140406;26.59005;20.16567
5.140078;34.63741;28.2631
5.13975;31.49755;25.5742
5.13975;25.89167;20.45905
5.139422;22.97323;18.17772
5.139422;27.5742;21.86871
5.139422;24.21445;19.598
5.139422;38.79546;29.89056
5.139094;34.64738;27.83721
5.139094;27.6345;20.52927
5.138766;26.78015;19.41723
5.138109;26.1859;19.08463
5.138109;26.48064;20.20794
5.137781;26.37775;19.48034
5.137125;35.39824;25.68929
5.137125;32.95031;25.6914
5.136797;26.53653;21.96165
5.135813;25.50493;19.11345
5.135812;31.66451;25.78089
5.135484;25.18167;19.32187
5.134828;21.90415;18.41743
5.134828;27.1996;21.96806
5.134828;26.30123;19.55711
5.134172;31.4317;25.73954
5.133516;32.25392;26.10965
5.133187;26.41736;20.12645
5.132859;26.37299;19.52379
5.132203;35.29284;28.17962
5.131875;33.15376;26.58205
5.131547;27.5064;21.96671
5.131547;26.25438;19.44086
5.130562;27.82064;21.51726
5.130234;26.93027;21.77638
5.129906;31.80667;25.55857
5.129578;23.43042;18.22224
5.129578;27.88744;22.10079
5.129578;27.16381;20.18988
5.128594;27.59678;21.79997
5.128594;28.01679;22.04415
5.128594;34.16147;27.46901
5.127937;33.89342;25.6066
5.127937;24.54276;19.69306
5.127609;23.90813;19.6859
5.127281;31.76572;23.07334
5.127281;33.37743;26.64827
5.126953;32.44515;26.07444
5.126625;32.89904;25.88812
5.126625;25.44907;19.04563
5.126297;26.95795;21.49245
5.126297;35.41504;28.63726
5.126297;24.10186;17.93379
5.125969;32.63932;23.51948
5.125969;26.47272;21.79636
5.125969;27.50134;22.09661
5.125641;31.5958;26.41134
5.125312;23.56924;19.27526
5.125312;33.25874;25.61785
5.124984;28.91784;21.74446
5.124984;26.43876;19.47613
5.124984;33.63329;27.7526
5.124656;25.5696;20.5053
5.123344;26.17686;19.26472
5.123016;32.14637;25.85086
5.122687;24.76392;17.93652
5.121703;26.22166;21.8075
5.121703;24.50976;19.39818
5.12039;28.25626;21.69597
5.12039;25.73218;19.35085
5.119078;31.49319;26.33683
5.119078;27.69611;20.54504
5.119078;37.44292;30.05031
5.119078;22.70247;18.97685
5.118422;26.5644;21.7192
5.118422;32.53122;25.72692
5.118422;32.49149;26.54146
5.118422;24.34773;19.63144
5.118422;23.40085;18.32421
5.118094;26.35537;19.95436
5.118093;23.56746;17.87354
5.117437;30.99135;24.49441
5.117109;27.12686;21.48182
5.117109;27.87883;21.10414
5.116781;28.98882;22.13616
5.116781;32.67606;26.10061
5.116781;26.39382;19.1335
5.116781;37.59469;32.02839
5.116453;24.83808;18.29309
5.116453;34.13341;27.29482
5.116125;26.4261;21.82587
5.116125;24.35824;19.48874
5.115797;36.0381;28.26231
5.115469;28.82027;21.59994
5.11514;27.32789;20.72057
5.11514;27.64503;21.83254
5.114812;32.25616;26.42723
5.114156;27.61501;21.80714
5.114156;32.38668;25.49481
5.113828;26.86399;19.20453
5.113828;36.07835;28.60788
5.113828;22.97608;18.24656
5.113828;23.3465;19.60863
5.112844;32.11789;25.71121
5.112515;29.63212;22.11345
5.112515;28.0386;21.30956
5.112515;27.82983;20.13824
5.111859;34.26532;25.79895
5.111859;27.10006;21.76399
5.111859;24.55949;19.90437
5.111859;26.15205;19.66619
5.111531;27.66099;21.96189
5.111531;25.06731;19.27886
5.111531;31.77929;25.67811
5.110875;32.67772;26.56608
5.110875;32.19008;25.89082
5.110547;27.56919;20.00041
5.110219;33.55104;26.06942
5.109891;24.77057;19.15879
5.109562;34.64246;25.67797
5.109562;27.31787;22.08172
5.109562;31.43055;25.93596
5.109234;28.76639;21.49556
5.109234;37.06027;30.14289
5.108906;26.79622;22.16282
5.108578;24.61949;19.68979
5.108578;25.89323;20.20495
5.10825;24.03871;18.03427
5.10825;26.80611;21.9078
5.107265;25.23216;18.2072
5.106609;25.42351;21.63598
5.106281;27.74298;21.51837
5.106281;24.4426;19.44766
5.106281;32.53899;26.01785
5.106281;23.74713;19.19984
5.105953;31.98268;25.89242
5.105625;31.84147;26.13186
5.10464;25.82553;19.46911
5.103984;23.52739;18.46394
5.103984;28.13062;22.10509
5.103984;28.37252;21.54444
5.103984;27.40036;20.69446
5.103656;32.433;25.89987
5.103656;41.80153;31.58665
5.103328;26.86518;21.73376
5.103;37.80062;29.91961
5.102672;23.95207;19.78044
5.102672;33.24784;26.32296
5.102344;24.58578;20.02657
5.102344;31.3335;25.75322
5.102015;24.79577;19.39496
5.102015;33.37892;24.83363
5.102015;25.50495;20.75847
5.101031;31.45752;25.82165
5.101031;34.24688;27.26051
5.101031;26.03566;19.48325
5.100703;32.81636;26.59721
5.100703;32.51451;26.01724
5.100703;25.04315;20.22356
5.100375;29.96638;22.01676
5.100375;23.96937;19.67215
5.100375;32.88485;26.65409
5.099719;34.00172;25.79652
5.099719;24.7376;19.1314
5.099391;28.56289;21.77933
5.099391;24.90185;19.68283
5.099062;27.63181;21.32744
5.098734;30.58524;24.84734
5.098406;36.67516;29.79445
5.098078;29.16077;26.20638
5.09775;33.75258;25.48318
5.09775;23.76412;19.87458
5.09775;36.70069;27.95127
5.097422;28.30689;21.68911
5.097094;25.51583;19.69402
5.096766;24.93684;20.31876
5.096437;33.91241;25.8128
5.095781;25.40668;19.45077
5.095453;25.68823;19.02141
5.095453;21.42551;17.8629
5.095453;23.4178;19.75262
5.095453;32.65752;26.60267
5.095125;33.98212;26.95826
5.095125;23.99378;19.43701
5.094797;31.68363;25.25678
5.094797;25.78988;20.71965
5.094469;33.83192;25.60616
5.094469;26.34781;20.46457
5.094141;32.26524;25.94058
5.094141;32.05772;26.03011
5.094141;25.97893;20.53525
5.094141;24.93283;19.33344
5.093812;31.06952;22.14474
5.093812;24.34612;19.39935
5.093484;35.12247;25.65617
5.093484;28.27155;21.30629
5.092828;28.48507;21.29608
5.0925;24.61372;19.70222
5.0925;22.94962;18.01538
5.092172;26.12005;20.40845
5.091844;27.50168;21.94604
5.090859;29.13768;21.45284
5.090859;27.71851;22.06345
5.090859;26.29524;19.18586
5.089547;33.49684;25.4987
5.089219;27.43876;22.90968
5.089219;32.35732;25.87387
5.088891;26.13855;20.70319
5.088891;24.84341;18.00415
5.088891;24.09041;19.43749
5.088562;28.42819;21.62996
5.088234;33.91831;26.64454
5.087906;26.67136;19.93546
5.087578;27.11677;21.53878
5.08725;27.98339;22.13302
5.086922;26.56443;21.4866
5.086922;25.88399;19.14832
5.086922;23.33642;18.33617
5.086594;24.54792;19.537
5.086594;22.30662;18.40125
5.086594;28.4701;22.29363
5.086266;34.16746;25.74333
5.086266;36.01958;28.9611
5.085609;24.52833;18.11423
5.085609;25.44615;20.05337
5.085281;24.26905;19.23422
5.084953;28.33895;21.34276
5.084625;25.43592;17.6327
5.084625;33.78988;27.63795
5.084297;34.00358;25.25254
5.083313;28.22779;21.84426
5.083313;23.68312;19.41533
5.083313;33.15542;26.82406
5.082984;32.95816;26.66541
5.081016;32.06849;25.55094
5.080688;25.93479;21.79921
5.080688;24.70417;19.74603
5.080359;24.56979;19.53943
5.079703;25.33225;19.17784
5.079703;34.61996;28.21072
5.079703;24.67254;19.64991
5.079047;26.532;19.54044
5.078719;23.91469;19.31643
5.078391;34.13569;25.8116
5.078391;26.27948;21.10792
5.078391;27.45638;21.50372
5.078391;25.06866;19.68839
5.078391;24.78295;18.30422
5.078391;24.73376;19.50758
5.078063;23.99088;19.42551
5.078063;23.38677;17.92581
5.077078;25.26934;19.11153
5.077078;26.47009;21.95854
5.077078;26.32963;19.80867
5.077078;33.3791;26.15235
5.07675;31.85359;25.19897
5.07675;25.47144;18.14388
5.076094;25.9875;19.48623
5.076094;32.40382;26.31778
5.075766;33.9664;25.89472
5.075766;34.05363;27.29958
5.075438;37.88028;30.06551
5.075109;32.92267;25.74743
5.074781;23.64462;19.57081
5.074781;28.3296;22.20141
5.074781;27.39258;20.28276
5.073797;26.22248;22.04074
5.073797;35.45027;28.99806
5.073797;35.36568;27.45832
5.073469;27.36567;21.51286
5.072813;22.70233;18.13037
5.072484;25.89499;19.21433
5.072156;33.39863;27.43403
5.071828;25.91773;19.66257
5.071828;27.20469;19.54848
5.0715;24.84573;19.23435
5.0715;25.39677;19.47085
5.071172;26.25714;19.32433
5.070844;25.01837;19.37548
5.070844;33.61533;25.64241
5.070844;35.97919;29.67541
5.070516;33.62768;26.07312
5.069203;32.25264;25.97605
5.069203;32.34655;26.11368
5.069203;24.60827;19.11791
5.068547;24.65312;19.79258
5.068219;34.35863;26.02544
5.067891;26.79799;19.58662
5.067891;30.77075;26.12934
5.067891;23.23571;18.40103
5.067563;23.20444;18.4556
5.066578;23.77872;19.70417
